"S0104-66322013000300016-scl","Preparation, characterization and gas permeation study of PSf/MgO nanocomposite membrane","Momeni, S. M., Pakizeh, M.","Brazilian Journal of Chemical Engineering; 30(3); 589-597","Brazilian Journal of Chemical Engineering","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322013000300016&lang=pt" 
"S0101-20612013000300015-scl","Stigmastadiene and specific extitntion (270 nm) to evaluate the presence of refined oils in virgin olive oil commercialized in Brazil","Aued-Pimentel, Sabria, Silva, Simone Alves Da, Takemoto, Emy, Cano, Cristiane Bonaldi","Food Science and Technology (Campinas); 33(3); 479-484","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300015&lang=pt" 
"S0101-20612013000300016-scl","Antioxidant capacity of amaranth products: effects of thermal and enzymatic treatments","Pazinatto, Caroline, Malta, Luciana Gomes, Pastore, Gláucia Maria, Maria Netto, Flavia","Food Science and Technology (Campinas); 33(3); 485-493","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300016&lang=pt" 
"S0101-20612013000300019-scl","Evaluation of a new mathematical model to describe Clostridium perfringens growth during the cooling of cooked ground beef","Decker, Marcelo, Gomes, Gilmar de Almeida, Galvão, Alessandro Cazonatto, Robazza, Weber da Silva","Food Science and Technology (Campinas); 33(3); 507-512","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300019&lang=pt" 
"S0101-20612013000300022-scl","Chemical constituents and technological functional properties of acerola (Malpighia emarginata DC.) waste flour","Marques, Tamara Rezende, Corrêa, Angelita Duarte, Lino, Jéssica Boreli dos Reis, Abreu, Celeste Maria Patto de, Simão, Anderson Assaid","Food Science and Technology (Campinas); 33(3); 526-531","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300022&lang=pt" 
"S0101-20612013000300024-scl","Antioxidant capacity and chemical composition in seeds rich in omega-3: chia, flax, and perilla","Sargi, Sheisa Cyléia, Silva, Beatriz Costa, Santos, Hevelyse Munise Celestino, Montanher, Paula Fernandes, Boeing, Joana Schuelter, Santos Júnior, Oscar Oliveira, Souza, Nilson Evelázio, Visentainer, Jesuí Vergílio","Food Science and Technology (Campinas); 33(3); 541-548","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300024&lang=pt" 
"S0101-20612013000300026-scl","Evaluation of the potential use of rebaudioside-A as sweetener for diet jam","Carvalho, Ana Cláudia Guilhen de, Oliveira, Rita Cristina Galli de, Navacchi, Meire Franci Polônio, Costa, Cecília Edna Mareze da, Mantovani, Daniel, Dacôme, Antônio Sérgio, Seixas, Flavio Augusto Vicente, Costa, Sílvio Cláudio da","Food Science and Technology (Campinas); 33(3); 555-560","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300026&lang=pt" 
"S0101-20612013000300027-scl","Effect of high hydrostatic pressure on antioxidant content of &#039;Ataulfo&#039; mango during postharvest maturation","Ortega, Viviana Guadalupe, Ramírez, José Alberto, Velázquez, Gonzalo, Tovar, Beatriz, Mata, Miguel, Montalvo, Efigenia","Food Science and Technology (Campinas); 33(3); 561-568","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300027&lang=pt" 
"S0101-20612013000300029-scl","Quality characteristics of Moroccan sweet paprika (Capsicum annuum L.) at different sampling times","Zaki, Naima, Hakmaoui, Abdelmalek, Ouatmane, Aaziz, Fernandez-Trujillo, Juan Pablo","Food Science and Technology (Campinas); 33(3); 577-585","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300029&lang=pt" 
"S0101-20612013000300031-scl","Physical and chemical properties of wami tilapia skin gelatin","Alfaro, Alexandre Da Trindade, Fonseca, Gustavo Graciano, Balbinot, Evellin, Machado, Alessandra, Prentice, Carlos","Food Science and Technology (Campinas); 33(3); 592-595","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300031&lang=pt" 
"S2307-21132013000300001-cub","Hacia un avance cualitativo en las revistas médicas cubanas","SILVA AYÇAGUER, LUIS CARLOS","Revista Cubana de Información en Ciencias de la Salud; 24(3); 227-228","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300001&lang=pt" 
"S2307-21132013000300002-cub","Análisis métrico de la producción científica de la revista &quot;Panorama Cuba y Salud&quot; en el período 2006-2011","Espino Hernández, María, Baños Benítez, Anabel, Víctores, María Emilia, Valdés Roque, Yohandra","Revista Cubana de Información en Ciencias de la Salud; 24(3); 229-242","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300002&lang=pt" 
"S2307-21132013000300003-cub","Intersectoral relationships, scientific output and national policies for research development: a case study on Cuba 2003-2007","Arencibia Jorge, Ricardo, Corera Álvarez, Elena, Chinchilla Rodríguez, Zaida, de Moya Anegón, Félix","Revista Cubana de Información en Ciencias de la Salud; 24(3); 243-254","Revista Cubana de Información en Ciencias de la Salud","Inglês","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300003&lang=pt" 
"S2307-21132013000300004-cub","Competencias informacionales en el área de la Biología desde los estudios de pregrado en la Universidad de La Habana","Sánchez Díaz, Marlery","Revista Cubana de Información en Ciencias de la Salud; 24(3); 255-268","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300004&lang=pt" 
"S2307-21132013000300005-cub","Diseño de un modelo para la evaluación de la calidad de los servicios en bibliotecas universitarias","Cuesta Rodríguez, Floriselda, Guerrero Quesada, David, Campillo Torres, Irima, Leyva Mederos, Amed, Cano Inclán, Anisley, Cabrera Morales, Idalmis","Revista Cubana de Información en Ciencias de la Salud; 24(3); 269-288","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300005&lang=pt" 
"S2307-21132013000300006-cub","Análisis bibliométrico de las publicaciones relacionadas con proyectos de innovación y su gestión en Scopus, en el período 2001-2011","Guerra Betancourt, Katerine, de Zayas Pérez, María Rosa, González Guitián, María Virginia","Revista Cubana de Información en Ciencias de la Salud; 24(3); 281-294","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300006&lang=pt" 
"S2307-21132013000300007-cub","Escalas y listas de evaluación de la calidad de estudios científicos","Cascaes da Silva, Franciele, Valdivia Arancibia, Beatriz Angélica, da Rosa Iop, Rodrigo, Barbosa Gutierres Filho, Paulo Jose, da Silva, Rudney","Revista Cubana de Información en Ciencias de la Salud; 24(3); 295-312","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300007&lang=pt" 
"S2307-21132013000300008-cub","La revisión editorial por pares: rechazo del manuscrito, deficiencias del proceso de revisión, sistemas para su gestión y uso como indicador científico","Rodríguez, Ernesto G","Revista Cubana de Información en Ciencias de la Salud; 24(3); 313-329","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300008&lang=pt" 
"S2307-21132013000300009-cub","Reingeniería de procesos y servicios en biblioteca de la Facultad de Ciencias Médicas &quot;Gral. Calixto García Íñiguez&quot;","González Rivero, María del Carmen, Santana Arroyo, Sonia","Revista Cubana de Información en Ciencias de la Salud; 24(3); 330-342","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300009&lang=pt" 
"S2307-21132013000300010-cub","Medicina y comunicación, una herramienta fundamental para la interrelación médico-paciente","Castañeda Hernández, María del Carmen","Revista Cubana de Información en Ciencias de la Salud; 24(3); 343-353","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300010&lang=pt" 
"S2307-21132013000300011-cub","La interdisciplinariedad de la ciencia y la organización del conocimiento en los sistemas de gestión de información curricular","Rivero Amador, Soleidy, López-Huertas, José, Pérez Díaz, Maidelyn","Revista Cubana de Información en Ciencias de la Salud; 24(3); 354-367","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300011&lang=pt" 
"S2307-21132013000300012-cub","El camino hacia la visibilidad de las ciencias médicas cubanas","RODRÍGUEZ GARCÍA, PEDRO LUIS","Revista Cubana de Información en Ciencias de la Salud; 24(3); 368-370","Revista Cubana de Información en Ciencias de la Salud","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2307-21132013000300012&lang=pt" 
"S0001-37652013000301063-scl","Nuclear entropy, angular second moment, variance and texture correlation of thymus cortical and medullar lymphocytes: Grey level co-occurrence matrix analysis","PANTIC, IGOR, PANTIC, SENKA, PAUNOVIC, JOVANA, PEROVIC, MILAN","Anais da Academia Brasileira de Ciências; 85(3); 1063-1072","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301063&lang=pt" 
"S0001-37652013000301083-scl","Cryopreservation of mutton snapper ( Lutjanus analis) sperm","SANCHES, EDUARDO G., OLIVEIRA, IDILI R., SERRALHEIRO, PEDRO C. DA SILVA, CERQUEIRA, VINICIUS R.","Anais da Academia Brasileira de Ciências; 85(3); 1083-1092","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301083&lang=pt" 
"S0001-37652013000301189-scl","Handling sticky Resin by Stingless Bees: Adhesive Properties of Surface Structures","GASTAUER, MARKUS, CAMPOS, LUCIO A.O., WITTMANN, DIETER","Anais da Academia Brasileira de Ciências; 85(3); 1189-1196","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301189&lang=pt" 
"S0001-37652013000300881-scl","Flavonoids from leaves of Derris urucu: assessment of potential effects on seed germination and development of weeds","SILVA, EWERTON A.S. DA, LOBO, LIVIA T., SILVA, GEILSON A. DA, SOUZA FILHO, ANTONIO PEDRO DA S., SILVA, MILTON N. DA, ARRUDA, ALBERTO C., GUILHON, GISELLE M.S.P., SANTOS, LOURIVALDO S., ARRUDA, MARA S.P.","Anais da Academia Brasileira de Ciências; 85(3); 881-889","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000300881&lang=pt" 
"S0001-37652013000301025-scl","Germination responses of the invasive Calotropis procera (Ait.) R. Br. (Apocynaceae): comparisons with seeds from two ecosystems in northeastern Brazil","LEAL, LAURA C., MEIADO, MARCOS V., LOPES, ARIADNA V., LEAL, INARA R.","Anais da Academia Brasileira de Ciências; 85(3); 1025-1034","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301025&lang=pt" 
"S0001-37652013000301117-scl","Ecological features of titica vine (Heteropsis flexuosa (Kunth) GS Bunting) in Rondônia State, Northwest Brazilian Amazon","GAMA, MICHELLINY M. BENTES, VIEIRA, ABADIO H., ROCHA, RODRIGO B.","Anais da Academia Brasileira de Ciências; 85(3); 1117-1125","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301117&lang=pt" 
"S0001-37652013000301141-scl","Pouteria ramiflora extract inhibits salivary amylolytic activity and decreases glycemic level in mice","GOUVEIA, NEIRE M. DE, ALBUQUERQUE, CIBELE L. DE, ESPINDOLA, LAILA S., ESPINDOLA, FOUED S.","Anais da Academia Brasileira de Ciências; 85(3); 1141-1148","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301141&lang=pt" 
"S0001-37652013000301157-scl","The role of cyclooxygenase-2 on endurance exercise training in female LDL-receptor knockout ovariectomized mice","OLIVEIRA, FLAVIA DE, MAIFRINO, LAURA B.M., JESUS, GUSTAVO P.P. DE, CARVALHO, JULIANA G., MARCHON, CLAUDIA, RIBEIRO, DANIEL A.","Anais da Academia Brasileira de Ciências; 85(3); 1157-1164","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301157&lang=pt" 
"S0001-37652013000300965-scl","Expression of manganese peroxidase by Lentinula edodes and Lentinula boryana in solid state and submerged system fermentation","HERMANN, KATIA L., COSTA, ALESSANDRA, HELM, CRISTIANE V., LIMA, EDSON A. DE, TAVARES, LORENA B.B.","Anais da Academia Brasileira de Ciências; 85(3); 965-973","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000300965&lang=pt" 
"S0001-37652013000301149-scl","Morphological and hematological studies of Trypanosoma spp. infecting ornamental armored catfish from Guamá River-PA, Brazil","Fujimoto, Rodrigo Y., Neves, Mikaelle S., Santos, Ruda F.B., Souza, Natalino C., Couto, Marcia V.S. do, Lopes, Josiane N.S., Diniz, Daniel G., Eiras, Jorge C.","Anais da Academia Brasileira de Ciências; 85(3); 1149-1156","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301149&lang=pt" 
"S0001-37652013000301035-scl","Are leaf physiological traits related to leaf water isotopic enrichment in restinga woody species?","ROSADO, BRUNO H.P., MATTOS, EDUARDO A. DE, STERNBERG, LEONEL DA S.L.","Anais da Academia Brasileira de Ciências; 85(3); 1035-1046","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301035&lang=pt" 
"S0001-37652013000300909-scl","Active polyketides isolated from Penicillium herquei","MARINHO, ANDREY M.R., MARINHO, PATRICIA S.B., SANTOS, LOURIVALDO S., RODRIGUES FILHO, EDSON, FERREIRA, IZABEL C.P.","Anais da Academia Brasileira de Ciências; 85(3); 909-912","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000300909&lang=pt" 
"S0001-37652013000300903-scl","In vitro trypanocidal activity of solamargine and extracts from Solanum palinacanthum and Solanum lycocarpum of brazilian cerrado","MOREIRA, RAQUEL R.D., MARTINS, GILMARCIO Z., MAGALHAES, NATHALIA O., ALMEIDA, ADELIA E., PIETRO, ROSEMEIRE C.L.R., SILVA, FLAVIA A. J., CICARELLI, REGINA M.B.","Anais da Academia Brasileira de Ciências; 85(3); 903-907","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000300903&lang=pt" 
"S0001-37652013000301177-scl","Hawkmoth fauna (Sphingidae, Lepidoptera) in a semi-deciduous rainforest remnant: composition, temporal fluctuations, and new records for northeastern Brazil","PRIMO, LUIS M., DUARTE, JOSE A., MACHADO, ISABEL C.","Anais da Academia Brasileira de Ciências; 85(3); 1177-1188","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301177&lang=pt" 
"S0001-37652013000300859-scl","A closer look at the Impact Factor (JCR 2012): problems, concerns and actions needed","KELLNER, ALEXANDER W.A., AZEVEDO, RICARDO A.","Anais da Academia Brasileira de Ciências; 85(3); 859-862","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000300859&lang=pt" 
"S0001-37652013000301073-scl","Chemical, enzymatic and cellular antioxidant activity studies of Agaricus blazei Murrill","HAKIME-SILVA, RICARDO A., VELLOSA, JOSE C.R., KHALIL, NAJEH M., KHALIL, OMAR A.K., BRUNETTI, IGUATEMY L., OLIVEIRA, OLGA M.M.F.","Anais da Academia Brasileira de Ciências; 85(3); 1073-1082","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301073&lang=pt" 
"S0001-37652013000300975-scl","Chironomidae (Insecta: Diptera) of different habitats and microhabitats of the Vacacai-Mirim River microbasin, Southern Brazil","KONIG, RODRIGO, SANTOS, SANDRO","Anais da Academia Brasileira de Ciências; 85(3); 975-985","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000300975&lang=pt" 
"S0001-37652013000301053-scl","Regional movements of the tiger shark, Galeocerdo cuvier, off northeastern Brazil: inferences regarding shark attack hazard","HAZIN, FABIO H.V., AFONSO, ANDRE S., CASTILHO, PEDRO C. DE, FERREIRA, LUCIANA C., ROCHA, BRUNO C.L.M.","Anais da Academia Brasileira de Ciências; 85(3); 1053-1062","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301053&lang=pt" 
"S0001-37652013000301013-scl","Impacts of hydroelectric dams on alluvial riparian plant communities in eastern Brazilian Amazonian","FERREIRA, LEANDRO VALLE, CUNHA, DENISE A., CHAVES, PRISCILLA P., MATOS, DARLEY C.L., PAROLIN, PIA","Anais da Academia Brasileira de Ciências; 85(3); 1013-1023","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301013&lang=pt" 
"S0001-37652013000301207-scl","Biochemical and hematological analysis in acute intermittent porphyria (AIP): a case report","SANTOS, ANNA R.R. DOS, ALBUQUERQUE, RAFAELA R. DE, DORIQUI, MARIA J.R., COSTA, GRACIOMAR C., SANTOS, ANA PAULA S.A. DOS","Anais da Academia Brasileira de Ciências; 85(3); 1207-1214","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301207&lang=pt" 
"S0001-37652013000300937-scl","Evidence of separate karyotype evolutionary pathway in Euglossa orchid bees by cytogenetic analyses","FERNANDES, ANDERSON, WERNECK, HUGO A., POMPOLO, SILVIA G., LOPES, DENILCE M.","Anais da Academia Brasileira de Ciências; 85(3); 937-944","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000300937&lang=pt" 
"S0001-37652013000301197-scl","Predictive factors of subjective sleep quality and insomnia complaint in patients with stroke: implications for clinical practice","ROCHA, PATRICIA C. DA, BARROSO, MARINA T.M., DANTAS, ANA AMALIA T.S.G., MELO, LUCIANA P., CAMPOS, TANIA F.","Anais da Academia Brasileira de Ciências; 85(3); 1197-1206","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301197&lang=pt" 
"S0001-37652013000301047-scl","Daily and seasonal activity patterns of free range South-American rattlesnake (Crotalus durissus)","TOZETTI, ALEXANDRO M., MARTINS, MARCIO","Anais da Academia Brasileira de Ciências; 85(3); 1047-1052","Anais da Academia Brasileira de Ciências","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652013000301047&lang=pt" 
"S1806-83242013000500403-scl","Influence of the interposition of ceramic spacers on the degree of conversion and the hardness of resin cements","Calgaro, Patricia Angelica Milani, Furuse, Adilson Yoshio, Correr, Gisele Maria, Ornaghi, Barbara Pick, Gonzaga, Carla Castiglia","Brazilian Oral Research; 27(5); 403-409","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000500403&lang=pt" 
"S1806-83242013000500389-scl","Bond strength of self-adhesive resin cements to dry and moist dentin","Andre, Carolina Bosso, Aguiar, Thaiane Rodrigues, Ayres, Ana Paula Almeida, Ambrosano, Glaucia Maria Bovi, Giannini, Marcelo","Brazilian Oral Research; 27(5); 389-395","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000500389&lang=pt" 
"S1806-83242013000500438-scl","Immunohistochemical expression of biglycan and decorin in the pulp tissue of human primary teeth during resorption","Benedetto, Monique Saveriano De, Siqueira, Filipe Modolo, Mascaro, Marcelo Betti, Araujo, Vera Cavalcanti, Bonecker, Marcelo Jose Strazzeri","Brazilian Oral Research; 27(5); 438-444","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000500438&lang=pt" 
"S1806-83242013000500387-scl","The academic dimension of university extension programs","Gomes, Viviane Elisangela, Vargas, Andrea Maria Duarte, Ferreira, Efigenia Ferreira e","Brazilian Oral Research; 27(5); 387-388","Brazilian Oral Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242013000500387&lang=pt" 
"S0101-20612013000300001-scl","","Souza, Nilson Evelázio de, Furlong, Eliane Badiale","Food Science and Technology (Campinas); 33(3); 395-395","Food Science and Technology (Campinas)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300001&lang=pt" 
"S0036-46652013000500369-scl","CORRESPONDENCE","","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 369-370","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500369&lang=pt" 
"S0036-46652013000500323-scl","ESTABLISHING THE REFERENCE RANGE FOR T LYMPHOCYTES SUBPOPULATIONS IN ADULTS AND CHILDREN FROM BRAZIL","Torres, Alex Jose Leite, Angelo, Ana Luiza Dias, Silva, Marcio Oliveira, Bastos, Milena de Carvalho, Souza, Denise Ferreira de, Inocencio, Lilian Amaral, Lemos, Jose Alexandre Rodrigues de, S. Junior, Ruy, Castro, Andrea Cauduro de, Palma, Patricia Vianna Bonnini, Ceci, Loredana, Netto, Eduardo Martins, Brites, Carlos","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 323-328","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500323&lang=pt" 
"S0036-46652013000500363-scl","PROTECTIVE EFFECT OF THE PROBIOTIC Saccharomyces boulardii IN Toxocara canis INFECTION IS NOT DUE TO DIRECT ACTION ON THE LARVAE","Avila, Luciana Farias da Costa de, Telmo, Paula de Lima, Martins, Lourdes Helena Rodrigues, Glaeser, Thais Aimee, Conceicao, Fabricio Rochedo, Leite, Fabio Pereira Leivas, Scaini, Carlos James","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 363-365","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500363&lang=pt" 
"S0036-46652013000500309-scl","HIGH PREVALENCE OF Strongyloides stercoralis INFECTION AMONG THE ELDERLY IN BRAZIL","Naves, Maria Margarida, Costa-Cruz, Julia Maria","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 309-313","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500309&lang=pt" 
"S0036-46652013000500315-scl","PREVALENCE OF HERPES SIMPLEX VIRUS TYPE 2 AND RISK FACTORS ASSOCIATED WITH THIS INFECTION IN WOMEN IN SOUTHERN BRAZIL","Caldeira, Thais Duquia Moraes, Goncalves, Carla Vitola, Oliveira, Gisele Rodrigues de, Fonseca, Tania Vieira da, Goncalves, Regina, Amaral, Clair Teixeira do, Hora, Vanusa Pousada da, Martinez, Ana Maria Barral de","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 315-321","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500315&lang=pt" 
"S0036-46652013000500357-scl","BODY WEIGHT AS A DETERMINANT OF CLINICAL EVOLUTION IN HAMSTERS (Mesocricetus auratus) INFECTED WITH Leishmania (Viannia) panamensis","Gomez-Galindo, Angela Maria, Delgado-Murcia, Lucy Gabriela","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 357-361","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500357&lang=pt" 
"S0036-46652013000500366-scl","MALES, AGES  45 YEARS, BUSINESSPERSON, FLOATING POPULATION, AND RURAL RESIDENTS MAY BE CONSIDERED HIGH-RISK GROUPS FOR TUBERCULOSIS INFECTION IN GUANGZHOU, CHINA: A REVIEW OF 136,394 TB CONFIRMED CASES","Li, Xueqiu, Li, Tiegang, Tan, Shouyong","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 366-368","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500366&lang=pt" 
"S0036-46652013000500347-scl","EPIDEMIOLOGICAL PROFILE OF SNAKEBITE ACCIDENTS IN A METROPOLITAN AREA OF NORTHEAST BRAZIL","Albuquerque, Polianna L.M.M., Silva Junior, Geraldo B., Jacinto, Camilla N., Lima, Caroline B., Lima, Juliana B., Veras, Maria do Socorro B., Daher, Elizabeth F.","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 347-351","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500347&lang=pt" 
"S0036-46652013000500341-scl","HYPOXIC STRESS, HEPATOCYTES AND CACO-2 VIABILITY AND SUSCEPTIBILITY TO Shigella flexneri INVASION","Lima, Camila Barbara Cantalupo, Santos, Sania Alves dos, Andrade Junior, Dahir Ramos de","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 341-346","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500341&lang=pt" 
"S0036-46652013000500353-scl","APPLICATION OF 6-NITROCOUMARIN AS A SUBSTRATE FOR THE FLUORESCENT DETECTION OF NITROREDUCTASE ACTIVITY IN Sporothrix schenckii","Stopiglia, Cheila Denise Ottonelli, Carissimi, Mariana, Daboit, Tatiane Caroline, Stefani, Valter, Corbellini, Valeriano Antonio, Scroferneker, Maria Lucia","Revista do Instituto de Medicina Tropical de São Paulo; 55(5); 353-356","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000500353&lang=pt" 
"S1560-43812013000300001-cub","Una nueva concepción sobre la identidad médica profesional","Rodríguez Curbelo, Carmen Rosa, Aguilera Fuentes, Pedro Luis, Torres Ponce, Zuleidis","Correo Científico Médico; 17(3); 254-256","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300001&lang=pt" 
"S1560-43812013000300002-cub","Comportamiento del síndrome de compresión medular tumoral en los pacientes del Hospital Vladimir Ilich Lenin","Hernández Ochoa, Jaqueline, Fuentes Vega, Zaihlin, Cruz Portelles, Alain","Correo Científico Médico; 17(3); 257-265","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300002&lang=pt" 
