"S0185-33252010000200001-mex","Psicosis única en la actualidad","de la Portilla-Geada, Néstor","Salud mental; 33(2); 107-109","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000200001&lang=pt" 
"S0213-12852010000200006-esp","Influencia de los márgenes de las restauraciones sobre la salud gingival","Ardila Medina, C.M.","Avances en Odontoestomatología; 26(2); 107-114","Avances en Odontoestomatología","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852010000200006&lang=pt" 
"S0213-91112010000200003-esp","Descargas de cascarilla de soja en Tarragona y riesgo de epidemias de asma","Rovira, Enric, Cuadras, Anna, Gaig, Pere, Gázquez, Vanessa, Dalmau, Gaspar, Gómez-Ollés, Susana, Cruz, Mª Jesús","Gaceta Sanitaria; 24(2); 109-114","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200003&lang=pt" 
"S0213-91112010000200004-esp","Políticas sanitarias de ámbito estatal y autonómico para la población inmigrante en España","Terraza Núñez, Rebeca, Vargas Lorenzo, Ingrid, Rodríguez Arjona, Dolors, Lizana Alcazo, Tona, Vázquez Navarrete, M. Luisa","Gaceta Sanitaria; 24(2); 115.e1-115.e7","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200004&lang=pt" 
"S0103-84782010001400002-scl","Parâmetros mais completos ajudam a explicar hábitos alimentares de espécies de peixes","Baldisserotto, Bernardo","Ciência Rural; 40(4); -","Ciência Rural","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010001400002&lang=pt" 
"S0103-84782010001400001-scl","Células da medula óssea podem ajudar na regeneração de tecidos","Fontes, Erica Batista","Ciência Rural; 40(4); -","Ciência Rural","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010001400001&lang=pt" 
"S0103-84782010000400011-scl","Thidiazuron affects the quality of &#039;Gala&#039; apples stored under controlled atmosphere","Giehl, Ricardo Fabiano Hettwer, Sestari, Ivan, Eisermann, Ana Cristina, Brackmann, Auri","Ciência Rural; 40(4); 813-819","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400011&lang=pt" 
"S0103-84782010000400007-scl","Estádios de desenvolvimento de mudas de umbuzeiros propagadas por enxertia","Reis, Ronaldo Viana dos, Fonseca, Nelson, Ledo, Carlos Alberto da Silva, Gonçalves, Leandro Simões Azeredo, Partelli, Fábio Luiz, Silva, Marcelo Geraldo de Morais, Santos, Elaine Alves","Ciência Rural; 40(4); 787-792","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400007&lang=pt" 
"S0103-84782010000400039-scl","Detecção de soja pelo teor de isoflavonas em lombo injetado de suíno","Daguer, Heitor, Bersot, Luciano dos Santos, Pacheco, Sidney, Godoy, Ronoel Luiz de Oliveira","Ciência Rural; 40(4); 990-993","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400039&lang=pt" 
"S0103-84782010000400016-scl","Funções de pedotransferência para estimativa da retenção de água em alguns solos do Rio Grande do Sul","Michelon, Cleudson Jose, Carlesso, Reimar, Oliveira, Zanandra Boff de, Knies, Alberto Eduardo, Petry, Mirta Teresinha, Martins, Juliano Dalcin","Ciência Rural; 40(4); 848-853","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400016&lang=pt" 
"S0103-84782010000400038-scl","Critério de seleção indireta para a produtividade de grãos em feijão","Ribeiro, Nerinéia Dalfollo, Cargnelutti Filho, Alberto, Poersch, Nerison Luís, Rosa, Daniele Piano","Ciência Rural; 40(4); 986-989","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400038&lang=pt" 
"S0103-84782010000400001-scl","Seletividade de agrotóxicos utilizados na cultura do arroz irrigado ao fungo Metarhizium anisopliae, agente de controle microbiano de Tibraca limbativentris","Rampelotti-Ferreira, Fátima Teresinha, Ferreira, Anderson, Prando, Honório Francisco, Tcacenco, Fernando Adami, Grützmacher, Anderson Dionei, Martins, José Francisco da Silva","Ciência Rural; 40(4); 745-751","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400001&lang=pt" 
"S0103-84782010000400037-scl","Métodos de inoculação de Phakopsora euvitis Ono em Vitis labrusca L.","Gomes, Erbs Cintra de Souza, Nascimento, Luciana Cordeiro do, Perez, Jane Oliveira, Leite, Rodrigo Pereira, Silva, Fábio Júnior Araújo","Ciência Rural; 40(4); 983-985","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400037&lang=pt" 
"S0213-91112010000200001-esp","Promoción de la salud frente al cambio climático","Sunyer, Jordi","Gaceta Sanitaria; 24(2); 101-102","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200001&lang=pt" 
"S0213-91112010000200014-esp","Calidad de los datos utilizados para el cálculo de indicadores de salud reproductiva y perinatal en población autóctona e inmigrante","Río, Isabel, Castelló, Adela, Jané, Mireia, Prats, Ramón, Barona, Carmen, Más, Rosa, Rebagliato, Marisa, Zurriaga, Oscar, Bolúmar, Francisco","Gaceta Sanitaria; 24(2); 172-177","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200014&lang=pt" 
"S0213-91112010000200013-esp","En el camino para acortar los tratamientos de la tuberculosis: los ensayos clínicos de la Unitat d&#039;Investigació en la Tuberculosi de Barcelona impulsados por los Centres for Disease Control and Prevention","Moreno, Antonio, Sánchez, Francesca, Nelson, Jeanne, Miró, José M., Caylà, Joan A.","Gaceta Sanitaria; 24(2); 171.e1-171.e6","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200013&lang=pt" 
"S0213-91112010000200017-esp","Control de las lesiones causadas por perros: una perspectiva de salud pública","Bouis, Susana, Villalbí, Joan R., Rodríguez-Campos, Mónica, Peracho, Víctor, Durán, Julia","Gaceta Sanitaria; 24(2); 179-180","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200017&lang=pt" 
"S0213-91112010000200018-esp","Luisa, por ejemplo","Ruiz Román, Paloma, Bimbela Pedrola, José Luis","Gaceta Sanitaria; 24(2); 181-181","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200018&lang=pt" 
"S0213-91112010000200015-esp","Sobre la solvencia de las fuentes de información y la ética en su utilización","Gispert, Rosa, Bosser, Roser","Gaceta Sanitaria; 24(2); 178-178","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200015&lang=pt" 
"S0213-91112010000200011-esp","Impacto de una alerta sanitaria sobre la utilización de ranelato de estroncio","Carracedo-Martínez, Eduardo, Pía-Morandeira, Agustín","Gaceta Sanitaria; 24(2); 151-153","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200011&lang=pt" 
"S0103-84782010000400006-scl","Cold induced changes on sugar contents and respiratory enzyme activities in coffee genotypes","Partelli, Fábio Luiz, Vieira, Henrique Duarte, Rodrigues, Ana Paula Dias, Pais, Isabel, Campostrini, Eliemar, Chaves, Maria Manuela Coelho Cabral, Ramalho, José Cochicho","Ciência Rural; 40(4); 781-786","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400006&lang=pt" 
"S0103-84782010000400029-scl","Helminth fauna of bovines from the Central-Western region, Minas Gerais State, Brazil","Santos, Thaís Rabelo dos, Lopes, Welber Daniel Zanetti, Buzulini, Carolina, Borges, Fernando de Almeida, Sakamoto, Cláudio Alessandro Massamitsu, Lima, Roberto Cesar de Araújo, Oliveira, Gilson Pereira de, Costa, Alvimar Jose da","Ciência Rural; 40(4); 934-938","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400029&lang=pt" 
"S0103-84782010000400032-scl","Parâmetros sanguíneos de vacas leiteiras suplementadas com diferentes fontes de gordura","Freitas Júnior, José Esler de, Rennó, Francisco Palma, Silva, Luiz Felipe Prada e, Gandra, Jefferson Rodrigues, Maturana Filho, Milton, Foditsch, Carla, Venturelli, Beatriz Conte","Ciência Rural; 40(4); 950-956","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400032&lang=pt" 
"S0103-84782010000400025-scl","Falhas na utilização de poliacetal e poliamida em forma de haste intramedular bloqueada para imobilização de fratura femural induzida em bovinos jovens","Spadeto Junior, Odael, Faleiros, Rafael Resende, Alves, Geraldo Eleno Silveira, Casas, Estevam Barbosa de Las, Rodrigues, Luciano Brito, Loiacono, Bruno Zambelli, Cassou, Fabiane","Ciência Rural; 40(4); 907-912","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400025&lang=pt" 
"S0103-84782010000400004-scl","Plastocrono e rendimento de feijão-de-vagem cultivado sob ambiente protegido e no ambiente externo em semeadura tardia no outono","Heldwein, Arno Bernardo, Streck, Nereu Augusto, Sturza, Vinícius Soares, Loose, Luis Henrique, Zanon, Alencar Junior, Toebe, Marcos, Souza, André Trevisan de, Peters, Marcelo Boschmann, Karlec, Fábio","Ciência Rural; 40(4); 768-773","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400004&lang=pt" 
"S0103-84782010000400023-scl","Avaliação ecocardiográfica de gatos com tirotoxicose induzida","Oliveira, Daniel Capucho de, Borlini, Daniel Cometti, Santos, Warley Gomes dos, Monteiro, Jessica Nascimento Moraes, Costa, Lorena Adão Vescovi Séllos, Martins Filho, Sebastião, Araújo Sobrinho, Aloir Queiroz de, Costa, Fabiano Séllos","Ciência Rural; 40(4); 894-899","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400023&lang=pt" 
"S0103-84782010000400024-scl","Overlapping of mononuclear cells derived from bone marrow in rats&#039; intervertebral discs: an in vitro study","Fontes, Erica Batista, Borges, Andréa Pacheco Batista, Pippi, Ney Luis, Rosa, Maurício, Sprada, Arícia, Togni, Monique","Ciência Rural; 40(4); 900-906","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400024&lang=pt" 
"S0103-84782010000400015-scl","Análise dos atributos do solo e da produtividade da cultura de cana-de-açúcar com o uso da geoestatística e árvore de decisão","Souza, Zigomar Menezes de, Cerri, Domingos Guilherme Pellegrino, Colet, Marcelo José, Rodrigues, Luiz Henrique Antunes, Magalhães, Paulo Sérgio Graziano, Mandoni, Rafael Junqueira Araújo","Ciência Rural; 40(4); 840-847","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400015&lang=pt" 
"S0103-84782010000400013-scl","Soluções conservantes prolongam a vida de vaso de inflorescências cortadas de boca-de-leão","Vieira, Luciana Marques, Mendes, Teresa Drummond Correia, Finger, Fernando Luiz, Barbosa, José Geraldo","Ciência Rural; 40(4); 827-832","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400013&lang=pt" 
"S0103-84782010000400010-scl","ITS-rDNA phylogeny of Colletotrichum spp. causal agent of apple Glomerella leaf spot","Giaretta, Diorvania Ribeiro, Bogo, Amauri, Coelho, Cileide Maria Medeiros, Guidolin, Altamir Frederico, Dantas, Adriana Cibele de Mesquita, Gomes, Eliane Aparecida","Ciência Rural; 40(4); 806-812","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400010&lang=pt" 
"S0103-84782010000400018-scl","Morphometric parameters comparisons of the digestive tract of four teleosts with different feeding habits","Becker, Alexssandro Geferson, Gonçalves, Jamile Fabbrin, Garcia, Luciano Oliveira, Behr, Everton Rodolfo, Graça, Dominguita Luhers, Kurtz Filho, Mário, Martins, Tessie, Baldisserotto, Bernardo","Ciência Rural; 40(4); 862-866","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400018&lang=pt" 
"S0103-84782010000400008-scl","Estimativa de plastocrono em crambe","Toebe, Marcos, Lopes, Sidinei José, Storck, Lindolfo, Silveira, Tatiani Reis da, Milani, Marília, Casarotto, Gabriele","Ciência Rural; 40(4); 793-799","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400008&lang=pt" 
"S0103-84782010000400026-scl","Comparação dos testes de virusneutralização contra os genótipos 1 e 2 do vírus da diarreia viral bovina (BVDV-1 e BVDV-2) em bovinos de rebanhos naturalmente infectados","Dias, Fabio Carvalho, Alexandrino, Bruna, Medeiros, Andréa Souza Ramos de, Pereira, Gener Tadeu, Oliveira, Mônica Costa, Samara, Samir Issa","Ciência Rural; 40(4); 913-920","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400026&lang=pt" 
"S0103-84782010000400036-scl","Destanização e conservação de frutos de jambolão","Severo, Joseana, Santos, Railson Schreinert dos, Casaril, Jardel, Tiecher, Aline, Silva, Jorge Adolfo, Rombaldi, Cesar Valmor","Ciência Rural; 40(4); 976-982","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400036&lang=pt" 
"S0103-84782010000400022-scl","Radiodensidade hepática de cães hígidos por tomografia computadorizada helicoidal","Costa, Lorena Adão Vescovi Séllos, Maestri, Luciana Felício de Paula, Maia Júnior, Jofli Andrade, Silva, Vicente Colombi, Lanis, Adrienne Brêtas, Lopes, Bernardo Fernandes, Costa, Fabiano Séllos","Ciência Rural; 40(4); 888-893","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400022&lang=pt" 
"S0103-84782010000400017-scl","Níveis de irrigação na cultura do Kalanchoe cultivado em ambiente protegido","Parizi, Ana Rita Costenaro, Peiter, Marcia Xavier, Robaina, Adroaldo Dias, Soares, Fátima Cibele, Vivan, Gisele Aparecida, Ramão, Cleiton José","Ciência Rural; 40(4); 854-861","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400017&lang=pt" 
"S0103-84782010000400035-scl","Farinha de carne e ossos na alimentação de larvas de tilápia do Nilo","Signor, Arcangelo Augusto, Signor, Altevir, Boscolo, Wilson Rogério, Feiden, Aldi","Ciência Rural; 40(4); 970-975","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400035&lang=pt" 
"S0103-84782010000400005-scl","Produtividade e qualidade tecnológica da soqueira de cana-de-açúcar submetida à aplicação de biorregulador e fertilizantes líquidos","Silva, Marcelo de Almeida, Cato, Stella Consorte, Costa, Augusto Guerreiro Fontoura","Ciência Rural; 40(4); 774-780","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400005&lang=pt" 
"S0103-84782010000400027-scl","Diagnóstico e genotipagem do vírus da pseudoraiva por nested-PCR e análise de restrição enzimática","Fonseca Júnior, Antônio Augusto, Carmagos, Marcelo Fernandes, D&#039;Ambros, Régia Maria Feltrin, Braga, Alexandre Carvalho, Ciacci-Zanella, Janice, Heinemann, Marcos Bryana, Leite, Rômulo Cerqueira, Reis, Jenner Karlisson Pimenta dos","Ciência Rural; 40(4); 921-927","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400027&lang=pt" 
"S0103-84782010000400020-scl","Epidemiologia de problemas comportamentais em cães no Brasil: inquérito entre médicos veterinários de pequenos animais","Soares, Guilherme Marques, Souza-Dantas, Letícia Mattos de, D’Almeida, José Mário, Paixão, Rita Leal","Ciência Rural; 40(4); 873-879","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400020&lang=pt" 
"S0103-84782010000400019-scl","Anatomical and histochemical aspects of zigotic embryo and leaves in &#039;Coqueiro Anão&#039;","Santana, Marlucia Cruz de, Souza, Margarete Magalhães, Pereira, Telma Nair Santana, Teixeira, Sílvio Lopes","Ciência Rural; 40(4); 867-872","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400019&lang=pt" 
"S0103-84782010000400028-scl","Assessment of weight gain and biological parameters of Rhipicephalus sanguineus females fed artificially via capillary tubes","Cunha, Nathalie Costa da, Rangel, Charles Passos, Piranda, Eliane Mattos, Rezende, Jania de, Teixeira, Rafaella Câmara, Fonseca, Adivaldo Henrique da","Ciência Rural; 40(4); 928-933","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400028&lang=pt" 
"S0103-84782010000400009-scl","Suficiência amostral para alface cultivada em diferentes ambientes","Santos, Daniel, Haesbaert, Fernando Machado, Puhl, Odair José, Santos, Jorge Roque Alves dos, Lúcio, Alessandro Dal’Col","Ciência Rural; 40(4); 800-805","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400009&lang=pt" 
"S0103-84782010000400033-scl","Modelagem da ingestão, retenção e excreção de nitrogênio e fósforo pela suinocultura gaúcha: interface vegetal","Lovatto, Paulo Alberto, Lehnen, Cheila Roberta, Andretta, Ines, Lovato, Gustavo Dias, Hauschild, Luciano","Ciência Rural; 40(4); 957-962","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400033&lang=pt" 
"S0103-84782010000400034-scl","Fontes de fibra de coprodutos agroindustriais protéicos para coelhos em crescimento","Retore, Marciana, Silva, Leila Picolli da, Toledo, Geni Salete Pinto de, Araújo, Ivan Graça, Eggers, Daniel Próis","Ciência Rural; 40(4); 963-969","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400034&lang=pt" 
"S0103-84782010000400003-scl","Características morfológicas de cultivares de soja convencionais e Roundup ReadyTM em função da época e densidade de semeadura","Ludwig, Marcos Paulo, Dutra, Luiz Marcelo Costa, Lucca Filho, Orlando Antonio, Zabot, Lucio, Uhry, Daniel, Lisboa, Juliano Irion, Jauer, Adilson","Ciência Rural; 40(4); 759-767","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400003&lang=pt" 
"S0103-84782010000400021-scl","Quadro seroproteico como auxílio diagnóstico na anemia hemolítica imunomediada em cães","Pereira, Patrícia Mendes, Abreu, Dilayla Kelly de, Pincelli, Vanessa Andrea, Bochio, Mariana Menezes, Santana, Áureo Evangelista","Ciência Rural; 40(4); 880-887","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400021&lang=pt" 
"S0103-84782010000400030-scl","Evaluation in vitro of the infection times of engorged females of Rhipicephalus (Boophilus) microplus by the entomopathogenic nematode Steinernema glaseri CCA strain","Carvalho, Leandro Barbiéri de, Furlong, John, Prata, Márcia Cristina de Azevedo, Reis, Éder Sebastião dos, Batista, Elder Simões de Paula, Faza, Aline Pasqualini, Leite, Rômulo Cerqueira","Ciência Rural; 40(4); 939-943","Ciência Rural","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400030&lang=pt" 
"S0103-84782010000400002-scl","Escala diagramática para avaliação de severidade de mancha-parda em arroz","Lenz, Giuvan, Balardin, Ricardo Silveiro, Corte, Gerson Dalla, Marques, Leandro Nascimento, Debona, Daniel","Ciência Rural; 40(4); 752-758","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400002&lang=pt" 
"S0103-84782010000400040-scl","Espécies reativas do oxigênio e as doenças respiratórias em grandes animais","Silva, Andreza Amaral da, Gonçalves, Roberto Calderon","Ciência Rural; 40(4); 994-1002","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400040&lang=pt" 
"S0103-84782010000400031-scl","Lechiguana em bovinos: aspectos patogênicos","Ladeira, Silvia, Riet-Correa, Franklin, Bonel-Raposo, Josiane, Pacheco, Cléia Cardoso, Gimeno, Eduardo Juan, Portiansky, Enrique Leo","Ciência Rural; 40(4); 944-949","Ciência Rural","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010000400031&lang=pt" 
"S0213-91112010000200012-esp","Propuesta de guía para la evaluación económica aplicada a las tecnologías sanitarias","López Bastida, Julio, Oliva, Juan, Antoñanzas, Fernando, García-Altés, Anna, Gisbert, Ramón, Mar, Javier, Puig-Junoy, Jaume","Gaceta Sanitaria; 24(2); 154-170","Gaceta Sanitaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112010000200012&lang=pt" 
"S0036-46652010000200013-scl","Patologia: processos gerais","Franco, M., Montenegro, M.R., De Brito, T., Bacchi, C.E., Cardoso de Almeida, P.","Revista do Instituto de Medicina Tropical de São Paulo; 52(2); 106-106","Revista do Instituto de Medicina Tropical de São Paulo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000200013&lang=pt" 
"S0036-46652010000200012-scl","Ecosystem applied to the dengue control at local level: an approach based in the social reproduction","Santos, Solange Laurentino","Revista do Instituto de Medicina Tropical de São Paulo; 52(2); 94-94","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652010000200012&lang=pt" 
"S1415-43662010000400004-scl","Efeito do tiadiazuron na micropropagação in vitro de dois genótipos de mamona via organogênese","Ribeiro, Carla S. N., Silva, Humberto, Santos, José W. dos, Carvalho, Julita M. F. C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 366-371","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400004&lang=pt" 
"S1517-86922010000200015-scl","HIV/AIDS e Treinamento Concorrente: a Revisão Sistemática","Lazzarotto, Alexandre Ramos, Deresz, Luís Fernando, Sprinz, Eduardo","Revista Brasileira de Medicina do Esporte; 16(2); 149-154","Revista Brasileira de Medicina do Esporte","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922010000200015&lang=pt" 
"S0021-75572010010900001-scl","O crescimento físico de crianças e adolescentes do Brasil está aquém ou além do padrão internacional?","Petroski, Edio Luiz","Jornal de Pediatria; 86(2); -","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010010900001&lang=pt" 
"S0021-75572010000200002-scl","A obesidade é um problema emergente em crianças e adolescentes brasileiros?","Butte, Nancy F., Nguyen, Tuan Thanh","Jornal de Pediatria; 86(2); 91-92","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200002&lang=pt" 
"S0021-75572010000200001-scl","Teste do suor: a análise de condutividade pode tomar o lugar do método clássico de Gibson e Cooke?","Mastella, Gianni","Jornal de Pediatria; 86(2); 89-91","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200001&lang=pt" 
"S0021-75572010000200006-scl","Comparação do crescimento de crianças e adolescentes brasileiros com curvas de referência para crescimento físico: dados do Projeto Esporte Brasil","Silva, Diego Augusto Santos, Pelegrini, Andreia, Petroski, Edio Luiz, Gaya, Adroaldo Cesar Araujo","Jornal de Pediatria; 86(2); 115-120","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200006&lang=pt" 
"S0021-75572010000200005-scl","Comparação entre o método clássico de Gibson e Cooke e o teste da condutividade no suor em pacientes com e sem fibrose cística","Mattar, Ana C. V., Gomes, Eduardo N., Adde, Fabíola V., Leone, Claudio, Rodrigues, Joaquim C.","Jornal de Pediatria; 86(2); 109-114","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010000200005&lang=pt" 
"S1415-43662010000400009-scl","Qualidade fisiológica de sementes de pitangueira submetidas a diferentes procedimentos de secagem e substratos - Parte 1","Sena, Lúcia H. de M., Matos, Valderez P., Ferreira, Elane G. B. de S., Sales, Anna G. de F. A., Pacheco, Mauro V.","Revista Brasileira de Engenharia Agrícola e Ambiental; 14(4); 405-411","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662010000400009&lang=pt" 
"S1010-29142010000100001-ven","","Diez de Tancredi, Dalia","Revista de Investigación; 34(69); 13-14","Revista de Investigación","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1010-29142010000100001&lang=pt" 
"S1010-29142010000100003-ven","Teresa Carreño: Una excepcional compositora venezolana del siglo XIX","Sans, Juan Francisco","Revista de Investigación; 34(69); 17-37","Revista de Investigación","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1010-29142010000100003&lang=pt" 
"S1010-29142010000100007-ven","Caracas: Aproximaciones teóricas de una propuesta video fotográfica","Bulhossen, Zeinab","Revista de Investigación; 34(69); 107-128","Revista de Investigación","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1010-29142010000100007&lang=pt" 
"S1010-29142010000100006-ven","Tendencias musicales en el nacionalismo Venezolano desde la música coral de Modesta Bor","Parra, Cira","Revista de Investigación; 34(69); 77-105","Revista de Investigación","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1010-29142010000100006&lang=pt" 
"S1010-29142010000100005-ven","Frente al espejo: Una aproximación a las obras “Autorretrato” (1926), “Las dos Fridas” (1939) y “La Venadita” (1946) de Frida Kahlo","Mujica J, Arturo S","Revista de Investigación; 34(69); 55-75","Revista de Investigación","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1010-29142010000100005&lang=pt" 
"S1010-29142010000100004-ven","Huellas Postmodernas en el teatro de Elizabeth Schön","Hernández, Penélope","Revista de Investigación; 34(69); 39-53","Revista de Investigación","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1010-29142010000100004&lang=pt" 
"S1010-29142010000100008-ven","Reflexiones en torno al espacio en las artes visuales: Reflections about the space in the visual arts","Orta, Aura Marina","Revista de Investigación; 34(69); 129-150","Revista de Investigación","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1010-29142010000100008&lang=pt" 
"S0034-72802010000200002-scl","Perfil da demanda em um serviço de Oftalmologia de atenção primária","Vargas, Márcia Abelin, Rodrigues, Maria de Lourdes Veronese","Revista Brasileira de Oftalmologia; 69(2); 77-83","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000200002&lang=pt" 
