"S0121-50512012000100001-col","Editorial","Duque Oliva, Edison Jair","Innovar; 22(43); 3-3","Innovar","Inglês, Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512012000100001&lang=pt" 
"S1413-81232012000100002-spa","A promoção da saúde e a prevenção integrada dos fatores de risco para doenças cardiovasculares","Ribeiro, Amanda Gomes, Cotta, Rosângela Minardi Mitre, Ribeiro, Sônia Machado Rocha","Ciência &amp; Saúde Coletiva; 17(1); 7-17","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100002&lang=pt" 
"S1413-81232012000100006-spa","Assistência em reabilitação para vítimas de acidentes e violência: a situação dos municípios em Pernambuco, Brasil","Lima, Maria Luiza Lopes Timóteo de, Lima, Maria Luiza Carvalho de, Deslandes, Suely Ferreira, Souza, Edinilsa Ramos de, Barreira, Alice Kelly","Ciência &amp; Saúde Coletiva; 17(1); 33-42","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100006&lang=pt" 
"S1413-81232012000100013-spa","Risco e prevenção do HIV/Aids: uma perspectiva biográfica sobre os comportamentos sexuais em Portugal","Aboim, Sofia","Ciência &amp; Saúde Coletiva; 17(1); 99-112","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100013&lang=pt" 
"S1413-81232012000100014-spa","A tuberculose no cotidiano médico e o efeito bumerangue do abandono","Selig, Lia, Geluda, Kátia, Junqueira, Túlio, Brito, Rossana, Trajman, Anete","Ciência &amp; Saúde Coletiva; 17(1); 113-122","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100014&lang=pt" 
"S1413-81232012000100015-spa","Determinantes sociais da saúde do idoso","Geib, Lorena Teresinha Consalter","Ciência &amp; Saúde Coletiva; 17(1); 123-133","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100015&lang=pt" 
"S1413-81232012000100017-spa","Trabalho em equipe e interdisciplinaridade: desafios para a efetivação da integralidade na assistência ambulatorial às pessoas vivendo com HIV/Aids em Pernambuco","Borges, Maria Jucineide Lopes, Sampaio, Aletheia Soares, Gurgel, Idê Gomes Dantas","Ciência &amp; Saúde Coletiva; 17(1); 147-156","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100017&lang=pt" 
"S1413-81232012000100020-spa","Hipertensão comunicada e hipertensão compreendida: saberes e práticas de enfermagem em um Programa de Saúde da Família de Fortaleza, Ceará","Borges, José Wicto Pereira, Pinheiro, Nádia Marques Gadelha, Souza, Ana Célia Caetano de","Ciência &amp; Saúde Coletiva; 17(1); 179-189","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100020&lang=pt" 
"S1413-81232012000100021-spa","Avaliação do Sistema de Vigilância Sanitária do Sangue em âmbito federal, Brasil, 2007","Mota, Daniel Marques, Freitas, Daniel Roberto Coradi, Araújo, Wildo Navegantes de","Ciência &amp; Saúde Coletiva; 17(1); 191-202","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100021&lang=pt" 
"S1413-81232012000100028-spa","A review of pesticide exposure and cancer incidence in the agricultural health study cohort","Weichenthal, Scott, Moase, Connie, Chan, Peter","Ciência &amp; Saúde Coletiva; 17(1); 255-270","Ciência &amp; Saúde Coletiva","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100028&lang=pt" 
"S1413-81232012000100019-spa","Reflexiones sobre la estrategia de rehabilitación basada en la comunidad (RBC): la experiencia de un programa de RBC en Bolivia","Díaz-Aristizabal, Urko, Sanz-Victoria, Silvia, Sahonero-Daza, Milton, Ledesma-Ocampo, Sandra, Cachimuel-Vinueza, Mesías, Torrico, Marisabel","Ciência &amp; Saúde Coletiva; 17(1); 167-177","Ciência &amp; Saúde Coletiva","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100019&lang=pt" 
"S1413-81232012000100030-spa","","Zambrini, Diego A. Bernardini","Ciência &amp; Saúde Coletiva; 17(1); 273-274","Ciência &amp; Saúde Coletiva","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100030&lang=pt" 
"S1413-81232012000100001-spa","Divulgação científica: a última e imprescindível etapa do processo científico","","Ciência &amp; Saúde Coletiva; 17(1); 4-4","Ciência &amp; Saúde Coletiva","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100001&lang=pt" 
"S1413-81232012000100018-spa","Utilização de benzodiazepínicos no Serviço Municipal de Saúde de Coronel Fabriciano, Minas Gerais","Firmino, Karleyla Fassarelo, Abreu, Mauro Henrique Nogueira Guimarães de, Perini, Édson, Magalhães, Sérgia Maria Starling de","Ciência &amp; Saúde Coletiva; 17(1); 157-166","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100018&lang=pt" 
"S1850-37482012000100001-arg","La estimulación del nervio vago aumenta el tamaño del infarto de miocardio en un modelo experimental: ¿paradoja u oportunidad?","Piñeiro, Daniel J","Revista argentina de cardiología; 80(1); 1-3","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100001&lang=pt" 
"S1850-37482012000100002-arg","Rosuvastatina en la prevención de la estenosis aórtica asociada con hipertensión nefrovascular en un modelo en animal: una nueva pieza para un puzzle sin resolver","Franco, Eduardo, Zamorano, José L","Revista argentina de cardiología; 80(1); 4-6","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100002&lang=pt" 
"S1850-37482012000100003-arg","La estimulación vagal eferente preisquémica aumenta el tamaño del infarto de miocardio en conejos","Buchholz, Bruno, Siachoque, Nadezda, Rodríguez, Manuel, Ivalde, Flavio C, Álvarez Yuseff, María F, Gelpi, Ricardo J","Revista argentina de cardiología; 80(1); 7-13","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100003&lang=pt" 
"S1850-37482012000100004-arg","La rosuvastatina atenúa la progresión de la estenosis aórtica generada por hipertensión arterial, independientemente de sus efectos hipolipemiantes","Giunta, Gustavo, Guevara, Esuardo, Marziali, Leandro, Gómez Rosso, Leonardo, Meroño, Tomás, Favaloro, Roberto, Brites, Fernando, Cuniberti, Luis","Revista argentina de cardiología; 80(1); 14-20","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100004&lang=pt" 
"S1850-37482012000100005-arg","Aislamiento de las venas pulmonares como tratamiento de la fibrilación auricular","Scazzuso, Fernando A, Rivera, Santiago, Sammartino, Victoria, Albina, Gastón, Laiño, Rubén, Giniger, Alberto","Revista argentina de cardiología; 80(1); 21-26","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100005&lang=pt" 
"S1850-37482012000100006-arg","El infradesnivel del segmento ST que se presenta o se profundiza durante la fase de recuperación: su aporte a la utilidad clínica de la ergometría","Crudo, Norma, Castellano, José l, PIombo, Alfredo C, Arce, Patricia, Szarfer, Jorge, GagiIardi, Juan, Vidal, Luis A","Revista argentina de cardiología; 80(1); 27-33","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100006&lang=pt" 
"S1850-37482012000100007-arg","Evaluación del patrón de presión arterial durante el ciclo vigilia/sueño en individuos con síndrome metabólico: Blood Pressure Pattern during Sleep-Wake Cycle in Subjects with Metabolic Syndrome","Leal, Ulises A, Espinoza, Milagros, Ruiz, Nelina, Padilla, Dalis, Ochoa, Jotshari, Nicita, Graciela","Revista argentina de cardiología; 80(1); 34-40","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100007&lang=pt" 
"S1850-37482012000100008-arg","Análisis de los criterios de autoría en los artículos publicados en la Revista Argentina de Cardiología","Borracci, Raúl A, Baldi, Julio, Doval, Hernán C, Tajer, Carlos D","Revista argentina de cardiología; 80(1); 41-44","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100008&lang=pt" 
"S1850-37482012000100009-arg","Linfoma cardíaco primario en una paciente inmunocompetente","Lázaro, Verónica, Vázquez, Sofía, Blanco, Elisa","Revista argentina de cardiología; 80(1); 45-46","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100009&lang=pt" 
"S1850-37482012000100010-arg","Trabajar mejor para trabajar mejor: ¿Se discute la problemática profesional en el Congreso Argentino de Cardiología? ¿Se ocupa el médico de esta problemática?","Salazar, Adriana I, Boissonnet, Carlos, Galli, Mónica, Caceres Monié, César, Álvarez, Eduardo, Boscaro, Marcelo, Río, Ana Leticia, Balog, Ester","Revista argentina de cardiología; 80(1); 47-52","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100010&lang=pt" 
"S1850-37482012000100011-arg","Productividad científica de la Cardiología y de las Sociedades de Cardiología: diferencias y similitudes de la Argentina con la región y los países centrales","Rodríguez, Alfredo E","Revista argentina de cardiología; 80(1); 53-59","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100011&lang=pt" 
"S1850-37482012000100012-arg","Ablación por radiofrecuencia de una taquicardia ventricular tras la cirugía reparadora de la tetralogía de Fallot","Ventura, Alejandro, Soriano, Lisandro, López, Marisa, Enciso, Elizabeth","Revista argentina de cardiología; 80(1); 60-64","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100012&lang=pt" 
"S1850-37482012000100013-arg","Tratamiento percutáneo de estenosis valvular pulmonar crítica en una mujer de 40 años con cianosis","Echarte Martínez, Julio C, Moreno-Martínez, Francisco L, Mustelier, Juan Valiente","Revista argentina de cardiología; 80(1); 65-68","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100013&lang=pt" 
"S1850-37482012000100014-arg","Consenso para el Diagnóstico y Tratamiento del Síncope Sociedad Argentina de Cardiología: Argentine Society of Cardiology","","Revista argentina de cardiología; 80(1); 65-68","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100014&lang=pt" 
"S1850-37482012000100015-arg","Cierre percutáneo de fuga paravalvular mitral","Vaccarino, Guillermo N","Revista argentina de cardiología; 80(1); 91-92","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100015&lang=pt" 
"S1850-37482012000100016-arg","Desafíos y compromiso","Belziti, César A","Revista argentina de cardiología; 80(1); 93-93","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100016&lang=pt" 
"S1850-37482012000100017-arg","La epidemia del déficit de vitamina D y los estilos de la práctica clínica","Tajer, Carlos Daniel","Revista argentina de cardiología; 80(1); 94-101","Revista argentina de cardiología","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482012000100017&lang=pt" 
"S1029-30192012000100011-cub","Rehabilitación quirúrgico-protésica de pacientes con cavidades anoftálmicas atípicas","Ortiz Silveira, Marlenys, García Galí, Madeline de Jesús, Arias Soto, Julio César, Díaz García, Madeline, Torres Ortiz, Héctor","MEDISAN; 16(1); 75-80","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100011&lang=pt" 
"S0365-66912012000100005-esp","Quiste vítreo: a propósito de un caso","Moreno-Arrones, J.P., Jiménez-Parras, R.","Archivos de la Sociedad Española de Oftalmología; 87(1); 20-22","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100005&lang=pt" 
"S0365-66912012000100006-esp","Análisis de factores pronósticos por tomografía de coherencia óptica de dominio espectral en el edema macular quístico pseudofáquico","Gallego-Pinazo, R., Martínez Castillo, S., Dolz-Marco, R., Lleó-Pérez, A., Díaz-Llopis, M.","Archivos de la Sociedad Española de Oftalmología; 87(1); 23-24","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100006&lang=pt" 
"S0365-66912012000100008-esp","Patología ocular en la obra de Georges de La Tour (II): Telecanto: La buenaventura","Santos-Bueso, E., Sáenz-Francés, F., García-Sánchez, J.","Archivos de la Sociedad Española de Oftalmología; 87(1); 26-27","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100008&lang=pt" 
"S0365-66912012000100001-esp","Alteraciones del espesor de la capa de fibras nerviosas de la retina en pacientes con apnea obstructiva del sueño","Calvo, Pilar, Ferrández, Blanca, Ferreras, Antonio, Marín, José María","Archivos de la Sociedad Española de Oftalmología; 87(1); 1-2","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100001&lang=pt" 
"S0365-66912012000100004-esp","Resultado sin éxito en el tratamiento de un linfangioma orbitario con OK-432: Picibanil","Lanuza García, A., Bañón Navarro, R., Llorca Cardeñosa, A., Delgado Navarro, C.","Archivos de la Sociedad Española de Oftalmología; 87(1); 17-19","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100004&lang=pt" 
"S0365-66912012000100009-esp","Francisco de SALINAS: Músico y erudito ciego del renacimiento español","Alzamora-Rodríguez, Antonio, Pérez-Cambrodí, Rafael José","Archivos de la Sociedad Española de Oftalmología; 87(1); 28-29","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100009&lang=pt" 
"S0365-66912012000100007-esp","","Dorronzoro Ramírez, E.","Archivos de la Sociedad Española de Oftalmología; 87(1); 25-25","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100007&lang=pt" 
"S0365-66912012000100002-esp","Tratamiento de coriorretinopatía serosa central crónica mediante terapia fotodinámica de baja fluencia","Alcubierre, R., Arias, L., Lorenzo, D., Pujol, O., Rubio, M.","Archivos de la Sociedad Española de Oftalmología; 87(1); 3-8","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100002&lang=pt" 
"S0365-66912012000100003-esp","Facoemulsificación con implante de lente acrílica en pacientes con uveítis: estudio comparativo","Jacobo González-Guijarro, J., Tamés Haye, I., Valdivia Pérez, A.","Archivos de la Sociedad Española de Oftalmología; 87(1); 9-16","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000100003&lang=pt" 
"S0718-71062012000100001-chl","Evolution of the Great Tehuelche Paleolake in the Torres del Paine National Park of Chilean Patagonia during the Last Glacial Maximum and Holocene","Solari, Marcelo A, Le Roux, Jacobus P, Hervé, Francisco, Airo, Alessandro, Calderón, Mauricio","Andean geology; 39(1); 1-21","Andean geology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100001&lang=pt" 
"S0718-71062012000100002-chl","Paleoambiente y paleontología de la Formación Andapaico (Paleozoico superior, Precordillera Central, Argentina)","Correa, Gustavo A, Carrevedo, María L, Gutiérrez, Pedro R","Andean geology; 39(1); 22-52","Andean geology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100002&lang=pt" 
"S0718-71062012000100003-chl","Paleomagnetism and geochemistry from the Upper Cretaceous Tres Picos Prieto locality (43°S), Patagonian Plateau Basalts","Zaffarana, Claudia Beatriz, Lagorio, Silvia Leonor, Somoza, Rubén","Andean geology; 39(1); 53-66","Andean geology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100003&lang=pt" 
"S0718-71062012000100004-chl","Estratigrafía, petrografía sedimentaria y procedencia de las formaciones Sobral y Cross Valley (Paleoceno), isla Marambio (Seymour), Antártica","Marenssi, Sergio, Santillana, Sergio, Bauer, Mauro","Andean geology; 39(1); 67-91","Andean geology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100004&lang=pt" 
"S0718-71062012000100005-chl","A new species of Andiceras Krantz (Cephalopoda: Ammonoidea) from the Late Jurassic-Early Cretaceous of the Neuquén Basin, Mendoza, Argentina: Systematics and Biostratigraphy","Vennari, Verónica V, Álvarez, Pamela P, Aguirre-Urreta, Beatriz","Andean geology; 39(1); 92-105","Andean geology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100005&lang=pt" 
"S0718-71062012000100006-chl","Volcanismo de sin-rift de la Cuenca Neuquina, Argentina: relación con la evolución Triásico Tardía-Jurásico Temprano del margen Andino","D&#039;Elia, Leandro, Muravchik, Martin, Franzese, Juan R, Bilmes, Andrés","Andean geology; 39(1); 106-132","Andean geology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100006&lang=pt" 
"S0718-71062012000100007-chl","Tectonostratigraphic analysis of the Late Triassic-Early Jurassic syn-rift sequence of the Neuquén Basin in the Sañicó depocentre, Neuquén Province, Argentina","D&#039;Elia, Leandro, Muravchik, Martin, Franzese, Juan R, López, Luciano","Andean geology; 39(1); 133-157","Andean geology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100007&lang=pt" 
"S0718-71062012000100008-chl","Volcanic stratigraphy and evidence of magma mixing in the Quaternary Payún Matrú volcano, andean backarc in western Argentina","Hernando, Irene R, Llambías, Eduardo J, González, Pablo D, Sato, Kei","Andean geology; 39(1); 158-179","Andean geology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100008&lang=pt" 
"S0718-71062012000100009-chl","A Late Eocene age proposal for the Loreto Formation (Brunswick Peninsula, southernmost Chile), based on fossil cartilaginous fishes, paleobotany and radiometric evidence","Otero, Rodrigo A, Torres, Teresa, Le Roux, Jacobus P, Hervé, Francisco, Fanning, C. Mark, Yury-Yáñez, Roberto E, Rubilar-Rogers, David","Andean geology; 39(1); 180-200","Andean geology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062012000100009&lang=pt" 
"S0066-782X2012000100001-scl","","Moreira, Luiz Felipe P.","Arquivos Brasileiros de Cardiologia; 98(1); 1-2","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100001&lang=pt" 
"S0066-782X2012000100004-scl","Distribuição por gênero de ácido úrico sérico e fatores de risco cardiovascular: estudo populacional","Rodrigues, Sérgio Lamego, Baldo, Marcelo Perim, Capingana, Pires, Magalhães, Pedro, Dantas, Eduardo Miranda, Molina, Maria del Carmen Bisi, Salaroli, Luciane Bresciani, Morelato, Renato Lário, Mill, José Geraldo","Arquivos Brasileiros de Cardiologia; 98(1); 13-21","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100004&lang=pt" 
"S0066-782X2012000100003-scl","A baixa estatura leve está associada ao aumento da pressão arterial em adolescentes com sobrepeso","Clemente, Ana Paula Grotti, Santos, Carla Danusa, Silva, Ana Amelia Benedito, Martins, Vinicius Jose, Marchesano, Anna Carolina, Fernandes, Mariana Belluca, Albuquerque, Maria Paula, Sawaya, Ana Lydia","Arquivos Brasileiros de Cardiologia; 98(1); 06-12","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100003&lang=pt" 
"S0066-782X2012000100010-scl","Microalbuminúria é um marcador prognóstico independente em pacientes com insuficiência cardíaca crônica","Villacorta, Humberto, Ferradaes, Paula de Vilhena, Mesquita, Evandro Tinoco, Nóbrega, Antônio Cláudio Lucas da","Arquivos Brasileiros de Cardiologia; 98(1); 62-69","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100010&lang=pt" 
"S0066-782X2012000100008-scl","Efeitos de diferentes graus de sensibilidade a insulina na função endotelial de pacientes obesos","Galvão, Roberto, Plavnik, Frida Liane, Ribeiro, Fernando Flexa, Ajzen, Sérgio Aron, Christofalo, Dejaldo M. de J., Kohlmann Jr., Osvaldo","Arquivos Brasileiros de Cardiologia; 98(1); 45-51","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100008&lang=pt" 
"S0066-782X2012000100015-scl","Impacto da insuficiência renal crônica na eficácia de stents farmacológicos","Rosa, Eduardo Maffini da, Merzoni, Laís, Branchi, Marcelo Nicola","Arquivos Brasileiros de Cardiologia; 98(1); 95-95","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100015&lang=pt" 
"S0066-782X2012000100019-scl","Debate propositivo sobre os biossimilares de enoxaparina no Brasil","Mourão, Paulo A.S., Glauser, Bianca F., Vairo, Bruno C., Pereira, Mariana S.","Arquivos Brasileiros de Cardiologia; 98(1); e11-e14","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100019&lang=pt" 
"S0066-782X2012000100018-scl","Infarto do miocárdio recorrente em um paciente com fibroelastoma papilar","Brito, João Daniel, Almeida, Manuel Sousa, Ribeiras, Regina, Melo, João Queiroz e, Almeida, Rosa Henriques, Silva, José Aniceto","Arquivos Brasileiros de Cardiologia; 98(1); e7-e10","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100018&lang=pt" 
"S0066-782X2012000100013-scl","Índice tornozelo-braquial e hipertrofia ventricular na hipertensão arterial","Albuquerque, Pedro Ferreira de, Albuquerque, Pedro Henrique Oliveira de, Albuquerque, Gustavo Oliveira de, Servantes, Denise Maria, Carvalho, Saskya Meneses de, Oliveira Filho, Japy Angelini","Arquivos Brasileiros de Cardiologia; 98(1); 84-86","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100013&lang=pt" 
"S0066-782X2012000100016-scl","Caso 1/2012: homem de 55 anos, com aneurismas múltiplos de artérias coronarianas por doença de Kawasaki","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 98(1); e1-e2","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100016&lang=pt" 
"S0066-782X2012000100017-scl","Patologia do bloqueio atrioventricular na cardiomiopatia por depósito de desmina","Benvenuti, Luiz Alberto, Aiello, Vera Dermarchi, Falcão, Breno Alencar Araripe, Lage, Silvia Gelás","Arquivos Brasileiros de Cardiologia; 98(1); e3-e6","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100017&lang=pt" 
"S0066-782X2012000100021-scl","Errata","","Arquivos Brasileiros de Cardiologia; 98(1); 1-1","Arquivos Brasileiros de Cardiologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100021&lang=pt" 
"S0066-782X2012000100007-scl","Implante de Stent guiado por ultrassom intracoronariano melhora desfechos: meta-análise de ensaios randomizados","Sbruzzi, Graciele, Quadros, Alexandre Schaan de, Ribeiro, Rodrigo Antonini, Abelin, Aníbal Pereira, Berwanger, Otávio, Plentz, Rodrigo Della Meã, Schann, Beatriz DAgord","Arquivos Brasileiros de Cardiologia; 98(1); 35-44","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100007&lang=pt" 
"S0066-782X2012000100012-scl","Determinantes prognósticos de pacientes com insuficiência cardíaca sistólica crônica secundária à hipertensão arterial sistêmica","Rolande, Dalva M.S., Fantini, João Paulo, Cardinalli Neto, Augusto, Cordeiro, José A., Bestetti, Reinaldo B.","Arquivos Brasileiros de Cardiologia; 98(1); 76-84","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100012&lang=pt" 
"S0066-782X2012000100011-scl","Adaptação transcultural para o Brasil do Dietary Sodium Restriction Questionnaire (Questionário Restritivo da Dieta de Sódio) (DSRQ)","d&#039;Almeida, Karina Sanches Machado, Souza, Gabriela Correa, Rabelo, Eneida Rejane","Arquivos Brasileiros de Cardiologia; 98(1); 70-75","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100011&lang=pt" 
"S0066-782X2012000100006-scl","Interação entre as vias de sinalização de receptores serotoninérgicos e Β-adrenérgicos em artéria femoral de ratos","Delbin, Maria Andréia, Silva, Alexandre Sérgio, Antunes, Edson, Zanesco, Angelina","Arquivos Brasileiros de Cardiologia; 98(1); 29-34","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100006&lang=pt" 
"S0066-782X2012000100005-scl","Ponte miocárdica associada a lesões cardiovasculares em bovinos adultos da raça Canchim","Santos, José Wilson dos, Wafae, Nader, Beletti, Marcelo Emílio","Arquivos Brasileiros de Cardiologia; 98(1); 22-29","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100005&lang=pt" 
"S0066-782X2012000100009-scl","Hipertrofia ventricular e mortalidade cardiovascular em pacientes de hemodiálise de baixo nível educacional","Martin, Rosana dos Santos e Silva, Martin, Luis Cuadrado, Franco, Roberto Jorge da Silva, Barretti, Pasqual, Caramori, Jacqueline Costa Teixeira, Castro, João Henrique, Antunes, Aline de Araújo, Zanati-Basan, Silméia Garcia, Matsubara, Beatriz Bojikian, Martins, Antônio Sérgio","Arquivos Brasileiros de Cardiologia; 98(1); 52-61","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2012000100009&lang=pt" 
