"S0034-71081999000300014-scl","Aspectos cinéticos da degradação de laminados de madeiras em ambientes aquático e terrestre","APRILE, F. M., DELITTI, W. B. C., BIANCHINI JR., I.","Revista Brasileira de Biologia; 59(3); 485-492","Revista Brasileira de Biologia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71081999000300014&lang=pt" 
"S0034-89101999000400009-scl","Monitoreo de parásitos en efluentes domiciliarios","Semenas, Liliana, Brugni, Norma, Viozzi, Gustavo, Kreiter, Ana","Revista de Saúde Pública; 33(4); 379-384","Revista de Saúde Pública","Espanhol","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101999000400009&lang=pt" 
"S0034-89101999000400013-scl","Exposição humana a trialometanos presentes em água tratada","Tominaga, Maria Y, Midio, Antonio F","Revista de Saúde Pública; 33(4); 413-421","Revista de Saúde Pública","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101999000400013&lang=pt" 
"S0102-09351999000400011-scl","Absorção real, perdas endógenas e exigência de fósforo para suínos em final de crescimento, pela técnica da diluição isotópica","Lopes, J.B., Vitti, D.M.S.S., Figueirêdo, A.V., Barbosa, H.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 353-358","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400011&lang=pt" 
"S0102-09351999000400010-scl","Involução uterina em um rebanho Gir leiteiro segundo o período pós-parto e o número de parições","González Sánchez, J.P., Bianchini Sobrinho, E., Gonçalves, A.A.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 345-351","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400010&lang=pt" 
"S0102-09351999000400009-scl","Características celulares e bioquímicas do líquido peritoneal de eqüinos submetidos à peritonite experimental","Faria, E.P., Marques Jr., A.P., Alves, G.E.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 335-344","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400009&lang=pt" 
"S0102-09351999000400004-scl","Efeito da vacina contra coccidiose sobre a colonização de Salmonella enteritidis em frangos de corte tratados com microbiota cecal anaeróbia","Andreatti Filho, R.L., Mestrinel Jr., P., Sampaio, H.M., Crocci, A.J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 311-316","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400004&lang=pt" 
"S0102-09351999000400001-scl","Development of DNA probe for detection of Aujeszky&#039;s disease virus","Cândido, A.L., Barros, P.P., Resende, M., Flaschart, R.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 293-298","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400001&lang=pt" 
"S0102-09351999000400003-scl","Cytological diagnosis of a metastatic canine mammary tumor in pleural effusion","Cassali, G.D., Gärtner, F., Vieira da Silva, M.J., Schmitt, F.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 307-310","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400003&lang=pt" 
"S0102-09351999000400006-scl","Tipo e freqüência de alterações dentárias e periodontais em cães na região de Jaboticabal, SP","Domingues, L.M., Alessi, A.C., Canola, J.C., Semprini, M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 323-328","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400006&lang=pt" 
"S0102-09351999000400005-scl","Avaliação do teste de imunodifusão mediante emprego do polissacarídeo &quot;O&quot; no diagnóstico da brucelose bovina","Costa, G.M., Abreu, V.L.V., Lobato, F.C.F., Silva, J.A., Martins, N.E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 317-322","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400005&lang=pt" 
"S0102-09351999000400008-scl","Criptococose em felino","Sant’Ana, F.J.F., Maia, F.C.L., Gomes Filho, J.B., Silveira, A.B., Silva, V.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 333-334","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400008&lang=pt" 
"S0102-09351999000400012-scl","Crescimento pré-natal do corpo e de alguns órgãos de Zebu mestiço coletados em matadouros de São Paulo","Tse, M.C.P., Tse, H.G., Padovani, C.R., Aragon, F.F., Pinto e Silva, J.R.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 359-362","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400012&lang=pt" 
"S0102-09351999000400015-scl","Análise de polimorfismos do gene da kapa-caseína em fêmeas da raça Nelore e efeito sobre o peso à desmama de suas progênies","Faria, F.J.C., Guimarães, S.E.F., Lima, R.M.G., Mourão, G.B., Pinheiro, L.E.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 377-382","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400015&lang=pt" 
"S0102-09351999000400016-scl","Degradabilidade do capim-elefante (Pennisetum purpureum, Schum.) e da cana-de-açúcar (Saccharum officinarum, L.) mais uréia no rúmen de vacas mestiças Holandês × Zebu em lactação","Lopes, F.C.F., Aroeira, L.J.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 383-386","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400016&lang=pt" 
"S0102-09351999000400018-scl","Peso de carcaça e idade dos bovinos abatidos em Minas Gerais","Baptista, F., Moreira, E.C., Santos, W.L.M., Dieguez, B.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 393-399","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400018&lang=pt" 
"S0102-09351999000400014-scl","Estimativas de parâmetros genéticos e de tendência fenotípica, genética e de ambiente de algumas características reprodutivas na raça Gir","Balieiro, E.S., Pereira, J.C.C., Verneque, R.S., Pereira, C.S., Bergmann, J.A.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 371-376","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400014&lang=pt" 
"S0102-09351999000400017-scl","Efeito de níveis de vitamina E na dieta sobre o desempenho e concentração de alfa-tocoferol na carne de frangos de corte","Barreto, S.L.T., Ferreira, W.M., Moraes, T.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 387-392","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400017&lang=pt" 
"S0102-09351999000400002-scl","Evaluation of western blotting for the diagnosis of enzootic bovine leukemia","Gonzalez, E.T., Oliva, G.A., Norimine, J., Cid de la Paz, V., Echeverría, M.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 299-305","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400002&lang=pt" 
"S0102-09351999000400007-scl","Microbiota saprófita associada à doença periodontal em cães","Domingues, L.M., Alessi, A.C., Schoken-Iturrino, R.P., Dutra, L.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 329-332","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400007&lang=pt" 
"S0102-09351999000400019-scl","Espécies de Spalangia (Hymenoptera: Pteromalidae) como inimigos naturais de Cyrtoneurina pararescita (Diptera: Muscidae) Couri, 1955, em fezes bovinas no Sul Goiano","Marchiori, C.H., Oliveira, A.T., Linhares, A.X.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 401-402","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400019&lang=pt" 
"S0102-09351999000400013-scl","Componentes de (co)variância e parâmetros genéticos de características de crescimento da raça Simental no Brasil","Marques, L.F.A., Pereira, J.C.C., Oliveira, H.N., Pereira, C.S., Bergmann, J.A.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 51(4); 363-370","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09351999000400013&lang=pt" 
"S1020-49891999000700007-spa","¿Son inmunes a la hepatitis B los trabajadores de salud vacunados?","","Revista Panamericana de Salud Pública; 6(2); 122-122","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000700007&lang=pt" 
"S1020-49891999000700006-spa","Programa de fluoración de la leche en Codegua, Chile: evaluación al tercer año","Mariño, Rodrigo, Villa, Alberto, Guerrero, Sonia","Revista Panamericana de Salud Pública; 6(2); 117-121","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000700006&lang=pt" 
"S1020-49891999000700003-spa","Factores de riesgo del bajo peso al nacer, Hospital Gineco-Obstétrico Provincial de Sancti Spíritus, Cuba","Grau Espinosa, Marcos Aurelio, Saenz Darias, Luís, Cabrales Escobar, José Andrés","Revista Panamericana de Salud Pública; 6(2); 95-98","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000700003&lang=pt" 
"S1020-49891999000700019-spa","Progreso, pobreza y exclusión: una historia económica de América Latina en el siglo XX","","Revista Panamericana de Salud Pública; 6(2); 143-146","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000700019&lang=pt" 
"S1020-49891999000700002-spa","Urinary tract infection: detection of Escherichia coli antigens in human urine with an ELIEDA immunoenzymatic assay","Campanhã, Myriam T. N., Hoshino-Shimizu, Sumie, Martinez, Marina Baquerizo","Revista Panamericana de Salud Pública; 6(2); 89-94","Revista Panamericana de Salud Pública","Inglês","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000700002&lang=pt" 
"S1020-49891999000700005-spa","Seroprevalence of Trypanosoma cruzi infection in three rural communities in Guatemala","Greer, George J., Nix, Nancy A., Cordón-Rosales, Celia, Hernández, Beatriz, MacVean, Charles M., Powell, Malcolm R.","Revista Panamericana de Salud Pública; 6(2); 110-116","Revista Panamericana de Salud Pública","Inglês","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000700005&lang=pt" 
"S0103-50531999000400013-scl","Identification of isomers of alkylaminophenylethanethiosulfuric acids by 13C-NMR calculations using a C-13 chemical shift user database and 2D NMR techniques","Moreira, Liliani Salum Alves, Nelson, David Lee, Binatti, Ildefonso, Porto, Lia de Mendonça, Piló-Veloso, Dorila","Journal of the Brazilian Chemical Society; 10(4); 326-333","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400013&lang=pt" 
"S0103-50531999000400012-scl","Oxygen-17-induced proton relaxation rates for alcohols and alcohol solutions","Farrar, Thomas C., Wendt, Mark A., Zeidler, M.D.","Journal of the Brazilian Chemical Society; 10(4); 321-325","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400012&lang=pt" 
"S0103-50531999000400008-scl","129Xe-NMR of carbon black filled elastomers","Sperling-Ischinsky, K., Veeman, W.S.","Journal of the Brazilian Chemical Society; 10(4); 299-306","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400008&lang=pt" 
"S0103-50531999000400007-scl","Limitations in determining enantiomeric excess of alcohols by 31P-NMR of the phosphonate derivatives","Laverde Jr., Antonio, Miranda, Domingos S. de, Conceição, Gelson J.A. da, Schirmer, Heiko, Pilli, Ronaldo A., Meijere, Armin de, Marsaioli, Anita J.","Journal of the Brazilian Chemical Society; 10(4); 293-298","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400007&lang=pt" 
"S0103-50531999000400006-scl","Structural and electronic information on two solid iminophosphoranes, obtained from NMR","Cherryman, Julian C., Harris, Robin K., Davidson, Matthew G., Price, Richard D.","Journal of the Brazilian Chemical Society; 10(4); 287-292","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400006&lang=pt" 
"S0103-50531999000400005-scl","Determination of correlation times from selective and non-selective spin-lattice relaxation rates and their use in drug-drug and drug-albumin interaction studies","Tinoco, Luzineide Wanderley, Figueroa-Villar, José Daniel","Journal of the Brazilian Chemical Society; 10(4); 281-286","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400005&lang=pt" 
"S0103-50531999000400001-scl","Editorial","Menezes, Sonia Maria Cabral de","Journal of the Brazilian Chemical Society; 10(4); -","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400001&lang=pt" 
"S0103-50531999000400004-scl","Further dihydrochalcones from Crotolaria ramosissima","Kumar, J.K., Narender, T., Rao, M.S., Rao, P.S., Tóth, G., Balázs, B., Duddeck, H.","Journal of the Brazilian Chemical Society; 10(4); 278-280","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400004&lang=pt" 
"S0103-50531999000400009-scl","NMR and MRI obtained with high transition temperature dc SQUIDs","Souza, R.E. de, Schlenga, K., Wong-Foy, A., McDermott, R., Pines, A., Clarke, John","Journal of the Brazilian Chemical Society; 10(4); 307-312","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400009&lang=pt" 
"S0103-50531999000400010-scl","Direct one step preparation and 13C-NMR spectroscopic characterization of alpha-ferrocenyl carbocations derived from ferrocene and carbonyl compounds in trifluoroacetic acid medium1a","Prakash, G.K. Surya, Buchholz, Herwig A., Vaughan, Julian F.S., Wang, Qi, Olah, George. A.","Journal of the Brazilian Chemical Society; 10(4); 313-316","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400010&lang=pt" 
"S0103-50531999000400011-scl","The use of 13C and ¹H-NMR in the structural elucidation of a new Nor-lupane triterpene","Junges, Mário J., Fernandes, João B., Vieira, Paulo C., Silva, Maria Fátima das G. Fernandes da, Rodrigues Filho, Edson","Journal of the Brazilian Chemical Society; 10(4); 317-320","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400011&lang=pt" 
"S0103-50531999000400015-scl","Skeletal and chlorine effects on 13C-NMR chemical shifts of chlorinated polycyclic systems","Costa, V.E.U., Alifantes, J., Axt, M., Mollmann, M.E.S., Seidl, P.R.","Journal of the Brazilian Chemical Society; 10(4); 341-345","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400015&lang=pt" 
"S0103-50531999000400003-scl","Multiple - quantum magic - angle spinning NMR: a new technique for probing quadrupolar nuclei in solids","Medek, Ales, Frydman, Lucio","Journal of the Brazilian Chemical Society; 10(4); 263-277","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400003&lang=pt" 
"S0103-50531999000400014-scl","Regioselective binding of spermine, N¹,N12-bismethylspermine, and N¹,N12-bisethylspermine to tRNA Phe as revealed by 750 MHz ¹H-NMR and its possible correlation with cell cycling and cytotoxicity","Frydman, Benjamin, Westler, William M., Valasinas, Aldonia, Kramer, Debora L., Porter, Carl W.","Journal of the Brazilian Chemical Society; 10(4); 334-340","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400014&lang=pt" 
"S0103-50531999000400002-scl","Selected topics from recent NMR studies of organolithium compounds","Günther, Harald","Journal of the Brazilian Chemical Society; 10(4); 241-262","Journal of the Brazilian Chemical Society","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50531999000400002&lang=pt" 
"S0034-89101999000400003-scl","Tolerancias y resistencias: el aborto desde la perspectiva de las parteras tradicionales de un área rural de México","Blanco-Muñoz, Julia, Castañeda-Camey, Xochitl","Revista de Saúde Pública; 33(4); 334-341","Revista de Saúde Pública","Espanhol","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101999000400003&lang=pt" 
"S0034-89101999000400011-scl","Estudo transversal sobre saúde mental de agricultores da Serra Gaúcha (Brasil)","Faria, Neice MX, Facchini, Luiz A, Fassa, Anaclaudia G, Tomasi, Elaine","Revista de Saúde Pública; 33(4); 391-400","Revista de Saúde Pública","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101999000400011&lang=pt" 
"S0034-89101999000400012-scl","Evaluación de programa de salud para población no asegurada","Gómez-Dantés, Octavio, Garrido-Latorre, Francisco, López-Moreno, Sergio, Villa, Blanca, López-Cervantes, Malaquías","Revista de Saúde Pública; 33(4); 401-412","Revista de Saúde Pública","Espanhol","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101999000400012&lang=pt" 
"S0034-89101999000400014-scl","Modelos matemáticos de localização aplicados à organização espacial de unidades de saúde","Galvão, Roberto Diéguez, Nobre, Flávio Fonseca, Vasconcellos, Miguel Murat","Revista de Saúde Pública; 33(4); 422-434","Revista de Saúde Pública","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101999000400014&lang=pt" 
"S0034-89101999000400012-spa","Evaluación de programa de salud para población no asegurada","Gómez-Dantés, Octavio, Garrido-Latorre, Francisco, López-Moreno, Sergio, Villa, Blanca, López-Cervantes, Malaquías","Revista de Saúde Pública; 33(4); 401-412","Revista de Saúde Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101999000400012&lang=pt" 
"S0034-89101999000400014-spa","Modelos matemáticos de localização aplicados à organização espacial de unidades de saúde","Galvão, Roberto Diéguez, Nobre, Flávio Fonseca, Vasconcellos, Miguel Murat","Revista de Saúde Pública; 33(4); 422-434","Revista de Saúde Pública","Português","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101999000400014&lang=pt" 
"S0034-89101999000400008-spa","Soroprevalência de sarampo entre pediatras de um hospital-escola","Guerra, Aline L, Rossi Jr, Alfio, Paiva, Luciana M, Sato, Helena K, Souza, Vanda AUF, Sakane, Pedro Takanori, Baldacci, Evandro R","Revista de Saúde Pública; 33(4); 374-378","Revista de Saúde Pública","Português","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101999000400008&lang=pt" 
"S0034-89101999000400002-spa","A theoretical model of the evolution of virulence in sexually transmitted HIV/AIDS","Coutinho, FAB, Massad, E, Menezes, RX, Burattini, MN","Revista de Saúde Pública; 33(4); 329-333","Revista de Saúde Pública","Inglês","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101999000400002&lang=pt" 
"S0034-89101999000400001-spa","A revisão de artigos científicos","Goldbaum, Moisés","Revista de Saúde Pública; 33(4); 327-328","Revista de Saúde Pública","Português","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101999000400001&lang=pt" 
"S0037-86821999000400001-scl","Baixa aderência e alto custo como fatores de insucesso do uso de mosquiteiros impregnados com inseticida no controle da malária na Amazônia Brasileira","Santos, João Barberino","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 333-341","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400001&lang=pt" 
"S0037-86821999000400003-scl","Influência do período de quiescência dos ovos sobre o ciclo de vida de Aedes aegypti (Linnaeus, 1762) (Diptera, Culicidae) em condições de laboratório","Silva, Heloisa Helena Garcia da, Silva, Ionizete Garcia da","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 349-355","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400003&lang=pt" 
"S0037-86821999000400007-scl","Fatores associados à ocorrência de formas imaturas de Aedes aegypti na Ilha do Governador, Rio de Janeiro, Brasil","Souza-Santos, Reinaldo","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 373-382","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400007&lang=pt" 
"S0037-86821999000400013-scl","Observações sobre o diagnóstico laboratorial e a epidemiologia da leishmaniose tegumentar no Estado do Paraná, sul do Brasil","Silveira, Thaís Gomes Verzignassi, Arraes, Sandra Mara Alessi Aristides, Bertolini, Dennis Armando, Teodoro, Ueslei, Lonardoni, Maria Valdrinez Campana, Roberto, Andréa Claudia Bekner Silva, Ramos, Miria, Nerilo Sobrinho, Antonio, Ishikawa, Edna, Shaw, Jeffrey","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 413-423","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400013&lang=pt" 
"S0066-782X1999000800006-scl","Anomalous origin of the left coronary artery from the right pulmonary artery with intramural aortic trajectory. Clinicosurgical diagnostic implications","Atik, Edmar, Barbero-Marcial, Miguel, Tanamati, Carla, Kajita, Luis, Ebaid, Munir, Jatene, Adib","Arquivos Brasileiros de Cardiologia; 73(2); 181-190","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800006&lang=pt" 
"S0066-782X1999000800002-scl","Results of the surgical treatment of chronic atrial fibrillation","Kalil, Renato A. K., Albrecht, Álvaro, Lima, Gustavo G., Vasconcellos, Daniela, Cunha, Bartira, Hatem, Domingos, Moreno, Paulo, Abrahão, Rogério, Sant&#039;Anna, João R. M., Prates, Paulo R., Nesralla, Ivo A.","Arquivos Brasileiros de Cardiologia; 73(2); 139-148","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800002&lang=pt" 
"S0066-782X1999000800001-scl","Invasive hemodynamic monitoring in the postoperative period of cardiac surgery","Dragosavac, Desanka, Araújo, Sebastião, Carieli, Maria do Carmo Monteiro, Terzi, Renato G. G., Dragosavac, Sanja, Vieira, Reinaldo Wilson","Arquivos Brasileiros de Cardiologia; 73(2); 129-138","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800001&lang=pt" 
"S0066-782X1999000800003-scl","In-stent restenosis. Acute and long-term outcomes after excimer laser coronary angioplasty","Bejarano, Jorge, Bermudez, Edgardo, Diaz, Pedro, Gallarello, Francesca, Margolis, James R.","Arquivos Brasileiros de Cardiologia; 73(2); 149-156","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800003&lang=pt" 
"S0066-782X1999000800004-scl","Doppler echocardiographic evaluation of HIV-positive patients in different stages of the disease","Werneck, Guilherme Lobosco, Mesquita, Evandro Tinoco, Romêo Fº, Luiz José Martins, Ribeiro, Mario Luiz","Arquivos Brasileiros de Cardiologia; 73(2); 157-168","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800004&lang=pt" 
"S0066-782X1999000800005-scl","Ventricular evoked response in patients with hypertrophic obstructive cardiomyopathy treated with DDD pacing","Sant&#039;Anna, João Ricardo M., Prati, Raquel, Hutten, Helmut, Schreier, Günter, Kastner, Peter, Kalil, Renato A. K., Prates, Paulo R., Castro, Iran, Azambuja, Paulo C., Faes, Farid, Nesralla, Ivo A., Schaldach, Max","Arquivos Brasileiros de Cardiologia; 73(2); 169-179","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800005&lang=pt" 
"S0066-782X1999000800011-scl","A 63-year-old man with heart failure 3 years after bioprosthetic replacement of mitral and aortic heart valves","","Arquivos Brasileiros de Cardiologia; 73(2); 225-236","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800011&lang=pt" 
"S0066-782X1999000800008-scl","Laboratory assessment of the hypertensive individual. Value of the main guidelines for high blood pressure","Reis, Rafael S., Benseñor, Isabela J., Lotufo, Paulo A.","Arquivos Brasileiros de Cardiologia; 73(2); 201-210","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800008&lang=pt" 
"S0066-782X1999000800009-scl","Recurrence of atrial septal defect in three generations","Ferreira, Celso, Farah, Leila M. S., Póvoa, Rui M., Luna Fº, Bráulio, Costa, Andréa, Ferreira Fº, Celso","Arquivos Brasileiros de Cardiologia; 73(2); 211-218","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800009&lang=pt" 
"S0066-782X1999000800010-scl","Ebstein&#039;s anomaly with coarctation of the aorta. An unusual association","Ebaid, Munir, Azeka, Estela, Ikari, Nana Miura, Sosa, Eduardo A., Marcial, Miguel Barbero, Atik, Edmar","Arquivos Brasileiros de Cardiologia; 73(2); 219-224","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800010&lang=pt" 
"S0066-782X1999000800012-scl","The role of depression in coronary artery disease","Manica, André Luiz Langer, Leães, Carolina Garcia Soares, Frey, Benício Noronha, Juruena, Mário Francisco","Arquivos Brasileiros de Cardiologia; 73(2); 237-250","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800012&lang=pt" 
"S0066-782X1999000800007-scl","Intraaortic balloon pump support during coronary angioplasty. Initial experience","Osterne, Evandro C.V., Alexim, Gustavo A., Motta, Vicente P. da, Lins, Rosaly M.M., Carvalho, Eustáquio F., Carneiro, Marcos V., Morais, Elio Ribeiro de, Brick, Alexandre V.","Arquivos Brasileiros de Cardiologia; 73(2); 191-200","Arquivos Brasileiros de Cardiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1999000800007&lang=pt" 
