"S0034-72992008000100014-scl","Fístula oroantral e retalho mucoso geniano: revisão de 25 casos","Meirelles, Roberto Campos, Neves-Pinto, Roberto Machado","Revista Brasileira de Otorrinolaringologia; 74(1); 85-90","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100014&lang=pt" 
"S1135-57272008000100006-esp","Evaluación de un programa de atención sanitaria con enfermera tutora en cirugía de traumatologia en un hospital de Granada, 2004","Herrera-Espiñeira, Carmen, Rodríguez del Aguila, Mª del Mar, Rodríguez del Castillo, Mercedes, Aguayo de Hoyos, Eduardo, Quero Rufián, Aurora, Martínez Cirre, Carmen, Cuesta Santos, Dolores, Álvarez García, Pilar, Reyes Sánchez, Isabel","Revista Española de Salud Pública; 82(1); 69-80","Revista Española de Salud Pública","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272008000100006&lang=pt" 
"S0004-27492008000100004-scl","Tear film and ocular surface alterations in chronic users of antiglaucoma medications","Baffa, Lina do Prado, Ricardo, Jose Reinaldo da Silva, Dias, Ana Carolina, Módulo, Carolina Maria, Braz, Alexandre Martins, Paula, Jayter Silva de, Rodrigues, Maria de Lourdes Veronese, Rocha, Eduardo Melani","Arquivos Brasileiros de Oftalmologia; 71(1); 18-21","Arquivos Brasileiros de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100004&lang=pt" 
"S0004-27492008000100012-scl","Rejeição de transplantes de córnea: tratamento tópico vs. pulsoterapia - resultados de 10 anos","Costa, Dácio Carvalho, Castro, Rosane Silvestre de, Camargo, Mariela Soares Ferraz de, Kara-José, Newton","Arquivos Brasileiros de Oftalmologia; 71(1); 57-61","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100012&lang=pt" 
"S0034-76122008000100001-scl","Palavras da diretora","Zouain, Deborah Moraes","Revista de Administração Pública; 42(1); 5-6","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000100001&lang=pt" 
"S0034-76122008000100004-scl","Administração pública comparada: uma avaliação das reformas administrativas do Brasil, EUA e União Européia","Matias-Pereira, José","Revista de Administração Pública; 42(1); 61-82","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000100004&lang=pt" 
"S0103-84782008000100053-scl","Peritonite em cães","Zimmermann, Marina, Raiser, Alceu Gaspar, Mazzanti, Alexandre, Lopes, Sonia Terezinha dos Anjos, Salbego, Fabiano Zanini","Ciência Rural; 38(1); -","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000100053&lang=pt" 
"S0103-84782008000100052-scl","Pênfigo foliáceo em um eqüino","Monteiro, Gabriel Augusto, Souza, Maria Verônica de, Conceição, Lissandro Gonçalves, Borba, Camila de Lacerda Balbi e Rocha, Moreira, Maria Aparecida Scatamburlo","Ciência Rural; 38(1); -","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000100052&lang=pt" 
"S0103-84782008000100051-scl","Neoplasias de língua em cinco cães","Daleck, Carlos Roberto, Nardi, Andrigo Barboza De, Silva, Márcio César Vasconcelos, Eurides, Duvaldo, Silva, Luiz Antônio Franco da","Ciência Rural; 38(1); -","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000100051&lang=pt" 
"S1415-43662008000100003-scl","Produtividade e potencial hídrico foliar do cafeeiro Catuaí, em função da época de irrigação","Silva, Antonio C., Silva, Antônio M. da, Coelho, Gilberto, Rezende, Fátima C., Sato, Fabio A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 12(1); 21-25","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662008000100003&lang=pt" 
"S1415-43662008000100012-scl","Cinética de produção de levedura seca em leito de jorro","Rocha, Ana P. T., Alsina, Odelsia L. S., Silva, Vimário S., Silva, Flávio L. H. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 12(1); 81-86","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662008000100012&lang=pt" 
"S1415-43662008000100013-scl","Influence of concentration on the steady and oscillatory shear behavior of umbu pulp","Pereira, Edimir A., Brandão, Edimir M., Borges, Soraia V., Maia, Maria C. A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 12(1); 87-90","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662008000100013&lang=pt" 
"S1415-43662008000100010-scl","Arranjo espacial de plantas de milho em sistema plantio direto","Pereira, Francisco R. da S., Cruz, Simério C. S., Albuquerque, Abel W. de, Santos, José R., Silva, Edson T. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 12(1); 69-74","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662008000100010&lang=pt" 
"S1413-81232008000100005-scl","Células-tronco no tratamento e cura do diabetes mellitus","Lojudice, Fernando Henrique, Sogayar, Mari Cleide","Ciência &amp; Saúde Coletiva; 13(1); 19-21","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100005&lang=pt" 
"S1413-81232008000100004-scl","Terapias com células de medula óssea para cardiopatia chagásica e hepatopatias crônicas: do modelo animal para o paciente","Soares, Milena Botelho Pereira, Santos, Ricardo Ribeiro dos","Ciência &amp; Saúde Coletiva; 13(1); 17-19","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100004&lang=pt" 
"S1413-81232008000100032-scl","Vida e esperanças: esterilização feminina no Nordeste","Couto, Márcia Thereza","Ciência &amp; Saúde Coletiva; 13(1); 289-290","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100032&lang=pt" 
"S1413-81232008000100030-scl","Environmental exposures and gene regulation in disease etiology","Edwards, Thea M., Myers, John Peterson","Ciência &amp; Saúde Coletiva; 13(1); 269-281","Ciência &amp; Saúde Coletiva","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100030&lang=pt" 
"S1413-81232008000100032-spa","Vida e esperanças: esterilização feminina no Nordeste","Couto, Márcia Thereza","Ciência &amp; Saúde Coletiva; 13(1); 289-290","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100032&lang=pt" 
"S1413-81232008000100005-spa","Células-tronco no tratamento e cura do diabetes mellitus","Lojudice, Fernando Henrique, Sogayar, Mari Cleide","Ciência &amp; Saúde Coletiva; 13(1); 19-21","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100005&lang=pt" 
"S1413-81232008000100004-spa","Terapias com células de medula óssea para cardiopatia chagásica e hepatopatias crônicas: do modelo animal para o paciente","Soares, Milena Botelho Pereira, Santos, Ricardo Ribeiro dos","Ciência &amp; Saúde Coletiva; 13(1); 17-19","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100004&lang=pt" 
"S1413-81232008000100003-spa","Ensaios clínicos no Brasil para doenças cardíacas utilizando células-tronco","Schettert, Isolmar","Ciência &amp; Saúde Coletiva; 13(1); 15-17","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100003&lang=pt" 
"S1413-81232008000100001-spa","Ciência &amp; Saúde Coletiva galga mais um degrau rumo ao reconhecimento internacional","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 13(1); 04-05","Ciência &amp; Saúde Coletiva","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100001&lang=pt" 
"S1413-81232008000100006-spa","O autor responde","","Ciência &amp; Saúde Coletiva; 13(1); 21-22","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100006&lang=pt" 
"S1413-81232008000100019-spa","Prevenção do câncer de próstata na ótica do usuário portador de hipertensão e diabetes","Vieira, Luiza Jane Eyre de Souza, Santos, Zélia Maria de Sousa Araújo, Landim, Fátima Luna Pinheiro, Caetano, Joselany Áfio, Sá Neta, Clycia de Albuquerque","Ciência &amp; Saúde Coletiva; 13(1); 145-152","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100019&lang=pt" 
"S1413-81232008000100015-spa","Amamentação natural como fonte de prevenção em saúde","Antunes, Leonardo dos Santos, Antunes, Lívia Azeredo Alves, Corvino, Marcos Paulo Fonseca, Maia, Lucianne Cople","Ciência &amp; Saúde Coletiva; 13(1); 103-109","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100015&lang=pt" 
"S1413-81232008000100014-spa","Colegiado gestor: uma análise das possibilidades de autogestão em um hospital público","Abrahão, Ana Lúcia","Ciência &amp; Saúde Coletiva; 13(1); 95-102","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100014&lang=pt" 
"S1413-81232008000100009-spa","Satisfação com o atendimento odontológico: estudo qualitativo com mães de crianças atendidas na Universidade Federal de Santa Catarina","Robles, Ana Carolina Couto, Grosseman, Suely, Bosco, Vera Lúcia","Ciência &amp; Saúde Coletiva; 13(1); 43-49","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100009&lang=pt" 
"S1413-81232008000100008-spa","Avaliação das ações de saúde bucal no Programa Saúde da Família no distrito de Mosqueiro, Pará","Emmi, Danielle Tupinambá, Barroso, Regina Fátima Feio","Ciência &amp; Saúde Coletiva; 13(1); 35-41","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100008&lang=pt" 
"S1413-81232008000100002-spa","A importância do uso das células tronco para a saúde pública","Pereira, Lygia da Veiga","Ciência &amp; Saúde Coletiva; 13(1); 07-14","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100002&lang=pt" 
"S1413-81232008000100011-spa","Representações sociais das enfermeiras sobre a integralidade na assistência à saúde da mulher na rede básica","Reis, Cássia Barbosa, Andrade, Sônia Maria Oliveira de","Ciência &amp; Saúde Coletiva; 13(1); 61-70","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232008000100011&lang=pt" 
"S1413-81232008000100006-scl","O autor responde","","Ciência &amp; Saúde Coletiva; 13(1); 21-22","Ciência &amp; Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100006&lang=pt" 
"S1413-81232008000100001-scl","Ciência &amp; Saúde Coletiva galga mais um degrau rumo ao reconhecimento internacional","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 13(1); 04-05","Ciência &amp; Saúde Coletiva","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232008000100001&lang=pt" 
"S0213-91112008000100003-esp","Gender influence in the quantity of drugs used in primary care","Sanfélix, José, Palop, Vicente, Pereiró, Inmaculada, Rubio, Elena, Gosalbes, Victoria, Martínez-Mir, Inocencia","Gaceta Sanitaria; 22(1); 11-19","Gaceta Sanitaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000100003&lang=pt" 
"S0213-91112008000100018-esp","Vocación científica, vocación política... en la salud pública","Benavides, Fernando G.","Gaceta Sanitaria; 22(1); 81-82","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000100018&lang=pt" 
"S1134-80462008000100008-esp","Intensidad del dolor: Quinta constante vital: Unidad de evaluación y tratamiento del Dolor de Cáceres","Pazzis Díe Ortega, M. de","Revista de la Sociedad Española del Dolor; 15(1); 44-45","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000100008&lang=pt" 
"S1134-80462008000100001-esp","¿Se sostiene la Escalera Analgésica de la OMS?","Romero, J., Gálvez, R., Ruiz, S.","Revista de la Sociedad Española del Dolor; 15(1); 1-4","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000100001&lang=pt" 
"S0213-91112008000100012-esp","Las investigaciones sobre promoción y educación para la salud en las etapas de infantil y primaria de la escuela española: Una revisión de los estudios publicados entre 1995 y 2005","Davó, Mari Carmen, Gil-González, Diana, Vives-Cases, Carmen, Álvarez-Dardet, Carlos, La Parra, Daniel","Gaceta Sanitaria; 22(1); 58-64","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000100012&lang=pt" 
"S0004-06142008000100001-esp","Divertículos adquiridos de uretra masculina: A propósito de siete casos. Revisión de la literatura","Ballesteros Sampol, Juan José, Cortadellas Ángel, Ramón, Juanpere Rodero, Nuria","Archivos Españoles de Urología (Ed. impresa); 61(1); 01-06","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100001&lang=pt" 
"S0004-06142008000100008-esp","Tumor miofibroblástico inflamatorio vesical: Aportación de un nuevo caso","Garrido Abad, Pablo, Coloma del Peso, A., Jiménez Gálvez, M., Herranz Fernández, L.M., Arellano Gañán, R., Reina Durán, T.","Archivos Españoles de Urología (Ed. impresa); 61(1); 62-65","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100008&lang=pt" 
"S0004-06142008000100018-esp","Segmental testicular infarction vs testicular tumour: the usefulness of the excisional frozen biopsy","Hidalgo, Jorge, Rodríguez, Antonio, Canalias, Joan, Muntané, Mª. Jesús, Huerta, Mª Victoria, Carrasco, Nicolau, Vesa, Joaquim","Archivos Españoles de Urología (Ed. impresa); 61(1); 92-93","Archivos Españoles de Urología (Ed. impresa)","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100018&lang=pt" 
"S0004-06142008000100013-esp","Uretrolitotricia y cistolitotricia de litos uretrales gigantes con abordaje transperineal","Cortés González, Jeff R., Arratia Maqueo, Jorge A., Jaime Dávila, Rodolfo","Archivos Españoles de Urología (Ed. impresa); 61(1); 78-80","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100013&lang=pt" 
"S0004-06142008000100009-esp","Un nuevo caso de ectopia testicular peneana","Tundidor Bermúdez, Ángel Manuel","Archivos Españoles de Urología (Ed. impresa); 61(1); 65-67","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100009&lang=pt" 
"S0004-06142008000100017-esp","Bladder leiomyoma: case report","Castillo, Octavio, Foneron, Alejandro, Vitagliano, Gonzalo, Sánchez-Salas, Rafael, Díaz, Manuel, Fajardo, Marcelo, Franco, Carmen","Archivos Españoles de Urología (Ed. impresa); 61(1); 87-91","Archivos Españoles de Urología (Ed. impresa)","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100017&lang=pt" 
"S0004-06142008000100007-esp","Dilatación hidráulica (URETEROMAT): ureteroscopia eficaz y segura","Cima, Luciano, Iglesias Prieto, José Ignacio, Orozco Fariñas, Rodolfo, Massarra Halabi, Jorge, Mancebo Gómez, José Mª, Pérez-Castro Ellendt, Enrique","Archivos Españoles de Urología (Ed. impresa); 61(1); 55-60","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100007&lang=pt" 
"S0004-06142008000100010-esp","Carcinoma renal de los túbulos colectores de Bellini: presentación de caso clínico patológico","Díaz Pérez, Julio Alexander, Zamora, Carlos Javier, García Vera, Jorge Andrés, Melo Uribe, Mario Alexander, García Ayala, Ernesto","Archivos Españoles de Urología (Ed. impresa); 61(1); 67-71","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100010&lang=pt" 
"S0004-06142008000100014-esp","Metástasis cutánea durante el seguimiento de carcinoma renal de células claras","Martínez-Rodríguez, R., Rodríguez-Escovar, F., Bujons Tur, A., Maroto, P., Palou, J., Villavicencio, H.","Archivos Españoles de Urología (Ed. impresa); 61(1); 80-82","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100014&lang=pt" 
"S0004-06142008000100011-esp","Abceso en muslo: rarísima complicación de una adenomectomía retropúbica","López Aramburu, Miguel Ángel, Ramos Ugidos, Atilano, Gimeno Crespo, Carmen, Rosa Arias, José, Peña Pérez, Pablo","Archivos Españoles de Urología (Ed. impresa); 61(1); 71-74","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100011&lang=pt" 
"S0004-06142008000100003-esp","Resección transuretral en cáncer de próstata, un procedimiento radical: Experiencia con 1017 casos","Reuter, M. A., Corredera, M., Epple, W., Ungemach, G., Verger, M. L., Dietz, K.","Archivos Españoles de Urología (Ed. impresa); 61(1); 13-26","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100003&lang=pt" 
"S0004-06142008000100002-esp","Absceso perirrenal: factores asociados a su desarrollo y mortalidad","Maldonado-Alcaraz, Efraín, Ixquiac-Pineda, Guillermo, López-Sámano, Virgilio, Serrano-Brambila, Eduardo","Archivos Españoles de Urología (Ed. impresa); 61(1); 07-12","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100002&lang=pt" 
"S0004-06142008000100004-esp","Estado actual del diagnóstico y tratamiento del tumor testicular de Células de Leydig: Aportación de dos casos","Pastor Navarro, Héctor, Donate Moreno, María J., Carrión López, Pedro, Pastor Guzmán, José M., Segura Martín, Miguel, Lorido Cortés, María M., Cañamares Pabolaza, Luis, Ruíz Mondéjar, Rafael, Salinas Sánchez, Antonio S., Virseda Rodríguez, Julio A.","Archivos Españoles de Urología (Ed. impresa); 61(1); 27-33","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100004&lang=pt" 
"S0004-06142008000100016-esp","Migración proximal iterativa de catéter ureteral doble J","Fariña, Luis A.","Archivos Españoles de Urología (Ed. impresa); 61(1); 84-85","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100016&lang=pt" 
"S0004-06142008000100015-esp","Fístula reno-duodenal en el contexto de un tumor renal","Ruíz Plazas, Xavier, Vicenç Vicenç, Antoni, García Montes, Fernando, Morón Canís, José Miguel, Ozonas Moragues, Mariano","Archivos Españoles de Urología (Ed. impresa); 61(1); 83-83","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100015&lang=pt" 
"S0004-06142008000100006-esp","Utilidad de las citocinas como marcadores de agresión quirúrgica, en el Síndrome de Isquemia-Reperfusión y en la función postrasplante renal, en un modelo experimental de autotraplante renal laparoscópico versus abierto","Linares Quevedo, Ana Isabel, Burgos Revilla, Francisco Javier, Villafruela Sanz, Juan José, Zamora Romero, Javier, Pascual Santos, Julio, Marcén Letosa, Roberto, Cuevas Sánchez, Begoña, Sáenz Medina, Javier, Correa Gorospe, Carlos","Archivos Españoles de Urología (Ed. impresa); 61(1); 41-54","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100006&lang=pt" 
"S0004-06142008000100005-esp","Litiasis medicamentosa en pacientes VIH + en tratamiento con Indinavir","Juan Escudero, Joaquín Ulises, López Alcina, Emilio, Ordoño Domínguez, Felipe, Fabuel Deltoro, Milagros, Serrano de la Cruz Torrijos, Francisco, Montoliu García, Ana, Ramada Benlloch, Francisco, Marqués Vidal, Emilio","Archivos Españoles de Urología (Ed. impresa); 61(1); 35-40","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100005&lang=pt" 
"S0004-06142008000100012-esp","Bazo supernumerario simulando un tumor renal: a propósito de un caso","Planelles Gómez, Jorge, Brizuela Dolz, Adolfo, Beltrán Armada, José Ramón, Beamud Cortés, Manel, Pastor Navarro, Teresa, Gil Salom, Manuel","Archivos Españoles de Urología (Ed. impresa); 61(1); 75-78","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000100012&lang=pt" 
"S0716-10182008000100007-chl","Tratamiento intravenoso inicial abreviado en 70 pacientes pediátricos con infecciones osteo-articulares","Prado S, M. Alejandra, Lizama C, Macarena, Peña D, Anamaría, Valenzuela M, César, Viviani S, Tamara","Revista chilena de infectología; 25(1); 30-36","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100007&lang=pt" 
"S0716-10182008000100008-chl","Evaluación de dos pruebas comerciales para el serodiagnóstico de la tuberculosis pulmonar","D&#039;Alessandro, Adriana, de Waard, Jacobus H","Revista chilena de infectología; 25(1); 37-40","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100008&lang=pt" 
"S0716-10182008000100009-chl","Infección por VIH en Cuba por transmisión vertical: Reporte de nueve casos fatales en 10 años","González N, Ida, Díaz-Jidy, Manuel, Berdasquera C, Denis, Toledo R, M. Eugenia, Pérez Á, Jorge","Revista chilena de infectología; 25(1); 41-48","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100009&lang=pt" 
"S0716-10182008000100010-chl","Asociación entre el consumo de alcohol y la infección por virus de inmunodeficiencia humana","Chincha L, Omayra, Samalvides C, Frine, Bernabé-Ortíz, Antonio, Kruger P, Hever, Gotuzzo H, Eduardo","Revista chilena de infectología; 25(1); 49-53","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100010&lang=pt" 
"S0716-10182008000100011-chl","Semmelweis y su aporte científico a la medicina: Un lavado de manos salva vidas","Miranda C, Marcelo, Navarrete T, Luz","Revista chilena de infectología; 25(1); 54-57","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100011&lang=pt" 
"S0716-10182008000100012-chl","Bartonelosis ocular: Report of three clinical cases","Täger F, Marlis, Jahnsen K, Johanne, Mediavilla R, Marisol, Burgos L, Roberto","Revista chilena de infectología; 25(1); 58-63","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100012&lang=pt" 
"S0716-10182008000100013-chl","Enfermedad de Hansen: Revisión a propósito de un caso","Concha R, Marcela, Cossio T, M. Laura, Salazar S, Iván, Fich S, Félix, Pérez C, Carlos, González B, Sergio","Revista chilena de infectología; 25(1); 64-69","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100013&lang=pt" 
"S0716-10182008000100014-chl","Nuevo ensayo de dexametasona en meningitis bacteriana aguda","Riedel M, Gisela","Revista chilena de infectología; 25(1); 70-71","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100014&lang=pt" 
"S0716-10182008000100015-chl","Corticosteroides para la meningitis bacteriana en el África subsahariana","Calvo A, Mario","Revista chilena de infectología; 25(1); 71-72","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100015&lang=pt" 
"S0716-10182008000100016-chl","Enfermedad neumocócica invasora por serotipos no contenidos en la vacuna conjugada 7-valente","Coria De la H, Paulina","Revista chilena de infectología; 25(1); 72-73","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100016&lang=pt" 
"S0716-10182008000100017-chl","Alertas electrónicas en el control de infecciones nosocomiales","Ajenjo H, MªCristina","Revista chilena de infectología; 25(1); 73-74","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100017&lang=pt" 
"S0716-10182008000100018-chl","Fe de Erratas","","Revista chilena de infectología; 25(1); 75-75","Revista chilena de infectología","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182008000100018&lang=pt" 
"S1517-86922008000100004-scl","Perfil lipídico, de aptidão cardiorrespiratória, e de composição corporal de uma amostra de dscolares de 8ª série de Canoas/RS","Bergmann, Mauren Lúcia de Araújo, Halpern, Ricardo, Bergmann, Gabriel Gustavo","Revista Brasileira de Medicina do Esporte; 14(1); 22-27","Revista Brasileira de Medicina do Esporte","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922008000100004&lang=pt" 
"S1517-86922008000100006-scl","Efeitos dos exercícios físicos sobre o edema inflamatório agudo em ratos Wistar","Lana, Ademir da Costa, Paulino, Célia Aparecida, Gonçalves, Ivair Donizeti","Revista Brasileira de Medicina do Esporte; 14(1); 33-37","Revista Brasileira de Medicina do Esporte","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922008000100006&lang=pt" 
"S1517-86922008000100010-scl","Privação de sono e exercício físico","Antunes, Hanna Karen M., Andersen, Monica L., Tufik, Sergio, De Mello, Marco Tulio","Revista Brasileira de Medicina do Esporte; 14(1); 51-56","Revista Brasileira de Medicina do Esporte","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922008000100010&lang=pt" 
"S1517-86922008000100013-scl","A suplementação de creatina prejudica a função renal?","Gualano, Bruno, Ugrinowitsch, Carlos, Seguro, Antonio Carlos, Lancha Junior, Antonio Herbert","Revista Brasileira de Medicina do Esporte; 14(1); 68-73","Revista Brasileira de Medicina do Esporte","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922008000100013&lang=pt" 
