"S0004-282X2011000500031-scl","Supratentorial tanycytic ependymoma: an uncommon fibrillary ependymoma variant","Reis, Fabiano, Schwingel, Ricardo, Morais, Francisco Carlos de, Queiroz, Luciano de Souza","Arquivos de Neuro-Psiquiatria; 69(4); 723-723","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000500031&lang=pt" 
"S1727-81202011000200010-cub","La proyección oratoria de Ernesto Guevara de la Serna","Vicente Portales, Zenaida","Humanidades Médicas; 11(2); 373-383","Humanidades Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-81202011000200010&lang=pt" 
"S1727-81202011000200011-cub","Trastornos y malformaciones del sistema nervioso central","Álvarez Vázquez, Jorge","Humanidades Médicas; 11(2); 384-387","Humanidades Médicas","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-81202011000200011&lang=pt" 
"S0102-09352011000400018-scl","Suplementação de vacas leiteiras com homeopatia: desempenho e digestibilidade","Silva, J.R.M., Bitencourt, L.L., Oliveira, B.M.L., Dias Júnior, G.S., Lopes, F., Pereira, R.A.N., Pereira, M.N.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(4); 922-930","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000400018&lang=pt" 
"S0102-09352011000400019-scl","Efeito da adição de agentes tróficos na dieta de leitões desmamados sobre a estrutura e ultraestrutura do intestino delgado e sobre o desempenho","Tucci, F.M., Thomaz, M.C., Nakaghi, L.S.O., Hannas, M.I., Scandolera, A.J., Budiño, F.E.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(4); 931-940","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000400019&lang=pt" 
"S0102-09352011000400022-scl","Variação aniônica da dieta sobre características ósseas de frangos de corte: resistência à quebra, composição orgânica e mineral","Araújo, G.M., Vieites, F.M., Barbosa, A.A., Caramori Junior, J.G., Santos, A.L., Moraes, G.H.K., Abreu, J.G., Muller, E.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(4); 954-961","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000400022&lang=pt" 
"S0102-09352011000400023-scl","Utilização da glutamina, associada ao ácido glutâmico, sobre o desenvolvimento e a atividade enzimática em frangos de corte","Sakamoto, M.I., Faria, D.E., Nakagi, V.S., Negrão, J.A., Araújo, R.B., Souza, K.M.R., Previero, T.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(4); 962-972","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000400023&lang=pt" 
"S0102-09352011000400024-scl","Effect of water flow rate and feed training on &quot;pacamã&quot; (Siluriforme: Pseudopimelodidae) juvenile production","Luz, R.K., Santos, J.C.E., Pedreira, M.M., Teixeira, E.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(4); 973-979","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000400024&lang=pt" 
"S0102-09352011000400025-scl","Substituição do óleo de peixe por óleo de soja em dietas para beijupirá (Rachycentron canadum)","Silva Júnior, R.F., Nova, W.V., Farias, J.L., Costa-Bomfim, C.N., Tesser, M.B., Druzian, J.I., Correia, E.S., Cavalli, R.O.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(4); 980-987","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000400025&lang=pt" 
"S0102-09352011000400026-scl","Perulernaea gamitanae (Copepoda: Lernaeidae) parasitizing tambaqui (Colossoma macropomum) (Characidae) and the hybrids tambacu and tambatinga, cultured in northern Brazil","Tavares-Dias, M., Neves, L.R., Santos, E.F., Dias, M.K.R., Marinho, R.G. B., Ono, E.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(4); 988-995","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000400026&lang=pt" 
"S0102-09352011000400027-scl","Aproveitamento de soro de queijo para produção de iogurte probiótico","Soares, D.S., Fai, A.E.C., Oliveira, A.M., Pires, E.M.F., Stamford, T.L.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(4); 996-1002","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000400027&lang=pt" 
"S1699-65852011000200005-esp","Proteínas expresadas durante la periodontitis crónica: Revisión de la literatura","Díaz Caballero, A., Arévalo Tovar, L., Simancas Pallares, M.","Avances en Periodoncia e Implantología Oral; 23(2); 113-122","Avances en Periodoncia e Implantología Oral","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852011000200005&lang=pt" 
"S0101-74382011000200006-scl","A multi-criteria decision model for selecting project portfolio with consideration being given to a new concept for synergies","Almeida, Adiel Teixeira de, Duarte, Marina D.O.","Pesquisa Operacional; 31(2); 301-318","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200006&lang=pt" 
"S0101-74382011000200010-scl","Avaliação do desempenho dos países nos Jogos Pan-Americanos e verificação da ocorrência de Home Advantage","Lacerda, Fábio Gomes, Chaves, Maria Cecília de Carvalho, Gomes Júnior, Silvio Figueiredo, Mello, João Carlos C.B. Soares de, Pereira, Eliane Ribeiro","Pesquisa Operacional; 31(2); 391-403","Pesquisa Operacional","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200010&lang=pt" 
"S0101-74382011000200009-scl","A small world model for the spread of HIV infection","Vieira, Israel T., Senna, Valter de, Pereira, Hernane B. de B.","Pesquisa Operacional; 31(2); 373-389","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200009&lang=pt" 
"S0101-74382011000200002-scl","A fuzzy/Bayesian approach for the time series change point detection problem","D&#039;Angelo, Marcos Flávio S.V., Palhares, Reinaldo M., Takahashi, Ricardo H.C., H. Loschi, Rosangela","Pesquisa Operacional; 31(2); 217-234","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200002&lang=pt" 
"S0101-74382011000200001-scl","Application of numerical methods, derivatives theory and Monte Carlo simulation in evaluating BM&amp;F BOVESPA&#039;s POP (Protected and Participative Investment)","Souza, Giuliano Carrozza Uzêda Iorio de, Samanez, Carlos Patrício, Raposo, Gustavo Santos, Gonçalves, Antonio Carlos","Pesquisa Operacional; 31(2); 195-215","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200001&lang=pt" 
"S0101-74382011000200003-scl","An application of the TODIM method to the evaluation of Broadband Internet plans","Rangel, Luís Alberto Duncan, Gomes, Luiz Flavio Autran Monteiro, Cardoso, Felipe Parussoli","Pesquisa Operacional; 31(2); 235-249","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200003&lang=pt" 
"S0101-74382011000200004-scl","Reducing incomparability in multicriteria decision analysis: an extension of the ZAPROS method","Tamanini, Isabelle, Pinheiro, Plácido Rogério","Pesquisa Operacional; 31(2); 251-270","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200004&lang=pt" 
"S0101-74382011000200005-scl","A tutorial on hypercube queueing models and some practical applications in Emergency Service Systems","Chiyoshi, Fernando, Iannoni, Ana Paula, Morabito, Reinaldo","Pesquisa Operacional; 31(2); 271-299","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200005&lang=pt" 
"S0101-74382011000200007-scl","Hub location under hub congestion and demand uncertainty: the Brazilian case study","Miranda Junior, Gilberto de, Camargo, Ricardo Saraiva de, Pinto, Luiz Ricardo, Conceição, Samuel Vieira, Ferreira, Ricardo Poley Martins","Pesquisa Operacional; 31(2); 319-349","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200007&lang=pt" 
"S0101-74382011000200008-scl","Proposal for a strategic planning for the replacement of products in stores based on sales forecast","Scarpin, Cassius Tadeu, Steiner, Maria Teresinha Arns","Pesquisa Operacional; 31(2); 351-571","Pesquisa Operacional","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-74382011000200008&lang=pt" 
"S1806-83242011000400001-scl","Challenges faced by the stricto sensu graduate programs","Gomes, João Carlos","Brazilian Oral Research; 25(4); 285-287","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400001&lang=pt" 
"S1806-83242011000400005-scl","Dentists&#039; level of knowledge of the treatment plans for periodontal ligament injuries after dentoalveolar trauma","Pedrini, Denise, Panzarini, Sônia Regina, Poi, Wilson Roberto, Sundefeld, Maria Lúcia Marçal Mazza, Tiveron, Adelisa Rodolfo Ferreira","Brazilian Oral Research; 25(4); 307-313","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400005&lang=pt" 
"S1806-83242011000400011-scl","Influence of remaining coronal structure and finish line on the fracture strength of roots restored with metallic posts","Carlini-Jr, Bruno, Cecchin, Doglas, Pereira, Gisele Damiana da Silveira, Paulillo, Luis Alexandre Maffei Sartini","Brazilian Oral Research; 25(4); 345-350","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400011&lang=pt" 
"S1561-29532011000200001-cub","Sobre el uso clínico de la determinación de la insulina","González Suárez, Roberto Manuel","Revista Cubana de Endocrinología; 22(2); 64-68","Revista Cubana de Endocrinología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532011000200001&lang=pt" 
"S1561-29532011000200002-cub","Utilidad del índice HOMA-IR con una sola determinación de insulinemia para diagnosticar resistencia insulínica","Hernández Yero, José Arturo, Tuero Iglesias, Ángela, Vargas González, David","Revista Cubana de Endocrinología; 22(2); 69-77","Revista Cubana de Endocrinología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532011000200002&lang=pt" 
"S1561-29532011000200003-cub","Resistencia a la insulina y cambios metabólicos en adultos obesos","Fernández Regalado, Raúl, Arranz Calzado, María Celeste, Ortega Sam, José Ángel, Hernández Rodríguez, José","Revista Cubana de Endocrinología; 22(2); 78-90","Revista Cubana de Endocrinología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532011000200003&lang=pt" 
"S1561-29532011000200004-cub","Variantes polimórficas Ala513Pro y Gly972Arg del gen IRS-1 no se asocian a la diabetes mellitus tipo 2 en un grupo de la población cubana","Pérez, Luis Miguel, Álvarez, Aimée, Domínguez, Emma, Juí, José Antonio, Rodríguez, Janet, Pereira, Yovana, Hernández, José, González, Roberto Manuel, Díaz, Eva Julia, Valenti, Carmen, Ayras, Manuel, Gehrisch, Siegmund, Jaross, Werner","Revista Cubana de Endocrinología; 22(2); 91-102","Revista Cubana de Endocrinología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532011000200004&lang=pt" 
"S1561-29532011000200005-cub","Efecto de la suplementación con Vimang® sobre indicadores de estrés oxidativo en jóvenes con diabetes mellitus tipo 1","Escobar Aedo, Adrián Luis, Pérez Ortega, Yipsi, Vera González, Manuel, Peñaranda Guzmán, Odensys, Álvarez León, Alina","Revista Cubana de Endocrinología; 22(2); 103-117","Revista Cubana de Endocrinología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532011000200005&lang=pt" 
"S1561-29532011000200006-cub","Mineralización ósea en niños y adolescentes con hipotiroidismo congénito","Granela Cortiñas, Kesia, Pérez Gesen, Cecilia, Carvajal Martínez, Francisco, Navarro Despaigne, Daysi, Domínguez Alonso, Emma, Díaz Horta, Oscar, Monteagudo Peña, Gilda","Revista Cubana de Endocrinología; 22(2); 118-132","Revista Cubana de Endocrinología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532011000200006&lang=pt" 
"S1561-29532011000200007-cub","Respuesta sexual en mujeres de edad mediana trabajadoras de la salud","González Ricardo, Yaquelín, Maceo Coello, Taira, Navarro Despaigne, Daysi Antonia, Domínguez Alonso, Emma","Revista Cubana de Endocrinología; 22(2); 133-143","Revista Cubana de Endocrinología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532011000200007&lang=pt" 
"S1561-29532011000200008-cub","Impacto de la acromegalia y el síndrome de Cushing sobre la salud, una perspectiva vivencial","Ledón Llanes, Loraine, Agramonte Machado, Adriana, Fabré Redondo, Bárbara, Hernández Rodríguez, José","Revista Cubana de Endocrinología; 22(2); 144-166","Revista Cubana de Endocrinología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532011000200008&lang=pt" 
"S0102-86502011000400002-scl","Grape extract and α-Tocopherol effect in cardiovascular disease model of Apo E -/- Mice","Peluzio, Maria do Carmo Gouveia, Teixeira, Tatiana Fiche Salles, Oliveira, Vanessa Patrocínio, Sabarense, Céphora Maria, Dias, Cristina Maria Ganz Chaves, Abranches, Monise Viana, Maldonado, Izabel Regina dos Santos Costa","Acta Cirurgica Brasileira; 26(4); 253-260","Acta Cirurgica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502011000400002&lang=pt" 
"S0102-86502011000400008-scl","Reduction in oxidative stress levels in the colonic mucosa without fecal stream after the application of enemas containing aqueous Ilex paraguariensis extract","Cunha, Fernando Lorenzetti da, Silva, Camila Morais Gonçalves da, Almeida, Marcos Gonçalves de, Lameiro, Thais Miguel do Monte, Marques, Letícia Helena Souza, Margarido, Nelson Fontana, Martinez, Carlos Augusto Real","Acta Cirurgica Brasileira; 26(4); 289-296","Acta Cirurgica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502011000400008&lang=pt" 
"S0102-86502011000400011-scl","Cadaver as an experimental a model for the study of midline incisional hernia","Silveira, Romar Ângelo Barbato, Nahas, Fábio Xerfan, Hochman, Bernardo, Bazzano, Felix Carlos Ocariz, Amorim, Carlos Roberto, Ferreira, Lydia Masako","Acta Cirurgica Brasileira; 26(4); 310-313","Acta Cirurgica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502011000400011&lang=pt" 
"S0102-86502011000400012-scl","Effects of sildenafil on the viability of random skin flaps","Barral, Sumara Marques, Araujo, Ivana Duval, Vidigal, Paula Vieira Teixeira, Mayrink, Cláudio Alvarenga Campos, Araujo, Adriana Duval, Costa, Paulo Roberto da","Acta Cirurgica Brasileira; 26(4); 314-319","Acta Cirurgica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502011000400012&lang=pt" 
"S0102-86502011000400014-scl","Ternatin pretreatment attenuates testicular injury induced by torsion/detorsion in Wistar rats","Guimarães, Sergio Botelho, Santos, Jefferson Menezes Viana, Aragão, Alan Arruda, Kimura, Osamu Sandes, Silveira, Edilberto R, Vasconcelos, Paulo Roberto Leitão de","Acta Cirurgica Brasileira; 26(4); 325-328","Acta Cirurgica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502011000400014&lang=pt" 
"S0034-89102011000400027-spa","Errata","","Revista de Saúde Pública; 45(4); 816-816","Revista de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102011000400027&lang=pt" 
"S0034-89102011000400001-spa","Patterns of deliveries in a Brazilian birth cohort: almost universal cesarean sections for the better-off","Barros, Aluísio J D, Santos, Iná S, Matijasevich, Alicia, Domingues, Marlos Rodrigues, Silveira, Mariângela, Barros, Fernando C, Victora, Cesar G","Revista de Saúde Pública; 45(4); 635-643","Revista de Saúde Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102011000400001&lang=pt" 
"S1699-65852011000200003-esp","Estudio experimental sobre la utilización de células madre humanas en la terapia de los defectos periodontales: resultados preliminares","Carini, F., Menchini Fabris, G.B., Biagi, E., Salvade&#039;, A., Sbordone, L., Baldoni, M.G.","Avances en Periodoncia e Implantología Oral; 23(2); 97-107","Avances en Periodoncia e Implantología Oral","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852011000200003&lang=pt" 
"S1851-17322011000400012-arg","La ruta de los Sagrados Corporales de Llutxent (Valencia) como una nueva expresión del turismo religioso en España","Lorenzo Prats, Lourdes, Ramón Fernández, Francisca","Estudios y perspectivas en turismo; 20(4); 960-971","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000400012&lang=pt" 
"S1851-17322011000400013-arg","De la inversión hotelera al turismo sustentable","Norrild, Juana A","Estudios y perspectivas en turismo; 20(4); 972-976","Estudios y perspectivas en turismo","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322011000400013&lang=pt" 
"S0212-16112011000400038-esp","Alcohol intake and hormonal dysregulation of food intake: would be a path to contributor of obesity?","Pimentel, G. D., Lira, F. S., Rosa, J. C.","Nutrición Hospitalaria; 26(4); 926-926","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400038&lang=pt" 
"S0212-16112011000400039-esp","Colaboradores que aparecen en los agradecimientos: olvido y reconocimiento de un incumplimiento","Juana-Roa, J., Wanden-Berghe, C., Sanz-Valero, J.","Nutrición Hospitalaria; 26(4); 927-927","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400039&lang=pt" 
"S0212-16112011000400026-esp","Reduction of vitamin A deficiency and anemia in pregnancy after implementing proposed prenatal nutritional assistance","Barbosa Chagas, C., Ramalho, A., de Carvalho Padilha, P., Delia Libera, B., Saunders, C.","Nutrición Hospitalaria; 26(4); 843-850","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400026&lang=pt" 
"S0212-16112011000400037-esp","Diarrea crónica refractaria y malabsorción secundaria a hipogammaglobulinemia común variable, infestación crónica por giardia lamblia y gastrectomía total por adenocarcinoma gástrico: un manejo nutricional complejo","Domínguez-López, M. E., González-Molero, I., Ramírez-Plaza, C. P., Soriguer, F., Olveira, G.","Nutrición Hospitalaria; 26(4); 922-925","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400037&lang=pt" 
"S0212-16112011000400033-esp","Obesidad y su implicación en el cáncer de mama","Aguilar Cordero, M.ª J., González Jiménez, E., García López, A. P., Álvarez Ferré, J., Padilla López, C. A., Guisado Barrilao, R., Rizo Baeza, M.","Nutrición Hospitalaria; 26(4); 899-903","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400033&lang=pt" 
"S0212-16112011000400024-esp","Double blind randomized clinical trial controlled by placebo with an alpha linoleic acid and prebiotic enriched cookie on risk cardiovascular factor in obese patients","de Luis, D. A., de la  Fuente, B., Izaola, O., Conde, R., Gutiérrez, S., Morillo, M.ª, Teba Torres, C.","Nutrición Hospitalaria; 26(4); 827-833","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400024&lang=pt" 
"S0212-16112011000400013-esp","Nacer pequeño para la edad gestacional puede depender de la curva de crecimiento utilizada","Ayerza Casas, A., Rodríguez Martínez, G., Samper Villagrasa, M.ª P., Ventura Faci, P.","Nutrición Hospitalaria; 26(4); 752-758","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400013&lang=pt" 
"S0212-16112011000400021-esp","Citrulina plasmática como marcador de pérdida de masa enterocitaria en la enfermedad celíaca en la infancia","Blasco Alonso, J., Serrano Nieto, J., Navas López, V. M., Barco Gálvez, A., Vicioso, I., Carazo Gallego, B., Ortiz Pérez, P., Sierra Salinas, C.","Nutrición Hospitalaria; 26(4); 807-813","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400021&lang=pt" 
"S0212-16112011000400017-esp","Priority issues, study designs and geographical distribution in nutrition journals","Ortiz-Moncada, R., González-Zapata, L., Ruiz-Cantero, M. T., Clemente-Gómez, V.","Nutrición Hospitalaria; 26(4); 784-791","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400017&lang=pt" 
"S0212-16112011000400014-esp","Nutrición, síndrome metabólico y obesidad mórbida","Ruano Gil, M., Silvestre Teruel, V., Aguirregoicoa García, E., Criado Gómez, L., Duque López, Y., García-Blanch, G.","Nutrición Hospitalaria; 26(4); 759-764","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400014&lang=pt" 
"S0212-16112011000400027-esp","Preoperative determinants of outcomes of laparoscopic gastric bypass in the treatment of morbid obesity","García Díaz, E., Martín Folgueras, T.","Nutrición Hospitalaria; 26(4); 851-855","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400027&lang=pt" 
"S0212-16112011000400034-esp","Hip fracture prognosis: could bioimpedance be an alternative to conventional nutritional assessment?","Schiper, L., Sadigursky, D., Rosario, D. A. V., Schiper, S. P., Passos, L. C., Faintuch, J.","Nutrición Hospitalaria; 26(4); 904-906","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400034&lang=pt" 
"S0212-16112011000400032-esp","Validation of the Dutch eating behavior questionnaire for children (DEBQ-C) for use with Spanish children","Baños, R. M., Cebolla, A., Etchemendy, E., Felipe, S., Rasal, P., Botella, C.","Nutrición Hospitalaria; 26(4); 890-898","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400032&lang=pt" 
"S0212-16112011000400015-esp","Nutrient intake in 5-17-year-old African boys and girls in a rural district of Kenya","Semproli, S., Canducci, E., Ricci, E., Gualdi-Russo, E.","Nutrición Hospitalaria; 26(4); 765-774","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400015&lang=pt" 
"S0212-16112011000400009-esp","Estabilidad de la capacidad antioxidante y pH en leche humana refrigerada durante 72 horas: estudio longitudinal","Miranda, M., Gormaz, M., Romero, F. J., Silvestre, D.","Nutrición Hospitalaria; 26(4); 722-728","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400009&lang=pt" 
"S0212-16112011000400010-esp","Factores de riesgo para las anormalidades de enzimas hepáticas de la nutrición parenteral en un hospital de referencia de México","Díaz de León González, E., Gutiérrez Hermosillo, H., Piquet Uscanga, Y. O., García Vallejo, C., Vázquez Martínez, C. A., Alvarado Zaldivar, G., Tamez Pérez, H. E.","Nutrición Hospitalaria; 26(4); 729-736","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400010&lang=pt" 
"S0212-16112011000400036-esp","Efecto de glucosa en la expresión de lipasa endotelial en células endoteliales humanas y en sujetos con diabetes mellitus tipo 2","Pierart, C., Serrano, V., Rubio, L., Ebensperger, R., Foncea, R.","Nutrición Hospitalaria; 26(4); 916-921","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400036&lang=pt" 
"S0212-16112011000400018-esp","Variaciones del ión potasio durante el ayuno del Ramadán: Resultados preliminares en jóvenes musulmanes","Guerrero Morilla, R., Ramírez Rodrigo, J., Sánchez Caravaca, A., Ruiz Villaverde, G., Pérez Moreno, B. A., Villaverde Gutiérrez, C.","Nutrición Hospitalaria; 26(4); 792-797","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400018&lang=pt" 
"S0212-16112011000400031-esp","Parámetros hormonales e inflamatorios en un grupo de mujeres con sobrepeso/obesidad","Loria Kohen, V., Gómez Candela, C., Fernández Fernández, C., Zurita Rosa, L., Palma Milla, S., Urbieta, M., Bermejo López, L. M.","Nutrición Hospitalaria; 26(4); 884-889","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400031&lang=pt" 
"S0100-39842011000400006-scl","Aspectos tomográficos e anatomopatológicos da sarcoidose pulmonar","Melo, Alessandro Severo Alves de, Marchiori, Edson, Capone, Domenico","Radiologia Brasileira; 44(4); 220-224","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400006&lang=pt" 
"S0100-39842011000400002-scl","","Santana Júnior, Pedro José de, Bandeira, Jorgeana Milhomem, Aurione, Ana Caroline Vieira, Carneiro, Renato Duarte, Santos Júnior, Rubens Carneiro dos, Teixeira, Kim-Ir-Sen Santos","Radiologia Brasileira; 44(4); IX-X","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400002&lang=pt" 
"S0100-39842011000400001-scl","Insuficiência venosa cérebro-espinhal crônica e esclerose múltipla","Gasparetto, Emerson Leandro, Leite, Claudia da Costa","Radiologia Brasileira; 44(4); V-VI","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400001&lang=pt" 
"S0100-39842011000400003-scl","Contribuição da densidade do PSA para predizer o câncer da próstata em pacientes com valores de PSA entre 2,6 e 10,0 ng/ml","Castro, Hugo Alexandre Sócrates de, Iared, Wagner, Shigueoka, David Carlos, Mourão, José Eduardo, Ajzen, Sérgio","Radiologia Brasileira; 44(4); 205-209","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400003&lang=pt" 
"S0100-39842011000400005-scl","Aspectos tomográficos e anatomopatológicos do padrão de pavimentação em mosaico","Vabo, Karen Amaral do, Damato, Simone Duarte","Radiologia Brasileira; 44(4); 215-219","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400005&lang=pt" 
"S0100-39842011000400015-scl","Divertículo de Meckel ao Doppler em cores: relato de dois casos","Mizerkowski, Mariana Damian, Spolidoro, José Vicente Noronha, Epifanio, Matias, Bastos, João Cyrus, Baldisserotto, Matteo","Radiologia Brasileira; 44(4); 268-270","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400015&lang=pt" 
