"S1677-54492013000400296-scl","Recanalization after acute deep vein thrombosis","Brandao, Gustavo Mucoucah Sampaio, Sobreira, Marcone Lima, Rollo, Hamilton Almeida","Jornal Vascular Brasileiro; 12(4); 296-302","Jornal Vascular Brasileiro","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492013000400296&lang=pt" 
"S0718-65682013000300019-chl","Genealogía de una vejez no anunciada: biopolítica de los cuerpos envejecidos o del advenimiento de la gerontogubernamentalidad","Ociel Moya, Mario","Polis (Santiago); 12(36); 431-451","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300019&lang=pt" 
"S0718-65682013000300015-chl","Sistemas de la violencia sociopolítica","García Lirios, Cruz, Carreón Guillén, Javier, Hernández Valdés, Jorge, Méndez Martínez, Agustín","Polis (Santiago); 12(36); 343-365","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300015&lang=pt" 
"S0718-65682013000300016-chl","El problema de la delimitación o boundary problem: Una aproximación a la definición de la clase media","Gayo, Modesto","Polis (Santiago); 12(36); 367-385","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300016&lang=pt" 
"S0718-65682013000300017-chl","Mercado y fe: Discusión entre Economía Ortodoxa y Teología de la Liberación. Lecturas de Franz Hinkelammert","Herrera Torres, Hugo Amador, Gonzáles Butrón, María Arcelia, Toledo García, José Antonio","Polis (Santiago); 12(36); 387-405","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300017&lang=pt" 
"S0718-65682013000300010-chl","Movimiento estudiantil, sistema educativo y crisis política actual en Chile","Rifo, Mauricio","Polis (Santiago); 12(36); 223-240","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300010&lang=pt" 
"S0718-65682013000300011-chl","El Presente Potencial y la Conciencia Histórica: Realidad Social, Sujeto y Proyecto. A la memoria de Hugo Zemelman Merino","Paredes P, Juan Pablo","Polis (Santiago); 12(36); 243-261","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300011&lang=pt" 
"S0718-65682013000300012-chl","(Des) Igualdad socio espacial y justicia espacial: nociones clave para una lectura crítica de la ciudad","Álvarez Rojas, Ana María","Polis (Santiago); 12(36); 265-287","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300012&lang=pt" 
"S0718-65682013000300013-chl","La cuestión de la colaboración intersectorial y de la integralidad de las políticas sociales: lecciones derivadas del caso del sistema de protección a la infancia en Chile","Cunill-Grau, Nuria, Fernández A, Margarita, Thezá Manríquez, Marcel","Polis (Santiago); 12(36); 289-314","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300013&lang=pt" 
"S0717-95022013000400060-chl","Evidence Based Morphology; Quo Vadis?","Suazo Galdames, Iván","International Journal of Morphology; 31(4); 1524-1525","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400060&lang=pt" 
"S1415-790X2013000401005-spa","Use of dental services and associated factors among elderly in southern Brazil","Silva, Alexandre Emidio Ribeiro, Langlois, Caroline de Oliveira, Feldens, Carlos Alberto","Revista Brasileira de Epidemiologia; 16(4); 1005-1016","Revista Brasileira de Epidemiologia","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000401005&lang=pt" 
"S0717-95022013000400028-chl","Anti-Proliferative Activities of Centella Asiatica Extracts on Human Respiratory Epithelial Cells in vitro","Mutua, P. M, Gicheru, M. M, Makanya, A. N, Kiama, S. G","International Journal of Morphology; 31(4); 1322-1327","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400028&lang=pt" 
"S0717-95022013000400029-chl","Rufus de Éfeso (I d.C.), Médico y Anatomista Greco-romano","Romero Reverón, Rafael","International Journal of Morphology; 31(4); 1328-1330","International Journal of Morphology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400029&lang=pt" 
"S0717-95022013000400020-chl","Prevalencia de Porcentaje de Grasa Corporal, Obesidad Abdominal y Estado Nutricial en una Escuela Primaria de Mexicali Baja California México","Hall López, Javier Arturo, Ochoa Martínez, Paulina Yesica, Borbón Román, Juan Carlos, Monreal Ortíz, Luis Roberto","International Journal of Morphology; 31(4); 1269-1275","International Journal of Morphology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400020&lang=pt" 
"S0717-95022013000400021-chl","Anatomy of Left Atrioventricular Valve (Mitral Valve) Leaflets in Adult Indian Cadavers","Deopujari, R, Sinha, U, Athavale, S. A","International Journal of Morphology; 31(4); 1276-1281","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400021&lang=pt" 
"S0717-95022013000400022-chl","A Research of Peripheral Blood Cells Annually in Bufo Bufo gargarizans","Liu, Chongbin, Xia, Chengqiang, Xie, Zhaohui, Jiao, Yang, She, Qiusheng","International Journal of Morphology; 31(4); 1282-1288","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400022&lang=pt" 
"S0717-95022013000400023-chl","Anatomic Study of the Right Coronary Artery in Pigs: Feature Review in Comparison with the Human Artery","Gómez, F. A, Ballesteros, L. E","International Journal of Morphology; 31(4); 1289-1296","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400023&lang=pt" 
"S0717-95022013000400024-chl","Sex Determination from Occipital Condylar Measurements by Baudoin Index in Forensic Purposes","Oliviera, Osvaldo Fortes de, Tinoco, Rachel Lima Ribeiro, Daruge Júnior, Eduardo, Araujo, Laís Gomes de, Silva, Ricardo Henrique Alves da, Paranhos, Luiz Renato","International Journal of Morphology; 31(4); 1297-1300","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400024&lang=pt" 
"S0717-95022013000400025-chl","Defectos del Tubo Neural y de Labio y Paladar Hendido: un Estudio Morfológico","Chávez-Corral, D. V, López-Serna, N, Levario-Carrillo, M, Sanín, L. H","International Journal of Morphology; 31(4); 1301-1308","International Journal of Morphology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400025&lang=pt" 
"S0717-95022013000400026-chl","Effect of Statins and Aerobic Physical Exercise on Liver Function in Dyslipidemic Rats: Morphometric Study","Accioly, Marilita Falângola, Souza, Dorotéia Rossi Silva, Padulla, Susimary Aparecida Trevizan, Camargo Filho, José Carlos Silva, do Carmo, Edna Maria, Martins, Alex Tadeu, Brandão, Antônio Carlos, Azoubel, Reinaldo","International Journal of Morphology; 31(4); 1309-1316","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400026&lang=pt" 
"S0717-95022013000400027-chl","Morphological Characteristics of the Temporomandibular Joint Articular Surfaces in Patients with Temporomandibular Disorders","Alves, N, Schilling Quezada, A, Gonzalez Villalobos, A, Schilling Lara, J, Deana, N. F, Pastenes Riveros, C","International Journal of Morphology; 31(4); 1317-1321","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000400027&lang=pt" 
"S1415-790X2013000400943-spa","Early mortality after neonatal surgery: analysis of risk factors in an optimized health care system for the surgical newborn","Catre, Dora, Lopes, Maria Francelina, Madrigal, Angel, Oliveiros, Barbara, Viana, Joaquim Silva, Cabrita, Antonio Silverio","Revista Brasileira de Epidemiologia; 16(4); 943-952","Revista Brasileira de Epidemiologia","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000400943&lang=pt" 
"S0718-65682013000300003-chl","Limites e potencialidades da participação: na experiênciado Programa Descentralização da Cultura de Porto Alegre","Cordioli Coto, Gabriela, Amélia Carvalho, Cristina","Polis (Santiago); 12(36); 39-66","Polis (Santiago)","Português","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300003&lang=pt" 
"S0718-65682013000300002-chl","Clientelismo político y participación local: El rol de los dirigentes sociales en la articulación entre autoridades y ciudadanos en Santiago de Chile","Arriagada, Evelyn","Polis (Santiago); 12(36); 15-38","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300002&lang=pt" 
"S0718-65682013000300001-chl","Sociedad Civil y democracia en América Latina: desafíos de participación y representación","Elizalde Hevia, Antonio, Delamaza Escobar, Gonzalo, Córdova Rivera, María Gabriela","Polis (Santiago); 12(36); 07-12","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300001&lang=pt" 
"S0100-29452013000400028-scl","Avaliação nutricional, produção e incidência do mal-do-panamá em bananeira &#039;Prata-Anã&#039; (AAB) adubada com K, no quarto ciclo","Silva, José Tadeu Alves da, Rodrigues, Maria Geralda Vilela","Revista Brasileira de Fruticultura; 35(4); 1170-1177","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400028&lang=pt" 
"S0100-29452013000400018-scl","Diversidade genética intra e interespecífica de pitaya com base nas características físico-químicas de frutos","Lima, Cristiane Andréa de, Faleiro, Fábio Gelape, Junqueira, Nilton Tadeu Vilela","Revista Brasileira de Fruticultura; 35(4); 1066-1072","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400018&lang=pt" 
"S0104-77602013000400016-scl","Combination of enzymatic, mechanical and ultrasonic treatments for improvement of the properties of secondary pulps","Silva, Juliana Cristina da, Oliveira, Rubens Chaves de, Batalha, Larisse Ribas, Manfredi, Mauro","CERNE; 19(4); 653-660","CERNE","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400016&lang=pt" 
"S0104-77602013000400007-scl","Use of the correlation coefficient between plots in order to improve the accuracy of forest inventories","Sé, Daniela Cunha da, Mello, José Márcio de, Scalon, João Domingos, Muniz, Joel Augusto, Oliveira, Marcelo Silva de, Scolforo, José Roberto Soares","CERNE; 19(4); 575-580","CERNE","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400007&lang=pt" 
"S0100-29452013000400016-scl","Desempenho da tangerineira &#039;Span Americana&#039; em diferentes porta-enxertos","Silva, Simone Rodrigues da, Stuchi, Eduardo Sanches, Girardi, Eduardo Augusto, Cantuarias-Avilés, Tatiana, Bassan, Meire Menezes","Revista Brasileira de Fruticultura; 35(4); 1052-1058","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400016&lang=pt" 
"S0100-29452013000400011-scl","Mating disruption with low density diffusers for the management of oriental fruit moths (Lepidoptera: Tortricidae) in apple orchards under subtropical climate in southern Brazil","Monteiro, Lino Bittencourt, Souza, Alexander, Argenton, Jeferson","Revista Brasileira de Fruticultura; 35(4); 1007-1016","Revista Brasileira de Fruticultura","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400011&lang=pt" 
"S0100-29452013000400012-scl","Reação de genótipos de maracujazeiro a Meloidogyne incognita raça 3 e Meloidogyne javanica","Rocha, Leandro Souza, Ribeiro, Regina Cássia Ferreira, Xavier, Adelica Aparecida, Silva, Fabíola de Jesus, Bruckner, Claudio Horst","Revista Brasileira de Fruticultura; 35(4); 1017-1024","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400012&lang=pt" 
"S0100-29452013000400009-scl","Qualidade e potencial de conservação pós-colheita dos frutos em cultivares brasileiras de goiabeira-serrana","Amarante, Cassandro Vidal Talamini do, Steffens, Cristiano André, Benincá, Thalita Dal Toé, Hackbarth, Crizane, Santos, Karine Louise dos","Revista Brasileira de Fruticultura; 35(4); 990-999","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400009&lang=pt" 
"S0100-29452013000400003-scl","Caracterização físico-química e atividade antioxidante (in vitro) de frutos do cerrado Piauiense","Rocha, Marina Souza, Figueiredo, Raimundo Wilane de, Araújo, Marcos Antônio da Mota, Moreira-Araújo, Regilda Saraiva dos Reis","Revista Brasileira de Fruticultura; 35(4); 933-941","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400003&lang=pt" 
"S0100-29452013000400006-scl","Controle da antracnose na pós-colheita de manga &#039;Ubá&#039; com o uso de produtos alternativos","Lemos, Lorena Moreira Carvalho, Coutinho, Paulo Henrique, Salomão, Luiz Carlos Chamhum, Siqueira, Dalmo Lopes de, Cecon, Paulo Roberto","Revista Brasileira de Fruticultura; 35(4); 962-970","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400006&lang=pt" 
"S0100-29452013000400005-scl","Controle da maturação de caqui &#039;Fuyu&#039; com aplicação de aminoetoxivinilglicina e 1-metilciclopropeno","Brackmann, Auri, Schorr, Márcio Renan Weber, Gasperin, Adriano Roque de, Venturini, Thiago Liberalesso, Pinto, Josuel Alfredo Vilela","Revista Brasileira de Fruticultura; 35(4); 953-961","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400005&lang=pt" 
"S0104-77602013000400019-scl","Modelagem da distribuição de diâmetros utilizando autômatos celulares e redes neurais artificiais","Binoti, Daniel Henrique Breda, Binoti, Mayra Luiza Marques da Silva, Leite, Helio Garcia, Silva, Antonilmar Araújo Lopes da, Albuquerque, Ana Carolina","CERNE; 19(4); 677-685","CERNE","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400019&lang=pt" 
"S0104-77602013000400018-scl","Tecnologia de sementes de Sebastiania membranifolia Mull Arg (Euphorbiaceae)","Silveira, Neidiquele Maria, Alves, José Donizeti, Dousseau, Sara, Alvarenga, Amauri Alves de","CERNE; 19(4); 669-675","CERNE","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400018&lang=pt" 
"S0104-77602013000400013-scl","Condicionamento osmótico de sementes de Sesbania virgata (CAV.) PERS (Fabaceae)","Masetto, Tathiana Elisa, Faria, José Márcio Rocha, Fraiz, Ana Carla Resende, Rezende, Rodrigo Kelson Silva","CERNE; 19(4); 629-636","CERNE","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400013&lang=pt" 
"S0104-77602013000400017-scl","Riqueza e composição de espécies de formigas no processo de recuperação de uma voçoroca","Biagiotti, Gabriel, Pereira, José Aldo Alves, Ribas, Carla Rodrigues, Korasaki, Vanesca, Zanetti, Ronald, Queiroz, Antônio César Medeiros de","CERNE; 19(4); 661-668","CERNE","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400017&lang=pt" 
"S0104-77602013000400015-scl","Estimate of the density of Eucalyptus grandis W. Hill ex Maiden using near infrared spectroscopy","Rosso, Silviana, Muniz, Graciela Ines Bolzon de, Matos, Jorge Luis Monteiro de, Haselein, Clóvis Roberto, Hein, Paulo Ricardo Gherardi, Lopes, Merielen de Carvalho","CERNE; 19(4); 647-652","CERNE","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400015&lang=pt" 
"S0104-77602013000400014-scl","Effect of steam thermal treatment on the drying process of Eucalyptus dunnii variables","Severo, Elias Taylor Durgante, Tomaselli, Ivan, Calonego, Fred Willians, Ferreira, André Luiz, Mendes, Lourival Marin","CERNE; 19(4); 637-645","CERNE","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400014&lang=pt" 
"S0104-77602013000400008-scl","Fenologia da Siparuna guianensis Aublet em dois bosques de preservação ambiental em Cuiabá-MT","Valentini, Carla Maria Abido, Almeida, Juliane Dias de, Coelho, Maria de Fatima Barbosa, Rodríguez-Ortíz, Carmem Eugênia","CERNE; 19(4); 581-591","CERNE","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400008&lang=pt" 
"S0104-77602013000400002-scl","Produção e desenvolvimento de mudas de eucalipto em função de doses de fósforo","Rocha, José Henrique Tertulino, Pietro, Maurício Reynaldo, Borelli, Karla, Backes, Clarice, Neves, Monica Bernardo","CERNE; 19(4); 535-543","CERNE","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400002&lang=pt" 
"S0104-77602013000400004-scl","Resistência ao ataque de fungos apodrecedores em painéis OSB termicamente tratados","Mendes, Rafael Farinassi, Bortoletto Júnior, Geraldo, Garlet, Alencar, Almeida, Natalie Ferreira de, Surdi, Paula Gabriella","CERNE; 19(4); 551-557","CERNE","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400004&lang=pt" 
"S0104-77602013000400005-scl","Taxa de decomposição da serapilheira e atividade microbiana em área de Caatinga","Souto, Patrícia Carneiro, Souto, Jacob Silva, Santos, Rivaldo Vital dos, Bakke, Ivonete Alves, Sales, Francisco das Chagas Vieira, Souza, Bruna Vieira de","CERNE; 19(4); 559-565","CERNE","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-77602013000400005&lang=pt" 
"S0103-166X2013000400015-scl","Apoio social a pacientes coronarianos: efeitos de intervenção comportamental com um familiar","Abreu-Rodrigues, Marcela, Seidl, Eliane Maria Fleury","Estudos de Psicologia (Campinas); 30(4); 619-628","Estudos de Psicologia (Campinas)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400015&lang=pt" 
"S0103-166X2013000400014-scl","Produções discursivas sobre o trabalho em equipe no contexto da reforma psiquiátrica: um estudo com trabalhadores de Centros de Atenção Psicossocial","Silva, Juliana Catarine Barbosa da, Oliveira Filho, Pedro de","Estudos de Psicologia (Campinas); 30(4); 609-617","Estudos de Psicologia (Campinas)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400014&lang=pt" 
"S0103-166X2013000400016-scl","A relação mãe-criança durante o atendimento odontológico: contribuições da análise do comportamento","Brandenburg, Olivia Justen, Marinho-Casanova, Maria Luiza","Estudos de Psicologia (Campinas); 30(4); 629-640","Estudos de Psicologia (Campinas)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400016&lang=pt" 
"S0103-166X2013000400011-scl","A organização do trabalho na era digital","Kanan, Lilia Aparecida, Arruda, Marina Patrício de","Estudos de Psicologia (Campinas); 30(4); 583-591","Estudos de Psicologia (Campinas)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400011&lang=pt" 
"S0103-166X2013000400013-scl","Depressive and anxiety symptoms in patients with Metabolic Syndrome","Sharovsky, Lilian Lopes, Romano, Bellkiss Wilma","Estudos de Psicologia (Campinas); 30(4); 603-608","Estudos de Psicologia (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400013&lang=pt" 
"S0103-166X2013000400003-scl","Perception of risk from electric and magnetic fields: Stress effects and psychological aspects","Lipp, Marilda Emmanuel Novaes, Barbieri, Flavio Eitor, Santánna, Leonel, Justo, Ana Paula, Cabral, Ana Carolina, Santos, Flavia Urbini dos, Gallo, Sabrina, Kheifets, Leeka","Estudos de Psicologia (Campinas); 30(4); 497-506","Estudos de Psicologia (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400003&lang=pt" 
"S0103-166X2013000400001-scl","Employment of Item Response Theory to measure change in Children&#039;s Analogical Thinking Modifiability Test","Queiroz, Odoisa Antunes de, Primi, Ricardo, Carvalho, Lucas de Francisco, Enumo, Sônia Regina Fiorim","Estudos de Psicologia (Campinas); 30(4); 479-486","Estudos de Psicologia (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400001&lang=pt" 
"S0103-166X2013000400006-scl","Body, stress and nursing: ethnography of an Intensive Care and Surgical Center","Martins, Maria das Graças Teles, Castro, Odilon, Pereira, Pedro Paulo Gomes","Estudos de Psicologia (Campinas); 30(4); 525-537","Estudos de Psicologia (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400006&lang=pt" 
"S0103-166X2013000400007-scl","Comunicação em pediatria: revisão sistemática de literatura","Kohlsdorf, Marina, Costa-Junior, Áderson Luiz","Estudos de Psicologia (Campinas); 30(4); 539-552","Estudos de Psicologia (Campinas)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400007&lang=pt" 
"S0103-166X2013000400008-scl","Disfunção temporomandibular na visão de profissionais e acadêmicos de odontologia","Zavanelli, Adriana Cristina, Zuim, Paulo Renato Junqueira, Barboza, Gláucia de Souza, Justi, Mirella Martins","Estudos de Psicologia (Campinas); 30(4); 553-559","Estudos de Psicologia (Campinas)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400008&lang=pt" 
"S0103-166X2013000400009-scl","Fatores intervenientes à prática do mountain bike junto à natureza","Paixão, Jairo Antônio da, Kowalski, Marizabel","Estudos de Psicologia (Campinas); 30(4); 561-568","Estudos de Psicologia (Campinas)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400009&lang=pt" 
"S0100-29452013000400033-scl","Nutrição mineral e qualidade do fruto de algumas frutíferas tropicais: goiabeira, mangueira,bananeira e mamoeiro","Aular, Jesus, Natale, William","Revista Brasileira de Fruticultura; 35(4); 1214-1231","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400033&lang=pt" 
"S0100-29452013000400026-scl","Recuperação de compostos bioativos a partir do bagaço de uva","Gruz, Ana Paula Gil, Sousa, Carla Guimarães Silva e, Torres, Alexandre Guedes, Freitas, Suely Pereira, Cabral, Lourdes Maria Correa","Revista Brasileira de Fruticultura; 35(4); 1147-1157","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400026&lang=pt" 
"S0100-29452013000400027-scl","Avaliação da morfologia interna de sementes de Acca sellowiana O. Berg por meio de análise de imagens","Silva, Vanessa Neumann, Sarmento, Marcelo Benevenga, Silveira, Ana Carolina, Silva, Clarissa Santos, Cicero, Silvio Moure","Revista Brasileira de Fruticultura; 35(4); 1158-1169","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400027&lang=pt" 
"S0100-29452013000400021-scl","Caracterização morfológica e molecular de genótipos de mangaba","Silva, Simone Alves, Cruz, Elizangela Mércia de Oliveira, Reis, Ronaldo Viana dos, Ferreira, Claudia Fortes, Passos, Adriana Rodrigues","Revista Brasileira de Fruticultura; 35(4); 1093-1100","Revista Brasileira de Fruticultura","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452013000400021&lang=pt" 
"S0102-37722013000400008-scl","Uso de álcool e expectativas do beber entre universitários: uma análise das diferenças entre os sexos","Fachini, Alexandre, Furtado, Erikson Felipe","Psicologia: Teoria e Pesquisa; 29(4); 421-428","Psicologia: Teoria e Pesquisa","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722013000400008&lang=pt" 
"S0103-166X2013000400010-scl","Overcoming prejudices in emancipatory education: the remaining group","Caniato, Angela Maria Pires, Castro, Michele Aparecida, Martinelli, Karina Quilice, Santos, Lara Hauser, Silva, Sarah Gisele","Estudos de Psicologia (Campinas); 30(4); 569-581","Estudos de Psicologia (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2013000400010&lang=pt" 
"S2077-18862013000200003-per","Are over-paid Chief Executive Officers better innovators?","Jouber, Habib","Journal of Economics, Finance and Administrative Science; 18(35); 63-71","Journal of Economics, Finance and Administrative Science","Inglês","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2077-18862013000200003&lang=pt" 
"S2077-18862013000200002-per","Adoption determinants of the International Accounting Standards IAS/IFRS by the developing countries","Zehri, Fatma, Chouaibi, Jamel","Journal of Economics, Finance and Administrative Science; 18(35); 56-62","Journal of Economics, Finance and Administrative Science","Inglês","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2077-18862013000200002&lang=pt" 
"S2077-18862013000200005-per","Institutional investors, corporate governance, and earnings management around merger: evidence from French absorbing firms","Njah, Mouna, Jarboui, Anis","Journal of Economics, Finance and Administrative Science; 18(35); 89-96","Journal of Economics, Finance and Administrative Science","Inglês","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2077-18862013000200005&lang=pt" 
"S2077-18862013000200007-per","El transporte internacional como factor de competitividad en el comercio exterior","Zamora Torres, América Ivonne, Pedraza Rendón, Oscar H.","Journal of Economics, Finance and Administrative Science; 18(35); 108-118","Journal of Economics, Finance and Administrative Science","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2077-18862013000200007&lang=pt" 
"S1679-45082013000400023-scl","Síndrome de opsoclonia-mioclonia-ataxia em paciente com AIDS","Vale, Thiago Cardoso, Silva, Rodrigo Alencar e, Cunningham, Mauro César Quintão e Silva, Maia, Débora Palma, Camargos, Sarah Teixeira, Cardoso, Francisco","Einstein (São Paulo); 11(4); 533-534","Einstein (São Paulo)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-45082013000400023&lang=pt" 
"S1980-85852013000200019-scl","Migração internacional e trabalho doméstico: mulheres peruanas em Brasília","Dias, Joana Natália","REMHU : Revista Interdisciplinar da Mobilidade Humana; 21(41); 312-313","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852013000200019&lang=pt" 
"S1980-85852013000200018-scl","Perché Siamo musulmane: voci dai cento Islam in Italia e in Europa","Marinucci, Roberto","REMHU : Revista Interdisciplinar da Mobilidade Humana; 21(41); 310-311","REMHU : Revista Interdisciplinar da Mobilidade Humana","Italiano","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852013000200018&lang=pt" 
"S1980-85852013000200001-scl","Editorial","","REMHU : Revista Interdisciplinar da Mobilidade Humana; 21(41); 7-8","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852013000200001&lang=pt" 
"S1980-85852013000200002-scl","El retorno desde una perspectiva transnacional","Cavalcanti, Leonardo, Parella, Sònia","REMHU : Revista Interdisciplinar da Mobilidade Humana; 21(41); 9-20","REMHU : Revista Interdisciplinar da Mobilidade Humana","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852013000200002&lang=pt" 
