"S0120-55522013000300013-col","Exposición a mercurio en trabajadores de una mina de oro en el norte de Colombia","Doria Mesquidaz, Eliel, Marrugo Negrete, José, Pinedo Hernández, Jose","Revista Salud Uninorte; 29(3); 534-541","Revista Salud Uninorte","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55522013000300013&lang=pt" 
"S1415-790X2013000300611-spa","Realities of leprosy control: updating scenarios","Goncalves, Aguinaldo","Revista Brasileira de Epidemiologia; 16(3); 611-621","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300611&lang=pt" 
"S1415-790X2013000300622-spa","Weight and height of people living with HIV/AIDS attended by the Brazilian National Health System","Bassichetto, Katia Cristina, Bergamaschi, Denise Pimentel, Frainer, Deivis Elton Schlickmann, Garcia, Vania Regina Salles, Trovoes, Edina Aparecida Tramarin","Revista Brasileira de Epidemiologia; 16(3); 622-632","Revista Brasileira de Epidemiologia","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300622&lang=pt" 
"S1415-790X2013000300633-spa","Injuries caused by venomous animals and folk medicine in farmers from Cuite, State of Paraiba, Northeast of Brazil","Oliveira, Hellyson Fidel Araujo de, Costa, Cristiane Francisca da, Sassi, Roberto","Revista Brasileira de Epidemiologia; 16(3); 633-643","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300633&lang=pt" 
"S1415-790X2013000300644-spa","Prevalence of anxiety in patients admitted to a university hospital in southern Brazil and associated factors","Gullich, Ines, Ramos, Andrews Barcellos, Zan, Tiago Rafael Anschau, Scherer, Cintia, Mendoza-Sassi, Raul Andres","Revista Brasileira de Epidemiologia; 16(3); 644-657","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300644&lang=pt" 
"S1415-790X2013000300658-spa","Mortality by suicide: a focus on municipalities with a high proportion of self-reported indigenous people in the state of Amazonas, Brazil","Orellana, Jesem Douglas Yamall, Basta, Paulo Cesar, Souza, Maximiliano Loiola Ponte de","Revista Brasileira de Epidemiologia; 16(3); 658-669","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300658&lang=pt" 
"S1415-790X2013000300670-spa","Conformity of pre-gestational weight measurement and agreement of anthropometric data reported by pregnant women and those recorded in prenatal cards, City of Rio de Janeiro, 2007-2008","Niquini, Roberta Pereira, Bittencourt, Sonia Azevedo, Leal, Maria do Carmo","Revista Brasileira de Epidemiologia; 16(3); 670-681","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300670&lang=pt" 
"S1415-790X2013000300682-spa","Social inequalities in neonatal mortality and living condition","Goncalves, Annelise C., Costa, Maria da Conceicao N., Paim, Jairnilson S., Silva, Ligia Maria Vieira da, Braga, Jose Ueleres, Barreto, Mauricio","Revista Brasileira de Epidemiologia; 16(3); 682-691","Revista Brasileira de Epidemiologia","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300682&lang=pt" 
"S1415-790X2013000300692-spa","Social and environmental inequities in dental caries among indigenous population in Brazil: evidence from 2000 to 2007","Alves Filho, Pedro, Santos, Ricardo Ventura, Vettore, Mario Vianna","Revista Brasileira de Epidemiologia; 16(3); 692-704","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300692&lang=pt" 
"S1415-790X2013000300705-spa","Are recurrent denture-related sores associated with the risk of oral cancer? A case control study","Rotundo, Ligia Drovandi Braga, Toporcov, Tatiana Natasha, Biazevic, Gabriela Haye, Carvalho, Marcos Brasilino de, Kowalski, Luiz Paulo, Antunes, Jose Leopoldo Ferreira","Revista Brasileira de Epidemiologia; 16(3); 705-715","Revista Brasileira de Epidemiologia","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300705&lang=pt" 
"S1415-790X2013000300716-spa","Diagnostic validity of self-reported oral health outcomes in population surveys: literature review","Ramos, Renato Quirino, Bastos, Joao Luiz, Peres, Marco Aurelio","Revista Brasileira de Epidemiologia; 16(3); 716-728","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300716&lang=pt" 
"S1415-790X2013000300729-spa","Iron supplementation among pregnant women: results from a population-based survey study","Cesar, Juraci Almeida, Dumith, Samuel de Carvalho, Chrestani, Maria Aurora Dropa, Mendoza-Sassi, Raul Andres","Revista Brasileira de Epidemiologia; 16(3); 729-736","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300729&lang=pt" 
"S1415-790X2013000300737-spa","Prevalence of weight-loss strategies of young adults from the 1982 birth cohort in Pelotas, RS","Linhares, Angelica Ozorio, Gigante, Denise Petrucci, Linhares, Rogerio da Silva, Minten, Gicele Costa, Horta, Bernardo Lessa","Revista Brasileira de Epidemiologia; 16(3); 737-747","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300737&lang=pt" 
"S1415-790X2013000300748-spa","Quality of life, social position and occupational groups in Brazil: evidence from a population-based survey","Flor, Luisa Sorio, Campos, Monica Rodrigues, Laguardia, Josue","Revista Brasileira de Epidemiologia; 16(3); 748-762","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300748&lang=pt" 
"S1415-790X2013000300763-spa","Trends of chronic health effects associated to pesticide use in fruit farming regions in the state of Ceara, Brazil","Rigotto, Raquel Maria, Silva, Ageo Mario Candido da, Ferreira, Marcelo Jose Monteiro, Rosa, Islene Ferreira, Aguiar, Ada Cristina Pontes","Revista Brasileira de Epidemiologia; 16(3); 763-773","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300763&lang=pt" 
"S1415-790X2013000300774-spa","Accidents at work and living conditions among solid waste segregators in the open dump of Distrito Federal","Hoefel, Maria da Graca, Carneiro, Fernando Ferreira, Santos, Leonor Maria Pacheco, Gubert, Muriel Bauerman, Amate, Elisa Maria, Santos, Wallace dos","Revista Brasileira de Epidemiologia; 16(3); 774-785","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300774&lang=pt" 
"S1415-790X2013000300786-spa","Evaluation of the level of knowledge and compliance with standart precautions and the safety standard (NR-32) amongst physicians from a public university hospital, Brazil","La-Rotta, Ehidee Isabel Gomez, Garcia, Clerison Stelvio, Barbosa, Felipe, Santos, Amanda Ferreira dos, Vieira, Gabriela Mazzarolo Marcondes, Carneiro, Mariangela","Revista Brasileira de Epidemiologia; 16(3); 786-797","Revista Brasileira de Epidemiologia","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300786&lang=pt" 
"S1405-55462013000300014-mex","Diagnóstico y predicción del hábitat en la camaronicultura","Carbajal Hernández, José Juan, Sánchez Fernández, Luis Pastor","Computación y Sistemas; 17(3); 435-455","Computación y Sistemas","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300014&lang=pt" 
"S1405-55462013000300011-mex","Performance Evaluation of Infrastructure as Service Clouds with SLA Constraints","Lezama Barquet, Anuar, Tchernykh, Andrei, Yahyapour, Ramin","Computación y Sistemas; 17(3); 401-411","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300011&lang=pt" 
"S1405-55462013000300010-mex","Suffix Array Performance Analysis for Multi-Core Platforms","Gil-Costa, Verónica, Ochoa, Cesar, Printista, A. Marcela","Computación y Sistemas; 17(3); 391-399","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300010&lang=pt" 
"S1405-55462013000300013-mex","Tridimensional-Temporal-Thematic Hydroclimate Modeling of Distributed Parameters for the San Miguel River Basin","Heras Sánchez, María del Carmen, Ochoa Granillo, José Alfredo, Watts Thorp, Christopher, Saiz Hernández, Juan Arcadio, Hazas Izquierdo, Raúl Gilberto, Gómez Albores, Miguel Ángel","Computación y Sistemas; 17(3); 423-434","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300013&lang=pt" 
"S1405-55462013000300012-mex","A New LU Decomposition on Hybrid GPU-Accelerated Multicore Systems","González, Héctor Eduardo, Carmona, Juan","Computación y Sistemas; 17(3); 413-422","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300012&lang=pt" 
"S1405-55462013000300002-mex","Parallel Processing Strategy for Solving the Thermal-Mechanical Coupled Problem Applied to a 4D System using the Finite Element Method","Cardoso-Nungaray, Victor E., Vargas-Félix, Miguel, Botello-Rionda, Salvador","Computación y Sistemas; 17(3); 289-298","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300002&lang=pt" 
"S1405-55462013000300003-mex","Load Balancing for Parallel Computations with the Finite Element Method","González García, José Luis, Yahyapour, Ramin, Tchernykh, Andrei","Computación y Sistemas; 17(3); 299-316","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300003&lang=pt" 
"S1405-55462013000300001-mex","Editorial","Tchernykh, Andrei, Luna-García, René, Ramírez-Alcaraz, Juan Manuel","Computación y Sistemas; 17(3); 285-288","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300001&lang=pt" 
"S1405-55462013000300006-mex","Solving Multiple Queries through a Permutation Index in GPU","Lopresti, Mariela, Miranda, Natalia, Piccoli, Fabiana, Reyes, Nora","Computación y Sistemas; 17(3); 341-356","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300006&lang=pt" 
"S1405-55462013000300007-mex","Analysis of Genetic Expression with Microarrays using GPU Implemented Algorithms","Romero-Vivas, Eduardo, Von Borstel, Fernando D., Villa-Medina, Isaac","Computación y Sistemas; 17(3); 357-364","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300007&lang=pt" 
"S1405-55462013000300004-mex","Parallel Adaptive Method for Selecting Points of Interest in Structures: Cranial Deformation","García-Blanquel, Claudia, Majumdar, Amitava, Luna-García, René","Computación y Sistemas; 17(3); 317-327","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300004&lang=pt" 
"S1405-55462013000300005-mex","Design and Optimization of Tunnel Boring Machines by Simulating the Cutting Rock Process using the Discrete Element Method","Medel-Morales, Roberto C., Botello-Rionda, Salvador","Computación y Sistemas; 17(3); 329-339","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300005&lang=pt" 
"S1405-55462013000300008-mex","GPU Generation of Large Varied Animated Crowds","Rudomin, Isaac, Hernández, Benjamín, deGyves, Oriam, Toledo, Leonel, Rivalcoba, Ivan, Ruiz, Sergio","Computación y Sistemas; 17(3); 365-380","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300008&lang=pt" 
"S1405-55462013000300009-mex","A Parallel PSO Algorithm for a Watermarking Application on a GPU","García Cano, Edgar, Rodríguez, Katya","Computación y Sistemas; 17(3); 381-390","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000300009&lang=pt" 
"S1562-38232013000200003-bol","FENÓMENOS NO LINEALES EN LA REACCIÓN DE BELOUSOV - ZHABOTINSKY. ESTABILIDAD.","Oporto Almaraz, S. A., Ramírez Ávila, G. M.","Revista Boliviana de Física; 23(23); 16-28","Revista Boliviana de Física","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1562-38232013000200003&lang=pt" 
"S1562-38232013000200001-bol","MODELOS DE ESTIMACIÓN DE LA RADIACIÓN SOLAR PARA EL ALTIPLANO CENTRAL DE BOLIVIA","Torrez, R., Burgoa, A., Ricaldi, E.","Revista Boliviana de Física; 23(23); 1-7","Revista Boliviana de Física","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1562-38232013000200001&lang=pt" 
"S1562-38232013000200002-bol","Análisis Estocástico Sobre Registros de Temperatura","Peñafiel, V. M., Andrade, M.","Revista Boliviana de Física; 23(23); 8-15","Revista Boliviana de Física","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1562-38232013000200002&lang=pt" 
"S1562-38232013000200004-bol","ENFRIAMIENTO DE AGUA MEDIANTE EL USO DE AIRE LÍQUIDO","Meyer Forgues, Gerardo Francisco, Berazain, Erick, Paredes, Alan","Revista Boliviana de Física; 23(23); 29-32","Revista Boliviana de Física","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1562-38232013000200004&lang=pt" 
"S0101-41612013000300004-scl","Transferência de renda e a dinâmica do crescimento econômico: um modelo de simulação","Toyoshima, Silvia Harumi, Silva, Evaldo Henrique da","Estudos Econômicos (São Paulo); 43(3); 525-555","Estudos Econômicos (São Paulo)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612013000300004&lang=pt" 
"S0103-863X2013000300281-scl","Impact and Visibility: What Place Does Psychology Occupy in the Brazilian and International Scientific Production?","","Paidéia (Ribeirão Preto); 23(56); 281-284","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300281&lang=pt" 
"S0103-863X2013000300285-scl","Relationships Between Positive and Negative Affect and the Five Factors of Personality in a Brazilian Sample","Zanon, Cristian, Bastianello, Micheline Roat, Pacico, Juliana Cerentini, Hutz, Claudio Simon","Paidéia (Ribeirão Preto); 23(56); 285-292","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300285&lang=pt" 
"S0103-863X2013000300359-scl","Techniques Used in Forensic Psychological Examinations in Cases of Child and Adolescent Sexual Abuse","Gava, Lara Lages, DellAglio, Debora Dalbosco","Paidéia (Ribeirão Preto); 23(56); 359-368","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300359&lang=pt" 
"S0103-863X2013000300349-scl","Stimulus Equivalence and Increase of Correct Responses in Addition and Subtraction Problems","Henklain, Marcelo Henrique Oliveira, Carmo, Joao dos Santos","Paidéia (Ribeirão Preto); 23(56); 349-358","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300349&lang=pt" 
"S0103-863X2013000300339-scl","Personal Well-Being and Family Interactions of Working Couples With Preschool Children: A Correlational Study","Coser, Danila Secolim, Martinez, Claudia Maria Simoes, Pamplin, Renata Christian de Oliveira","Paidéia (Ribeirão Preto); 23(56); 339-348","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300339&lang=pt" 
"S0103-863X2013000300379-scl","Marital Satisfaction: The Role of Social Skills of Husbands and Wives","Villa, Miriam Bratfisch, Del Prette, Zilda Aparecida Pereira","Paidéia (Ribeirão Preto); 23(56); 379-388","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300379&lang=pt" 
"S0103-863X2013000300329-scl","Levels of Phonological Awareness, Working Memory, and Lexical Knowledge in Elementary School Children","Bandini, Heloisa Helena Motta, Santos, Flavia Heloisa, Souza, Deisy das Gracas de","Paidéia (Ribeirão Preto); 23(56); 329-338","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300329&lang=pt" 
"S0103-863X2013000300321-scl","Achievement Goals of Youngsters in Rio de Janeiro in Different Contexts","Ramos, Dandara de Oliveira, Seidl-de-Moura, Maria Lucia, Pessoa, Luciana Fontes","Paidéia (Ribeirão Preto); 23(56); 321-328","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300321&lang=pt" 
"S0103-863X2013000300369-scl","Attachment and Parental Practices as Predictors of Behavioral Disorders in Boys and Girls","Nunes, Sandra Adriana Neves, Faraco, Ana Maria Xavier, Vieira, Mauro Luis","Paidéia (Ribeirão Preto); 23(56); 369-378","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300369&lang=pt" 
"S0103-863X2013000300293-scl","Validity Evidence for the Reduced Version of the Young Parenting Inventory (YPI)","Valentini, Felipe, Alchieri, Joao Carlos, Laros, Jacob Arie","Paidéia (Ribeirão Preto); 23(56); 293-300","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300293&lang=pt" 
"S0103-863X2013000300311-scl","Predictors of Sensitivity in Mothers of 8-Month-Old Infants","Alvarenga, Patricia, Dazzani, Maria Virginia Machado, Lordelo, Eulina da Rocha, Alfaya, Cristiane Ajnamei dos Santos, Piccinini, Cesar Augusto","Paidéia (Ribeirão Preto); 23(56); 311-320","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300311&lang=pt" 
"S0103-863X2013000300397-scl","A Systematic Review of the Testing Effect in Learning","Eisenkraemer, Raquel Eloisa, Jaeger, Antonio, Stein, Lilian Milnitsky","Paidéia (Ribeirão Preto); 23(56); 397-406","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300397&lang=pt" 
"S0103-863X2013000300301-scl","Exploratory Study of the Diagnostic Abilities of the Baptista Depression Scale  Adult Version (EBADEP-A)","Baptista, Makilim Nunes, Gomes, Juliana Oliveira, Carneiro, Adriana Munhoz","Paidéia (Ribeirão Preto); 23(56); 301-311","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300301&lang=pt" 
"S0103-863X2013000300389-scl","The First Experience of Clinical Practice on Psychology Students’ Imaginary","Gallo-Belluzzo, Sueli Regina, Corbett, Elisa, Aiello-Vaisberg, Tania Maria Jose","Paidéia (Ribeirão Preto); 23(56); 389-396","Paidéia (Ribeirão Preto)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000300389&lang=pt" 
"S0718-71062013000300009-chl","Las bandas de cataclasitas ordovícicas del Monzogranito Tambillo: manifestaciones de una subfase temprana de los movimientos oclóyicos en el Cordón de Lila, norte de Chile","Palacios Herrera, María José, Niemeyer, Hans, Meffre, Sebastien","Andean geology; 40(3); 561-570","Andean geology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300009&lang=pt" 
"S0718-71062013000300001-chl","The 1960 tsunami on beach-ridge plains near Maullín, Chile: Landward descent, renewed breaches, aggraded fans, multiple predecessors","Atwater, Brian F, Cisternas, Marco, Yulianto, Eko, Prendergast, Amy L, Jankaew, Kruawun, Eipert, Annaliese A, Starin Fernando, Warnakulasuriya Ignatius, Tejakusuma, Iwan, Schiappacasse, Ignacio, Sawai, Yuki","Andean geology; 40(3); 393-418","Andean geology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300001&lang=pt" 
"S0718-71062013000300002-chl","The Maipo Orocline: A first scale structural feature in the Miocene to Recent geodynamic evolution in the central Chilean Andes","Arriagada, César, Ferrando, Rodolfo, Córdova, Loreto, Morata, Diego, Roperch, Pierrick","Andean geology; 40(3); 419-437","Andean geology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300002&lang=pt" 
"S0718-71062013000300004-chl","Burdigalian deposits of the Santa Cruz Formation in the Sierra Baguales, Austral (Magallanes) Basin: Age, depositional environment and vertebrate fossils","Bostelmann, J. Enrique, Le Roux, Jacobus P, Vásquez, Ana, Gutiérrez, Néstor M, Oyarzún, José Luis, Carreño, Catalina, Torres, Teresa, Otero, Rodrigo, Llanos, Andrea, Fanning, C. Mark, Hervé, Francisco","Andean geology; 40(3); 458-489","Andean geology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300004&lang=pt" 
"S0718-71062013000300005-chl","Middle Cenozoic penguin remains from the Patagonian Cordillera","Acosta Hospitaleche, Carolina, Griffin, Miguel, Asensio, Marcos, Cione, Alberto Luis, Tambussi, Claudia","Andean geology; 40(3); 409-503","Andean geology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300005&lang=pt" 
"S0718-71062013000300006-chl","Mecanismos y fases de construcción orogénicos del frente oriental andino (36°S, Argentina)","Álvarez Cerimedo, Juan, Orts, Darío, Rojas Vera, Emilio, Folguera, Andrés, Bottesi, Germán, Ramos, Víctor A","Andean geology; 40(3); 504-520","Andean geology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300006&lang=pt" 
"S0718-71062013000300007-chl","Procesos gravitacionales-fluviales y preservación de vegetación boscosa en un área volcánica: Formación Rancahué (Oligoceno), Andes neuquinos, Argentina","Spalletti, Luis A, Veiga, Gonzalo D, Franzese, Juan R","Andean geology; 40(3); 521-538","Andean geology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300007&lang=pt" 
"S0718-71062013000300008-chl","Palinomorfos continentales del Paleógeno de las formaciones Chorrillo Chico y Agua Fresca, Punta Prat, Región de Magallanes, Chile","Carrillo-Berumen, Rosa, Quattrocchio, Mirta E, Helenes, Javier","Andean geology; 40(3); 539-560","Andean geology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300008&lang=pt" 
"S0718-71062013000300010-chl","Comment on &#039;Evidence for an Early-Middle Miocene age of the Navidad Formation (central Chile): Paleontological, paleoclimatic and tectonic implications&#039; of Gutiérrez et al. (2013, Andean Geology 40 (1): 66-78)","Finger, Kenneth L, Encinas, Alfonso, Nielsen, Sven N","Andean geology; 40(3); 571-579","Andean geology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300010&lang=pt" 
"S0718-71062013000300011-chl","Reply to Comment of Finger et al. (2013) on: &#039;Evidence for an Early-Middle Miocene age of the Navidad Formation (central Chile): Paleontological, paleoclimatic and tectonic implications&#039; of Gutiérrez et al. (2013, Andean Geology 40 (1): 66-78)","Le Roux, Jacobus P, Gutiérrez, Néstor M, Hinojosa, Luis F, Pedroza, Viviana, Becerra, Juan","Andean geology; 40(3); 580-588","Andean geology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300011&lang=pt" 
"S0718-71062013000300012-chl","Ángel Leopoldo López Escobar (1940-2013)","","Andean geology; 40(3); 589-590","Andean geology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300012&lang=pt" 
"S0718-71062013000300003-chl","Evaluation of strain and structural style variations along the strike of the Fuegian thrust-fold belt front, Argentina","Torres Carbonell, Pablo J, Dimieri, Luis V, Olivero, Eduardo B","Andean geology; 40(3); 438-457","Andean geology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71062013000300003&lang=pt" 
"S0004-05922013000300007-esp","Adição de água em rações para suínos em crescimento","Farias, L.A., Nunes, R.C., Lopes, E.L., Stringhini, J.H., Oliveira, L.R., Luna, A.M., Araújo, D.A.","Archivos de Zootecnia; 62(239); 391-397","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300007&lang=pt" 
"S0004-05922013000300004-esp","Desempenho de bezerros leiteiros lactentes alimentados com feno","Oliveira, D.P. de, Oliveira, M.V.M., Vargas Júnior, F.M., Luz, D.F., Simões, A.R.P., Oliveira, C.A.L., Braga Netto, A.L., Silva, S.C.C.","Archivos de Zootecnia; 62(239); 357-367","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300004&lang=pt" 
"S0004-05922013000300013-esp","Caracterización del consumo eléctrico en las granjas de vacuno lechero de Castilla y León","Bartolomé, D.J., Posado, R., Bodas, R., Tabernero de Paz, M.J., García, J.J., Olmedo, S.","Archivos de Zootecnia; 62(239); 447-455","Archivos de Zootecnia","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300013&lang=pt" 
"S0004-05922013000300015-esp","Mineração de dados para estimativas de mortalidade pré-abate de frangos de corte","Rodrigues, V.C., Vieira, F.M.C., Silva, I.J.O.","Archivos de Zootecnia; 62(239); 469-472","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300015&lang=pt" 
"S0004-05922013000300012-esp","Consumo eléctrico en granjas de ganado ovino lechero de Castilla y León","Bodas, R., Tabernero de Paz, M.J., Bartolomé, D.J., Posado, R., García, J.J., Olmedo, S., Rodríguez, L.","Archivos de Zootecnia; 62(239); 439-446","Archivos de Zootecnia","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300012&lang=pt" 
"S0004-05922013000300010-esp","Restablecimiento de la actividad reproductiva posparto en ovejas de pelo","Castillo-Maldonado, P.P., Vaquera-Huerta, H., Tarango-Arambula, L.A., Pérez-Hernández, P., Herrera-Corredor, A.C., Gallegos-Sánchez, J.","Archivos de Zootecnia; 62(239); 419-428","Archivos de Zootecnia","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300010&lang=pt" 
"S0004-05922013000300009-esp","Identification of insulin-like growth factor-I in boar seminal plasma and its influence on sperm quality","Zangeronimo, M.G., Silva, D.M., Murgas, L.D.S., Sousa, R.V., Rocha, L.G.P., Pereira, B.A., Faria, B.G., Veras, G.C.","Archivos de Zootecnia; 62(239); 411-418","Archivos de Zootecnia","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300009&lang=pt" 
"S0004-05922013000300001-esp","Caracterización de gallinas batsi alak en las tierras altas del sureste de México","Zaragoza, M.L., Rodríguez H., J.V., Hernández Z., J.S., Perezgrovas, G.R., Martínez C., B., Méndez E., J.A.","Archivos de Zootecnia; 62(239); 321-332","Archivos de Zootecnia","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300001&lang=pt" 
"S0004-05922013000300003-esp","Caracterización de parámetros productivos y reproductivos de ganado Normando en Colombia","Cruz, J.F., Rodríguez, D.D., Benavides, A.C., Clavijo, J.A.","Archivos de Zootecnia; 62(239); 345-356","Archivos de Zootecnia","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000300003&lang=pt" 
