"S1870-199X2011000300006-mex","Hiperplasia suprarrenal congénita variedad perdedora de sal: Presentación de un caso clínico","Díaz García, Nitzia Ayared, Ávalos, Verónica, Fragoso Ríos, Rodolfo, Cuairán Ruidíaz, Vicente","Revista odontológica mexicana; 15(3); 169-174","Revista odontológica mexicana","Inglês, Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2011000300006&lang=pt" 
"S0120-28042011000200005-col","OPTIMIZACIÓN DEL MÉTODO DE MICROEXTRACCIÓN EN FASE SÓLIDA ACOPLADA A CROMATOGRAFÍA GASEOSA PARA ANÁLISIS DE METANOL EN AGUA","Granda, Fidel, Valencia, Sergio, Marín, Juan M, Restrepo, Gloria","Revista Colombiana de Química; 40(2); 201-210","Revista Colombiana de Química","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042011000200005&lang=pt" 
"S0120-28042011000200006-col","ESTANDARIZACIÓN DE UN MÉTODO ANALÍTICO PARA EXTRACCIÓN Y CUANTIFICACIÓN DE CIPERMETRINA EN PASTOS","Cardona, Yaneth, Chaparro, Amanda L, Calderón, Lilia S, Peláez, Manuel J, García, Carlos H","Revista Colombiana de Química; 40(2); 211-226","Revista Colombiana de Química","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042011000200006&lang=pt" 
"S0120-28042011000200007-col","ANÁLISIS DE RESIDUOS DE PLAGUICIDAS EN TOMATE MEDIANTE EL USO DE QuEChERS Y CROMATOGRAFÍA LÍQUIDA ULTRARRÁPIDA ACOPLADA A ESPECTROMETRÍA DE MASAS","Ahumada, Diego A, Zamudio, Adriana M","Revista Colombiana de Química; 40(2); 227-246","Revista Colombiana de Química","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042011000200007&lang=pt" 
"S0120-28042011000200001-col","IMPLEMENTACIÓN DE TÉCNICAS SENCILLAS DE REMOCIÓN DE PROTEÍNAS MAYORITARIAS DE PLASMA SANGUÍNEO PARA ANÁLISIS POR ELECTROFORESIS BIDIMENSIONAL (2D)","Bueno, Yenny, Muñoz, Gerardo, Torres Sáez, Rodrigo","Revista Colombiana de Química; 40(2); 131-148","Revista Colombiana de Química","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042011000200001&lang=pt" 
"S0120-28042011000200002-col","INMOVILIZACIÓN DE LIPASA de Candida antarctica SOBRE SOPORTES DE QUITOSANO-GELATINA","Rangel, Sandra X, García, Jorge, Orrego, Carlos E","Revista Colombiana de Química; 40(2); 149-164","Revista Colombiana de Química","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042011000200002&lang=pt" 
"S0120-28042011000200003-col","Electrochemical studies of certain 1-(Toluenyl sulfonyl)-3-amino-4-(4&#039;-substituted aryl hydrazono)-2-pyrazolin-5-ones","Kumar Kakarla, Ramana, Prasad Aluru, Raghavendra Guru, Vinnakota, Srilalitha, Swamy Golla, Narayana, Rao Krishna Rao, Ravindranath Lakshmana","Revista Colombiana de Química; 40(2); 165-184","Revista Colombiana de Química","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042011000200003&lang=pt" 
"S1517-86922011000400006-scl","Influência do treinamento resistido realizado em intensidades diferentes e mesmo volume de trabalho sobre a pressão arterial de idosas hipertensas","Canuto, Philippe Manoel de Barros Carvalho, Nogueira, Ivan Daniel Bezerra, Cunha, Eline Silva da, Ferreira, Gardênia Maria Holanda, Mendonça, Karla Morganna Pereira Pinto de, Costa, Fabrícia Azevêdo da, Nogueira, Patrícia Angélica de Miranda Silva","Revista Brasileira de Medicina do Esporte; 17(4); 246-249","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400006&lang=pt" 
"S1517-86922011000400007-scl","Fotossilhuetas para avaliação da imagem corporal de fisiculturistas","Castro, Antônio Paulo André de, Damasceno, Vinicius de Oliveira, Miranda, Josiane Aparecida de, Lima, Jorge Roberto Perrout de, Vianna, Jeferson Macedo","Revista Brasileira de Medicina do Esporte; 17(4); 250-253","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400007&lang=pt" 
"S1517-86922011000400008-scl","O esporte na qualidade de vida de indivíduos com lesão da medula espinhal: série de casos","Medola, Fausto Orsi, Busto, Rosangela Marques, Marçal, Ângela Farah, Achour Junior, Abdalla, Dourado, Antonio Carlos","Revista Brasileira de Medicina do Esporte; 17(4); 254-256","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400008&lang=pt" 
"S1517-86922011000400009-scl","Efeito da corrente interferencial, 2000Hz, no limiar de dor induzida","Pereira, Gitana Daiala, Cassolato, Katia Mazzaro, Lazarin, Pedro Henrique, Canto, Talita Oliveira, Portolez, José Luiz Marinho, Bertolini, Gladson Ricardo Flor","Revista Brasileira de Medicina do Esporte; 17(4); 257-260","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400009&lang=pt" 
"S1517-86922011000400010-scl","Importância do ligamento femoropatelar medial no deslocamento e na inclinação lateral da patela: estudo radiográfico em cadáveres","Fávaro, Edimar, Severino, Nilson Roberto, Fávaro, Tarciso, Hernandez, Arnaldo José","Revista Brasileira de Medicina do Esporte; 17(4); 261-265","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400010&lang=pt" 
"S1517-86922011000400011-scl","Monitoramento do treinamento no judô: comparação entre a intensidade da carga planejada pelo técnico e a intensidade percebida pelo atleta","Viveiros, Luis, Costa, Eduardo Caldas, Moreira, Alexandre, Nakamura, Fábio Y, Aoki, Marcelo Saldanha","Revista Brasileira de Medicina do Esporte; 17(4); 266-269","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400011&lang=pt" 
"S1517-86922011000400012-scl","Comparação entre os métodos direto e indireto de determinação do consumo máximo de oxigênio em mulheres corredoras","Peserico, Cecília Segabinazi, Mezzaroba, Paulo Victor, Nogueira, Geraldo Angelo, Moraes, Solange Marta Franzói de, Machado, Fabiana Andrade","Revista Brasileira de Medicina do Esporte; 17(4); 270-273","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400012&lang=pt" 
"S1517-86922011000400013-scl","Resposta da cinética de consumo de oxigênio e da eficiência mecânica delta de homens e mulheres em diferentes intensidades de esforço","Cerqueira, Lucenildo S, Nogueira, Fernando S, Carvalho, Joyce, Pompeu, Fernando A.M.S","Revista Brasileira de Medicina do Esporte; 17(4); 274-278","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400013&lang=pt" 
"S1517-86922011000400014-scl","Impacto da desnutrição e do treinamento aeróbico moderado sobre a estrutura da parede arterial de ratos em processo de envelhecimento","Brito, Vitor Caiaffo, Maux, Danielle Augusta de Sá Xerita, Oliveira, Belisa Duarte Ribeiro de, Costa, Rita de Cássia Silva, Silva, Camilla Rodrigues Souza e, Paes, Silvana Tavares, Moraes, Sílvia Regina Arruda de","Revista Brasileira de Medicina do Esporte; 17(4); 279-283","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400014&lang=pt" 
"S1415-52732011000400001-scl","Dieta hiperlipídico-proteica utilizada para emagrecimento induz obesidade em ratos","Borba, Alberto José de, Rocha, Márcia Gabriela Margato, Silva, Marcelo Fernandes da, Tibúrcio, Denise Teresinha de Sales, Pereira, Sanívia Aparecida de Lima, Reis, Luiz Carlos dos, Thedei Júnior, Geraldo","Revista de Nutrição; 24(4); 519-528","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400001&lang=pt" 
"S1415-52732011000400002-scl","Sedentarismo e variáveis clínico-metabólicas associadas à obesidade em adolescentes","Abbes, Priscila Trapp, Lavrador, Maria Silvia Ferrari, Escrivão, Maria Arlete Meil Schimith, Taddei, José Augusto de Aguiar Carrazedo","Revista de Nutrição; 24(4); 529-538","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400002&lang=pt" 
"S1415-52732011000400004-scl","Prática alimentar entre crianças menores de dois anos de idade residentes em municípios do semiárido do Estado da Paraíba, Brasil","Palmeira, Poliana de Araújo, Santos, Sandra Maria Chaves dos, Vianna, Rodrigo Pinheiro de Toledo","Revista de Nutrição; 24(4); 553-563","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400004&lang=pt" 
"S1415-52732011000400005-scl","Comparação do estado nutricional infantil com utilização de diferentes curvas de crescimento","Sperandio, Naiara, Sant&#039;Ana, Luciana Ferreira da Rocha, Franceschini, Sylvia do Carmo Castro, Priore, Silvia Eloiza","Revista de Nutrição; 24(4); 565-574","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400005&lang=pt" 
"S1415-52732011000400006-scl","Educação alimentar na obesidade: adesão e resultados antropométricos","Bueno, Júlia Macedo, Leal, Francine Scochi, Saquy, Luciana Pereira Lima, Santos, Claudia Benedita dos, Ribeiro, Rosane Pilot Pessa","Revista de Nutrição; 24(4); 575-584","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400006&lang=pt" 
"S1415-52732011000400007-scl","Estado nutricional de gestantes avaliado por três diferentes métodos de classificação antropométrica","Melo, Maria Inês Bezerra de, Souza, Ariani Impieri de, Figueiroa, José Natal, Cabral-Filho, José Eulálio, Benício, Maria Helena D&#039;Aquino, Batista-Filho, Malaquias","Revista de Nutrição; 24(4); 585-592","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400007&lang=pt" 
"S1415-52732011000400008-scl","Quantificação e análise do custo da sobra limpa em unidades de alimentação e nutrição de uma empresa de grande porte","Soares, Isabel Cristina Cordeiro, Silva, Elizangela Rodrigues da, Priore, Silvia Eloiza, Ribeiro, Rita de Cássia Lanes, Pereira, Marina Maria Lelis da Silva, Pinheiro-Sant&#039;Ana, Helena Maria","Revista de Nutrição; 24(4); 593-604","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400008&lang=pt" 
"S1415-52732011000400010-scl","Behavioral satiety sequence: an experimental model for studying feeding behavior","Oliveira, Lisiane dos Santos, Souza, Sandra Lopes de, Manhães-De-Castro, Raul","Revista de Nutrição; 24(4); 619-628","Revista de Nutrição","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400010&lang=pt" 
"S1415-52732011000400011-scl","Aspectos sobre a relação entre exercício físico, estresse oxidativo e zinco","Andrade, Laiana Sepúlveda de, Marreiro, Dilina do Nascimento","Revista de Nutrição; 24(4); 629-640","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400011&lang=pt" 
"S1415-52732011000400009-scl","Profissão nutricionista: 70 anos de história no Brasil","Vasconcelos, Francisco de Assis Guedes de, Calado, Carmen Lúcia de Araújo","Revista de Nutrição; 24(4); 605-617","Revista de Nutrição","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732011000400009&lang=pt" 
"S0080-62342011000400002-scl","Biografias de gravidez e maternidade na adolescência em assentamentos rurais no Rio Grande do Sul","Soares, Joannie dos Santos Fachinelli, Lopes, Marta Julia Marques","Revista da Escola de Enfermagem da USP; 45(4); 802-810","Revista da Escola de Enfermagem da USP","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342011000400002&lang=pt" 
"S1982-45132011000200003-scl","As múltiplas dimensões da educação ambiental: por uma ampliação da abordagem","Pelegrini, Djalma Ferreira, Vlach, Vânia Rúbia Farias","Sociedade &amp; Natureza; 23(2); 187-196","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200003&lang=pt" 
"S1982-45132011000200004-scl","Mapeamento de áreas de campo limpo úmido no Distrito Federal a partir de fusão de imagens multiespectrais","França, Andreia Maria da Silva, Sano, Edson Eyji","Sociedade &amp; Natureza; 23(2); 197-209","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200004&lang=pt" 
"S1982-45132011000200005-scl","Análise da mudança da cobertura e uso da terra dos municípios de Jacarei e Santa Branca-SP como subsídio ao estudo das ocorrências de raiva transmitida por morcegos","Ferrari, João José Freitas, Barros, Marco Aurelio, Gomes, Murilo Novaes, Souza, Maria Conceição Aparecida Macedo, Oliveira, Rafael de Novaes, Cruz, Felipe de Paula Nogueira, Marrelli, Mauro Toledo","Sociedade &amp; Natureza; 23(2); 211-226","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200005&lang=pt" 
"S1982-45132011000200007-scl","Conservação ambiental no campo ou estratégia de transferência de recursos do rural ao urbano","Faxina, Fabiana, Trevizan, Salvador Dal Pozzo","Sociedade &amp; Natureza; 23(2); 237-247","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200007&lang=pt" 
"S1982-45132011000200008-scl","Modelagem do impacto da ampliação da Avenida Fernando Ferrari (Vitória - ES) na qualidade do ar em sua redondeza","Santos, Alexandre Rosa dos, Varejão, André Schwartz, Silva, Kmila Gomes da","Sociedade &amp; Natureza; 23(2); 249-262","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200008&lang=pt" 
"S1982-45132011000200012-scl","Proposta e validação de indicadores hidroambientais para bacias hidrográficas: estudo de caso na sub-bacia do alto curso do Rio Paraíba, PB","Carvalho, José Ribamar Marques de, Curi, Wilson Fadlo, Carvalho, Enyedja Kerlly Martins de Araújo, Curi, Rosires Catão","Sociedade &amp; Natureza; 23(2); 295-310","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200012&lang=pt" 
"S1982-45132011000200013-scl","Educação ambiental e o ecoturismo na Serra da Bodoquena em Mato Grosso do Sul","Klein, Fernando Machado, Escandolhero, Juliana P. de Oliveira, Lucchese, Nilce Romero, Mercante, Mercedes Abid, Fávero, Silvio, Rodrigues, Silvio Carlos","Sociedade &amp; Natureza; 23(2); 311-321","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200013&lang=pt" 
"S1982-45132011000200014-scl","Uma análise contextual do funcionamento efetivo e participação popular em uma unidade de conservação: o caso da área de proteção ambiental de Petrópolis (Rio de Janeiro: Brasil)","Gonçalves, Marco Pinheiro, Branquinho, Fátima Teresa Braga, Felzenszwalb, Israel","Sociedade &amp; Natureza; 23(2); 323-334","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200014&lang=pt" 
"S1982-45132011000200015-scl","Caracterização sócio-econômica do trabalhador temporário da indústria canavieira em Lagoa da Prata, Minas Gerais, Brasil","Maciel, Maria Regina Alves, Fonseca, Alysson Rodrigo, Braga, Francisco Assis, Corgozinho, Batistina Maria de Souza","Sociedade &amp; Natureza; 23(2); 335-343","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200015&lang=pt" 
"S1517-86922011000400002-scl","Atividade física e sintomas do envelhecimento masculino em uma população do sul do Brasil","Corrêa, Leandro Quadro, Rombaldi, Airton José, Silva, Marcelo Cozzensa da","Revista Brasileira de Medicina do Esporte; 17(4); 228-231","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400002&lang=pt" 
"S1517-86922011000400003-scl","Risco cardiovascular e prática de atividade física em crianças e adolescentes de Muzambinho/MG: influência do gênero e da idade","Chehuen, Marcel da Rocha, Bezerra, Allan Irwin Leite, Bartholomeu, Teresa, Junqueira, Nívia Oliveira, Rezende, Januária Andrea Souza, Basso, Luciano, Oliveira, Jorge Alberto, Lemos, Wilian Peres, Tani, Go, Prista, Antonio, Maia, José António Ribeiro, Forjaz, Cláudia Lúcia de Moraes","Revista Brasileira de Medicina do Esporte; 17(4); 232-236","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400003&lang=pt" 
"S1517-86922011000400004-scl","Suplementação com creatina associada ao treinamento resistido não altera as funções renal e hepática","Carvalho, Ana Paula Perillo Ferreira, Molina, Guilherme Eckhardt, Fontana, Keila Elizabeth","Revista Brasileira de Medicina do Esporte; 17(4); 237-241","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400004&lang=pt" 
"S1517-86922011000400005-scl","Avaliação do conhecimento nutricional de atletas profissionais de atletismo e triathlon","Pessi, Sônia, Fayh, Ana Paula Trussardi","Revista Brasileira de Medicina do Esporte; 17(4); 242-245","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000400005&lang=pt" 
"S0717-69962011000200001-chl","Extranjeros","Mardones H, Patricio","ARQ (Santiago); (78); 12-12","ARQ (Santiago)","Inglês, Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200001&lang=pt" 
"S0717-69962011000200002-chl","Un italiano en Medellín","Mesa, Miguel, Orsini, Francesco M","ARQ (Santiago); (78); 13-15","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200002&lang=pt" 
"S0717-69962011000200003-chl","Goethe Institut Temporal, Providencia, Chile: FAR FROHN &amp; ROJAS, 2010 - 2011","Frohn, Marc, Rojas, Mario","ARQ (Santiago); (78); 16-19","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200003&lang=pt" 
"S0717-69962011000200004-chl","Edificio en Cassarate, Lugano, Suiza: SPBR arquitetos - Ángelo Bucci, João Paulo Meirelles de Faria, 2011","Bucci, Ángelo, Meirelles de Faria, João Paulo","ARQ (Santiago); (78); 20-23","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200004&lang=pt" 
"S0717-69962011000200005-chl","YAP_CONSTRUCTO 2010, SANTIAGO: Arquitecto Eduardo Castillo, 2010","Castillo, Eduardo","ARQ (Santiago); (78); 24-27","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200005&lang=pt" 
"S0717-69962011000200006-chl","Tres documentos acerca del intercambio en América","Mardones, Patricio","ARQ (Santiago); (78); 28-29","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200006&lang=pt" 
"S0717-69962011000200007-chl","Ciudadela la Granja: Una obra chilena en Ecuador","Masuero, Andrea, Hecht, Romy","ARQ (Santiago); (78); 30-39","ARQ (Santiago)","Inglês, Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200007&lang=pt" 
"S0717-69962011000200008-chl","Una recepción diferente: La arquitectura moderna brasileña y la cultura arquitectónica chilena","Torrent, Horacio","ARQ (Santiago); (78); 40-57","ARQ (Santiago)","Inglês, Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200008&lang=pt" 
"S0717-69962011000200009-chl","Encofrados flexibles: Otra forma para el hormigón","Jolly, David, Eyquem, Miguel, Jolly, Victoria","ARQ (Santiago); (78); 58-67","ARQ (Santiago)","Inglês, Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200009&lang=pt" 
"S0717-69962011000200010-chl","Lodge Ani Nii Shobo: Pucallpa, Perú","Iturriaga, Sandra, Bravo, Samuel","ARQ (Santiago); (78); 68-71","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200010&lang=pt" 
"S0717-69962011000200011-chl","Soft Pavilion: Anchorage, EE.UU.","Pezo, Mauricio, von Ellrichshausen, Sofía","ARQ (Santiago); (78); 72-75","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200011&lang=pt" 
"S0717-69962011000200012-chl","Casa View: Funes, Argentina","Arraigada, Diego, Lee, Mark, Johnston, Sharon","ARQ (Santiago); (78); 76-79","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200012&lang=pt" 
"S0717-69962011000200013-chl","Portfolio Galería AFA: Lima 01(1)","Gruenberg, Philippe, Hare, Pablo","ARQ (Santiago); (78); 80-83","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200013&lang=pt" 
"S0717-69962011000200014-chl","Libros y revistas recibidos: Selección del comité editor","Mardones Hiche, Patricio","ARQ (Santiago); (78); 84-87","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200014&lang=pt" 
"S0717-69962011000200015-chl","Dossier técnico ARQ","","ARQ (Santiago); (78); 89-95","ARQ (Santiago)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962011000200015&lang=pt" 
"S0034-737X2011000400011-scl","Postharvest quality of cocona (Solanum sessiliflorum Dunal) stored under ambient condition","Silva, Danielle Fabíola Pereira da, Rocha, Railene Hérica Carlos, Salomão, Luiz Carlos Chamhum","Revista Ceres; 58(4); 476-480","Revista Ceres","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000400011&lang=pt" 
"S1982-45132011000200006-scl","Geography, poverty and development: an interdisciplinary debate","Mishra, Anand Prasad","Sociedade &amp; Natureza; 23(2); 227-236","Sociedade &amp; Natureza","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200006&lang=pt" 
"S1982-45132011000200001-scl","Editorial","Rodrigues, Silvio Carlos","Sociedade &amp; Natureza; 23(2); -","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200001&lang=pt" 
"S1982-45132011000200002-scl","Mineração e áreas de preservação permanentes (APPs) em Santo Antônio de Pádua - RJ","Silva, Antônio Soares da","Sociedade &amp; Natureza; 23(2); 173-185","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200002&lang=pt" 
"S1982-45132011000200011-scl","Morphotectonics and resultant features in Kaliani River Basin (Assam)","Mukherjee, Sucheta, Jha, V.C.","Sociedade &amp; Natureza; 23(2); 285-294","Sociedade &amp; Natureza","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200011&lang=pt" 
"S1982-45132011000200010-scl","The symbolic sphere and social representations of Serra da Tiririca State Park, Rio de Janeiro, Brazil","Pimentel, Douglas de Souza, Magro, Teresa Cristina","Sociedade &amp; Natureza; 23(2); 275-283","Sociedade &amp; Natureza","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200010&lang=pt" 
"S1982-45132011000200009-scl","Influencia del carbón en el desarrollo socio-económico del sur de Santa Catarina - Brasil","Oliveira, Marcos Leandro Silva, Heidemann, Eugenia Extekoetter, Lima, Kelly Teixeira","Sociedade &amp; Natureza; 23(2); 263-274","Sociedade &amp; Natureza","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200009&lang=pt" 
"S1982-45132011000200016-scl","Perfil e percepção dos chefes de unidades de conservação do sistema estadual de áreas protegidas em Minas Gerais","Alves, Rafael Guimarães, Rezende, José Luiz Pereira, Borges, Luís Antônio Coimbra, Fontes, Marco Aurélio Leite, Alves, Luiz Wagner Rodrigues","Sociedade &amp; Natureza; 23(2); 345-360","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200016&lang=pt" 
"S1982-45132011000200017-scl","","Fernandes, Paulo Irineu Barreto","Sociedade &amp; Natureza; 23(2); 361-363","Sociedade &amp; Natureza","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-45132011000200017&lang=pt" 
"S0034-737X2011000400010-scl","Vida útil e qualidade de frutos de tomateiros tratados com paclobutrazol","Seleguini, Alexsander, Faria Júnior, Max José de Araújo, Seno, Shizuo, dos Santos, Jacira Isepon, Silva, Katiane Santigo da, Lemos, Odair Lacerda","Revista Ceres; 58(4); 470-475","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000400010&lang=pt" 
"S0123-34322011000200007-col","TAREA Y COMPETENCIA COMUNICATIVAS: REFLEXIONES DESDE UN GRUPO FOCAL*","Vallejo Gómez, Mercedes, Martínez Marín, Juan Diego","Íkala, Revista de Lenguaje y Cultura; 16(28); 161-197","Íkala, Revista de Lenguaje y Cultura","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200007&lang=pt" 
"S0123-34322011000200006-col","CORTESÍA SOCIOCULTURAL EN LAS SOCIEDADES MEDELLINENSE Y JAPONESA: UNA INTRODUCCIÓN","Jang, Ji Son","Íkala, Revista de Lenguaje y Cultura; 16(28); 119-157","Íkala, Revista de Lenguaje y Cultura","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200006&lang=pt" 
"S0123-34322011000200005-col","EXPLORING WRITER IDENTITY IN MEXICAN EFL STUDENTS&#039; ACADEMIC WRITING","Roux Rodríguez, Ruth, Mora Vázquez, Alberto, Trejo Guzmán, Nelly Paulina","Íkala, Revista de Lenguaje y Cultura; 16(28); 93-115","Íkala, Revista de Lenguaje y Cultura","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200005&lang=pt" 
"S0123-34322011000200004-col","CLILL: COLOMBIA LEADING INTO CONTENT LANGUAGE LEARNING","Rodriguez Bonces, Monica","Íkala, Revista de Lenguaje y Cultura; 16(28); 79-89","Íkala, Revista de Lenguaje y Cultura","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200004&lang=pt" 
"S0123-34322011000200003-col","THE ENGLISH READING STRATEGIES OF TWO COLOMBIAN ENGLISH PRE-SERVICE TEACHERS","López Velásquez, Ángela, Giraldo, María Cristina","Íkala, Revista de Lenguaje y Cultura; 16(28); 45-76","Íkala, Revista de Lenguaje y Cultura","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200003&lang=pt" 
