"S0034-76122006000100005-scl","Cultura organizacional em organizações públicas no Brasil","Pires, José Calixto de Souza, Macêdo, Kátia Barbosa","Revista de Administração Pública; 40(1); 81-104","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000100005&lang=pt" 
"S1024-94352006000100019-cub","Congreso Internacional de Información - INFO´2006","","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100019&lang=pt" 
"S1020-49892006000200002-spa","The role of gender in compliance and attendance at an outpatient clinic for type 2 diabetes mellitus in Trinidad","Babwah, Feaz, Baksh, Soraiya, Blake, Leandra, Cupid-Thuesday, Janine, Hosein, Ian, Sookhai, Anneela, Poon-King, Celia, Hutchinson, Gerard","Revista Panamericana de Salud Pública; 19(2); 79-84","Revista Panamericana de Salud Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200002&lang=pt" 
"S1020-49892006000200005-spa","Censo de servicios de genética médica en Argentina","Liascovich, Rosa, Rozental, Sandra, Barbero, Pablo, Alba, Liliana, Ortiz, Zulma","Revista Panamericana de Salud Pública; 19(2); 104-111","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200005&lang=pt" 
"S1020-49892006000200007-spa","Incorporating appropriate technology into North American schools of public health","Hotez, Peter, Gupta, Rajesh, Mahoney, Richard, Poste, George","Revista Panamericana de Salud Pública; 19(2); 118-123","Revista Panamericana de Salud Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200007&lang=pt" 
"S1020-49892006000200014-spa","Política de la Organización Panamericana de la Salud en materia de igualdad de género","","Revista Panamericana de Salud Pública; 19(2); 137-140","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200014&lang=pt" 
"S1020-49892006000200008-spa","Seguridad y eficacia de una vacuna atenuada contra la gastroenteritis grave por rotavirus","","Revista Panamericana de Salud Pública; 19(2); 124-124","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200008&lang=pt" 
"S1020-49892006000200009-spa","Efecto sinérgico del nivel educacional de los padres y la situación económica de la familia en la salud infantil en América Latina","","Revista Panamericana de Salud Pública; 19(2); 124-125","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200009&lang=pt" 
"S1020-49892006000200010-spa","Perspectivas para la prevención y control de la enfermedad cardiovascular en Cuba","","Revista Panamericana de Salud Pública; 19(2); 125-126","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200010&lang=pt" 
"S1020-49892006000200011-spa","Evaluación de un programa de prevención de cáncer cervical en áreas rurales remotas de Nicaragua","","Revista Panamericana de Salud Pública; 19(2); 126-126","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200011&lang=pt" 
"S1020-49892006000200012-spa","Informe sobre la resistencia de Salmonella spp. en las Américas","","Revista Panamericana de Salud Pública; 19(2); 126-127","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200012&lang=pt" 
"S1020-49892006000200001-spa","La economía del grupo doméstico: determinante de muerte materna entre mujeres indígenas de Chiapas, México","Herrera Torres, María del Carmen, Cruz Burguete, Jorge Luis, Robledo Hernández, Gabriela Patricia, Montoya Gómez, Guillermo","Revista Panamericana de Salud Pública; 19(2); 69-78","Revista Panamericana de Salud Pública","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200001&lang=pt" 
"S1020-49892006000200003-spa","Mortalidade por doenças cardiovasculares em três estados do Brasil de 1980 a 2002","Oliveira, Gláucia M. M. de, Klein, Carlos H., Souza e Silva, Nelson A. de","Revista Panamericana de Salud Pública; 19(2); 85-93","Revista Panamericana de Salud Pública","Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200003&lang=pt" 
"S1020-49892006000200004-spa","Evaluating trauma care capabilities in Mexico with the World Health Organization&#039;s Guidelines for Essential Trauma Care publication","Arreola-Risa, Carlos, Mock, Charles, Vega Rivera, Felipe, Romero Hicks, Eduardo, Guzmán Solana, Felipe, Porras Ramírez, Giovanni, Montiel Amoroso, Gilberto, de Boer, Melanie","Revista Panamericana de Salud Pública; 19(2); 94-103","Revista Panamericana de Salud Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200004&lang=pt" 
"S1020-49892006000200006-spa","West Nile virus activity in Latin America and the Caribbean","Komar, Nicholas, Clark, Gary G.","Revista Panamericana de Salud Pública; 19(2); 112-117","Revista Panamericana de Salud Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200006&lang=pt" 
"S1020-49892006000200013-spa","Qualidade de vida e medidas de utilidade: parâmetros clínicos para as tomadas de decisão em saúde","Campolina, Alessandro Gonçalves, Ciconelli, Rozana Mesquita","Revista Panamericana de Salud Pública; 19(2); 128-136","Revista Panamericana de Salud Pública","Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892006000200013&lang=pt" 
"S1806-37132006000100011-scl","Prevalência e fatores associados à tuberculose em pacientes soropositivos para o vírus da imunodeficiência humana em centro de referência para tratamento da síndrome da imunodeficiência adquirida na região sul do Rio Grande do Sul","Silveira, Jussara Maria, Sassi, Raúl Andrés Mendoza, Oliveira Netto, Isabel Cristina de, Hetzel, Jorge Lima","Jornal Brasileiro de Pneumologia; 32(1); 48-55","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000100011&lang=pt" 
"S0074-02762006000100001-scl","","Coura, José Rodrigues, Willcox, Luciane de Carvalho B","Memórias do Instituto Oswaldo Cruz; 101(1); 1-1","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100001&lang=pt" 
"S0074-02762006000100005-scl","Frequency of viruses associated with acute respiratory infections in children younger than five years of age at a locality of Mexico City","Cabello, C, Manjarrez, ME, Olvera, R, Villalba, J, Valle, L, Paramo, I","Memórias do Instituto Oswaldo Cruz; 101(1); 21-24","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100005&lang=pt" 
"S0074-02762006000100010-scl","The fumigant and repellent activity of aliphatic lactones against Pediculus humanus capitis (Anoplura: Pediculidae)","Toloza, Ariel Ceferino, Zygadlo, Julio, Mougabure-Cueto, Gastón, Zerba, Eduardo, Faillaci, Silvina, Picollo, María Inés","Memórias do Instituto Oswaldo Cruz; 101(1); 55-56","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100010&lang=pt" 
"S0074-02762006000100022-scl","Compatibility of Biomphalaria tenagophila with Schistosoma mansoni: a study of homologous plasma transference","Coelho, João R, Bezerra, Fernando SM","Memórias do Instituto Oswaldo Cruz; 101(1); 111-112","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100022&lang=pt" 
"S0074-02762006000100021-scl","Superoxide dismutase in Cryptococcus neoformans varieties gattii, grubi, and neoformans","Dias, ALT, Brigagão, MRPL, Colepicolo, P, Siqueira, AM, Silva, EG da, Paula, CR","Memórias do Instituto Oswaldo Cruz; 101(1); 107-109","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100021&lang=pt" 
"S0074-02762006000100019-scl","Serologic evidence of Leishmania infection in free-ranging wild and domestic canids around a Brazilian National Park","Curi, Nelson Henrique de Almeida, Miranda, Ildikó, Talamoni, Sônia A","Memórias do Instituto Oswaldo Cruz; 101(1); 99-101","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100019&lang=pt" 
"S0074-02762006000100015-scl","Emergence of dhfrXVb and blaCARB-4 gene cassettes in class 1 integrons from clinical Pseudomonas aeruginosa isolated in Amazon region","Fonseca, Érica L, Vieira, Verônica V, Cipriano, Rosângela, Vicente, Ana CP","Memórias do Instituto Oswaldo Cruz; 101(1); 81-84","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100015&lang=pt" 
"S0074-02762006000100016-scl","Ingestion of saliva during carbohydrate feeding by Lutzomyia longipalpis (Diptera; Psychodidae)","Cavalcante, Reginaldo R, Pereira, Marcos H, Freitas, Jorge M, Gontijo, Nelder de F","Memórias do Instituto Oswaldo Cruz; 101(1); 85-87","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100016&lang=pt" 
"S0074-02762006000100018-scl","Phenotypic characterization of three clinical isolates of Burkholderia pseudomallei in Ceará, Brazil","Virginio, CG, Teixeira, MFS, Frota, CC, Café, VS, Rocha, MFG, Sidrim, JJC","Memórias do Instituto Oswaldo Cruz; 101(1); 95-97","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100018&lang=pt" 
"S0074-02762006000100020-scl","Identification of human T-cell lymphotropic virus infection in a semi-isolated Afro-Brazilian quilombo located in the Marajó Island (Pará, Brazil)","Vallinoto, ACR, Pontes, GS, Muto, NA, Lopes, IGL, Machado, LFA, Azevedo, VN, Carvalhaes, FAPL, Santos, SEB, Guerreiro, JF, Ishak, MOG, Ishak, R","Memórias do Instituto Oswaldo Cruz; 101(1); 103-105","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100020&lang=pt" 
"S0074-02762006000100024-scl","Leishmania infantum versus Leishmania chagasi: do not forget the law of priority","Dantas-Torres, Filipe","Memórias do Instituto Oswaldo Cruz; 101(1); 117-118","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000100024&lang=pt" 
"S0378-18442006000200008-ven","Catfish and mullets: the food preferences and taboos of caiçaras (southern atlantic forest coast, brazil)","Natalia, Hanazaki, Alpina, Begossi","Interciencia; 31(2); 1-2","Interciencia","Inglês","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200008&lang=pt" 
"S0378-18442006000200009-ven","Un índice de evaluación de la vegetación con fines de conservación en áreas privadas de los llanos del Orinoco, Venezuela","Rial B, Anabel","Interciencia; 31(2); 1-2","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200009&lang=pt" 
"S0378-18442006000200006-ven","Una aplicación de los experimentos de elección a la valoración de la multifuncionalidad de los bosques","Riera, Pere, Mogas, Joan","Interciencia; 31(2); 101-109","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200006&lang=pt" 
"S0378-18442006000200007-ven","Efecto de la deficiencia de macronutrientes en el desarrollo vegetativo de aloe vera","Fuentes-Carvajal, Andreína, Véliz, José A, Imery Buiza, José","Interciencia; 31(2); 1-2","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200007&lang=pt" 
"S0378-18442006000200004-ven","La biotecnología en plantas y aspectos biotecnológicos del mango","Rivera-Domínguez, Marisela","Interciencia; 31(2); 95-100","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200004&lang=pt" 
"S0378-18442006000200005-ven","Simulación de la dinámica de un bosque tropical en los llanos occidentales de venezuela","Ramírez-Angulo, Hirma, Ablan, Magdiel, Torres-Lezama, Armando, Acevedo, Miguel F","Interciencia; 31(2); 101-109","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200005&lang=pt" 
"S0378-18442006000200002-ven","Correlations between precipitation patterns in southern mexico and the el niño sea surface temperature index","Duncan Golicher, John, Ramírez-Marcial, Neptalí, Levy Tacher, Samuel Israel","Interciencia; 31(2); 80-86","Interciencia","Inglês","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200002&lang=pt" 
"S0378-18442006000200003-ven","Como lograr mayor prosperidad en tierras forestales fragmentadas","Rente Nascimento, José, Mota-Villanueva, José Luis B","Interciencia; 31(2); 87-94","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200003&lang=pt" 
"S0378-18442006000200001-ven","Montreal pasó sin pena ni gloria","Sala, Osvaldo E","Interciencia; 31(2); 77-79","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200001&lang=pt" 
"S1676-24442006000100004-scl","Frequency of antiphospholipid antibodies in patients with infectious diseases using three different ELISA methods","Santiago, Mittermayer Barreto, Martinelli, Reinaldo, Reis, Mitermayer G., Reis, Eliana Almeida, Ko, Albert, Fontes, Roberto Dias, Silva, Moacir Paranhos, Nascimento, Eliane Goes, Espinola, Ricardo, Harris, Nigel, Gharavi, Azzudin, Pierangeli, Silvia","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 13-17","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100004&lang=pt" 
"S1676-24442006000100009-scl","Linfoma de células fusiformes: relato anatomopatológico de um caso com apresentação pulmonar","Souza, Túlio Geraldo de Souza e, Leandro, Luciana de Oliveira, Silva, Maria Betânia Souza da, Alves, Venâncio Avancini Ferreira, Silva, Celso Rubens Vieira e","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 41-43","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100009&lang=pt" 
"S1676-24442006000100008-scl","Técnica histoquímica aplicada ao tecido ósseo desmineralizado e parafinado para o estudo do osteócito e suas conexões","Ocarino, Natália de Melo, Gomes, Mardelene Geísa, Melo, Eliane Gonçalves de, Serakides, Rogéria","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 37-39","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100008&lang=pt" 
"S1676-24442006000100007-scl","Hiperplasia endotelial papilar intravascular oral: uma entidade rara","Goulart Filho, João Augusto Vianna, Pereira, Karuza Maria Alves, Galvão, Hébel Cavalcanti","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 31-35","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100007&lang=pt" 
"S1676-24442006000100001-scl","Doenças crônicas","Machado, Antonia M. O.","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); -","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100001&lang=pt" 
"S1676-24442006000100006-scl","Infecção por Helicobacter pylori e câncer gástrico: freqüência de cepas patogênicas cagA e vacA em pacientes com câncer gástrico","Thomazini, Cristiane Melissa, Pinheiro, Nídia Alice, Pardini, Maria Inês, Naresse, Luís Eduardo, Rodrigues, Maria Aparecida Marchesan","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 25-30","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100006&lang=pt" 
"S1676-24442006000100011-scl","Características da gastrite crônica associada a Helicobacter pylori: aspectos topográficos, doenças associadas e correlação com o status cagA","Álvares, Mônica Maria Demas, Marino, Marília, Oliveira, Celso Affonso de, Mendes, Cláudia Castro, Costa, Adriana de Cássia Ferreira, Guerra, Juliana, Queiroz, Dulciene Maria de Magalhães, Nogueira, Ana Margarida Miguel Ferreira","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 51-59","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100011&lang=pt" 
"S1676-24442006000100005-scl","Ribotyping of Salmonella Enteritidis strains reveals the spread of a single genotype in the Brazilian city of Ribeirão Preto","Martins, Carlos Henrique Gomes, Santos, Vanda Roseli dos, Castro, Fabíola Attié de, Fernandes, Sueli Aparecida, Martinez, Roberto","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 19-23","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100005&lang=pt" 
"S1676-24442006000100002-scl","Immunohistochemical study of the cellular immune response in human Pneumocystis carinii pneumonia","Castro, Leandro Mantovani de, Pagliari, Carla, Fernandes, Elaine Raniero, Brasil, Roosecelis Araújo, Duarte, Maria Irma Seixas","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 1-4","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100002&lang=pt" 
"S1676-24442006000100003-scl","A influência da deficiência estrogênica no processo de remodelação e reparação óssea","Amadei, Susana Ungaro, Silveira, Vanessa Ávila Sarmento, Pereira, Andresa Costa, Carvalho, Yasmin Rodarte, Rocha, Rosilene Fernandes da","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 5-12","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100003&lang=pt" 
"S1676-24442006000100010-scl","Padrão citológico de punção aspirativa do tecido tireoidiano morfologicamente normal","Jones, Daysi Maria de Alcântara, Miranda, Júlia Souto, Matos, Selma Sousa, Queiroz, Conceição Maria Passos de, Araújo, Leila Maria Batista, Rego, Marco Antonio Vasconcelos, Santana, Alex Menezes, Lessa, Bruno Farias, Nunes, Carlos Eduardo Menezes","Jornal Brasileiro de Patologia e Medicina Laboratorial; 42(1); 45-50","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442006000100010&lang=pt" 
"S0378-18442006000200011-ven","Agroecología: una disciplina que tiende a la transdisciplina","Ruiz-Rosado, Octavio","Interciencia; 31(2); 140-145","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200011&lang=pt" 
"S0378-18442006000200010-ven","Validez de un test inmunocromatográfico rápido para la detección de h. pylori en heces","Contreras, Mónica, García Amado, María Alexandra, Rodríguez, María José, Borges Landáez, Pedro, Zambrano, Yelitza, Álvarez, Maritza, Mosquera, Raquel, Arias, Yosabel, Gueneau, Pulcherie","Interciencia; 31(2); 136-139","Interciencia","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200010&lang=pt" 
"S0378-18442006000200012-ven","The difficult though essential dialogue between biology and its philosophy","Marone, Luis, Milesi, Fernando A, González del Solar, Rafael, Tomás Mezquida, Eduardo, López de Casenave, Javier, Cueto, Víctor R","Interciencia; 31(2); 146-150","Interciencia","Inglês","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442006000200012&lang=pt" 
"S0004-27492006000100001-scl","Revisão de artigos científicos: privilégio para poucos; benefício para todos","Muccioli, Cristina, Campos, Mauro, Goldchmit, Mauro, Dantas, Paulo E. Correa, Bechara, Samir J, Costa, Vital Paulino","Arquivos Brasileiros de Oftalmologia; 69(1); 5-5","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100001&lang=pt" 
"S0004-27492006000100003-scl","Análise dos conhecimentos básicos sobre urgências oftalmológicas em plantonistas não-oftalmologistas","Espíndola, Rodrigo França de, Teixeira, Frederico Caldeira, Yamakami, Ilana Maeda, Silva, Hélvia Ribeiro Freire da, Freitas, João Alberto Holanda de","Arquivos Brasileiros de Oftalmologia; 69(1); 11-15","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100003&lang=pt" 
"S0004-27492006000100024-scl","Reconstrução palpebral com retalho de Fricke: relato de dois casos","Herzog Neto, Guilherme, Sebastiá, Roberto, Viana, Giovanni André Pires, Machado, Filipe","Arquivos Brasileiros de Oftalmologia; 69(1); 123-126","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100024&lang=pt" 
"S0004-27492006000100023-scl","Pseudotoxocaríase: relato de caso","Zajdenweber, Moysés Eduardo, Moraes, Remo Turchetti, Brasil, Oswaldo Moura","Arquivos Brasileiros de Oftalmologia; 69(1); 119-121","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100023&lang=pt" 
"S0004-27492006000100022-scl","Descolamento de retina exsudativo bilateral associado a alterações de comportamento em paciente com diagnóstico de neurossífilis: relato de caso","Malerbi, Fernando Korn, Ghanem, Ramon Coral, Chiang, Jeane, Takahashi, Walter Yukihiko","Arquivos Brasileiros de Oftalmologia; 69(1); 115-118","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100022&lang=pt" 
"S0004-27492006000100021-scl","Impregnação inadvertida da cápsula posterior do cristalino com azul de tripano durante a facectomia extracapsular: relato de caso","Marques, Frederico França, Soccol, Fábio Medaglia, Marques, Daniela M. V., Rehder, José Ricardo C. L.","Arquivos Brasileiros de Oftalmologia; 69(1); 111-113","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100021&lang=pt" 
"S0004-27492006000100020-scl","Neuropatia óptica isquêmica anterior e poliarterite nodosa: relato de caso","Graf, Christie Michelle, Skare, Thelma Larocca, Moreira, Carlos Augusto","Arquivos Brasileiros de Oftalmologia; 69(1); 107-109","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100020&lang=pt" 
"S0004-27492006000100017-scl","Nd:Yag laser em catarata infantil","Di Giovanni, Maria Elizabeth, Tartarella, Márcia Beatriz","Arquivos Brasileiros de Oftalmologia; 69(1); 91-95","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100017&lang=pt" 
"S0004-27492006000100016-scl","Avulsão vascular retiniana","Zeni, Leonardo Pérez, Vilela, Manuel Augusto Pereira","Arquivos Brasileiros de Oftalmologia; 69(1); 85-89","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100016&lang=pt" 
"S0004-27492006000100014-scl","Estrabismo sensorial: estudo de 191 casos","Oliveira, Bráulio Folco Telles de, Bigolin, Silvane, Souza, Murilo Barreto, Polati, Mariza","Arquivos Brasileiros de Oftalmologia; 69(1); 71-74","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100014&lang=pt" 
"S0004-27492006000100013-scl","Viscosidade como fator frenador de rotações II: estudos com carboximetilcelulose","Jorge, André Augusto Homsi, Bicas, Harley Edison Amaral","Arquivos Brasileiros de Oftalmologia; 69(1); 63-70","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100013&lang=pt" 
"S0004-27492006000100009-scl","Espessura central e periférica da córnea: influência na medida da pressão intra-ocular pelo Tonopen","Amaral, Willer Otávio Guimarães, Teixeira, Roberto Márcio Batista, Alencar, Leandro Moulin, Cronemberger, Sebastião, Calixto, Nassim","Arquivos Brasileiros de Oftalmologia; 69(1); 41-45","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100009&lang=pt" 
"S0004-27492006000100004-scl","Comparação entre qualidade de visão auto-relatada e acuidade visual em população idosa de baixa renda na cidade de São Paulo","Cinoto, Rafael Werneck, Berezovsky, Adriana, Belfort Jr., Rubens, Salomão, Solange Rios","Arquivos Brasileiros de Oftalmologia; 69(1); 17-22","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100004&lang=pt" 
"S0004-27492006000100005-scl","Blefarospasmo essencial e espasmo hemifacial: características dos pacientes, tratamento com toxina botulínica A e revisão da literatura","Schellini, Silvana Artioli, Matai, Olívia, Igami, Thais Zamudio, Padovani, Carlos Roberto, Padovani, Carlos Pereira","Arquivos Brasileiros de Oftalmologia; 69(1); 23-26","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100005&lang=pt" 
"S0004-27492006000100007-scl","Conjunctival bacterial flora and antibiotic resistance pattern in patients undergoing cataract surgery","Arantes, Tiago Eugênio Faria e, Cavalcanti, Ronald Fonseca, Diniz, Maria de Fátima Alves, Severo, Maiara Santos, Lins Neto, João, Castro, Célia Maria Machado Barbosa de","Arquivos Brasileiros de Oftalmologia; 69(1); 33-36","Arquivos Brasileiros de Oftalmologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100007&lang=pt" 
"S0004-27492006000100010-scl","Appraisal of the retention of the knowledge for ophthalmology specialists of the Brazilian Ophthalmology Council","Limeira-Soares, Paulo Henrique, Lira, Rodrigo Pessoa Cavalcanti, Paccola, Marcelo, Arieta, Carlos Eduardo Leite","Arquivos Brasileiros de Oftalmologia; 69(1); 47-49","Arquivos Brasileiros de Oftalmologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100010&lang=pt" 
"S0004-27492006000100012-scl","Análise do cultivo de fibroblastos de pterígios primários e recidivados e da cápsula de Tenon normal","Viveiros, Magda Massae Hata, Schellini, Silvana Artioli, Rogato, Sílvia, Rainho, Claudia, Padovani, Carlos Roberto","Arquivos Brasileiros de Oftalmologia; 69(1); 57-62","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100012&lang=pt" 
"S0004-27492006000100018-scl","Alterações oculares em paciente pediátrico portador de malformações de Dandy-Walker: relato de caso","Ewald, Oscar, Scremin, Fernanda, Busch, Fábio, Von Hertwig, Roberto","Arquivos Brasileiros de Oftalmologia; 69(1); 97-99","Arquivos Brasileiros de Oftalmologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492006000100018&lang=pt" 
