"S0100-40422011000400023-scl","Método para determinação de carboidratos empregado na triagem de adulterações em café","Pauli, Elis Daiane, Cristiano, Valderi, Nixdorf, Suzana Lucy","Química Nova; 34(4); 689-694","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000400023&lang=pt" 
"S0044-59672011000200004-scl","Density, size and distribution of stomata in 35 rainforest tree species in Central Amazonia","Camargo, Miguel Angelo Branco, Marenco, Ricardo Antonio","Acta Amazonica; 41(2); 205-212","Acta Amazonica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000200004&lang=pt" 
"S0044-59672011000200008-scl","Ciclo ovárico y jerarquía folicular de Peltocephalus dumerilianus (Testudines: Podocnemididae)","De La Ossa Velasquez, Jaime, Vogt, Richard Carl","Acta Amazonica; 41(2); 243-250","Acta Amazonica","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000200008&lang=pt" 
"S0044-59672011000200014-scl","Resíduos madeireiros do alburno de pau-rainha (Brosimum rubescens): investigação de metabólitos secundários e alguns aspectos tecnológicos","Hayasida, Willian, Lima, Maria da Paz, Nascimento, Claudete Catanhede, Ferreira, Antonio Gilberto","Acta Amazonica; 41(2); 285-288","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000200014&lang=pt" 
"S0044-59672011000200013-scl","Influência da fermentação na qualidade da farinha de mandioca do grupo d&#039;água","Chisté, Renan Campos, Cohen, Kelly de Oliveira","Acta Amazonica; 41(2); 279-284","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000200013&lang=pt" 
"S0044-59672011000200012-scl","Análise termogravimétrica do óleo essencial de pimenta longa (Piper hispidinervium C. DC)","Cremasco, Marco Aurelio, Nazareno, Braga Pina","Acta Amazonica; 41(2); 275-278","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000200012&lang=pt" 
"S0044-59672011000200019-scl","LD5o of the bacteria Aeromonas hydrophila to matrinxã, Brycon amazonicus","Oliveira, Sarah Ragonha de, Souza, Rondon Tatsuta Yamane Baptista de, Brasil, Elenice Martins, Andrade, Jaqueline Inês Alves de, Nunes, Érica da Silva Santiago, Ono, Eduardo Akifumi, Affonso, Elizabeth Gusmão","Acta Amazonica; 41(2); 321-326","Acta Amazonica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000200019&lang=pt" 
"S0717-92002011000100001-chl","Data analysis in forest sciences: why do we continue using null hypothesis significance tests?","Estay, Sergio A, Naulin, Paulette I","Bosque (Valdivia); 32(1); 3-9","Bosque (Valdivia)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92002011000100001&lang=pt" 
"S0717-92002011000100002-chl","Propiedades hidrológicas del suelo y exportación de sedimentos en dos microcuencas de la Cordillera de la Costa en el sur de Chile con diferente cobertura vegetal","Oyarzún, Carlos E, Frêne, Cristian, Lacrampe, Gustavo, Huber, Anton, Hervé, Pedro","Bosque (Valdivia); 32(1); 10-19","Bosque (Valdivia)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92002011000100002&lang=pt" 
"S0717-92002011000100003-chl","Aspectos ecológicos de la regeneración por semillas en bosques nativos de Nothofagus antarctica en Patagonia Sur, Argentina","Bahamonde, Héctor A, Peri, Pablo L, Monelos, Lucas H, Martínez Pastur, Guillermo","Bosque (Valdivia); 32(1); 20-29","Bosque (Valdivia)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92002011000100003&lang=pt" 
"S0104-14282011000100008-scl","Efeito da sequência de mistura nas propriedades de blendas PA6/ABS compatibilizadas com o copolímero SMA","Oliveira, Amanda D. de, Larocca, Nelson M., Pessan, Luiz A.","Polímeros; 21(1); 27-33","Polímeros","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282011000100008&lang=pt" 
"S0104-14282011000100012-scl","Introdução de ligações cruzadas no LLDPE através de processo de extrusão reativa de graftização do vinil-trimetóxi-silano (VTMS) na cadeia polimérica: Efeito das condições de processamento e do sistema reacional","Pessanha, Alexandre B., Rocha, Marisa C. G., Silva, Antonio H. M. F. T. da","Polímeros; 21(1); 53-58","Polímeros","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282011000100012&lang=pt" 
"S1517-45222011000100003-scl","Estudos sociais em ciência e tecnologia e suas distintas abordagens","Premebida, Adriano, Neves, Fabrício Monteiro, Almeida, Jalcione","Sociologias; 13(26); 22-42","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100003&lang=pt" 
"S1517-45222011000100004-scl","Por uma sociologia crítica da ciência","Jarvie, Ian, Agassi, Joseph","Sociologias; 13(26); 43-83","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100004&lang=pt" 
"S1517-45222011000100005-scl","As investigações &quot;leigas&quot; e a dinâmica das controvérsias em saúde ambiental","Barthe, Yannick, Akrich, Madeleine, Rémy, Catherine","Sociologias; 13(26); 84-127","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100005&lang=pt" 
"S0103-73312011000100007-spa","O atendimento à saúde de homens: estudo qualitativo em quatro estados Brasileiros","Gomes, Romeu, Schraiber, Lilia Blima, Couto, Márcia Thereza, Valença, Otávio Augusto de Andrade, Silva, Geórgia Sibele Nogueira da, Figueiredo, Wagner dos Santos, Barbosa, Rosana Machin, Pinheiro, Thiago Félix","Physis: Revista de Saúde Coletiva; 21(1); 113-128","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000100007&lang=pt" 
"S0103-73312011000100018-spa","Um estudo sobre as mães adolescentes Brasileiras","Novellino, Maria Salet Ferreira","Physis: Revista de Saúde Coletiva; 21(1); 299-318","Physis: Revista de Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312011000100018&lang=pt" 
"S0717-65382011000100003-chl","Implementation of an eco-hydrological classification in Chilean rivers","Peredo-Parada, Matías, Martínez-Capel, Francisco, Quevedo, Diana I, Hernández-Mascarell, Aina B","Gayana (Concepción); 75(1); 26-38","Gayana (Concepción)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382011000100003&lang=pt" 
"S0717-65382011000100004-chl","Descripción del último estado larvario y recopilación de registros de hospederos de siete especies de Tortrícidos de importancia económica en Chile (Lepidoptera: Tortricidae)","Cepeda, Danilo E, Cubillos, Guadalupe E","Gayana (Concepción); 75(1); 39-70","Gayana (Concepción)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382011000100004&lang=pt" 
"S0717-65382011000100005-chl","Estudio taxonómico del género Paraxeropsis Camousseight, 2008 (Insecta, Phasmatodea), con la descripción de P. camousseighti n. sp.","Vera, Alejandro","Gayana (Concepción); 75(1); 71-80","Gayana (Concepción)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382011000100005&lang=pt" 
"S0717-65382011000100006-chl","Análisis, síntesis y evaluación de la literatura de lagartos de la Región de Atacama, Chile","Valladares Faúndez, Pablo","Gayana (Concepción); 75(1); 81-98","Gayana (Concepción)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382011000100006&lang=pt" 
"S0717-65382011000100007-chl","SEM study of Sandersiella chilenica sp.nov. (Cephalocarida), with a review of the Integumentary Structures and Functional Adaptations in the Group","Stuardo, José R, Vega, René","Gayana (Concepción); 75(1); 99-122","Gayana (Concepción)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382011000100007&lang=pt" 
"S0717-65382011000100008-chl","Fe de erratas","Cuevas P, César","Gayana (Concepción); 75(1); 123-123","Gayana (Concepción)","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382011000100008&lang=pt" 
"S1807-59322011000500001-scl","Sudden unexpected death in people with down syndrome and epilepsy: another piece in this complicated puzzle","Scorza, Carla A., Scorza, Fulvio A., Arida, Ricardo M., Cavalheiro, Esper A.","Clinics; 66(5); 719-720","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500001&lang=pt" 
"S1807-59322011000500002-scl","Vitamin D status in patients with Behcet&#039;s Disease","Karatay, Saliha, Yildirim, Kadir, Karakuzu, Ali, Kiziltunc, Ahmet, Engin, Ragip Ismail, Eren, Yonca Bavli, Aktas, Akin","Clinics; 66(5); 721-723","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500002&lang=pt" 
"S1807-59322011000500006-scl","The role of oxidative stress and antioxidants in the pathogenesis of age-related macular degeneration","Yildirim, Zuhal, Ucgun, Nil Irem, Yildirim, Filiz","Clinics; 66(5); 743-746","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500006&lang=pt" 
"S1807-59322011000500007-scl","High cardiorespiratory fitness is more beneficial in pre-diabetic men than women","Gatterer, Hannes, Ulmer, Hanno, Dzien, Alexander, Somavilla, Matthias, Burtscher, Martin","Clinics; 66(5); 747-751","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500007&lang=pt" 
"S1807-59322011000500012-scl","Statin therapy blunts inflammatory activation and improves prognosis and left ventricular performance assessed by Tissue Doppler Imaging in subjects with chronic ischemic heart failure: results from the Daunia Heart Failure Registry","Correale, Michele, Brunetti, Natale Daniele, Totaro, Antonio, Montrone, Deodata, Russo, Anna Rita, Fanigliulo, Anna Maria, Ieva, Riccardo, Di Biase, Matteo","Clinics; 66(5); 777-784","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500012&lang=pt" 
"S1807-59322011000500016-scl","Pregnancy after uterine arterial embolization","Bonduki, Cláudio E., Feldner, Jr., Paulo C., Silva, Juliana da, Castro, Rodrigo A., Sartori, Marair G. F., Girão, Manoel J. B. C.","Clinics; 66(5); 807-810","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500016&lang=pt" 
"S1807-59322011000500024-scl","Low-Intensity physical activity beneficially alters the ultrastructural renal morphology of spontaneously hypertensive rats","Garcia-Pinto, Angélica Beatriz, Matos, Verônica Soares de, Rocha, Vinicius, Moraes-Teixeira, Jéssica, Carvalho, Jorge José","Clinics; 66(5); 855-863","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500024&lang=pt" 
"S1807-59322011000500036-scl","Neuromuscular electrical stimulation in a patient with chronic heart failure due to chagas disease: a case report","Bittencourt, Hugo Souza, Rodrigues Junior, Erenaldo de Souza, Cruz, Cristiano Gonçalves da, Mezzani, Alessandro, Reis, Francisco José Farias Borges dos, Carvalho, Vitor Oliveira","Clinics; 66(5); 927-928","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500036&lang=pt" 
"S1807-59322011000500035-scl","Glass-coated kites and cervical injuries: a serious threat to children and adults","Ventura, Jessica, Hirano, Elcio Shiyoiti, Fraga, Gustavo Pereira","Clinics; 66(5); 923-925","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500035&lang=pt" 
"S1807-59322011000500028-scl","Prior exercise training does not prevent acute cardiac alterations after myocardial infarction in female rats","Veiga, Eduardo C. A., Antonio, Ednei L., Bocalini, Danilo S., Murad, Neif, Abreu, Luiz C., Tucci, Paulo J. F., Sato, Monica A.","Clinics; 66(5); 889-893","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500028&lang=pt" 
"S1807-59322011000500029-scl","Transforming growth factor-β in graft vessels: histology and immunohistochemistry","Yuan, Shi-Min, Wang, Yan-Qing, Shen, Yi, Jing, Hua","Clinics; 66(5); 895-901","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500029&lang=pt" 
"S1807-59322011000500034-scl","The H/R FcγRIIA-131 polymorphism and survival in patients with diffuse large B-cell lymphoma (DLBCL) treated with R-CHOP: a study in a genetically mixed population","Levy, Débora, Bellesso, Marcelo, Oliveira-Souza, Pamela, Maciel, Felipe V., Pereira, Juliana, Bydlowski, Sérgio P.","Clinics; 66(5); 919-922","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500034&lang=pt" 
"S1807-59322011000500031-scl","The potentially dual-faceted nature of fetuin-A in Helicobacter pylori infection and insulin resistance","Polyzos, Stergios A., Kountouras, Jannis, Christos Zavos, , Deretzi, Georgia","Clinics; 66(5); 911-912","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500031&lang=pt" 
"S1807-59322011000500032-scl","Diastolic dysfunction in end-stage renal disease patient: what the ticking clock has told us?","Chao, Chia-Ter","Clinics; 66(5); 913-914","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500032&lang=pt" 
"S1807-59322011000500037-scl","Scapular winging in Poland syndrome","Uludag, Murat, Cece, Hasan, Incebiyik, Serap, Demirkol, Ahmet, Karakas, Ekrem, Akgun, Kenan","Clinics; 66(5); 929-930","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500037&lang=pt" 
"S0104-530X2011000200004-scl","Abordagens para problemas de carregamento de contêineres com considerações de múltiplos destinos","Junqueira, Leonardo, Morabito, Reinaldo, Yamashita, Denise Sato","Gestão &amp; Produção; 18(2); 265-284","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200004&lang=pt" 
"S1807-59322011000500033-scl","Effects of inhaled cigarette smoke on the myo-articular system of female rats with collagen-induced arthritis","Moreira, Tayonara L., Gomes, Anna Raquel S., Dresch, Thais R., Silva, Suellen M., Valderramas, Silvia","Clinics; 66(5); 915-917","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500033&lang=pt" 
"S1807-59322011000500003-scl","Lifetime psychopathology among the offspring of Bipolar I parents","Zappitelli, Marcelo C., Bordin, Isabel A., Hatch, John P., Caetano, Sheila C., Zunta-Soares, Giovana, Olvera, Rene L., Soares, Jair C.","Clinics; 66(5); 725-730","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500003&lang=pt" 
"S1807-59322011000500005-scl","Outpatient Quick Diagnosis Units for the evaluation of suspected severe diseases: an observational, descriptive study","Bosch, Xavier, Foix, Anna, Jordan, Anna, Coca, Antonio, López-Soto, Alfonso","Clinics; 66(5); 737-741","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500005&lang=pt" 
"S1807-59322011000500008-scl","Minichromosome maintenance 2 and 5 expressions are increased in the epithelium of hereditary gingival fibromatosis associated with dental abnormalities","Martelli-Júnior, Hercílio, Santos, Carolina de Oliveira, Bonan, Paulo Rogério, Moura, Paula de Figueiredo, Bitu, Carolina Cavalcante, León, Jorge Esquiche, Coletta, Ricardo D.","Clinics; 66(5); 753-757","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500008&lang=pt" 
"S1807-59322011000500009-scl","Shortening ventilatory support with a protocol based on daily extubation screening and noninvasive ventilation in selected patients","Nery, Patricia, Pastore, Laerte, Carvalho, Carlos Roberto Ribeiro, Schettino, Guilherme","Clinics; 66(5); 759-766","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500009&lang=pt" 
"S1807-59322011000500011-scl","C-Reactive protein predicts acute myocardial infarction during high-risk noncardiac and vascular surgery","Martins, Oscar M., Fonseca, Vicente F., Borges, Ivan, Martins, Vaierio, Portal, Vera Lucia, Pellanda, Lucia Campos","Clinics; 66(5); 773-776","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500011&lang=pt" 
"S1807-59322011000500013-scl","Vaginal cone use in passive and active phases in patients with stress urinary incontinence","Haddad, Jorge Milhem, Ribeiro, Ricardo Muniz, Bernardo, Wanderley Marques, Abrão, Maurício Simões, Baracat, Edmund Chada","Clinics; 66(5); 785-791","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500013&lang=pt" 
"S1807-59322011000500015-scl","Low bone mass density is associated with hemolysis in brazilian patients with sickle cell disease","Baldanzi, Gabriel, Traina, Fabiola, Marques Neto, João Francisco, Santos, Allan Oliveira, Ramos, Celso Dario, Saad, Sara T Olalla","Clinics; 66(5); 801-805","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500015&lang=pt" 
"S1807-59322011000500017-scl","A comparison of three different target-controlled remifentanil infusion rates during target-controlled propofol infusion for oocyte retrieval","Coskun, Demet, Gunaydin, Berrin, Tas, Ayca, Inan, Gozde, Celebi, Hulya, Kaya, Kadir","Clinics; 66(5); 811-815","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500017&lang=pt" 
"S1807-59322011000500018-scl","Thoracic Injuries in earthquake-related versus non-earthquake-related trauma patients: differentiation via Multi-detector Computed Tomography","Dong, Zhi-hui, Yang, Zhi-gang, Chen, Tian-wu, Chu, Zhi-gang, Deng, Wen, Shao, Heng","Clinics; 66(5); 817-822","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500018&lang=pt" 
"S1807-59322011000500019-scl","Initial respiratory management in preterm infants and bronchopulmonary dysplasia","López, Ester Sanz, Rodríguez, Elena Maderuelo, Navarro, Cristina Ramos, Sánchez-Luna, Manuel","Clinics; 66(5); 823-827","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500019&lang=pt" 
"S1807-59322011000500020-scl","The slope of the oxygen pulse curve does not depend on the maximal heart rate in elite soccer players","Perim, Raphael Rodrigues, Signorelli, Gabriel Ruiz, Myers, Jonathan, Arena, Ross, Araújo, Claudio Gil Soares de","Clinics; 66(5); 829-835","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500020&lang=pt" 
"S1807-59322011000500021-scl","An orally active formulation of angiotensin-(1-7) produces an antithrombotic effect","Fraga-Silva, Rodrigo Araujo, Costa-Fraga, Fabiana P., Sousa, Frederico B. De, Alenina, Natalia, Bader, Michael, Sinisterra, Ruben D., Santos, Robson A. S.","Clinics; 66(5); 837-841","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500021&lang=pt" 
"S1807-59322011000500025-scl","Piper sarmentosum enhances fracture healing in ovariectomized osteoporotic rats: a radiological study","Estai, Mohamed Abdalla, Suhaimi, Farihah Haji, Das, Srijit, Fadzilah, Fazalina Mohd, Alhabshi, Sharifah Majedah Idrus, Shuid, Ahmad Nazrun, Soelaiman, Ima-Nirwana","Clinics; 66(5); 865-872","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500025&lang=pt" 
"S1807-59322011000500026-scl","Chronic consumption of distilled sugarcane spirit induces anxiolytic-like effects in mice","Sena, Maria Clecia P., Nunes, Fabíola C., Salvadori, Mirian G. S. Stiebbe, Carvalho, Cleyton Charles D., Morais, Liana Clebia S. L., Braga, Valdir A.","Clinics; 66(5); 873-878","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500026&lang=pt" 
"S1807-59322011000500027-scl","The effect of Nigella sativa extract on tracheal responsiveness and lung inflammation in ovalbumin-sensitized guinea pigs","Boskabady, Mohammad Hossein, Keyhanmanesh, Rana, Khamneh, Saeed, Ebrahimi, Mohammad Ali","Clinics; 66(5); 879-887","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500027&lang=pt" 
"S1807-59322011000500030-scl","Heparanase isoform expression and extracellular matrix remodeling in intervertebral disc degenerative disease","Rodrigues, Luciano Miller Reis, Theodoro, Thérèse Rachell, Matos, Leandro Luongo, Mader, Ana Maria, Milani, Carlo, Pinhal, Maria Aparecida da Silva","Clinics; 66(5); 903-909","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500030&lang=pt" 
"S0104-530X2011000200001-scl","As estratégias na relação com fornecedores: o caso Embraer","Ferreira, Vanessa de Lima, Salerno, Mario Sergio, Lourenção, Paulo Tadeu de Mello","Gestão &amp; Produção; 18(2); 221-236","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200001&lang=pt" 
"S0104-530X2011000200005-scl","Proposição de um modelo baseado em Customer Lifetime Value para a análise de melhorias no sistema produtivo","Camargo, Luís Felipe Riehs, Vaccaro, Guilherme Luis Roehe","Gestão &amp; Produção; 18(2); 285-298","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200005&lang=pt" 
"S0104-530X2011000200006-scl","Métodos simplificados para o problema de minimização de pilhas abertas","Carvalho, Marco Antonio Moreira de, Soma, Nei Yoshihiro","Gestão &amp; Produção; 18(2); 299-310","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200006&lang=pt" 
"S0104-530X2011000200009-scl","Instrumento para identificação das necessidades do consumidor no processo de desenvolvimento do design: um estudo ilustrado com o projeto de um automóvel","Grzebieluckas, Cleci, Buson, Marcos Albuquerque, Queiroz, Shirley Gomes, Ensslin, Leonardo, Ensslin, Sandra, Nickel, Elton, Balbim, Alceu Junior","Gestão &amp; Produção; 18(2); 337-350","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200009&lang=pt" 
"S0104-530X2011000200011-scl","A maturidade e o desempenho das equipes no ambiente produtivo","Montanari, Robson Luiz, Pilatti, Luiz Alberto, Lima, Isaura Alberton de, Romano, Cezar Augusto","Gestão &amp; Produção; 18(2); 367-378","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200011&lang=pt" 
"S0104-530X2011000200013-scl","Identificação de foco estratégico e de consistência entre fins e meios em empresas calçadistas do Estado de São Paulo","Bachega, Stella Jacyszyn, Godinho Filho, Moacir","Gestão &amp; Produção; 18(2); 391-408","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200013&lang=pt" 
"S0104-530X2011000200010-scl","Sistema de conhecimento para diagnóstico em acupuntura: uma modelagem usando o CommonKADS","Lopes, Luiz Fernando, Lopes, Maurício Capobianco, Fialho, Francisco Antonio Pereira, Gonçalves, Alexandre Leopoldo","Gestão &amp; Produção; 18(2); 351-366","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200010&lang=pt" 
"S0104-530X2011000200003-scl","O modelo de integração de sistemas da indústria aeronáutica: fatores motivadores","Guerra, João Henrique Lopes","Gestão &amp; Produção; 18(2); 251-264","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200003&lang=pt" 
"S1807-59322011000500010-scl","A comparison between sphygmomanometer-based and ambulatory blood pressure monitoring in acute salt loading and depletion protocol","Paiva, Carlos Eduardo, Aguiar, Andréia Fernanda Carvalho Leone, Nobre, Fernando, Coelho, Eduardo Barbosa","Clinics; 66(5); 767-772","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000500010&lang=pt" 
"S0104-530X2011000200015-scl","Adoção da estratégia modular por empresas do setor automotivo e as implicações relativas à transferência de atividades no desenvolvimento de produto: um estudo de casos múltiplos","Prieto, Evandro, Miguel, Paulo Augusto Cauchick","Gestão &amp; Produção; 18(2); 425-442","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200015&lang=pt" 
"S0104-530X2011000200012-scl","Apoio multicritério à decisão como subsídio à gestão ambiental: o caso da Aggreko Brasil","Paoli, Damaris, Moraes, Luzia Alice Ferreira de","Gestão &amp; Produção; 18(2); 379-390","Gestão &amp; Produção","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2011000200012&lang=pt" 
"S0719-06462011000100004-chl","On the solution of generalized equations and variational inequalities","Argyros, Ioannis K, Hilout, Saïd","Cubo (Temuco); 13(1); 45-60","Cubo (Temuco)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-06462011000100004&lang=pt" 
"S0718-50062011000400001-chl","Examen de Titulación o Trabajo de Tesis en las Ingenierías","","Formación universitaria; 4(4); 1-1","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000400001&lang=pt" 
"S0718-50062011000400002-chl","Competencias que pueden Desarrollarse en la Asignatura de Mecánica en el Currículo de Ingeniería","Rodríguez, María D, Mena, Daniel A, Rubio, Carlos M","Formación universitaria; 4(4); 3-12","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000400002&lang=pt" 
"S0718-50062011000400003-chl","Desarrollo de Procedimientos Normalizados de Trabajo: una forma Innovadora de realizar las Prácticas en Asignaturas de Ciencias Experimentales","Gallo, Valeria, Beltrán, Rafael, Hernanz, Dolores, Sayago, Ana","Formación universitaria; 4(4); 13-18","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000400003&lang=pt" 
"S0718-50062011000400004-chl","La Rúbrica en la Enseñanza Universitaria: Un Recurso Para la Tutoría de Grupos de Estudiantes","Raposo, Manuela, Martínez, Esther","Formación universitaria; 4(4); 19-28","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000400004&lang=pt" 
"S0718-50062011000400005-chl","Aprendizaje Basado en Problemas: Seminario Integrado en el Grado de Enfermería","Granero-Molina, José, Fernández-Sola, Cayetano, Castro-Sánchez, Adelaida Mª, Aguilera-Manrique, Gabriel","Formación universitaria; 4(4); 29-36","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000400005&lang=pt" 
"S0718-50062011000400006-chl","Percepciones de Futuros Maestros ante Nuevos Contextos de Aprendizaje","Alvariñas, Myriam, Fernández-Villarino, María A","Formación universitaria; 4(4); 37-46","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000400006&lang=pt" 
"S0718-48832011000100001-chl","PRESENTACIÓN","FERREIRA C, ANITA","RLA. Revista de lingüística teórica y aplicada; 49(1); 9-11","RLA. Revista de lingüística teórica y aplicada","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48832011000100001&lang=pt" 
