"S0256-95742010000800003-sza","Approval of chronic medication: discovery health hits new lows","Rayner, Brian","SAMJ: South African Medical Journal; 100(8); 482-482","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000800003&lang=pt" 
"S0325-00752010000400005-arg","Conocimiento, actitudes y prácticas de los pediatras argentinos respecto de la exposición infantil al humo de tabaco ajeno","Morello, Paola, Linetzky, Bruno, Kaplan, Julio","Archivos argentinos de pediatría; 108(4); 318-324","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400005&lang=pt" 
"S0325-00752010000400006-arg","Accesibilidad a una Unidad de Cuidados Intensivos Neonatales de alta complejidad en la Argentina","Rabasa, Cecilia, Bossi, Lucrecia, Santos, Paula, Rodríguez, Susana, Fariña, Diana","Archivos argentinos de pediatría; 108(4); 325-330","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400006&lang=pt" 
"S0325-00752010000400007-arg","Genética del desarrollo y la conducta","Lejarraga, Horacio","Archivos argentinos de pediatría; 108(4); 331-336","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400007&lang=pt" 
"S0325-00752010000400008-arg","Hipertensión portal en pediatría: II: Complicaciones hemorrágicas","Costaguta, Alejandro, Álvarez, Fernando","Archivos argentinos de pediatría; 108(4); 337-342","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400008&lang=pt" 
"S0325-00752010000400009-arg","Animales transgénicos: usos y limitaciones en la medicina del siglo XXI","Cavagnari, Brian M.","Archivos argentinos de pediatría; 108(4); 343-349","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400009&lang=pt" 
"S0325-00752010000400010-arg","Efectos del destete temprano sobre el comportamiento adulto en un modelo animal","Ojea Quintana, Marcos, Fustiñana, Carlos, Argibay, Pablo","Archivos argentinos de pediatría; 108(4); 350-353","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400010&lang=pt" 
"S0325-00752010000400011-arg","Patología nefrourológica en niñas con síndrome de Turner","Di Pinto, Diana, Balestracci, Alejandro, Dujovne, Noelia, de Palma, Isabel, Adragna, Marta, Delgado, Norma","Archivos argentinos de pediatría; 108(4); 353-357","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400011&lang=pt" 
"S0325-00752010000400012-arg","Variabilidad fenotípica en pacientes 47, XXX: Presentación de cuatro casos nuevos","Goldschmidt, Ernesto, Márquez, Marisa, Solari, Andrea, Ziembar, María I., Laudicina, Alejandro","Archivos argentinos de pediatría; 108(4); e88-e91","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400012&lang=pt" 
"S0325-00752010000400013-arg","Tratamiento extrauterino intraparto - Manejo del recién nacido con síndrome de obstrucción congénita de la vía aérea superior: Informe de un caso","Botto, Hugo A., Boailchuk, Ivanna D., García, Cecilia, Decaro, Marcelo, Aiello, Horacio, Copich, Juan","Archivos argentinos de pediatría; 108(4); e92-e95","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400013&lang=pt" 
"S0325-00752010000400014-arg","Dermatitis alérgica de contacto por tatuajes temporales de &quot;henna negra&quot;","Sánchez Moya, Ana I., Gatica, María E., García Almagro, Domingo, Larralde, Margarita","Archivos argentinos de pediatría; 108(4); e96-e99","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400014&lang=pt" 
"S0325-00752010000400015-arg","Hiperbilirrubinemia indirecta de origen genético: Informe de un caso de síndrome de Crigler-Najjar de tipo II","Carriel Mancilla, Jorge, Castañares Perdigón, Ana","Archivos argentinos de pediatría; 108(4); e100-e104","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400015&lang=pt" 
"S0325-00752010000400016-arg","Hiperostosis cortical infantil: Enfermedad de Caffey","Ludman, Alejandro, Bravo, Mónica, Moguillansky, Silvia","Archivos argentinos de pediatría; 108(4); 360-362","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400016&lang=pt" 
"S0325-00752010000400017-arg","Presentación del nuevo caso clínico","","Archivos argentinos de pediatría; 108(4); 362-362","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400017&lang=pt" 
"S0325-00752010000400018-arg","Trastornos del ciclo menstrual en la adolescencia","","Archivos argentinos de pediatría; 108(4); 363-369","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400018&lang=pt" 
"S0325-00752010000400019-arg","Archivos hace 75 años","","Archivos argentinos de pediatría; 108(4); 381-382","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400019&lang=pt" 
"S0325-00752010000400020-arg","Manual de Emergencias y Cuidados Críticos en Pediatría","Trentadue, Julio J.","Archivos argentinos de pediatría; 108(4); 383-383","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400020&lang=pt" 
"S0325-00752010000400021-arg","El proyecto Susy Safe: una iniciativa internacional encaminada a evitar lesiones asfícticas por cuerpos extraños en los niños: Una convocatoria a la participación","Rodríguez, Hugo, Chinski, Alberto, Gregori, Darío, Tiscornia, Carlos, Sica, Graciela, Botto, Hugo, Nieto, Mary, Zanetta, Adrián, Bellia Munzon, Patricio, Rodríguez, Verónica, Cuestas, Giselle","Archivos argentinos de pediatría; 108(4); 384-384","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400021&lang=pt" 
"S0186-10422010000200001-mex","Editorial","López Herrera, Francisco","Contaduría y administración; (231); 3-6","Contaduría y administración","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-10422010000200001&lang=pt" 
"S0186-10422010000200002-mex","Desarrollo endógeno: Opción para el rearme humanizado del sistema productivo latinoamericano","Vivas, Arelis, Rodríguez, María Candelaria, Mendoza de Ferrer, Ermelinda","Contaduría y administración; (231); 9-31","Contaduría y administración","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-10422010000200002&lang=pt" 
"S0186-10422010000200003-mex","La flexibilidad laboral como estrategia de competitividad y sus efectos sobre la economía, la empresa y el mercado de trabajo","Ibarra Cisneros, Manuel Alejandro, González Torres, Lourdes Alicia","Contaduría y administración; (231); 33-52","Contaduría y administración","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-10422010000200003&lang=pt" 
"S0186-10422010000200004-mex","El concepto de autoridad en el pensamiento de Aristóteles y su relación con el concepto de autoridad en el comportamiento administrativo","Cruz Soto, Luis Antonio","Contaduría y administración; (231); 53-78","Contaduría y administración","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-10422010000200004&lang=pt" 
"S0186-10422010000200005-mex","Cross border industries in Mexico with low organizational attachment: Case study","Garcia, Blanca, Cox, John","Contaduría y administración; (231); 79-102","Contaduría y administración","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-10422010000200005&lang=pt" 
"S0186-10422010000200006-mex","El empowerment como predictor del compromiso organizacional en las Pymes","Ríos Manríquez, Martha, Téllez Ramírez, María del Rayo, Ferrer Guerra, Julián","Contaduría y administración; (231); 103-125","Contaduría y administración","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-10422010000200006&lang=pt" 
"S0186-10422010000200007-mex","Diferencias en el perfil de involucramiento entre productos de conveniencia y productos de comparación","Vera Martínez, Jorge","Contaduría y administración; (231); 127-149","Contaduría y administración","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-10422010000200007&lang=pt" 
"S0186-10422010000200008-mex","Desarrollo de la investigación contable en el Centro Colombiano de Investigación Contable","Barrios Álvarez, Claudia, Fúquene Sánchez, Tatiana, Lemos de la Cruz, Jorge Eduardo","Contaduría y administración; (231); 151-177","Contaduría y administración","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-10422010000200008&lang=pt" 
"S1415-65552010000400001-scl","Editorial","Quintella, Rogério H.","Revista de Administração Contemporânea; 14(4); -","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400001&lang=pt" 
"S1415-65552010000400015-scl","Práticas de Recursos Humanos: conceitos, ferramentas e procedimentos","Galinari, Karinne Nogueira, Emmendoerfer, Magnus Luiz","Revista de Administração Contemporânea; 14(4); 775-776","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400015&lang=pt" 
"S1415-65552010000400012-scl","Réplica 2 - a estrutura intelectual da produção científica de alianças estratégicas: impressionismo ou realismo?","Silva, Jorge Ferreira da, Rocha, Ângela da","Revista de Administração Contemporânea; 14(4); 744-751","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400012&lang=pt" 
"S1415-65552010000400011-scl","Réplica 1 - Por uma maior (e melhor) integração das perspectivas teóricas do pensamento estratégico","Cabral, Sandro, Lazzarini, Sérgio G.","Revista de Administração Contemporânea; 14(4); 738-743","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400011&lang=pt" 
"S1415-65552010000400014-scl","Os formadores de opinião na alimentação infantil","Almeida, Luciene Nascimento de, Ribas, José Roberto, Leandro, Adilson dos Santos","Revista de Administração Contemporânea; 14(4); 761-774","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400014&lang=pt" 
"S1415-65552010000400013-scl","Tréplica - riscos e desafios do pesquisador no país das maravilhas: reflexões sobre trajetórias de investigações em alianças estratégicas","Vale, Gláucia Maria Vasconcellos, Lopes, Humberto Elias Garcia","Revista de Administração Contemporânea; 14(4); 752-760","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400013&lang=pt" 
"S1415-65552010000400018-scl","Inovação: estratégias e comunidades de conhecimento","Frá, Edimeri","Revista de Administração Contemporânea; 14(4); 799-799","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400018&lang=pt" 
"S1415-65552010000400016-scl","","Amato, Rita de Cássia Fucci, Escrivão Filho, Edmundo","Revista de Administração Contemporânea; 14(4); 777-778","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400016&lang=pt" 
"S1415-65552010000400017-scl","Gestão de idéias para inovação contínua","Fiedler, Ligia","Revista de Administração Contemporânea; 14(4); 779-799","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400017&lang=pt" 
"S0103-90162010000400004-scl","Anatomy, histochemistry and ultrastructure of seed and somatic embryo of Acrocomia aculeata (Arecaceae)","Moura, Elisa Ferreira, Ventrella, Marília Contin, Motoike, Sérgio Yoshimitsu","Scientia Agricola; 67(4); 399-407","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400004&lang=pt" 
"S0103-90162010000400006-scl","Shade level effects on yield and chemical composition of the leaf essential oil of Pothomorphe umbellata (L.) Miquel","Mattana, Raquel Souza, Vieira, Maria Aparecida Ribeiro, Marchese, José Abramo, Ming, Lin Chau, Marques, Márcia Ortiz Mayo","Scientia Agricola; 67(4); 414-418","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400006&lang=pt" 
"S0103-90162010000400009-scl","Resistance inducing agents on the biology and probing behaviour of the greenbug in wheat","Pereira, Rosane Rodrigues Costa, Moraes, Jair Campos, Prado, Ernesto, Dacosta, Ronelza Rodrigues","Scientia Agricola; 67(4); 430-434","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400009&lang=pt" 
"S0103-90162010000400011-scl","Lead sorption and leaching from an Inceptisol sample amended with sugarcane vinasse","Ribeiro, Bruno Teixeira, Lima, José Maria de, Guilherme, Luiz Roberto Guimarães, Julião, Luiz Gustavo Fernandes","Scientia Agricola; 67(4); 441-447","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400011&lang=pt" 
"S0103-90162010000400016-scl","Visual soil structure quality assessment on Oxisols under no-tillage system","Giarola, Neyde Fabíola Balarezo, Silva, Alvaro Pires da, Tormena, Cássio Antônio, Ball, Bruce, Rosa, Jadir Aparecido","Scientia Agricola; 67(4); 479-482","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400016&lang=pt" 
"S0042-96862010000800006-spa","So many questions, so few answers","","Bulletin of the World Health Organization; 88(8); 568-569","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800006&lang=pt" 
"S0042-96862010000800004-spa","World laments loss of pathology service","","Bulletin of the World Health Organization; 88(8); 564-565","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800004&lang=pt" 
"S0042-96862010000800003-spa","Women and tobacco: a fatal attraction","Haglund, Margaretha","Bulletin of the World Health Organization; 88(8); 563-563","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800003&lang=pt" 
"S0042-96862010000800002-spa","Conflict in least-developed countries: challenging the Millennium Development Goals","Hill, Peter S, Mansoor, Ghulam Farooq, Claudio, Fernanda","Bulletin of the World Health Organization; 88(8); 562-562","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800002&lang=pt" 
"S0042-96862010000800008-spa","Pupil behaviour on school buses and potential risk factors for injury: an observational study","Goldman, Sharon, Peleg, Kobi","Bulletin of the World Health Organization; 88(8); 570-575","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800008&lang=pt" 
"S0042-96862010000800005-spa","Rough roads to better care","","Bulletin of the World Health Organization; 88(8); 566-567","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800005&lang=pt" 
"S0042-96862010000800001-spa","","","Bulletin of the World Health Organization; 88(8); 561-561","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800001&lang=pt" 
"S0042-96862010000800017-spa","Building and retaining the neglected anaesthesia health workforce: is it crucial for health systems strengthening through primary health care?","Cherian, Meena, Choo, Shelly, Wilson, Iain, Noel, Luc, Sheikh, Mubashar, Dayrit, Manuel, Groth, Steffen","Bulletin of the World Health Organization; 88(8); 637-639","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800017&lang=pt" 
"S0042-96862010000800018-spa","Reproductive health and human rights: the way forward","Cottingham, Jane","Bulletin of the World Health Organization; 88(8); 640-640","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800018&lang=pt" 
"S0042-96862010000800007-spa","Recent news from WHO","","Bulletin of the World Health Organization; 88(8); 569-569","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800007&lang=pt" 
"S1415-65552010000400003-scl","As quatro faces de RH: analisando a performance da gestão de Recursos Humanos em empresas no Brasil","Tanure, Betania, Evans, Paul, Cançado, Vera L.","Revista de Administração Contemporânea; 14(4); 594-614","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400003&lang=pt" 
"S1415-65552010000400005-scl","Identificação ou resistência? uma análise da constituição subjetiva do policial","Morais, Lucilio Linhares Perdigão de, Paula, Ana Paula Paes de","Revista de Administração Contemporânea; 14(4); 633-650","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400005&lang=pt" 
"S1415-65552010000400007-scl","Ser ou não ser favorável às práticas de diversidade? eis a questão","Pereira, Jamille Barbosa Cavalcanti, Hanashiro, Darcy Mitiko Mori","Revista de Administração Contemporânea; 14(4); 670-683","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400007&lang=pt" 
"S1415-65552010000400008-scl","Relações de poder e mudanças pós-aquisição internacional na rede de relacionamentos da adquirida","Esper, Luciedi Temporal Gomes, Rezende, Sérgio Fernando Loureiro, Versiani, Ângela França, Lopes, Humberto Elias Garcia, Guimarães, Liliane de Oliveira, Duarte, Roberto Gonzalez","Revista de Administração Contemporânea; 14(4); 684-702","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400008&lang=pt" 
"S1415-65552010000400009-scl","O impacto da conexidade no comportamento do consumidor em relação aos programas de televisão","Vieira, Valter Afonso, Appio, Jucelia","Revista de Administração Contemporânea; 14(4); 703-721","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400009&lang=pt" 
"S1415-65552010000400010-scl","Cooperação e alianças: perspectivas teóricas e suas articulações no contexto do pensamento estratégico","Vale, Gláucia Maria Vasconcellos, Lopes, Humberto Elias Garcia","Revista de Administração Contemporânea; 14(4); 722-737","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400010&lang=pt" 
"S0103-90162010000400001-scl","Material flow determination through agricultural machinery management","Romanelli, Thiago Libório, Milan, Marcos","Scientia Agricola; 67(4); 375-383","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400001&lang=pt" 
"S0103-90162010000400002-scl","Forage intake and botanical composition of feed for cattle fed Brachiaria/legume mixtures","Macedo, Robert, Tarré, Ricardo Martinez, Ferreira, Elvino, Rezende, Claudia de Paula, Pereira, José Marques, Cadisch, Georg, Rouws, Janaina Ribeiro Costa, Alves, Bruno José Rodrigues, Urquiaga, Segundo, Boddey, Robert Michael","Scientia Agricola; 67(4); 384-392","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400002&lang=pt" 
"S0103-90162010000400003-scl","Melatonin in maturation media fails to improve oocyte maturation, embryo development rates and DNA damage of bovine embryos","Takada, Luciana, Martins Junior, Alicio, Mingoti, Gisele Zoccal, Balieiro, Julio César Carvalho, Coelho, Lia Alencar","Scientia Agricola; 67(4); 393-398","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400003&lang=pt" 
"S0103-90162010000400005-scl","Plot size and experimental precision for sunflower production","Lorentz, Leandro Homrich, Boligon, Alexandra Augusti, Storck, Lindolfo, Lúcio, Alessandro Dal&#039;Col","Scientia Agricola; 67(4); 408-413","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400005&lang=pt" 
"S0103-90162010000400007-scl","Acclimatization of &#039;VR043-43&#039; (Vitis vinifera x Vitis rotundifolia) grapevine rootstock","Machado, Marília Pereira, Biasi, Luiz Antonio, Ritter, Marlice, Ribas, Luciana Lopes Fortes, Zanette, Flávio","Scientia Agricola; 67(4); 419-423","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400007&lang=pt" 
"S0103-90162010000400010-scl","Inheritance of resistance to oat crown rust in recombinant inbred lines","Graichen, Felipe André Sganzerla, Martinelli, José Antônio, Federizzi, Luiz Carlos, Pacheco, Marcelo Teixeira, Chaves, Márcia Soares, Wesp, Caroline de Lima","Scientia Agricola; 67(4); 435-440","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400010&lang=pt" 
"S0103-90162010000400014-scl","Phosphate fertilization and phosphorus forms in an Oxisol under no-till","Olibone, Dácio, Rosolem, Ciro Antonio","Scientia Agricola; 67(4); 465-471","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400014&lang=pt" 
"S0103-90162010000400015-scl","Characterization and selection of Bacillus thuringiensis isolates effective against Sitophilus oryzae","Silva, Najara da, Thuler, Ana Maria Guidelli, Abreu, Irlan Leite de, Davolos, Camila Chiaradia, Polanczyk, Ricardo Antonio, Lemos, Manoel Victor Franco","Scientia Agricola; 67(4); 472-478","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400015&lang=pt" 
"S0042-96862010000800009-spa","Infant and under-five mortality in Afghanistan: current estimates and limitations","Viswanathan, Kavitha, Becker, Stan, Hansen, Peter M, Kumar, Dhirendra, Kumar, Binay, Niayesh, Haseebullah, Peters, David H, Burnham, Gilbert","Bulletin of the World Health Organization; 88(8); 576-583","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800009&lang=pt" 
"S0042-96862010000800010-spa","Disability after encephalitis: development and validation of a new outcome score","Lewthwaite, Penny, Begum, Ashia, Ooi, Mong How, Faragher, Brian, Lai, Boon Foo, Sandaradura, Indunil, Mohan, Anand, Mandhan, Gaurav, Meharwade, Pratibha, Subhashini, S, Abhishek, Gulia, Begum, Asma, Penkulinti, Srihari, Shankar, M Veera, Ravikumar, R, Young, Carolyn, Cardosa, Mary Jane, Ravi, V, Wong, See Chang, Kneen, Rachel, Solomon, Tom","Bulletin of the World Health Organization; 88(8); 584-592","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800010&lang=pt" 
"S0042-96862010000800011-spa","Scale-up of a decentralized HIV treatment programme in rural KwaZulu-Natal, South Africa: does rapid expansion affect patient outcomes?","Mutevedzi, Portia C, Lessells, Richard J, Heller, Tom, Bärnighausen, Till, Cooke, Graham S, Newell, Marie-Louise","Bulletin of the World Health Organization; 88(8); 593-600","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800011&lang=pt" 
"S0042-96862010000800012-spa","Mortality and health among internally displaced persons in western Kenya following post-election violence, 2008: novel use of demographic surveillance","Feikin, Daniel R, Adazu, Kubaje, Obor, David, Ogwang, Sheila, Vulule, John, Hamel, Mary J, Laserson, Kayla","Bulletin of the World Health Organization; 88(8); 601-608","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800012&lang=pt" 
"S0042-96862010000800013-spa","The effect of fiscal policy on diet, obesity and chronic disease: a systematic review","Thow, Anne Marie, Jan, Stephen, Leeder, Stephen, Swinburn, Boyd","Bulletin of the World Health Organization; 88(8); 609-614","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800013&lang=pt" 
"S0042-96862010000800014-spa","Behavioural interventions for HIV positive prevention in developing countries: a systematic review and meta-analysis","Kennedy, Caitlin E, Medley, Amy M, Sweat, Michael D, O&#039;Reilly, Kevin R","Bulletin of the World Health Organization; 88(8); 615-623","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800014&lang=pt" 
"S0042-96862010000800015-spa","Validation of the shake test for detecting freeze damage to adsorbed vaccines","Kartoglu, Ümit, Özgüler, Nejat Kenan, Wolfson, Lara J, Kurzatkowski, Wiesław","Bulletin of the World Health Organization; 88(8); 624-631","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800015&lang=pt" 
"S0042-96862010000800016-spa","Hospital capacity planning: from measuring stocks to modelling flows","Rechel, Bernd, Wright, Stephen, Barlow, James, McKee, Martin","Bulletin of the World Health Organization; 88(8); 632-636","Bulletin of the World Health Organization","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862010000800016&lang=pt" 
"S0103-90162010000400008-scl","Yield and quality criteria in organically and conventionally grown tomatoes in Turkey","Polat, Ersin, Demir, Halil, Erler, Fedai","Scientia Agricola; 67(4); 424-429","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400008&lang=pt" 
"S0103-90162010000400013-scl","Mineralogical characterization of a highly-weathered soil by the Rietveld Method","Brinatti, André Maurício, Mascarenhas, Yvonne Primerano, Pereira, Vitor Paulo, Partiti, Carmen Silvia de Moya, Macedo, Álvaro","Scientia Agricola; 67(4); 454-464","Scientia Agricola","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162010000400013&lang=pt" 
"S1415-65552010000400006-scl","A produção científica sobre cultura organizacional em organizações públicas no período de 1997 a 2007: um convite à reflexão","Silva, Lindomar Pinto da, Fadul, Élvia","Revista de Administração Contemporânea; 14(4); 651-669","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400006&lang=pt" 
"S1415-65552010000400004-scl","A relação entre aglomeração produtiva e crescimento: a aplicação de um modelo multinível ao setor industrial paulista","Brito, Eliane Pereira Zamith, Brito, Luiz Artur Ledur, Porto, Elvio Corrêa, Szilagyi, Marcelo Erdei","Revista de Administração Contemporânea; 14(4); 615-632","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400004&lang=pt" 
"S1415-65552010000400002-scl","O desenvolvimento de competências organizacionais em diferentes modelos gerenciais de subsidiárias de empresas multinacionais Brasileiras","Borini, Felipe Mendes, Fleury, Maria Tereza Leme","Revista de Administração Contemporânea; 14(4); 575-593","Revista de Administração Contemporânea","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552010000400002&lang=pt" 
"S0004-282X2010000400007-scl","Identification of wearing-off manifestations (reduction of levodopa effect) in Parkinson&#039;s disease using specific questionnaire and comparison of the results with routine ambulatory evaluations","Melo, Luciano Magalhães, Chien, Hsin Fen, Barbosa, Egberto Reis","Arquivos de Neuro-Psiquiatria; 68(4); 506-510","Arquivos de Neuro-Psiquiatria","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2010000400007&lang=pt" 
"S0004-282X2010000400003-scl","Editorial AMB","","Arquivos de Neuro-Psiquiatria; 68(4); 491-492","Arquivos de Neuro-Psiquiatria","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2010000400003&lang=pt" 
