"S0102-33062001000200008-scl","Caracterização fitofisionômica e levantamento florístico preliminar no Pantanal dos Rios Mortes-Araguaia, Cocalinho, Mato Grosso, Brasil","Marimon, Beatriz Schwantes, Lima, Edson de Souza","Acta Botanica Brasilica; 15(2); 213-229","Acta Botanica Brasilica","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062001000200008&lang=pt" 
"S0100-19652001000200008-scl","Análise dos indicadores de inovação tecnológica no Brasil: comparação entre um grupo de empresas privatizadas e o grupo geral de empresas","Rocha, Elisa Maria Pinto da, Ferreira, Marta Araújo Tavares","Ciência da Informação; 30(2); 64-69","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200008&lang=pt" 
"S0100-19652001000200001-scl","A revista Ciência da Informação ante o novo contexto da comunicação científica","Blumenschein, Almiro","Ciência da Informação; 30(2); 5-5","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200001&lang=pt" 
"S0100-19652001000200007-scl","O periódico Ciência da Informação na década de 90: um retrato da área refletido em seus artigos","Mueller, Suzana Pinheiro Machado, Pecegueiro, Cláudia Maria Pinho de Abreu","Ciência da Informação; 30(2); 47-63","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200007&lang=pt" 
"S0100-19652001000200005-scl","Aspectos que interferem na construção da acessibilidade em bibliotecas universitárias","Mazzoni, Alberto Angel, Torres, Elisabeth Fátima, Oliveira, Rubia de, Ely, Vera Helena Moro Bins, Alves, João Bosco da Mota","Ciência da Informação; 30(2); 29-34","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200005&lang=pt" 
"S0100-19652001000200003-scl","A busca da informação por parte de entidades representativas","Baptista, Dulce Maria","Ciência da Informação; 30(2); 16-19","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200003&lang=pt" 
"S0100-19652001000200013-scl","Recensões","Cunha, Murilo Bastos da","Ciência da Informação; 30(2); 112-113","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200013&lang=pt" 
"S0004-27302001000400001-scl","A endocrinologia feminina e a mulher na endocrinologia","Kater, Claudio E.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 315-316","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400001&lang=pt" 
"S0004-27302001000400006-scl","Alterações hormonais da mulher atleta","Pardini, Dolores P.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 343-351","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400006&lang=pt" 
"S0004-27302001000400012-scl","Terapia de reposição hormonal contínua na pós-menopausa: ênfase no hormônio do crescimento, insulina, fator de crescimento semelhante à insulina I (IGF-I) e proteína ligadora 3 do IGF (IGFBP-3)","Ginzbarg, Denise, Teixeira, Rosimere J., Dimetz, Trude, Henriques, Jodélia L.M., Oliveira, Hildoberto C.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 390-400","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400012&lang=pt" 
"S0004-27302001000400014-scl","Transexualismo masculino","Athayde, Amanda V. Luna de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 407-414","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400014&lang=pt" 
"S0100-19652001000200002-scl","Serviços de referência virtual","Márdero Arellano, Miguel Ángel","Ciência da Informação; 30(2); 7-15","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200002&lang=pt" 
"S0100-19652001000200004-scl","Inteligência obtida pela aplicação de data mining em base de teses francesas sobre o Brasil","Quoniam, Luc, Tarapanoff, Kira, Araújo Júnior, Rogério Henrique de, Alvares, Lillian","Ciência da Informação; 30(2); 20-28","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200004&lang=pt" 
"S0100-19652001000200006-scl","Inteligência organizacional: um referencial integrado","Moresi, Eduardo Amadeu Dutra","Ciência da Informação; 30(2); 35-46","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200006&lang=pt" 
"S0100-19652001000200010-scl","Internet, governo e cidadania","Silveira, Henrique Flávio Rodrigues da","Ciência da Informação; 30(2); 80-90","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200010&lang=pt" 
"S0100-19652001000200012-scl","Informação digital no ensino presencial e no ensino a distância","Gonzalez, Marco, Pohlmann Filho, Omer, Borges, Karen Selbach","Ciência da Informação; 30(2); 101-111","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200012&lang=pt" 
"S0100-19652001000200011-scl","Avaliação de um periódico na área de medicina tropical","Gomes, Sonia Pedrozo, Santos, Maria Aparecida de Lourdes Castro","Ciência da Informação; 30(2); 91-1000","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200011&lang=pt" 
"S0716-09172001000200001-chl","PRESERVING FUZZY SG-CLOSED SETS","CALDAS CUEVA, MIGUEL, KUMAR SARAF, RATNESH","Proyecciones (Antofagasta); 20(2); 127-138","Proyecciones (Antofagasta)","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172001000200001&lang=pt" 
"S0716-09172001000200002-chl","BOUNDS FOR CONFORMAL AUTOMOMORPHISMS OF RIEMANN SURFACES WITH CONDITION (A)","HIDALGO, RUBÉN A.","Proyecciones (Antofagasta); 20(2); 139-175","Proyecciones (Antofagasta)","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172001000200002&lang=pt" 
"S0716-09172001000200003-chl","SEPARATION PROBLEM FOR STURM-LIOUVILLE EQUATION WITH OPERATOR COEFFICIENT","OER, Z.","Proyecciones (Antofagasta); 20(2); 177-191","Proyecciones (Antofagasta)","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172001000200003&lang=pt" 
"S0716-09172001000200004-chl","ATTRACTORS POINTS IN THE AUTOSUBSTITUTION","MONTENEGRO, EDUARDO, CABRERA, EDUARDO","Proyecciones (Antofagasta); 20(2); 193-204","Proyecciones (Antofagasta)","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172001000200004&lang=pt" 
"S0716-09172001000200005-chl","RIGID SPHERICAL HYPERSURFACES IN C²","CHAOUECH, Abdelaziz","Proyecciones (Antofagasta); 20(2); 205-216","Proyecciones (Antofagasta)","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172001000200005&lang=pt" 
"S0716-09172001000200007-chl","A GLIDING HUMP PROPERTY AND BANACH-MACKEY SPACES","SWARTZ, CHARLES","Proyecciones (Antofagasta); 20(2); 243-261","Proyecciones (Antofagasta)","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172001000200007&lang=pt" 
"S0716-09172001000200006-chl","TOPOLOGIES POLAIRES COMPATIBLES AVEC UNE DUALITÉ SÉPARANTE SUR UN CORPS VALUÉ NON-ARCHIMÉDIEN","AMEZIANE HASSANI, R., BABAHMED, M.","Proyecciones (Antofagasta); 20(2); 217-241","Proyecciones (Antofagasta)","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172001000200006&lang=pt" 
"S0041-87812001000400001-scl","Bioethics, Intellectual Property and Genomics","Segre, Marco, Iwamura, Edna Sadayo Miazato","Revista do Hospital das Clínicas; 56(4); 97-102","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000400001&lang=pt" 
"S0041-87812001000400002-scl","Invasive enteritis by Strongyloides stercoralis presenting as acute abdominal distress under corticosteroid therapy","Rodrigues, Maria Aparecida Marchesan, Fróes, Raquel Cardoso, Anefalos, Alexandre, Kobayasi, Shoiti","Revista do Hospital das Clínicas; 56(4); 103-106","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000400002&lang=pt" 
"S0041-87812001000400003-scl","Correlation between osteochondral changes depicted by magnetic resonance imaging and disease progression","Doria, Andréa S., Kiss, Maria Helena B., Sallum, Adriana M., Lotito, Ana Paola N., Naka, Erica N., Castro, Cláudio C. de, Cerri, Giovanni G.","Revista do Hospital das Clínicas; 56(4); 107-114","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000400003&lang=pt" 
"S0041-87812001000400004-scl","Microlaparoscopy in gynecology: analysis of 16 cases and review of literature","Ikeda, Fabio, Abrão, Maurício Simões, Podgaec, Sérgio, Nogueira, Alexandre Pupo, Neme, Rosa Maria, Pinotti, José Aristodemo","Revista do Hospital das Clínicas; 56(4); 115-118","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000400004&lang=pt" 
"S0041-87812001000400005-scl","The use of stents in the treatment of traumatic intimal flaps: case report","Wolosker, Nelson, Nishinari, Kenji, Nakano, Livio, Anacleto, Alexandre Maieira, Puech-Leão, Pedro","Revista do Hospital das Clínicas; 56(4); 119-122","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000400005&lang=pt" 
"S0041-87812001000400006-scl","Acute renal failure due to abdominal compartment syndrome: report on four cases and literature review","Cleva, Roberto de, Silva, Fabiano Pinheiro da, Zilberstein, Bruno, Machado, David J B","Revista do Hospital das Clínicas; 56(4); 123-130","Revista do Hospital das Clínicas","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812001000400006&lang=pt" 
"S0100-204X2001000800001-scl","Efeito do ataque de Alabama argillacea no crescimento vegetativo e sua relação com a fenologia do algodoeiro","Quirino, Ednaldo da Silva, Soares, José Janduí","Pesquisa Agropecuária Brasileira; 36(8); 1005-1010","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800001&lang=pt" 
"S0100-204X2001000800005-scl","Efeito de época de semeadura e adubação na mancha-foliar de Phaeosphaeria em milho","Pegoraro, Diego Girardi, Vacaro, Elton, Nuss, Claudio Natalino, dal Soglio, Fábio Kessler, Sereno, Maria Jane Cruz de Melo, Barbosa Neto, José Fernandes","Pesquisa Agropecuária Brasileira; 36(8); 1037-1042","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800005&lang=pt" 
"S0100-204X2001000800008-scl","Efeito do tamanho das sementes de trigo no desenvolvimento inicial das plantas e no rendimento de grãos","Bredemeier, Christian, Mundstock, Claudio Mario, Büttenbender, Daniel","Pesquisa Agropecuária Brasileira; 36(8); 1061-1068","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800008&lang=pt" 
"S0100-204X2001000800009-scl","Variabilidade intra e intergenotípica em uma população de híbridos entre Leucaena leucocephala e L. diversifolia","Freitas, Liane Helena Cardoso de, Schifino-Wittmann, Maria Teresa, Paim, Nilton Rodrigues","Pesquisa Agropecuária Brasileira; 36(8); 1069-1076","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800009&lang=pt" 
"S0100-204X2001000800004-scl","Flooding tolerance and cell wall alterations in maize mesocotyl during hypoxia","Vitorino, Patrícia Goulart, Alves, José Donizeti, Magalhães, Paulo César, Magalhães, Marcelo Murad, Lima, Luíz Carlos Oliveira, Oliveira, Luiz Edson Mota de","Pesquisa Agropecuária Brasileira; 36(8); 1027-1035","Pesquisa Agropecuária Brasileira","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800004&lang=pt" 
"S0100-204X2001000800006-scl","Avaliação e seleção de híbridos de cacaueiro em Rondônia","Carvalho, Claudio Guilherme Portela de, Almeida, Caio Márcio Vasconcellos Cordeiro de, Cruz, Cosme Damião, Machado, Paulo Fernandes Rodrigues","Pesquisa Agropecuária Brasileira; 36(8); 1043-1051","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800006&lang=pt" 
"S0100-204X2001000800010-scl","Efeito da força iônica da solução de equilíbrio sobre a adsorção/dessorção de chumbo em Latossolos brasileiros","Pierangeli, Maria Aparecida Pereira, Guilherme, Luiz Roberto Guimarães, Oliveira, Leyser Rodrigues, Curi, Nilton, Silva, Marx Leandro Naves","Pesquisa Agropecuária Brasileira; 36(8); 1077-1084","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800010&lang=pt" 
"S0100-204X2001000800003-scl","Efeito da calagem e adubação da seringueira no estado nutricional e produção de borracha seca","Virgens Filho, Adonias de Castro, Moreira, Adônis, Camargo e Castro, Paulo Roberto de","Pesquisa Agropecuária Brasileira; 36(8); 1019-1026","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800003&lang=pt" 
"S0100-204X2001000800007-scl","Efeito da freqüência e altura de poda na produtividade de raízes e parte aérea em mandioca","Moura, Geraldo de Melo, Costa, Newton de Lucena","Pesquisa Agropecuária Brasileira; 36(8); 1053-1059","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800007&lang=pt" 
"S0100-204X2001000800002-scl","Avaliação de métodos de correção do estande para estimar a produtividade em milho","Schmildt, Edilson Romais, Cruz, Cosme Damião, Zanuncio, José Cola, Pereira, Paulo Roberto Gomes, Ferrão, Romário Gava","Pesquisa Agropecuária Brasileira; 36(8); 1011-1018","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001000800002&lang=pt" 
"S1135-57272001000400004-spa","SciELO: una metodología para la publicación electrónica","Packer, Abel Laerte, Biojone, Mariana Rocha, Antonio, Irati, Takenaka, Roberta Mayumi, Pedroso García, Alberto, Silva, Asael Costa da, Murasaki, Renato Toshiyuki, Mylek, Cristina, Reis, Odila Carvalho, Delbucio, Hálida Cristina Rocha F.","Revista Española de Salud Pública; 75(4); 291-312","Revista Española de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272001000400004&lang=pt" 
"S0036-36342001000400004-spa","Costos y calidad de la prueba de detección oportuna del cáncer cervicouterino en una clínica pública y en una organización no gubernamental","Gómez-Jauregui A., Jesica","Salud Pública de México; 43(4); 279-288","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000400004&lang=pt" 
"S0021-75572001000400005-scl","Um &quot;experimento natural&quot; de mortalidade de recém-nascidos de muito baixo peso","Fiori, Renato Machado","Jornal de Pediatria; 77(4); 255-256","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400005&lang=pt" 
"S0021-75572001000400002-scl","Influência do colostro na colonização bacteriana normal do trato digestivo do recém-nascido","Penna, Francisco José, Nicoli, Jacques Robert","Jornal de Pediatria; 77(4); 251-252","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400002&lang=pt" 
"S0021-75572001000400001-scl","Jornal de pediatria on-line: primeiras impressões","Piva, Jefferson Pedro, Garcia, Pedro Celiny, Blank, Danilo","Jornal de Pediatria; 77(4); 249-250","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400001&lang=pt" 
"S0021-75572001000400003-scl","Por que a criança com obstrução grave da via aérea atendida no pronto socorro é diferente","Carvalho, Werther Brunow de","Jornal de Pediatria; 77(4); 252-253","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400003&lang=pt" 
"S0021-75572001000400004-scl","Paciência com a ciência","Cury, Edson Khodor","Jornal de Pediatria; 77(4); 254-255","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400004&lang=pt" 
"S0021-75572001000400010-scl","Desnutrição e obesidade em crianças: delineamento do perfil de uma comunidade de baixa renda","Motta, Maria Eugênia F.A., Silva, Gisélia A.P. da","Jornal de Pediatria; 77(4); 288-293","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400010&lang=pt" 
"S0021-75572001000400018-scl","Coma hiponatrêmico como manifestação de doença de Addison","Esperon, Paulo S.M.","Jornal de Pediatria; 77(4); 337-340","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400018&lang=pt" 
"S0021-75572001000400014-scl","Atención de la salud en niños de muy bajo peso al nacer en Montevideo,Uruguay: comparación entre los sectores publico y privado","Matijasevich, Alicia, Barros, Fernando C., Forteza, Carolina A., Díaz-Rossello, José L.","Jornal de Pediatria; 77(4); 313-320","Jornal de Pediatria","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400014&lang=pt" 
"S0021-75572001000400016-scl","Visão das cores em escolares: avaliação de um novo teste","Martins, Guilherme M., Bordaberry, Marcela F., Corrêa, Zélia M.S, Mânica, Michel B., Costa, Juliano C., Telichevesky, Nelson, Marcon, Ítalo M.","Jornal de Pediatria; 77(4); 327-330","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400016&lang=pt" 
"S0021-75572001000400011-scl","Fatores de risco para óbitos neonatais no Recife: um estudo caso-controle","Sarinho, Sílvia W., Filho, Djalma A.M., Silva, Gisélia A.P., Lima, Marília C.","Jornal de Pediatria; 77(4); 294-298","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400011&lang=pt" 
"S0021-75572001000400006-scl","Influência do tabagismo na fertilidade, gestação e lactação","Mello, Paulo Roberto Bezerra de, Pinto, Gilberto Rodrigues, Botelho, Clovis","Jornal de Pediatria; 77(4); 257-264","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400006&lang=pt" 
"S0021-75572001000400008-scl","Mediadores inflamatórios, citograma em lavado nasal e tomografia computadorizada de seios paranasais em crianças atópicas","Kovalhuk, Loreni C.S., Rosário, Nelson A., Carvalho, Arnolfo","Jornal de Pediatria; 77(4); 271-278","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400008&lang=pt" 
"S0021-75572001000400009-scl","Estudo controlado do uso endovenoso de sulfato de magnésio ou de salbutamol no tratamento precoce da crise de asma aguda grave em crianças","Santana, João Carlos, Barreto, Sérgio Saldanha Menna, Piva, Jefferson Pedro, Garcia, Pedro Celiny","Jornal de Pediatria; 77(4); 279-287","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400009&lang=pt" 
"S0021-75572001000400012-scl","Resposta de anticorpos IgG anti-Plasmodium vivax em crianças expostas à malária, antes e após tratamento específico","Pinto, Ana Yecê das Neves, Ventura, Ana Maria Revorêdo da Silva, Souza, José Maria de","Jornal de Pediatria; 77(4); 299-306","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400012&lang=pt" 
"S0021-75572001000400013-scl","Papel da óxido nítrico sintase na etiopatogenia da estenose hipertrófica do piloro na infância","Barbosa, Irnak M., Ferrante, Saulo M.R., Mandarim-de-Lacerda, Carlos A.","Jornal de Pediatria; 77(4); 307-312","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400013&lang=pt" 
"S0021-75572001000400015-scl","Estudo da freqüência de diabetes mellitus e intolerância à glicose em pacientes com fibrose cística","Castro, Flávia A.A. de, Fernandes, Maria I.M., Montenegro Júnior, Renan M., Foss, Milton C.","Jornal de Pediatria; 77(4); 321-326","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400015&lang=pt" 
"S0021-75572001000400017-scl","Deficiência da glicose-6-fosfato desidrogenase com infecções de repetição: relato de caso","Rosa-Borges, Abertina, Sampaio, Márcia G., Condino-Neto, Antônio, Barreto, Orlando C.O., Nudelman, Victor, Carneiro-Sampaio, Magda M.S., Nogueira, Susie A., Abreu, Thalita F. de, Rehder, Jussara, Costa-Carvalho, Beatriz T.","Jornal de Pediatria; 77(4); 331-336","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400017&lang=pt" 
"S0021-75572001000400007-scl","Colostro humano: fonte natural de probióticos?","Novak, Franz R., Almeida, João Aprígio Guerra de, Vieira, Graciete O., Luciana M., Borba","Jornal de Pediatria; 77(4); 265-270","Jornal de Pediatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572001000400007&lang=pt" 
"S0864-21412001000200001-cub","Estimulación del pensamiento creativo en la enseñanza de las ciencias médicas (I)","Villanueva Betancourt, Manuel, Atencio Sariol, Gustavo","Educación Médica Superior; 15(2); 109-116","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200001&lang=pt" 
"S0864-21412001000200002-cub","Diseño del sistema de habilidades intelectuales en la asignatura Bioquímica I del primer año de la carrera de medicina","Valdés de la Rosa, Cecilia, Alvarez Aguilar, Nivia C, Hernández González, Silvia, González González, Raquel, Fajardo Cisneros, Bárbara","Educación Médica Superior; 15(2); 117-126","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200002&lang=pt" 
"S0864-21412001000200003-cub","Resultados de las inspecciones académicas a los centros de Educación Médica Superior (cursos académicos 1993-1994 a 1999-2000)","Carreño de Celis, Ramón","Educación Médica Superior; 15(2); 127-146","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200003&lang=pt" 
"S0864-21412001000200004-cub","Los planes de estudio y programas de las especialidades médicas","Nolla Cao, Nidia","Educación Médica Superior; 15(2); 147-158","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200004&lang=pt" 
"S0864-21412001000200005-cub","Análisis de la situación institucional universitaria y de su ámbito externo: Su aplicación en la Maestría de Educación Médica en un país latinoamericano","Alvarez Blanco, Adolfo S.","Educación Médica Superior; 15(2); 159-171","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200005&lang=pt" 
"S0864-21412001000200006-cub","Valoración del nivel de conocimiento y habilidades con que ingresan los estudiantes a la carrera de medicina","Díaz González, Rubén, Valdés de la Rosa, Cecilia, Hernández González, Silvia, Nápoles Vega, Angel, Fajardo Cisneros, Bárbara, Pedrosa Amado, Andrés","Educación Médica Superior; 15(2); 172-179","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200006&lang=pt" 
"S0864-21412001000200007-cub","El profesor Roberto Guerra Valdés y la reforma universitaria de 1962","Delgado García, Gregorio","Educación Médica Superior; 15(2); 180-188","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200007&lang=pt" 
"S0864-21412001000200008-cub","La ciencia y la cultura: las raíces culturales de la productividad","Lage Dávila, Agustín","Educación Médica Superior; 15(2); 189-205","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200008&lang=pt" 
"S0864-21412001000200009-cub","Lecturas de Filosofía, Salud y Sociedad","Oramas Díaz, Jehová","Educación Médica Superior; 15(2); 206-206","Educación Médica Superior","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412001000200009&lang=pt" 
"S0103-40142001000200016-scl","A universidade no olho do furacão","Singer, Paul","Estudos Avançados; 15(42); 305-316","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200016&lang=pt" 
"S0103-40142001000200013-scl","Carta de Paulo Freire aos professores","Freire, Paulo","Estudos Avançados; 15(42); 259-268","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200013&lang=pt" 
"S0103-40142001000200008-scl","O novo público e a nova natureza do ensino médio","Menezes, Luis Carlos de","Estudos Avançados; 15(42); 201-208","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200008&lang=pt" 
"S0103-40142001000200007-scl","Alfabetização de crianças, jovens e adultos no município de Diadema","Iokoi, Zilda Márcia Grícoli","Estudos Avançados; 15(42); 187-200","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200007&lang=pt" 
"S0103-40142001000200011-scl","Escola Itinerante em acampamentos do MST","","Estudos Avançados; 15(42); 235-240","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200011&lang=pt" 
"S0103-40142001000200009-scl","Mudanças curriculares no ensino técnico de São Paulo","Araújo, Almério Melquíades de","Estudos Avançados; 15(42); 209-216","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200009&lang=pt" 
"S0103-40142001000200003-scl","Trajetória e desafios dos ciclos escolares no País","Barretto, Elba Siqueira de Sá, Mitrulis, Eleny","Estudos Avançados; 15(42); 103-140","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200003&lang=pt" 
"S0103-40142001000200001-scl","Editorial","","Estudos Avançados; 15(42); 5-5","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200001&lang=pt" 
"S0103-40142001000200004-scl","A UNDIME e os desafios da educação municipal","Azevedo, Neroaldo Pontes de","Estudos Avançados; 15(42); 141-152","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200004&lang=pt" 
"S0103-40142001000200006-scl","A reforma da educação básica no Ceará","Naspolini, Antenor","Estudos Avançados; 15(42); 169-186","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200006&lang=pt" 
"S0103-40142001000200019-scl","Reflexões sobre o papel do concurso vestibular para as universidades públicas","Pinho, Alceu G. de","Estudos Avançados; 15(42); 353-362","Estudos Avançados","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142001000200019&lang=pt" 
