"S0718-50062012000400006-chl","Composición Factorial de una Escala de Autoeficacia en el Ámbito del Trabajo en Equipo y Liderazgo en Universitarios de Ciencias de la Salud","Gastélum, Gabriel, Guedea, Julio C, Viciana, Jesús, Peinado, Jesús E","Formación universitaria; 5(4); 49-60","Formación universitaria","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062012000400006&lang=pt" 
"S0047-20852012000100008-scl","Uso do procedimento de bissecção temporal na avaliação de idosos com doença de Alzheimer: uma revisão sistemática","Andreatto, Carla Andreza Almeida, Reyes, Marcelo Bussotti, Corazza, Danilla Icassatti, Pedroso, Renata Valle, Coelho, Flávia Gomes de Melo, Gobbi, Sebastião, Santos-Galduróz, Ruth Ferreira","Jornal Brasileiro de Psiquiatria; 61(1); 39-44","Jornal Brasileiro de Psiquiatria","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852012000100008&lang=pt" 
"S2179-64912012000200004-scl","Perceived dysphonia by the clinician&#039;s and patient&#039;s viewpoint","Ugulino, Ana Celiane, Oliveira, Gisele, Behlau, Mara","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 113-118","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200004&lang=pt" 
"S2179-64912012000200005-scl","Evaluation of oral functions of the stomatognathic system according to the levels of asthma severity","Castro, Mariana San Jorge de, Toro, Adyléia Aparecida Dalbo Contrera, Sakano, Eulália, Ribeiro, José Dirceu","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 119-124","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200005&lang=pt" 
"S2179-64912012000200006-scl","Postural evaluation in children with atypical swallowing: radiographic study","Machado Júnior, Almiro José, Crespo, Agrício Nubiato","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 125-129","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200006&lang=pt" 
"S2179-64912012000200007-scl","Chewing time and chewing strokes in different dentofacial deformities","Picinato-Pirola, Melissa Nara de Carvalho, Mello-Filho, Francisco Veríssimo de, Trawitzki, Luciana Vitaliano Voi","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 130-133","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200007&lang=pt" 
"S2179-64912012000200008-scl","Cervical spine dysfunction signs and symptoms in individuals with temporomandibular disorder","Weber, Priscila, Corrêa, Eliane Castilhos Rodrigues, Ferreira, Fabiana dos Santos, Soares, Juliana Corrêa, Bolzan, Geovana de Paula, Silva, Ana Maria Toniolo da","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 134-139","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200008&lang=pt" 
"S2179-64912012000200009-scl","Social cognitive performance and different communication settings in groups of children with different disorders","Cardoso, Carla, Rocha, Juliana Fernandes Lomba da, Moreira, Catarina Santana, Pinto, Amanda Luz","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 140-144","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200009&lang=pt" 
"S2179-64912012000200011-scl","The complexity of narrative interferes in the use of conjunctions in children with specific language impairment","Gonzalez, Deborah Oliveira, Cáceres, Ana Manhani, Bento-Gaz, Ana Carolina Paiva, Befi-Lopes, Debora Maria","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 152-156","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200011&lang=pt" 
"S2179-64912012000200012-scl","The relation between auditory discrimination and phonological disorder","Brancalioni, Ana Rita, Bertagnolli, Ana Paula Coitino, Bonini, Joviane Bagolin, Gubiani, Marileda Barrichelo, Keske-Soares, Márcia","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 157-161","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200012&lang=pt" 
"S2179-64912012000200013-scl","Electrophysiological study of hearing in full-term small-for-gestational-age newborns","Angrisani, Rosanna Mariangela Giaffredo, Azevedo, Marisa Frasson De, Carvallo, Renata Mota Mamede, Diniz, Edna Maria de Albuquerque, Matas, Carla Gentile","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 162-167","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200013&lang=pt" 
"S2179-64912012000200014-scl","Temporal resolution with click and pure tone stimuli in youngsters with normal hearing sensitivity","Sousa, Luciana Leal de, Dias, Karin Ziliotto, Pereira, Liliane Desgualdo","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 168-173","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200014&lang=pt" 
"S2179-64912012000200015-scl","Temporal auditory processing in rural workers exposed to pesticide","Bazilio, Martha Marcela de Matos, Frota, Silvana, Chrisman, Juliana Rezende, Meyer, Armando, Asmus, Carmem Ildes Fróes, Camara, Volney de Magalhaes","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 174-180","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200015&lang=pt" 
"S2179-64912012000200016-scl","Auditory and communicative abilities in the auditory neuropathy spectrum disorder and mutation in the Otoferlin gene: clinical cases study","Costa, Nayara Thais de Oliveira, Martinho-Carvalho, Ana Claudia, Cunha, Maria Claudia, Lewis, Doris Ruthi","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 181-187","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200016&lang=pt" 
"S0103-56652012000100005-scl","Por uma agenda positiva dos direitos sexuais da adolescência","Heilborn, Maria Luiza","Psicologia Clínica; 24(1); 57-68","Psicologia Clínica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652012000100005&lang=pt" 
"S1413-81232012010800001-spa","Artigo traz resultados de pesquisa sobre aborto no Brasil","Diniz, Debora","Ciência &amp; Saúde Coletiva; 17(7); -","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012010800001&lang=pt" 
"S1415-47572012000400007-scl","Association of a serotonin transporter gene (SLC6A4) 5-HTTLPR polymorphism with body mass index categories but not type 2 diabetes mellitus in Mexicans","Peralta-Leal, Valeria, Leal-Ugarte, Evelia, Meza-Espinoza, Juan P., Dávalos-Rodríguez, Ingrid P., Bocanegra-Alonso, Anabel, Acosta-González, Rosa I., Gonzales, Enrique, Nair, Saraswathy, Durán-González, Jorge","Genetics and Molecular Biology; 35(3); 589-593","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400007&lang=pt" 
"S1415-47572012000400010-scl","Genetic characterization of Bhutanese native chickens based on an analysis of Red Junglefowl (Gallus gallus gallus and Gallus gallus spadecieus), domestic Southeast Asian and commercial chicken lines (Gallus gallus domesticus)","Dorji, Nedup, Duangjinda, Monchai, Phasuk, Yupin","Genetics and Molecular Biology; 35(3); 603-609","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400010&lang=pt" 
"S1415-47572012000400016-scl","Variation in extragenic repetitive DNA sequences in Pseudomonas syringae and potential use of modified REP primers in the identification of closely related isolates","Çepni, Elif, Gürel, Filiz","Genetics and Molecular Biology; 35(3); 650-656","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400016&lang=pt" 
"S1415-47572012000400002-scl","Inherited hemoglobin disorders in an Afro-Amazonian community: Saracura","Cardoso, Greice Lemos, Takanashi, Silvania Yukiko Lins, Guerreiro, João Farias","Genetics and Molecular Biology; 35(3); 553-556","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400002&lang=pt" 
"S1415-47572012000400008-scl","Prevalence of α-thalassemia 3.7 kb deletion in the adult population of Rio Grande do Norte, Brazil","Alcoforado, Gustavo Henrique de Medeiros, Bezerra, Christiane Medeiros, Lemos, Telma Maria Araújo Moura, Oliveira, Denise Madureira de, Kimura, Elza Miyuki, Costa, Fernando Ferreira, Sonati, Maria de Fátima, Medeiros, Tereza Maria Dantas de","Genetics and Molecular Biology; 35(3); 594-598","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400008&lang=pt" 
"S1415-47572012000400020-scl","Stable silencing of β-lactoglobulin (BLG) gene by lentivirus-mediated RNAi in goat fetal fibroblasts","Zhang, Shumin, Xiong, Kai, Xie, Zhourui, Nan, Wenting, Liu, Honglin, Chen, Jie","Genetics and Molecular Biology; 35(3); 680-685","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400020&lang=pt" 
"S1415-47572012000400017-scl","Sewage sludge does not induce genotoxicity and carcinogenesis","Silva, Paula Regina Pereira, Barbisan, Luis Fernando, Dagli, Maria Lúcia Zaidan, Saldiva, Paulo Hilário Nascimento","Genetics and Molecular Biology; 35(3); 657-663","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400017&lang=pt" 
"S1415-47572012000400013-scl","Model selection for quantitative trait loci mapping in a full-sib family","Tong, Chunfa, Zhang, Bo, Li, Huogen, Shi, Jisen","Genetics and Molecular Biology; 35(3); 622-631","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400013&lang=pt" 
"S1415-47572012000400005-scl","Association of serum lipid components and obesity with genetic ancestry in an admixed population of elderly women","Lins, Tulio C., Pires, Alause S., Paula, Roberta S., Moraes, Clayton F., Vieira, Rodrigo G., Vianna, Lucy G., Nobrega, Otávio T., Pereira, Rinaldo W.","Genetics and Molecular Biology; 35(3); 575-582","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400005&lang=pt" 
"S1415-47572012000400018-scl","Genotoxicity assessment of Copaiba oil and its fractions in Swiss mice","Almeida, Mara Ribeiro, Darin, Joana D&#039;Arc Castania, Hernandes, Lívia Cristina, Ramos, Mônica Freiman de Souza, Antunes, Lusânia Maria Greggi, Freitas, Osvaldo de","Genetics and Molecular Biology; 35(3); 664-672","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400018&lang=pt" 
"S1415-47572012000400009-scl","Prevalence of 185delAG and 5382insC mutations in BRCA1, and 6174delT in BRCA2 in women of Ashkenazi Jewish origin in southern Brazil","Dillenburg, Crisle Vignol, Bandeira, Isabel Cristina, Tubino, Taiana Valente, Rossato, Luciana Grazziotin, Dias, Eleonora Souza, Bittelbrunn, Ana Cristina, Leistner-Segal, Sandra","Genetics and Molecular Biology; 35(3); 599-602","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400009&lang=pt" 
"S1415-47572012000400015-scl","Genetic approaches for studying transgene inheritance and genetic recombination in three successive generations of transformed tobacco","Tizaoui, Kalthoum, Kchouk, Mohamed Elyes","Genetics and Molecular Biology; 35(3); 640-649","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400015&lang=pt" 
"S2222-34362012000200001-sza","Fiscal regime changes and the sustainability of fiscal imbalance in South Africa: a smooth transition error-correction approach","Jibao, Samuel S, Schoeman, Niek J, Naraidoo, Ruthira","South African Journal of Economic and Management Sciences; 15(2); 112-127","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000200001&lang=pt" 
"S2222-34362012000200002-sza","Foreign direct investment to Africa: trends, dynamics and challenges","Loots, Elsabe, Kabundi, Alain","South African Journal of Economic and Management Sciences; 15(2); 128-141","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000200002&lang=pt" 
"S2222-34362012000200003-sza","Macroeconomic impact of Eskom&#039;s six-year capital investment programme","Seymore, Reyno, Akanbi, Olusegun A., Abedian, Iraj","South African Journal of Economic and Management Sciences; 15(2); 142-170","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000200003&lang=pt" 
"S2222-34362012000200004-sza","Financial liberalisation and the dynamics of firm leverage in a transitional economy: evidence from South Africa","Chipeta, Chimwemwe, Wolmarans, Hendrik P, Vermaak, Frans NS","South African Journal of Economic and Management Sciences; 15(2); 171-189","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000200004&lang=pt" 
"S2222-34362012000200005-sza","Identifying risks facing the South African tourism industry","Shaw, Gordon, Saayman, Melville, Saayman, Andrea","South African Journal of Economic and Management Sciences; 15(2); 190-206","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000200005&lang=pt" 
"S2222-34362012000200006-sza","The strategic implications of black empowerment policy in South Africa: a case study of boundary choice and client preferences in a small services firm","Boshoff, Willem H.","South African Journal of Economic and Management Sciences; 15(2); 207-221","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000200006&lang=pt" 
"S2222-34362012000200007-sza","Expanding the suite of measures of gender-based discrimination: gender differences in ablution facilities in South Africa","Steyn, Renier","South African Journal of Economic and Management Sciences; 15(2); 222-234","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000200007&lang=pt" 
"S0256-01002012000200001-sza","The feasibility of localised strike action by educators in cases of learner misconduct","Rossouw, J P","South African Journal of Education; 32(2); 133-143","South African Journal of Education","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-01002012000200001&lang=pt" 
"S0256-01002012000200002-sza","Transformation of teacher identity through a Mathematical Literacy re-skilling programme","Benita, Nel","South African Journal of Education; 32(2); 144-154","South African Journal of Education","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-01002012000200002&lang=pt" 
"S0256-01002012000200003-sza","Teaching Practice generated stressors and coping mechanisms among student teachers in Zimbabwe","Mapfumo, John S, Chitsiko, Natsirayi, Chireshe, Regis","South African Journal of Education; 32(2); 155-166","South African Journal of Education","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-01002012000200003&lang=pt" 
"S0256-01002012000200004-sza","Keystone Life Orientation (LO) teachers: implications for educational, social, and cultural contexts","Pillay, Jace","South African Journal of Education; 32(2); 167-177","South African Journal of Education","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-01002012000200004&lang=pt" 
"S0256-01002012000200005-sza","What inspires South African student teachers for their future profession?","Wolhuter, Charl, van der Walt, Hannes, Potgieter, Ferdinand, Meyer, Louisa, Mamiala, Thapelo","South African Journal of Education; 32(2); 178-190","South African Journal of Education","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-01002012000200005&lang=pt" 
"S0256-01002012000200006-sza","Reading strategy instruction and teacher change: implications for teacher training","Klapwijk, Nanda M","South African Journal of Education; 32(2); 191-204","South African Journal of Education","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-01002012000200006&lang=pt" 
"S0256-01002012000200007-sza","Making a case for the teaching of reading across the curriculum in higher education","Bharuthram, Sharita","South African Journal of Education; 32(2); 205-214","South African Journal of Education","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-01002012000200007&lang=pt" 
"S0256-01002012000200008-sza","A qualitative analysis of facilities maintenance - a school governance function in South Africa","Xaba, M I","South African Journal of Education; 32(2); 215-226","South African Journal of Education","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-01002012000200008&lang=pt" 
"S2237-60892012000200003-scl","Conversations with Oedipus","Greenberg, Jay","Trends in Psychiatry and Psychotherapy; 34(2); 51-61","Trends in Psychiatry and Psychotherapy","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892012000200003&lang=pt" 
"S2237-60892012000200004-scl","Anxiety and inhibition of panic attacks within translational and prospective research contexts","Cabral, Ruan, Nardi, Antonio Egídio","Trends in Psychiatry and Psychotherapy; 34(2); 62-72","Trends in Psychiatry and Psychotherapy","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892012000200004&lang=pt" 
"S2237-60892012000200007-scl","Anxiety and depression symptoms in women with and without binge eating disorder enrolled in weight loss programs","Bittencourt, Simone Armentano, Lucena-Santos, Paola, Moraes, João Feliz Duarte, Oliveira, Margareth da Silva","Trends in Psychiatry and Psychotherapy; 34(2); 87-92","Trends in Psychiatry and Psychotherapy","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-60892012000200007&lang=pt" 
"S1413-81232012010800001-scl","Artigo traz resultados de pesquisa sobre aborto no Brasil","Diniz, Debora","Ciência &amp; Saúde Coletiva; 17(7); -","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012010800001&lang=pt" 
"S1415-47572012000400001-scl","Luiz Edmundo de Magalhães (1927-2012)","Sene, Fábio de M.","Genetics and Molecular Biology; 35(3); I-II","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400001&lang=pt" 
"S1415-47572012000400019-scl","A comparison of metrics for estimating phylogenetic signal under alternative evolutionary models","Diniz-Filho, José Alexandre F., Santos, Thiago, Rangel, Thiago Fernando, Bini, Luis Mauricio","Genetics and Molecular Biology; 35(3); 673-679","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400019&lang=pt" 
"S1415-47572012000400014-scl","Functional characterization of sugarcane mustang domesticated transposases and comparative diversity in sugarcane, rice, maize and sorghum","Kajihara, Daniela, Godoy, Fabiana de, Hamaji, Thais Alves, Blanco, Silvia Regina, Van Sluys, Marie-Anne, Rossi, Magdalena","Genetics and Molecular Biology; 35(3); 632-639","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400014&lang=pt" 
"S1415-47572012000400004-scl","Differential allelic expression of IL13 and CSF2 genes associated with asthma","Burkhardt, Jana, Kirsten, Holger, Wolfram, Grit, Quente, Elfi, Ahnert, Peter","Genetics and Molecular Biology; 35(3); 567-574","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400004&lang=pt" 
"S1415-47572012000400011-scl","Identification of novel single nucleotide polymorphisms in the DGAT1 gene of buffaloes by PCR-SSCP","Raut, Ashwin A., Kumar, Anil, Kala, Sheo N., Chhokar, Vinod, Rana, Neeraj, Beniwal, Vikas, Jaglan, Sundeep, Samuchiwal, Sachin K., Singh, Jitender K., Mishra, Anamika","Genetics and Molecular Biology; 35(3); 610-613","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400011&lang=pt" 
"S1415-47572012000400021-scl","Electroacupuncture inhibits apoptosis in annulus fibrosis cells through suppression of the mitochondria-dependent pathway in a rat model of cervical intervertebral disc degradation","Liao, Jun, Ke, Meigui, Xu, Teng, Lin, Lili","Genetics and Molecular Biology; 35(3); 686-692","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400021&lang=pt" 
"S1415-47572012000400022-scl","The gene expression profiles of induced pluripotent stem cells (iPSCs) generated by a non-integrating method are more similar to embryonic stem cells than those of iPSCs generated by an integrating method","Liu, Yajun, Cheng, De, Li, Zhenzhen, Gao, Xing, Wang, Huayan","Genetics and Molecular Biology; 35(3); 693-700","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400022&lang=pt" 
"S1415-47572012000400003-scl","Clinical and molecular analysis of the enamelin gene ENAM in Colombian families with autosomal dominant amelogenesis imperfecta","Gutiérrez, Sandra, Torres, Diana, Briceño, Ignacio, Gómez, Ana Maria, Baquero, Eliana","Genetics and Molecular Biology; 35(3); 557-566","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400003&lang=pt" 
"S1415-47572012000400012-scl","Demarcation of informative chromosomes in tropical sweet corn inbred lines using microsatellite DNA markers","Kashiani, Pedram, Saleh, Ghizan, Panandam, Jothi Malar, Abdullah, Nur Ashikin Psyquay, Selamat, Ahmad","Genetics and Molecular Biology; 35(3); 614-621","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400012&lang=pt" 
"S1415-47572012000400023-scl","Identification of significant pathways in gastric cancer based on protein-protein interaction networks and cluster analysis","Hu, Kongwang, Chen, Feihu","Genetics and Molecular Biology; 35(3); 701-708","Genetics and Molecular Biology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572012000400023&lang=pt" 
"S2179-64912012000200010-scl","Brazilian version of the Overall Assessment of the Speaker&#039;s Experience of Stuttering - Adults protocol (OASES-A)","Bragatto, Eliane Lopes, Osborn, Ellen, Yaruss, J. Scott, Quesal, Robert, Schiefer, Ana Maria, Chiari, Brasília Maria","Jornal da Sociedade Brasileira de Fonoaudiologia; 24(2); 145-151","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912012000200010&lang=pt" 
"S1807-59322012000100012-scl","Narcolepsy after A/H1N1 vaccination","Mendes, Mirian Fabiola Studart Gurgel, Valladares Neto, Dirceu de Campos, Azevedo, Rosângela Aparecida de, Caramelli, Paulo","Clinics; 67(1); 77-78","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000100012&lang=pt" 
"S1807-59322012000400001-scl","Stomachs: does the size matter? Aspects of intestinal satiety, gastric satiety, hunger and gluttony","Santoro, Sergio","Clinics; 67(4); 301-303","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400001&lang=pt" 
"S1807-59322012000400004-scl","Daily activities are sufficient to induce dynamic pulmonary hyperinflation and dyspnea in chronic obstructive pulmonary disease patients","Castro, Antonio A.M., Kümpel, Claudia, Rangueri, Rosana Chaves, Oliveira, Maurício Dalcin, Dornelles, Rodrigo Alves, Brito, Emerson Roberto, Seki, Tânia Maria, Porto, Elias F.","Clinics; 67(4); 319-325","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400004&lang=pt" 
"S1807-59322012000400005-scl","The behavior and diagnostic utility of procalcitonin and five other inflammatory molecules in critically ill patients with respiratory distress and suspected 2009 influenza a H1N1 infection","Paiva, Mariana Benevides Santos, Botoni, Fernando Antônio, Teixeira Jr., Antônio Lúcio, Miranda, Aline Silva de, Oliveira, Clara Rodrigues Alves de, Abrahão, Jamila de Oliveira, Faria, Guilherme Marques, Nobre, Vandack","Clinics; 67(4); 327-334","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400005&lang=pt" 
"S1807-59322012000400007-scl","Psychological crisis intervention for the family members of patients in a vegetative state","Li, Ya-Hong, Xu, Zhi-Peng","Clinics; 67(4); 341-345","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400007&lang=pt" 
"S1807-59322012000400008-scl","Plasma kinetics of an LDL-like nanoemulsion and lipid transfer to HDL in subjects with glucose intolerance","Bertato, Marina P, Oliveira, Carolina P., Wajchenberg, Bernardo L., Lerario, Antonio C., Maranhão, Raul C.","Clinics; 67(4); 347-353","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400008&lang=pt" 
"S1807-59322012000400011-scl","Influence of food restriction on lipid profile and spontaneous glucose levels in male rats subjected to paradoxical sleep deprivation","Alvarenga, Tathiana Aparecida, Tufik, Sergio, Pires, Gabriel Natan, Andersen, Monica Levy","Clinics; 67(4); 375-380","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400011&lang=pt" 
"S1807-59322012000400012-scl","Anesthesia-related mortality in pediatric patients: a systematic review","Gonzalez, Leopoldo Palheta, Pignaton, Wangles, Kusano, Priscila Sayuri, Módolo, Norma Sueli Pinheiro, Braz, José Reinaldo Cerqueira, Braz, Leandro Gobbo","Clinics; 67(4); 381-387","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400012&lang=pt" 
"S1807-59322012000400014-scl","DEFB1 gene 5&#039; untranslated region (UTR) polymorphisms in inflammatory bowel diseases","Zanin, Valentina, Segat, Ludovica, Bianco, Anna Monica, Padovan, Lara, Tavares, Nathalia de Alencar Cunha, Crovella, Sergio","Clinics; 67(4); 395-398","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400014&lang=pt" 
"S1807-59322012000400016-scl","Scurvy in an alcoholic malnourished cirrhotic man with spontaneous bacterial peritonitis","Maltos, André Luiz, Portari, Guilherme Vannucchi, Saldanha, João Carlos, Bernardes Júnior, Aderbal Garcia, Pardi, Guilherme Rocha, Cunha, Daniel Ferreira da","Clinics; 67(4); 405-407","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400016&lang=pt" 
"S0047-20852012000100009-scl","Eletroconvulsoterapia no tratamento da psicose puerperal","Madeira, Nuno, Santos, Tiago, Relvas, João Santos, Abreu, José Luís Pio, Oliveira, Cristina Villares","Jornal Brasileiro de Psiquiatria; 61(1); 45-48","Jornal Brasileiro de Psiquiatria","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852012000100009&lang=pt" 
"S0100-85872012000100001-scl","Editorial","","Religião &amp; Sociedade; 32(1); 1-11","Religião &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872012000100001&lang=pt" 
"S0100-85872012000100013-scl","Autenticidade e religião: a Igreja Universal do Reino de Deus e a era das catedrais","Menezes, Rachel Aisengart","Religião &amp; Sociedade; 32(1); 238-242","Religião &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872012000100013&lang=pt" 
