"S0042-96862006000400023-spa","Composite index of anthropometric failure (CIAF) classification: is it more useful?","Bhattacharyya, Amiya Kumar","Bulletin of the World Health Organization; 84(4); 335-335","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400023&lang=pt" 
"S0100-40422006000200017-scl","Triterpenos e alcalóide tipo cantinona dos galhos de Simaba polyphylla (Cavalcante) W.W. Thomas (Simaroubaceae)","Saraiva, Rita de Cássia Guedes, Pinto, Angelo C., Nunomura, Sergio Massayoshi, Pohlit, Adrian Martin","Química Nova; 29(2); 264-268","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200017&lang=pt" 
"S0100-40422006000200026-scl","Quimiometria II: planilhas eletrônicas para cálculos de planejamentos experimentais, um tutorial","Teófilo, Reinaldo F., Ferreira, Márcia M. C.","Química Nova; 29(2); 338-350","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200026&lang=pt" 
"S0100-40422006000200029-scl","Construção de amostrador passivo de baixo custo para determinação de dióxido de nitrogênio","Melchert, Wanessa R., Cardoso, Arnaldo A.","Química Nova; 29(2); 365-367","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200029&lang=pt" 
"S0100-40422006000200036-scl","Gerenciamento dos resíduos da disciplina química inorgânica II do curso de química da Universidade Federal do Rio Grande do Sul","Gerbase, Annelise Engel, Gregório, José Ribeiro, Calvete, Tatiana","Química Nova; 29(2); 397-403","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200036&lang=pt" 
"S0100-40422006000200035-scl","A química newtoniana","Mocellin, Ronei Clécio","Química Nova; 29(2); 388-396","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200035&lang=pt" 
"S0100-40422006000200032-scl","Adaptação de forno de microondas doméstico para realização de reações de transesterificação sob refluxo e catálise por argilas","Silva, Fernando de C. da, Ferreira, Vitor F., Souza, Maria Cecília B. V. de","Química Nova; 29(2); 376-380","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200032&lang=pt" 
"S0100-40422006000200015-scl","Imobilização de TiO2 em concreto: fotodegradação de clorofórmio e fenol","Santos, Valquíria Claret dos, Kondo, Márcia Matiko","Química Nova; 29(2); 251-255","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200015&lang=pt" 
"S0100-40422006000200030-scl","Otimização do processo de extração e isolamento do antimalárico artemisinina a partir de Artemisia annua L.","Rodrigues, Rodney Alexandre Ferreira, Foglio, Mary Ann, Boaventura Júnior, Sinésio, Santos, Adriana da Silva, Rehder, Vera Lúcia Garcia","Química Nova; 29(2); 368-372","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200030&lang=pt" 
"S0100-40422006000200037-scl","Gestão de resíduos químicos em universidades: Universidade de Brasília em foco","Imbroisi, Denise, Guaritá-Santos, Antônio José Moraes, Barbosa, Samantha Soares, Shintaku, Susan da Fonseca, Monteiro, Hugo Jorge, Ponce, Gaston Alfredo East, Furtado, Juliana Guadalupe, Tinoco, Carla Juliana, Mello, Denise Carvalho, Machado, Patrícia Fernandes Lootens","Química Nova; 29(2); 404-409","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200037&lang=pt" 
"S0100-40422006000200033-scl","","Salgado, Guillermo, Navarrete, José, Bustos, Carlos, Sánchez, Cristián, Ugarte, Ricardo","Química Nova; 29(2); 381-384","Química Nova","Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200033&lang=pt" 
"S0100-40422006000200034-scl","Estudos Cinéticos da aquação do trans-[Co(en)2Cl2]Cl","Moura, Aline O., Martins, Paolla C., Cunha, Lucas B. F. R., Bolzon, Lucas B., Pertusatti, Jonas, Prado, Alexandre G. S.","Química Nova; 29(2); 385-387","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200034&lang=pt" 
"S0100-40422006000200007-scl","Constituintes químicos de Bombacopsis glabra (bombacaceae)","Paula, Vanderlúcia F., Cruz, Mariluze P., Barbosa, Luiz C. de A.","Química Nova; 29(2); 213-215","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200007&lang=pt" 
"S0100-879X2006000400005-scl","Hyperhomocystinemia in patients with coronary artery disease","Faria-Neto, J.R., Chagas, A.C.P., Bydlowski, S.P., Lemos Neto, P.A., Chamone, D.A., Ramirez, J.A.F., da Luz, P.L.","Brazilian Journal of Medical and Biological Research; 39(4); 455-463","Brazilian Journal of Medical and Biological Research","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2006000400005&lang=pt" 
"S0100-879X2006000400002-scl","Chemotherapy versus support cancer treatment in advanced gastric cancer: a meta-analysis","Casaretto, L., Sousa, P.L.R., Mari, J.J.","Brazilian Journal of Medical and Biological Research; 39(4); 431-440","Brazilian Journal of Medical and Biological Research","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2006000400002&lang=pt" 
"S0100-879X2006000400004-scl","Estrogen receptor 1 gene polymorphisms and coronary artery disease in the Brazilian population","Almeida, S., Hutz, M.H.","Brazilian Journal of Medical and Biological Research; 39(4); 447-454","Brazilian Journal of Medical and Biological Research","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2006000400004&lang=pt" 
"S0100-879X2006000400010-scl","High incidence of adverse reactions to initial antiretroviral therapy in Brazil","Menezes de Pádua, C.A., César, C.C., Bonolo, P.F., Acurcio, F.A., Guimarães, M.D.C.","Brazilian Journal of Medical and Biological Research; 39(4); 495-505","Brazilian Journal of Medical and Biological Research","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2006000400010&lang=pt" 
"S0100-879X2006000400013-scl","HBV vaccination of HCV-infected patients with occult HBV infection and anti-HBc-positive blood donors","Pereira, J.S.F., Gonçales, N.S.L., Silva, C., Lazarini, M.S.K., Pavan, M.H.P., Fais, V.C., Gonçales Júnior, F.L.","Brazilian Journal of Medical and Biological Research; 39(4); 525-531","Brazilian Journal of Medical and Biological Research","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2006000400013&lang=pt" 
"S0100-879X2006000400007-scl","Exercise stress testing before and after successful multivessel percutaneous transluminal coronary angioplasty","Chalela, W.A., Kreling, J.C., Falcão, A.M., Hueb, W., Moffa, P.J., Pereyra, P.L.A., Ramires, J.A.F.","Brazilian Journal of Medical and Biological Research; 39(4); 475-482","Brazilian Journal of Medical and Biological Research","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2006000400007&lang=pt" 
"S0100-879X2006000400009-scl","Effects of metformin on the glycemic control, lipid profile, and arterial blood pressure of type 2 diabetic patients with metabolic syndrome already on insulin","Mourão-Júnior, C.A., Sá, J.R., Guedes, O.M.S., Dib, S.A.","Brazilian Journal of Medical and Biological Research; 39(4); 489-494","Brazilian Journal of Medical and Biological Research","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2006000400009&lang=pt" 
"S0100-879X2006000400014-scl","Renal and extrarenal manifestations of autosomal dominant polycystic kidney disease","Romão, E.A., Moysés Neto, M., Teixeira, S.R., Muglia, V.F., Vieira-Neto, O.M., Dantas, M.","Brazilian Journal of Medical and Biological Research; 39(4); 533-538","Brazilian Journal of Medical and Biological Research","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2006000400014&lang=pt" 
"S0100-40422006000200005-scl","Solid phase extraction of iron and lead in environmental matrices on amberlite xad-1180/pv","Soylak, Mustafa, Tuzen, Mustafa, Narin, Ibrahim","Química Nova; 29(2); 203-207","Química Nova","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200005&lang=pt" 
"S0100-40422006000200006-scl","Azul de metileno imobilizado na celulose/TiO2 e SiO2/TiO2: propriedades eletroquímicas e planejamento fatorial","Scotti, Rodrigo, Lima, Eder C., Benvenutti, Edilson V., Piatnicki, Clarisse M. S., Dias, Sílvio L. P., Gushikem, Yoshitaka, Kubota, Lauro T.","Química Nova; 29(2); 208-212","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200006&lang=pt" 
"S0100-40422006000200019-scl","Dispositivos poliméricos eletroluminescentes","Oliveira, Hueder P. M. de, Cossiello, Rafael F., Atvars, Teresa D. Z., Akcelrud, Leni","Química Nova; 29(2); 277-286","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200019&lang=pt" 
"S0102-311X2006000400011-scl","The authors reply","Vlahov, David, Celentano, David D.","Cadernos de Saúde Pública; 22(4); 730-731","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400011&lang=pt" 
"S0102-311X2006000400006-scl","Debate on the paper by David Vlahov &amp; David D. Celentano","Lima, Dirce Bonfim de","Cadernos de Saúde Pública; 22(4); 723-723","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400006&lang=pt" 
"S0102-311X2006000400010-scl","Debate on the paper by David Vlahov &amp; David D. Celentano","Ayres, José Ricardo de C. M.","Cadernos de Saúde Pública; 22(4); 728-730","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400010&lang=pt" 
"S0102-311X2006000400009-scl","Debate on the paper by David Vlahov &amp; David D. Celentano","Kalichman, Artur","Cadernos de Saúde Pública; 22(4); 727-728","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400009&lang=pt" 
"S0102-311X2006000400008-scl","Debate on the paper by David Vlahov &amp; David D. Celentano","Palácios, Marisa","Cadernos de Saúde Pública; 22(4); 725-726","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400008&lang=pt" 
"S0102-311X2006000400007-scl","Debate on the paper by David Vlahov &amp; David D. Celentano","Monteiro, Simone","Cadernos de Saúde Pública; 22(4); 724-725","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400007&lang=pt" 
"S0102-311X2006000400005-scl","Debate on the paper by David Vlahov &amp; David D. Celentano","Vargas, Eduardo Viana","Cadernos de Saúde Pública; 22(4); 722-723","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400005&lang=pt" 
"S0102-311X2006000400003-scl","Debate on the paper by David Vlahov &amp; David D. Celentano","Bastos, Francisco I., Boily, Marie-Claude","Cadernos de Saúde Pública; 22(4); 719-720","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400003&lang=pt" 
"S0102-311X2006000400001-scl","Redução de danos: marcos, dilemas, perspectivas, desafios","Caiaffa, Waleska Teixeira, Bastos, Francisco Inácio","Cadernos de Saúde Pública; 22(4); 702-703","Cadernos de Saúde Pública","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400001&lang=pt" 
"S0102-311X2006000400004-scl","Debate on the paper by David Vlahov &amp; David D. Celentano","Pechansky, Flavio","Cadernos de Saúde Pública; 22(4); 720-721","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400004&lang=pt" 
"S0102-311X2006000400013-scl","The HIV/AIDS epidemic and changes in injecting drug use in Buenos Aires, Argentina","Rossi, Diana, Pía Pawlowicz, María, Rangugni, Victoria, Zunino Singh, Dhan, Goltzman, Paula, Cymerman, Pablo, Vila, Marcelo, Touzé, Graciela","Cadernos de Saúde Pública; 22(4); 741-750","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400013&lang=pt" 
"S0102-311X2006000400014-scl","Reconstructing the AIDS epidemic among injection drug users in Brazil","Hacker, Mariana A., Leite, Iuri C., Renton, Adrian, Torres, Tania Guillén de, Gracie, Renata, Bastos, Francisco I.","Cadernos de Saúde Pública; 22(4); 751-760","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400014&lang=pt" 
"S0102-311X2006000400015-scl","Syringe exchange programs in Brazil: preliminary assessment of 45 programs","Fonseca, Elize Massard da, Ribeiro, José Mendes, Bertoni, Neilane, Bastos, Francisco I.","Cadernos de Saúde Pública; 22(4); 761-770","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400015&lang=pt" 
"S0102-311X2006000400018-scl","Characteristics of male and female injecting drug users of the AjUDE-Brasil II Project","Cintra, Ana Maria de Oliveira, Caiaffa, Waleska Teixeira, Mingoti, Sueli Aparecida","Cadernos de Saúde Pública; 22(4); 791-802","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400018&lang=pt" 
"S0102-311X2006000400019-scl","Utilization of HIV/AIDS treatment services: comparing injecting drug users and other clients","Melo, Angelita Cristine de, Caiaffa, Waleska Teixeira, César, Cibele Comini, Dantas, Ricardo Vieira, Couttolenc, Bernard François","Cadernos de Saúde Pública; 22(4); 803-813","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400019&lang=pt" 
"S0102-311X2006000400012-scl","Getting clean and harm reduction: adversarial or complementary issues for injection drug users","Peterson, James, Mitchell, Shannon Gwin, Hong, Yan, Agar, Michael, Latkin, Carl","Cadernos de Saúde Pública; 22(4); 733-740","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400012&lang=pt" 
"S0102-311X2006000400008-spa","Debate on the paper by David Vlahov &amp; David D. Celentano","Palácios, Marisa","Cadernos de Saúde Pública; 22(4); 725-726","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400008&lang=pt" 
"S0102-311X2006000400010-spa","Debate on the paper by David Vlahov &amp; David D. Celentano","Ayres, José Ricardo de C. M.","Cadernos de Saúde Pública; 22(4); 728-730","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400010&lang=pt" 
"S0102-311X2006000400003-spa","Debate on the paper by David Vlahov &amp; David D. Celentano","Bastos, Francisco I., Boily, Marie-Claude","Cadernos de Saúde Pública; 22(4); 719-720","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400003&lang=pt" 
"S0102-311X2006000400001-spa","Redução de danos: marcos, dilemas, perspectivas, desafios","Caiaffa, Waleska Teixeira, Bastos, Francisco Inácio","Cadernos de Saúde Pública; 22(4); 702-703","Cadernos de Saúde Pública","Inglês, Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400001&lang=pt" 
"S0102-311X2006000400005-spa","Debate on the paper by David Vlahov &amp; David D. Celentano","Vargas, Eduardo Viana","Cadernos de Saúde Pública; 22(4); 722-723","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400005&lang=pt" 
"S0102-311X2006000400004-spa","Debate on the paper by David Vlahov &amp; David D. Celentano","Pechansky, Flavio","Cadernos de Saúde Pública; 22(4); 720-721","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400004&lang=pt" 
"S0102-311X2006000400011-spa","The authors reply","Vlahov, David, Celentano, David D.","Cadernos de Saúde Pública; 22(4); 730-731","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400011&lang=pt" 
"S0102-311X2006000400009-spa","Debate on the paper by David Vlahov &amp; David D. Celentano","Kalichman, Artur","Cadernos de Saúde Pública; 22(4); 727-728","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400009&lang=pt" 
"S0102-311X2006000400007-spa","Debate on the paper by David Vlahov &amp; David D. Celentano","Monteiro, Simone","Cadernos de Saúde Pública; 22(4); 724-725","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400007&lang=pt" 
"S0102-311X2006000400006-spa","Debate on the paper by David Vlahov &amp; David D. Celentano","Lima, Dirce Bonfim de","Cadernos de Saúde Pública; 22(4); 723-723","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400006&lang=pt" 
"S0102-311X2006000400025-spa","Advocacy and coverage of needle exchange programs: results of a comparative study of harm reduction programs in Brazil, Bangladesh, Belarus, Ukraine, Russian Federation, and China","Burrows, Dave","Cadernos de Saúde Pública; 22(4); 871-879","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400025&lang=pt" 
"S0102-311X2006000400024-spa","&quot;The first shot&quot;: the context of first injection of illicit drugs, ongoing injecting practices, and hepatitis C infection in Rio de Janeiro, Brazil","Oliveira, Maria de Lourdes Aguiar, Hacker, Mariana A., Oliveira, Sabrina Alberti Nóbrega de, Telles, Paulo Roberto, Ó, Kycia Maria Rodrigues do, Yoshida, Clara Fumiko Tachibana, Bastos, Francisco I.","Cadernos de Saúde Pública; 22(4); 861-870","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400024&lang=pt" 
"S0102-311X2006000400023-spa","Profile of male Brazilian injecting drug users who have sex with men","Ferreira, Aline Dayrell, Caiaffa, Waleska Teixeira, Bastos, Francisco I., Mingoti, Sueli Aparecida","Cadernos de Saúde Pública; 22(4); 849-860","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400023&lang=pt" 
"S0102-311X2006000400022-spa","HCV and HIV infection and co-infection: injecting drug use and sexual behavior, AjUDE-Brasil I Project","Zocratto, Keli Bahia Felicíssimo, Caiaffa, Waleska Teixeira, Proietti, Fernando Augusto, Carneiro-Proietti, Anna Bárbara, Mingoti, Sueli Aparecida, Ribeiro, Geraldo José Coelho","Cadernos de Saúde Pública; 22(4); 839-848","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400022&lang=pt" 
"S0102-311X2006000400021-spa","AIDS incidence and mortality in injecting drug users: the AjUDE-Brasil II Project","Cardoso, Mauro Nogueira, Caiaffa, Waleska Teixeira, Mingoti, Sueli Aparecida","Cadernos de Saúde Pública; 22(4); 827-837","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400021&lang=pt" 
"S0102-311X2006000400020-spa","Injecting drug users who are (un)aware of their HIV serostatus: findings from the multi-center study AjUDE-Brasil II","Ferreira, Aline Dayrell, Caiaffa, Waleska Teixeira, Bastos, Francisco I., Mingoti, Sueli Aparecida","Cadernos de Saúde Pública; 22(4); 815-826","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400020&lang=pt" 
"S0102-311X2006000400019-spa","Utilization of HIV/AIDS treatment services: comparing injecting drug users and other clients","Melo, Angelita Cristine de, Caiaffa, Waleska Teixeira, César, Cibele Comini, Dantas, Ricardo Vieira, Couttolenc, Bernard François","Cadernos de Saúde Pública; 22(4); 803-813","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400019&lang=pt" 
"S0102-311X2006000400018-spa","Characteristics of male and female injecting drug users of the AjUDE-Brasil II Project","Cintra, Ana Maria de Oliveira, Caiaffa, Waleska Teixeira, Mingoti, Sueli Aparecida","Cadernos de Saúde Pública; 22(4); 791-802","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400018&lang=pt" 
"S0102-311X2006000400017-spa","A capture-recapture technique to estimate the size of the injecting drug user population attending syringe exchange programs: AjUDE-Brasil II Project","Mingoti, Sueli Aparecida, Caiaffa, Waleska Teixeira","Cadernos de Saúde Pública; 22(4); 783-789","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400017&lang=pt" 
"S0102-311X2006000400016-spa","The contribution of two Brazilian multi-center studies to the assessment of HIV and HCV infection and prevention strategies among injecting drug users: the AjUDE-Brasil I and II Projects","Caiaffa, Waleska Teixeira, Bastos, Francisco I., Freitas, Lívia Leite de, Mingoti, Sueli Aparecida, Proietti, Fernando Augusto, Carneiro-Proietti, Anna Bárbara, Gandolfi, Denise, Doneda, Denise","Cadernos de Saúde Pública; 22(4); 771-782","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400016&lang=pt" 
"S0102-311X2006000400015-spa","Syringe exchange programs in Brazil: preliminary assessment of 45 programs","Fonseca, Elize Massard da, Ribeiro, José Mendes, Bertoni, Neilane, Bastos, Francisco I.","Cadernos de Saúde Pública; 22(4); 761-770","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400015&lang=pt" 
"S0102-311X2006000400014-spa","Reconstructing the AIDS epidemic among injection drug users in Brazil","Hacker, Mariana A., Leite, Iuri C., Renton, Adrian, Torres, Tania Guillén de, Gracie, Renata, Bastos, Francisco I.","Cadernos de Saúde Pública; 22(4); 751-760","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400014&lang=pt" 
"S0102-311X2006000400013-spa","The HIV/AIDS epidemic and changes in injecting drug use in Buenos Aires, Argentina","Rossi, Diana, Pía Pawlowicz, María, Rangugni, Victoria, Zunino Singh, Dhan, Goltzman, Paula, Cymerman, Pablo, Vila, Marcelo, Touzé, Graciela","Cadernos de Saúde Pública; 22(4); 741-750","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400013&lang=pt" 
"S0102-311X2006000400012-spa","Getting clean and harm reduction: adversarial or complementary issues for injection drug users","Peterson, James, Mitchell, Shannon Gwin, Hong, Yan, Agar, Michael, Latkin, Carl","Cadernos de Saúde Pública; 22(4); 733-740","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400012&lang=pt" 
"S0102-311X2006000400002-scl","Access to highly active antiretroviral therapy for injection drug users: adherence, resistance, and death","Vlahov, David, Celentano, David D.","Cadernos de Saúde Pública; 22(4); 705-718","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400002&lang=pt" 
"S0102-311X2006000400016-scl","The contribution of two Brazilian multi-center studies to the assessment of HIV and HCV infection and prevention strategies among injecting drug users: the AjUDE-Brasil I and II Projects","Caiaffa, Waleska Teixeira, Bastos, Francisco I., Freitas, Lívia Leite de, Mingoti, Sueli Aparecida, Proietti, Fernando Augusto, Carneiro-Proietti, Anna Bárbara, Gandolfi, Denise, Doneda, Denise","Cadernos de Saúde Pública; 22(4); 771-782","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400016&lang=pt" 
"S0102-311X2006000400017-scl","A capture-recapture technique to estimate the size of the injecting drug user population attending syringe exchange programs: AjUDE-Brasil II Project","Mingoti, Sueli Aparecida, Caiaffa, Waleska Teixeira","Cadernos de Saúde Pública; 22(4); 783-789","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400017&lang=pt" 
"S0102-311X2006000400020-scl","Injecting drug users who are (un)aware of their HIV serostatus: findings from the multi-center study AjUDE-Brasil II","Ferreira, Aline Dayrell, Caiaffa, Waleska Teixeira, Bastos, Francisco I., Mingoti, Sueli Aparecida","Cadernos de Saúde Pública; 22(4); 815-826","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400020&lang=pt" 
"S0102-311X2006000400021-scl","AIDS incidence and mortality in injecting drug users: the AjUDE-Brasil II Project","Cardoso, Mauro Nogueira, Caiaffa, Waleska Teixeira, Mingoti, Sueli Aparecida","Cadernos de Saúde Pública; 22(4); 827-837","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400021&lang=pt" 
"S0102-311X2006000400022-scl","HCV and HIV infection and co-infection: injecting drug use and sexual behavior, AjUDE-Brasil I Project","Zocratto, Keli Bahia Felicíssimo, Caiaffa, Waleska Teixeira, Proietti, Fernando Augusto, Carneiro-Proietti, Anna Bárbara, Mingoti, Sueli Aparecida, Ribeiro, Geraldo José Coelho","Cadernos de Saúde Pública; 22(4); 839-848","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400022&lang=pt" 
"S0102-311X2006000400023-scl","Profile of male Brazilian injecting drug users who have sex with men","Ferreira, Aline Dayrell, Caiaffa, Waleska Teixeira, Bastos, Francisco I., Mingoti, Sueli Aparecida","Cadernos de Saúde Pública; 22(4); 849-860","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400023&lang=pt" 
"S0102-311X2006000400025-scl","Advocacy and coverage of needle exchange programs: results of a comparative study of harm reduction programs in Brazil, Bangladesh, Belarus, Ukraine, Russian Federation, and China","Burrows, Dave","Cadernos de Saúde Pública; 22(4); 871-879","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400025&lang=pt" 
"S0102-311X2006000400002-spa","Access to highly active antiretroviral therapy for injection drug users: adherence, resistance, and death","Vlahov, David, Celentano, David D.","Cadernos de Saúde Pública; 22(4); 705-718","Cadernos de Saúde Pública","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2006000400002&lang=pt" 
"S0102-311X2006000400024-scl","&quot;The first shot&quot;: the context of first injection of illicit drugs, ongoing injecting practices, and hepatitis C infection in Rio de Janeiro, Brazil","Oliveira, Maria de Lourdes Aguiar, Hacker, Mariana A., Oliveira, Sabrina Alberti Nóbrega de, Telles, Paulo Roberto, Ó, Kycia Maria Rodrigues do, Yoshida, Clara Fumiko Tachibana, Bastos, Francisco I.","Cadernos de Saúde Pública; 22(4); 861-870","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000400024&lang=pt" 
