"S0718-80722012000100005-chl","Obligaciones y responsabilidad civil","Pizarro Wilson, Carlos","Revista chilena de derecho privado; (18); 181-185","Revista chilena de derecho privado","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722012000100005&lang=pt" 
"S0004-27302012000500007-scl","Testosterona falsamente elevada em uma paciente diabética tipo 1 com acne e insuficiência renal crônica em diálise","Marcondes, José Antonio Miguel, Martins, Thais Cotrim, Amaral, Alexandre Sarubbi Raposo do, Nery, Márcia","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 319-323","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500007&lang=pt" 
"S0718-22362012000100001-chl","Presentación","","Ultima década; 20(36); 07-08","Ultima década","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22362012000100001&lang=pt" 
"S0718-22362012000100002-chl","Épocas, cohortes y generaciones de chilenos/as: exploración en torno a los grupos socioepocales","Canales Cerón, Manuel, Ghiardo Soto, Felipe","Ultima década; 20(36); 11-41","Ultima década","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22362012000100002&lang=pt" 
"S0718-22362012000100003-chl","La desconfianza de los jóvenes: sustrato del malestar social","Sandoval, Mario","Ultima década; 20(36); 43-70","Ultima década","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22362012000100003&lang=pt" 
"S0718-22362012000100004-chl","Las expectativas sobre el futuro educativo y laboral de jóvenes de la escuela secundaria: entre lo posible y lo deseable","Corica, Agustina","Ultima década; 20(36); 71-95","Ultima década","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22362012000100004&lang=pt" 
"S0718-22362012000100005-chl","Sociedades adultocéntricas: sobre sus orígenes y reproducción","Duarte Quapper, Claudio","Ultima década; 20(36); 99-125","Ultima década","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22362012000100005&lang=pt" 
"S0718-22362012000100006-chl","Juventud, migración y discriminación en el Chile contemporáneo","Aravena Reyes, Andrea, Alt Álvarez, Carolina","Ultima década; 20(36); 127-140","Ultima década","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22362012000100006&lang=pt" 
"S0718-22362012000100007-chl","Indicadores aplicados a la visión dominante de la masculinidad por adolescentes de educación secundaria: La importancia del «deber ser» hombre","Ceballos Fernández, Marta","Ultima década; 20(36); 141-162","Ultima década","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22362012000100007&lang=pt" 
"S0004-27302012000500003-scl","Obesidade abdominal e fatores associados em adolescentes: comparação de duas regiões brasileiras diferentes economicamente","Silva, Diego Augusto Santos, Pelegrini, Andreia, Silva, Adelson Fernandes da, Grigollo, Leoberto Ricardo, Petroski, Edio Luiz","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 291-299","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500003&lang=pt" 
"S0004-27302012000500002-scl","Relationship between homocysteine and non-dipper pattern in patients with type 2 diabetes mellitus","Korkmaz, Serdal, Yilmaz, Abdulkerim, Yildiz, Gürsel, Kiliçli, Fatih, Içağasioğlu, Serhat","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 285-290","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500002&lang=pt" 
"S0004-27302012000500011-scl","Ablação de remanescentes tireoidianos com 30 mCi de 131I em pacientes com câncer de tireoide preparados com TSH recombinante humano","Rosário, Pedro Weslley","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 338-340","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500011&lang=pt" 
"S0004-27302012000500010-scl","Influência do ganho de peso sobre os níveis de glicemia casual: um estudo em crianças e adolescentes matriculados na rede pública de ensino na cidade de Salvador, BA, Brasil","Silva, Rita de Cássia Ribeiro, Assis, Ana Marlúcia Oliveira, Adan, Luís Fernando, Pinto, Elizabete de Jesus, Rodrigues, Laura Cunha","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 336-337","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500010&lang=pt" 
"S0004-27302012000500008-scl","A rare case of Cushing syndrome by cyclic ectopic-ACTH","Farage, Mariana, Costa, Mario Alberto da Dantas Loures, Godoy-Matos, Amélio Fernando","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 324-330","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500008&lang=pt" 
"S0004-27302012000500009-scl","Minimal change disease associated with type 1 and type 2 diabetes mellitus","Moyses Neto, Miguel, Silva, Gyl Eanes Barros, Costa, Roberto S., Romão, Elen A., Vieira Neto, Osvaldo Merege, Dantas, Marcio","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 331-335","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500009&lang=pt" 
"S0718-48082012000200001-chl","Episodios de Cambio y Estancamiento en Psicoterapia: Características de la comunicación verbal entre pacientes y terapeutas","Fernández, Olga, Herrera, Pablo, Krause, Mariane, Pérez, Janet Carola, Valdés, Nelson, Vilches, Oriana, Tomicic, Alemka","Terapia psicológica; 30(2); 5-22","Terapia psicológica","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200001&lang=pt" 
"S0718-48082012000200002-chl","Bienestar Psicológico, Apoyo Social Percibido y Percepción de Salud en Adultos Mayores","Vivaldi, Flavia, Barra, Enrique","Terapia psicológica; 30(2); 23-29","Terapia psicológica","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200002&lang=pt" 
"S0718-48082012000200003-chl","La Evaluación del Estrés Traumático Secundario: Estudio Comparado en Bomberos y Paramédicos de los Servicios de Emergencia de Guadalajara, México","Meda, Rosa, Moreno-Jiménez, Bernardo, Palomera, Andrés, Arias, Elva, Vargas, Rodrigo","Terapia psicológica; 30(2); 31-41","Terapia psicológica","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200003&lang=pt" 
"S0718-48082012000200004-chl","Consumo de Drogas y Violencia en el Noviazgo en Estudiantes Universitarios del Sur de Chile","Saldivia, Claudia, Vizcarra, Beatriz","Terapia psicológica; 30(2); 43-49","Terapia psicológica","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200004&lang=pt" 
"S0718-48082012000200005-chl","The Effects of Stress Coping Strategies in Post-Traumatic Stress Symptoms Among Earthquake Survivors: An Explanatory Model of Post-Traumatic Stress","Leiva-Bianchi, Marcelo, Baher, Guillermo, Poblete, Carlos","Terapia psicológica; 30(2); 51-59","Terapia psicológica","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200005&lang=pt" 
"S0718-48082012000200006-chl","Estilo de Apego, Empatía y Autoestima en Agresores de Pareja","Loinaz, Ismael, Echeburúa, Enrique, Ullate, María","Terapia psicológica; 30(2); 61-70","Terapia psicológica","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200006&lang=pt" 
"S0718-48082012000200007-chl","El Estado Actual de la Investigación Sobre la Discriminación Sexual","Toro-Alfonso, José","Terapia psicológica; 30(2); 71-76","Terapia psicológica","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200007&lang=pt" 
"S0718-48082012000200008-chl","El Rol Predisponente del Optimismo: Hacia un Modelo Etiológico del Bienestar","Vera-Villarroel, Pablo, Pávez, Paula, Silva, Jaime","Terapia psicológica; 30(2); 77-84","Terapia psicológica","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200008&lang=pt" 
"S0718-48082012000200009-chl","Forma breve del SPSI-R: Análisis preliminar de su validez interna y confiabilidad","Merino, César","Terapia psicológica; 30(2); 85-90","Terapia psicológica","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082012000200009&lang=pt" 
"S0100-879X2012000700005-scl","Percent body fat is a better predictor of cardiovascular risk factors than body mass index","Zeng, Qiang, Dong, Sheng-Yong, Sun, Xiao-Nan, Xie, Jing, Cui, Yi","Brazilian Journal of Medical and Biological Research; 45(7); 591-600","Brazilian Journal of Medical and Biological Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2012000700005&lang=pt" 
"S0102-86502012000700001-scl","SOBRADPEC 25 anos","Goldenberg, Saul","Acta Cirurgica Brasileira; 27(7); 439-440","Acta Cirurgica Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502012000700001&lang=pt" 
"S0102-86502012000700003-scl","Effects of prokinetic drugs on the abdominal wall wound healing of rats submitted to segmental colectomy and colonic anastomosis","Morais, Pedro Henrique Alves de, Silva, Naiara Galvão da, Oliveira, Marcos Vinícius Melo de, Brandão, Alexandre Malta, Silva, Silvana Marques e, Carneiro, Fabiana Pirani, Sousa, João Batista de","Acta Cirurgica Brasileira; 27(7); 448-453","Acta Cirurgica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502012000700003&lang=pt" 
"S0102-86502012000700004-scl","Comparative study between meshes of polyester with collagen and polytetrafluoroethylene in the repair of defects produced in abdominal wall of rats","Naufel, Andrea Mendes de Oliveira, Czeczko, Nicolau Gregori, Mafafaia, Osvaldo, Ribas-Filho, Jurandir Marcondes, Naufel-Junior, Carlos Roberto, Dietz, Ulrich Andreas, Marinho-Júnior, Carlos Hespanha, Sucharski, Enéas Eduardo","Acta Cirurgica Brasileira; 27(7); 454-459","Acta Cirurgica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502012000700004&lang=pt" 
"S0102-86502012000700005-scl","Impact of hypertension in liver regeneration in rats","Biondo-Simões, Maria de Lourdes Pessole, Zamboni, Camila Gadens, Martins, Evelise, Lechinewski, Luka David, Ioshii, Sérgio Ossamu, Robes, Rogerio Ribeiro","Acta Cirurgica Brasileira; 27(7); 460-464","Acta Cirurgica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502012000700005&lang=pt" 
"S0102-86502012000700007-scl","Characterization of human adipose-derived stem cells","Gaiba, Silvana, França, Lucimar Pereira de, França, Jerônimo Pereira de, Ferreira, Lydia Masako","Acta Cirurgica Brasileira; 27(7); 471-476","Acta Cirurgica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502012000700007&lang=pt" 
"S0102-86502012000700010-scl","Is there a therapeutic window for pentoxifylline after the onset of acute pancreatitis?","Coelho, Ana Maria Mendonça, Kunitake, Tiago Alexandre, Machado, Marcel Cerqueira Cesar, Martins, Joilson Oliveira, Patzina, Rosely Antunes, D&#039;Albuquerque, Luiz Augusto Carneiro, Jukemura, José","Acta Cirurgica Brasileira; 27(7); 487-493","Acta Cirurgica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502012000700010&lang=pt" 
"S0102-86502012000700011-scl","A study of interleukin 6 (IL-6) and tumor necrosis factor alpha (TNF-α) serum levels in rats subjected to fecal peritonitis and treated with intraperitoneal ropivacaine","Brocco, Marcos Célio, Paulo, Danilo Nagib Salomão, Almeida, Carlos Eduardo David de, Carraretto, Antonio Roberto, Cabral, Sigmar Aurea, Silveira, Amanda Cardoso de Oliveira, Gomez, Renato Santiago, Baptista, João Florêncio de Abreu","Acta Cirurgica Brasileira; 27(7); 494-498","Acta Cirurgica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502012000700011&lang=pt" 
"S0102-86502012000700012-scl","Study on functional cardiorespiratory changes after laparoscopic Nissen fundoplication","Sérvio, Thaianne Cavalcante, Pereira, Rodrigo Severo de Camargo, Cataneo, Daniele Cristina","Acta Cirurgica Brasileira; 27(7); 499-504","Acta Cirurgica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502012000700012&lang=pt" 
"S1413-81232012000700002-spa","Itinerários e métodos do aborto ilegal em cinco capitais brasileiras","Diniz, Debora, Medeiros, Marcelo","Ciência &amp; Saúde Coletiva; 17(7); 1671-1681","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000700002&lang=pt" 
"S1413-81232012000700002-scl","Itinerários e métodos do aborto ilegal em cinco capitais brasileiras","Diniz, Debora, Medeiros, Marcelo","Ciência &amp; Saúde Coletiva; 17(7); 1671-1681","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000700002&lang=pt" 
"S1982-88372012000100004-scl","Da aurora à meia-noite e a questão da intermedialidade no expressionismo","Korfmann, Michael","Pandaemonium Germanicum; 15(19); 49-81","Pandaemonium Germanicum","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-88372012000100004&lang=pt" 
"S1807-59322012000700019-scl","S100B protein expression in the heart of deceased individuals by overdose: a new forensic marker?","Faa, Armando, Senes, Giancarlo, Locci, Annalisa, Pampaloni, Pietro, Pais, Maria Elena, Piras, Bruno, d&#039;Aloja, Ernesto, Faa, Gavino","Clinics; 67(7); 821-826","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000700019&lang=pt" 
"S0004-282X2012000700026-scl","Pharmacotherapy treatment of depression in patients with neurodegenerative diseases: where are we?","Chagas, Marcos Hortes N., Macedo, Lígia Horta de, Crippa, José Alexandre S.","Arquivos de Neuro-Psiquiatria; 70(7); 563-563","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700026&lang=pt" 
"S0004-282X2012000700025-scl","The prevalence of multiple sclerosis in the city of Santos has remained unaltered for five years","Fragoso, Yara Dadalti, Brooks, Joseph Bruno Bidin","Arquivos de Neuro-Psiquiatria; 70(7); 562-562","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700025&lang=pt" 
"S0004-282X2012000700024-scl","Reply: psychiatric disorders and dengue","Caixeta, Leonardo, Azevedo, Paulo Verlaine Borges, Caixeta, Marcelo, Reimer, Cláudio Henrique Ribeiro","Arquivos de Neuro-Psiquiatria; 70(7); 561-561","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700024&lang=pt" 
"S0004-282X2012000700022-scl","Good obstetric outcome in a patient with Segawa disease","Watanabe, Takashi, Matsubara, Shigeki","Arquivos de Neuro-Psiquiatria; 70(7); 559-560","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700022&lang=pt" 
"S0004-282X2012000700018-scl","Transverse myelitis with Brown-Sèquard syndrome after H1N1 immunization","Vieira, Marcelo Adriano da Cunha e Silva, Costa, Carlos Henrique N., Vieira, Chrystiany Plácido de B., Cavalcanti, Maria do Amparo S., Ferreira-Filho, Sebastião P.","Arquivos de Neuro-Psiquiatria; 70(7); 555-555","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700018&lang=pt" 
"S0004-282X2012000700001-scl","Do we need a new look in the definition of X-linked recessive disorders?","Lopes-Cendes, Iscia","Arquivos de Neuro-Psiquiatria; 70(7); 483-484","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700001&lang=pt" 
"S0004-282X2012000700017-scl","Complex visual hallucinations and delusional infestation comorbidity","Rocha, Fábio Lopes, Caramelli, Paulo, Oliveira, Laura C.","Arquivos de Neuro-Psiquiatria; 70(7); 553-554","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700017&lang=pt" 
"S0004-282X2012000700002-scl","A critical view of magnetic resonance imaging in the evaluation of motor neuron diseases","Leite, Cláudia da Costa","Arquivos de Neuro-Psiquiatria; 70(7); 485-486","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700002&lang=pt" 
"S0004-282X2012000700003-scl","X-linked adrenoleukodystrophy in heterozygous female patients: women are not just carriers","Lourenço, Charles Marques, Simão, Gustavo Novelino, Santos, Antonio Carlos, Marques Jr, Wilson","Arquivos de Neuro-Psiquiatria; 70(7); 487-491","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700003&lang=pt" 
"S0004-282X2012000700005-scl","Reliability and validity study of a Brazilian-Portuguese version of the fatigue severity scale in Parkinson&#039;s disease patients","Valderramas, Silvia, Feres, Ana Cristina, Melo, Ailton","Arquivos de Neuro-Psiquiatria; 70(7); 497-500","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700005&lang=pt" 
"S0004-282X2012000700011-scl","Clinical correlates of the restless legs syndrome","Marin, Luis Fabiano, Felicio, Andre Carvalho, Santos, William Adolfo, Prado, Lucila Bizari, Prado, Gilmar Fernandes","Arquivos de Neuro-Psiquiatria; 70(7); 529-531","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700011&lang=pt" 
"S0004-282X2012000700016-scl","A patient with primary progressive aphasia developing dementia due to Alzheimer&#039;s disease","Vaz, Thais Stvan, Bertolucci, Paulo Henrique Ferreira, Oliveira, Fabricio Ferreira de","Arquivos de Neuro-Psiquiatria; 70(7); 551-552","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700016&lang=pt" 
"S0004-282X2012000700015-scl","Nontraumatic clival cerebrospinal fluid rhinorrhea","Maranha, Luana Antunes, Corredato, Renata de Angeli, Araújo, João Cândido","Arquivos de Neuro-Psiquiatria; 70(7); 550-551","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700015&lang=pt" 
"S0004-282X2012000700020-scl","Comparison of primary headaches characteristics in the community and in a tertiary care clinic","Silva Jr, Ariovaldo Alberto","Arquivos de Neuro-Psiquiatria; 70(7); 557-557","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700020&lang=pt" 
"S0004-282X2012000700019-scl","Prevention of epidural postlaminectomy fibrosis using absorbable mechanical barriers in Wistar rats","Silva Junior, Joacil Carlos da","Arquivos de Neuro-Psiquiatria; 70(7); 556-556","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700019&lang=pt" 
"S0004-282X2012000700023-scl","Dengue and psychiatry disorder","Joob, Beuy, Wiwanitkit, Viroj","Arquivos de Neuro-Psiquiatria; 70(7); 560-560","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700023&lang=pt" 
"S0004-282X2012000700027-scl","Galvani&#039;s Spark: the story of the nerve impulse","Sica, Roberto E.","Arquivos de Neuro-Psiquiatria; 70(7); 564-564","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700027&lang=pt" 
"S1414-40772012000200001-scl","Editorial","Dias Sobrinho, José","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 295-298","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200001&lang=pt" 
"S1414-40772012000200002-scl","As atuais políticas públicas de avaliação para a educação superior e os impactos na configuração do trabalho docente","Ribeiro, Elisa Antonia","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 299-316","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200002&lang=pt" 
"S1414-40772012000200004-scl","Dicotomias conceituais da avaliação da educação superior","Pfeifer, Mariana","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 351-364","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200004&lang=pt" 
"S1414-40772012000200008-scl","Avaliação da presença da sustentabilidade ambiental no ensino dos cursos de graduação da Universidade de Passo Fundo","Brandli, Luciana Londero, Frandoloso, Marcos Antonio Leite, Fraga, Kéllen Tolotti, Vieira, Letícia Canal, Pereira, Luis Adriel","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 433-454","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200008&lang=pt" 
"S1414-40772012000200010-scl","Participação discente nas publicações da pós-graduação: um estudo comparativo entre programas públicos e privados de administração","Souza, Saulo Aparecido, Reinert, José Nilson","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 481-502","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200010&lang=pt" 
"S1414-40772012000200013-scl","Mudaram os tempos; mudaram as mulheres? Memórias de professoras do Ensino Superior","Almeida, Jane Soares de, Soares, Marisa","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 557-580","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200013&lang=pt" 
"S0004-282X2012000700006-scl","Refractory nonconvulsive status epilepticus in coma: analysis of the evolution of ictal patterns","Liberalesso, Paulo Breno Noronha, Garzon, Eliana, Yacubian, Elza Marcia T., Sakamoto, Américo C.","Arquivos de Neuro-Psiquiatria; 70(7); 501-505","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700006&lang=pt" 
"S0004-282X2012000700008-scl","Management of desmoid-type fibromatosis involving peripheral nerves","Siqueira, Mario G., Tavares, Paulo L., Martins, Roberto S., Heise, Carlos O., Foroni, Luciano H.L., Bordalo, Marcelo, Falzoni, Roberto","Arquivos de Neuro-Psiquiatria; 70(7); 514-519","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700008&lang=pt" 
"S0004-282X2012000700009-scl","Number of coils necessary to treat cerebral aneurysms according to each size group: a study based on a series of 952 embolized aneurysms","Vanzin, José Ricardo, Abud, Daniel Giansante, Rezende, Marco Tulio Salles, Moret, Jacques","Arquivos de Neuro-Psiquiatria; 70(7); 520-523","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700009&lang=pt" 
"S0004-282X2012000700010-scl","Clinical complications in patients with severe cervical spinal trauma: a ten-year prospective study","Santos, Egmond Alves Silva, Santos Filho, Wenner Jorzino, Possatti, Lucas Loss, Bittencourt, Lia Rita Azeredo, Fontoura, Emílio Afonso França, Botelho, Ricardo Vieira","Arquivos de Neuro-Psiquiatria; 70(7); 524-528","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700010&lang=pt" 
"S0004-282X2012000700012-scl","Is magnetic resonance imaging a plausible biomarker for upper motor neuron degeneration in amyotrophic lateral sclerosis/primary lateral sclerosis or merely a useful paraclinical tool to exclude mimic syndromes? A critical review of imaging applicability in clinical routine","Rocha, Antonio José da, Maia Júnior, Antonio Carlos Martins","Arquivos de Neuro-Psiquiatria; 70(7); 532-539","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700012&lang=pt" 
"S0004-282X2012000700013-scl","What do we know about the neurogenic potential of different stem cell types?","Lepski, Guilherme","Arquivos de Neuro-Psiquiatria; 70(7); 540-546","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000700013&lang=pt" 
"S1414-40772012000200003-scl","Avaliação institucional na Universidade Agostinho Neto (Angola) e regulação estatal: perspectivas, práticas e desafios","Silva, Eugénio Alves da, Mendes, Maria da Conceição Barbosa","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 317-350","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200003&lang=pt" 
"S1414-40772012000200005-scl","Reflexividade em saúde: investigação fenomenológica do processo reflexivo prevalente entre os formandos em educação física","Murata, Karina Tiemi, Barreira, Cristiano Roque Antunes","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 365-390","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200005&lang=pt" 
"S1414-40772012000200006-scl","Evasão escolar no curso de educação física da Universidade Federal do Piauí","Silva, Francisca Islandia Cardoso da, Rodrigues, Janete De Páscoa, Brito, Ahecio Kleber Araújo, França, Nanci Maria de","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 391-404","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200006&lang=pt" 
"S1414-40772012000200007-scl","Um instrumental metodológico para a análise da relação universidade-governo nos países de capitalismo periférico","Silva, Rogério Bezerra da","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 405-432","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200007&lang=pt" 
"S1414-40772012000200009-scl","A autoavaliação institucional no processo de tomada de decisão em IES: estudo de caso das Faculdades SENAC/SC","Maba, Elita Grosch, Marinho, Sidnei Vieira","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 455-480","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200009&lang=pt" 
"S1414-40772012000200011-scl","Entre o discurso praticado e a realidade percebida no processo de formação docente","Joaquim, Nathália de Fátima, Vilas Boas, Ana Alice, Carrieri, Alexandre de Pádua","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 17(2); 503-528","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772012000200011&lang=pt" 
