"S0717-75262010000300013-chl","Vitaminas C y E para la prevención de las complicaciones de la hipertensión en el embarazo","Vergara R, Angie, Carvajal C., Jorge, Vera PG, Claudio","Revista chilena de obstetricia y ginecología; 75(3); 213-215","Revista chilena de obstetricia y ginecología","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262010000300013&lang=pt" 
"S1676-26492010000200006-scl","Total, unbound plasma and salivary phenytoin levels in critically ill patients","Ibarra, M., Vázquez, Marta, Fagiolino, P., Mutilva, F., Canale, A.","Journal of Epilepsy and Clinical Neurophysiology; 16(2); 69-73","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492010000200006&lang=pt" 
"S0102-79722010000200002-scl","A influência do gênero e ordem de nascimento sobre as práticas educativas parentais","Sampaio, Izabela Tissot Antunes, Vieira, Mauro Luís","Psicologia: Reflexão e Crítica; 23(2); 198-207","Psicologia: Reflexão e Crítica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200002&lang=pt" 
"S0102-79722010000200007-scl","Contexto de produção e o estabelecimento da coerência na escrita de histórias por crianças","Pessoa, Ana Paula Perdigão, Correa, Jane, Spinillo, Alina","Psicologia: Reflexão e Crítica; 23(2); 253-260","Psicologia: Reflexão e Crítica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200007&lang=pt" 
"S0102-79722010000200006-scl","Desafios da etnografia com jovens em situação de rua: a entrada em campo","Matias, Hugo Juliano Duarte, Francischini, Rosângela","Psicologia: Reflexão e Crítica; 23(2); 243-252","Psicologia: Reflexão e Crítica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200006&lang=pt" 
"S1609-91172010000100011-per","Seroprevalencia de cisticercosis porcina en cuatro caseríos del Distrito de Omia, Amazonas","Carhuallanqui P., Mijael, López U., Teresa, González Z., Armando, Angulo J., Carlos","Revista de Investigaciones Veterinarias del Perú; 21(1); 73-79","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100011&lang=pt" 
"S1609-91172010000100012-per","Prevalencia de Neospora caninum en perros pastores de una empresa ganadera de la sierra sur del Perú","Vega O., Luis, Chávez V., Amanda, Falcón P., Néstor, Casas A., Eva, Puray Ch., Nidia","Revista de Investigaciones Veterinarias del Perú; 21(1); 80-86","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100012&lang=pt" 
"S1609-91172010000100015-per","Flora bacteriana del tracto digestivo de caracoles Helix aspersa müller bajo dos sistemas de crianza","Villena A., Mirella, Morales C., Siever, Soto P., Javier, Enciso H., Marco","Revista de Investigaciones Veterinarias del Perú; 21(1); 100-105","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100015&lang=pt" 
"S1609-91172010000100016-per","Incidencia de infección por Leptospira sp. en ronsocos (Hydrochoerus hydrochaeris) en cautiverio en un zoocriadero de Iquitos","Cueva A., Esther, Rivera G., Hermelinda, Sánchez P., Nofre, Ramírez V., Mercy","Revista de Investigaciones Veterinarias del Perú; 21(1); 106-112","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100016&lang=pt" 
"S1609-91172010000100017-per","Anticuerpos contra el virus de la diarrea viral bovina y su asociación con problemas reproductivos en borregas de una empresa ovejera de la sierra central del Perú","Flores B., Daniel, Rivera G., Hermelinda, Gavidia Ch., César, Manchego S., Alberto","Revista de Investigaciones Veterinarias del Perú; 21(1); 113-118","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100017&lang=pt" 
"S1609-91172010000100004-per","Refrigeración de semen canino utilizando glucosa, fructosa, trehalosa o sacarosa para prolongar la supervivencia espermática","Flores A., Jonathan, Fernández A., Víctor, Huamán U., Héctor, Ruiz G., Luis, Santiani A., Alexei","Revista de Investigaciones Veterinarias del Perú; 21(1); 26-34","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100004&lang=pt" 
"S1609-91172010000100002-per","Subproductos de papa en la alimentación estratégica de ovinos durante la estación seca en el Valle del Mantaro","Jiménez A., Ronald, San Martín H., Felipe, Huamán U., Héctor, Ara G., Miguel, Huamán C., Amparo","Revista de Investigaciones Veterinarias del Perú; 21(1); 11-18","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100002&lang=pt" 
"S1609-91172010000100005-per","Tipo y frecuencia de agresividad canina a humanos en pacientes de una Clínica Veterinaria en Lima","Sal y Rosas M., Eduardo, Fernández P., Viviana, Lira M., Boris, Santiani A., Alexei","Revista de Investigaciones Veterinarias del Perú; 21(1); 35-41","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100005&lang=pt" 
"S1609-91172010000100008-per","Frecuencia de hidatidosis en niños y adolescentes hospitalizados en el Instituto Nacional de Salud del Niño (Periodo 1996-2005)","Huamán G., Iván, Marocho C., Luis, López U., Teresa, Gavidia C., César","Revista de Investigaciones Veterinarias del Perú; 21(1); 54-60","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100008&lang=pt" 
"S1609-91172010000100007-per","Caracterización de las regiones organizadoras nucleolares en las células del tumor venéreo transmisible en caninos: Estudio histoquímico","Rodríguez I., Luis, Perales C., Rosa, Chavera C., Alfonso, Gavidia Ch., César, Díaz C., Diego","Revista de Investigaciones Veterinarias del Perú; 21(1); 48-53","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100007&lang=pt" 
"S1609-91172010000100022-per","Identificación de Salmonella sp. en tortugas motelo (Geochelone denticulata) de un criadero de la ciudad de Iquitos","Ruiz M., Nelson, Calle E., Sonia, Gálvez C., Hugo","Revista de Investigaciones Veterinarias del Perú; 21(1); 140-143","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100022&lang=pt" 
"S1609-91172010000100001-per","Anatomía macroscópica de la glándula mamaria de la llama (Lama glama)","Chávez R., Alexander, Sato S., Alberto, Navarrete Z., Miluska, Cisneros S., Jannet","Revista de Investigaciones Veterinarias del Perú; 21(1); 01-10","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100001&lang=pt" 
"S1609-91172010000100003-per","Efectos del tamaño de partícula y tipo de amonificación-conservación sobre la digestibilidad y consumo del rastrojo de maíz en ovinos","Jiménez A., Ronald, San Martín H., Felipe, Huamán U., Héctor, Ara G., Miguel, Arbaiza F., Teresa, Huamán C., Amparo","Revista de Investigaciones Veterinarias del Perú; 21(1); 19-25","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100003&lang=pt" 
"S1609-91172010000100006-per","Frecuencia del tumor venéreo transmisible en caninos: Casuística del Laboratorio de Patología veterinaria de la Universidad Nacional Mayor de San Marcos (Periodo 1998 - 2004)","Mendoza V., Narda, Chavera C., Alfonso, Falcón P., Néstor, Perales C., Rosa","Revista de Investigaciones Veterinarias del Perú; 21(1); 42-47","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100006&lang=pt" 
"S1609-91172010000100020-per","Interrupción de gestación en una perra mediante un tratamiento combinado de cloprostenol y cabergolina","Sánchez R., Alfonso, Rojas C., Gonzalo, Moreno M., Paloma","Revista de Investigaciones Veterinarias del Perú; 21(1); 130-135","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100020&lang=pt" 
"S1609-91172010000100021-per","Presencia de Trypanosoma sp. en sajinos (Tayassu tajacu) criados en cautiverio en el trópico peruano","Gómez P., Luis, Chávez V., Amanda, Li E., Olga, Gálvez C., Hugo, Sánchez P., Nofre","Revista de Investigaciones Veterinarias del Perú; 21(1); 136-139","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100021&lang=pt" 
"S1609-91172010000100018-per","Persistencia de la inmunidad pasiva contra Actinobacillus pleuropneumoniae en porcinos en etapa de recría","García P., Omar, Calle E., Sonia, Falcón P., Néstor, Torres A., Marlon, Pinto J., Chris","Revista de Investigaciones Veterinarias del Perú; 21(1); 119-123","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100018&lang=pt" 
"S1609-91172010000100013-per","Prevalencia de fascioliasis y paramfistomiasis en el ganado lechero de Oxapampa, Pasco","Paucar S., Silvia, Chávez V., Amanda, Casas A., Eva, Suárez A., Fidel","Revista de Investigaciones Veterinarias del Perú; 21(1); 87-92","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100013&lang=pt" 
"S1609-91172010000100014-per","Susceptibilidad a antibacterianos in vitro de Salmonella enterica aislada de cuyes de crianza familiar-comercial en la provincia de Carhuaz, Áncash","Matsuura S., Annie, Morales C., Siever, Calle E., Sonia, Ara G., Miguel","Revista de Investigaciones Veterinarias del Perú; 21(1); 93-99","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100014&lang=pt" 
"S1609-91172010000100019-per","Frecuencia de infección con Actinobacillus pleuropneumoniae en granjas porcinas tecnificadas de la costa peruana","Mori A., Lorena, Calle E., Sonia, Pinto J., Chris, Torres A., Marlon, Falcón P., Néstor, Morales C., Siever","Revista de Investigaciones Veterinarias del Perú; 21(1); 124-129","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100019&lang=pt" 
"S1609-91172010000100009-per","Prevalencia de hidatidosis humana mediante técnicas de imagen en yanahuanca, pasco","Chumbe G., Elizabeth, Lopera B., Luis, Barrón G., Eduardo, Ninaquispe B., Berenice, Gavidia Ch., César","Revista de Investigaciones Veterinarias del Perú; 21(1); 61-67","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100009&lang=pt" 
"S1609-91172010000100010-per","Frecuencia y severidad de enfermedad periodontal en pacientes caninos de una Clínica de animales menores en Lima","Maetahara R., Arturo, Fernández P., Viviana, Chipayo G., Ysaac, Suárez A., Francisco","Revista de Investigaciones Veterinarias del Perú; 21(1); 68-72","Revista de Investigaciones Veterinarias del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172010000100010&lang=pt" 
"S1676-26492010000200003-scl","Epilepsia Mioclônica Juvenil: endofenótipos distintos considerando aspectos neuropsicológicos, traços de personalidade e variáveis clínicas","Moschetta, Sylvie, Fuentes, Daniel, Fiore, Lia Arno, Valente, Kette Dualibi Ramos","Journal of Epilepsy and Clinical Neurophysiology; 16(2); 51-58","Journal of Epilepsy and Clinical Neurophysiology","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492010000200003&lang=pt" 
"S1676-26492010000200008-scl","IBE Promising Strategies Program 2008: &quot;Epilepsy at School: Teaching the Teachers&quot; - educational plan of the &quot;Associação Brasileira de Epilepsia&quot; with teachers of elementary school","Guilhoto, Laura, Martins, Heloise, Vidal-Dourado, Marcos, Almeida, Erika, Mesquita, Sueli, Tavares, Carlos, Lin, Katia, Alexandre Jr., Veriano, Castro, Alzira, Masuko, Alice, Mendonça, Adriana, Martins, Maria Helena, Galvez, Marcos, Camarinho, Marluce, Mateus, Natalina, Jurjuck, Rose, Yacubian, Elza Márcia","Journal of Epilepsy and Clinical Neurophysiology; 16(2); 80-86","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492010000200008&lang=pt" 
"S0103-50532010000900020-scl","New Pb2+ carbon paste electrode based on organically modified silicate and its square wave anodic stripping voltammetric response for pretreated gasoline samples","Cardoso, William S, Fonseca, Teresa Cristina Oliveira da, Marques, Aldaléa L. B, Marques, Edmar P","Journal of the Brazilian Chemical Society; 21(9); 1733-1738","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000900020&lang=pt" 
"S0102-79722010000200003-scl","Itinerário terapêutico percorrido por mães de crianças com transtorno autístico","Favero-Nunes, Maria Angela, Santos, Manoel Antônio dos","Psicologia: Reflexão e Crítica; 23(2); 208-221","Psicologia: Reflexão e Crítica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200003&lang=pt" 
"S0102-79722010000200005-scl","Children&#039;s labour as a risky pathways to resilience: children&#039;s growth in contexts of poor resources","Libório, Renata Maria Coimbra, Ungar, Michael","Psicologia: Reflexão e Crítica; 23(2); 232-242","Psicologia: Reflexão e Crítica","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200005&lang=pt" 
"S0103-50532010000900003-scl","An approach to the synthesis of thioesters and selenoesters promoted by Rongalite®","Lin, Shao-Miao, Zhang, Ji-Lei, Chen, Jiu-Xi, Gao, Wen-Xia, Ding, Jin-Chang, Su, Wei-Ke, Wu, Hua-Yue","Journal of the Brazilian Chemical Society; 21(9); 1616-1620","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000900003&lang=pt" 
"S0103-50532010000900018-scl","Revisiting the origin of the preferential π-π stacking conformation of the (+)-8-phenylmenthyl acrylate","Capim, Saulo L, Santana, Sidney R, Oliveira, Boaz G. de, Rocha, Gerd B, Vasconcellos, Mário L. A. A","Journal of the Brazilian Chemical Society; 21(9); 1718-1726","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000900018&lang=pt" 
"S0102-79722010000200004-scl","Desenvolvimento, psicopatologia e apego: estudo exploratório com crianças institucionalizadas e suas cuidadoras","Pereira, Mariana, Soares, Isabel, Dias, Pedro, Silva, Joana, Marques, Sofia, Baptista, Joana","Psicologia: Reflexão e Crítica; 23(2); 222-231","Psicologia: Reflexão e Crítica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200004&lang=pt" 
"S0102-79722010000200012-scl","Infância e família: desenvolvimento infantil na perspectiva da fala-em-interação","Schnack, Cristiane M, Ostermann, Ana Cristina","Psicologia: Reflexão e Crítica; 23(2); 299-307","Psicologia: Reflexão e Crítica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200012&lang=pt" 
"S0102-79722010000200014-scl","Treino de memória episódica com ênfase em categorização para idosos sem demência e depressão","Carvalho, Fabiana Castillo Roda, Neri, Anita Liberalesso, Yassuda, Mônica Sanches","Psicologia: Reflexão e Crítica; 23(2); 317-323","Psicologia: Reflexão e Crítica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200014&lang=pt" 
"S0102-79722010000200015-scl","Afetividade e conflito familiar e sua relação com a depressão em crianças e adolescentes","Teodoro, Maycoln L. M, Cardoso, Bruna Moraes, Freitas, Ana Carolina Huff","Psicologia: Reflexão e Crítica; 23(2); 324-333","Psicologia: Reflexão e Crítica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722010000200015&lang=pt" 
"S0103-50532010000900008-scl","Kinetic studies of HRP adsorption on ds-DNA immobilized on gold electrode surface by EIS and SPR","Ferreira, Danielle C. M, Mendes, Renata K, Kubota, Lauro T","Journal of the Brazilian Chemical Society; 21(9); 1648-1655","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000900008&lang=pt" 
"S0103-50532010000900015-scl","Antithyroid activity of 6-chloropurine","Fatima, Ismat, Munawar, Munawar A, Khan, Misbahul A, Asmatullah, , Tasneem, Afia, Khalil, Muhammad","Journal of the Brazilian Chemical Society; 21(9); 1699-1703","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000900015&lang=pt" 
"S0103-50532010000900021-scl","Flavonoids of Lotus tenuis (Waldst. &amp; Kit.) as markers of populations growing in soils of different saline and hydrologic conditions","Ferraro, Graciela, Rosana, Filip, del Pero, María A., Basualdo, Norma, Mendoza, Rodolfo, García, Ileana","Journal of the Brazilian Chemical Society; 21(9); 1739-1745","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000900021&lang=pt" 
"S1676-26492010000200005-scl","Adenosina e neuroproteção na epilepsia do lobo temporal: da ativação do receptor A1 ao bloqueio do receptor A2A","Rosim, Fernanda Elisa, Silva, Iara Ribeiro, Persike, Daniele Suzete, Vignoli, Thiago, Fernandes, Maria José da Silva","Journal of Epilepsy and Clinical Neurophysiology; 16(2); 64-67","Journal of Epilepsy and Clinical Neurophysiology","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492010000200005&lang=pt" 
"S1516-31802010000200003-scl","Detection of Streptococcus agalactiae colonization in pregnant women by using combined swab cultures: cross-sectional prevalence study","Marconi, Camila, Rocchetti, Talita Trevizani, Rall, Vera Lúcia Mores, Carvalho, Lidia Raquel de, Borges, Vera Terezinha Medeiros, Silva, Márcia Guimarães da","Sao Paulo Medical Journal; 128(2); 60-62","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200003&lang=pt" 
"S1516-31802010000200015-scl","Mechanical ventilation for amyotrophic lateral sclerosis/motor neuron disease","Radunovic, Aleksandar, Annane, Djillali, Jewitt, Kate, Mustfa, Naveed","Sao Paulo Medical Journal; 128(2); 108-109","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200015&lang=pt" 
"S1516-31802010000200002-scl","Suggestions for how academia can improve the health of medicine","Atallah, Álvaro Nagib","Sao Paulo Medical Journal; 128(2); 58-59","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200002&lang=pt" 
"S1516-31802010000200001-scl","Professor Adib Jatene, a youth of 80 years","Pêgo-Fernandes, Paulo Manuel, Stolf, Noedir Groppo","Sao Paulo Medical Journal; 128(2); 55-57","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200001&lang=pt" 
"S1516-31802010000200011-scl","Fibular dimelia and mirror polydactyly of the foot in a girl presenting additional features of the VACTERL association","Bernardi, Pricila, Graziadio, Carla, Rosa, Rafael Fabiano Machado, Pfeil, Juliana Nunes, Zen, Paulo Ricardo Gazzola, Paskulin, Giorgio Adriano","Sao Paulo Medical Journal; 128(2); 99-101","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200011&lang=pt" 
"S1516-31802010000200010-scl","A new therapeutic proposal for writer&#039;s cramp: a case report","Waissman, Flavia Quadros Boisson, Pereira, João Santos, Nascimento, Osvaldo José Moreira","Sao Paulo Medical Journal; 128(2); 96-98","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200010&lang=pt" 
"S1516-31802010000200012-scl","Negative correlations between anxiety-depressive symptoms and quality of life among patients on hemodialysis","Santos, Juliana Bonfim do, Mendonça, Melina, Pinheiro, Maria Carolina Pedalino, Tamai, Sergio, Uchida, Ricardo, Miorin, Luiz Antonio, Sanches, Marsal","Sao Paulo Medical Journal; 128(2); 102-103","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200012&lang=pt" 
"S1516-31802010000200013-scl","The Cochrane Collaboration and the World Health Organization: new perspectives for an old relationship","Torloni, Maria Regina","Sao Paulo Medical Journal; 128(2); 104-105","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200013&lang=pt" 
"S1516-31802010000200014-scl","Mobile phone-based interventions for smoking cessation","Whittaker, Robyn, Borland, Ron, Bullen, Chris, Lin, Ruey B, McRobbie, Hayden, Rodgers, Anthony","Sao Paulo Medical Journal; 128(2); 106-107","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200014&lang=pt" 
"S0102-44502010000100018-scl","O nascimento da gramática portuguesa: uso &amp; norma","Batista, Ronaldo de Oliveira","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 225-226","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100018&lang=pt" 
"S0102-44502010000100017-scl","A abordagem instrumental no Brasil: um projeto, seus percursos e seus desdobramentos","Araújo, Marcus de Souza","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 223-224","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100017&lang=pt" 
"S0102-44502010000100016-scl","GEL: 40 anos de história na Linguística brasileira","Matos, Francisco Gomes de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 221-222","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100016&lang=pt" 
"S0102-44502010000100015-scl","Linguística de texto: o que é e como se faz?","Matos, Francisco Gomes de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 219-220","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100015&lang=pt" 
"S0102-44502010000100014-scl","ABRALIN: 40 anos em cena","Matos, Francisco Gomes de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 217-218","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100014&lang=pt" 
"S0102-44502010000100008-scl","Dialogic Approaches to TESOL: where the Gingko Tree Grows","Matos, Francisco Gomes de","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 191-192","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100008&lang=pt" 
"S1677-04202010000100001-scl","Water deficit effect on the accumulation of biomass and artemisinin in annual wormwood(Artemisia annua L., Asteraceae)","Marchese, José A., Ferreira, Jorge F.S., Rehder, Vera L.G., Rodrigues, Osmar","Brazilian Journal of Plant Physiology; 22(1); 1-9","Brazilian Journal of Plant Physiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-04202010000100001&lang=pt" 
"S1677-04202010000100003-scl","Two-dimensional gel electrophoretic protein profile analysis during seed development of Ocotea catharinensis: a recalcitrant seed species","Dias, Leonardo L.C., Balbuena, Tiago S., Silveira, Vanildo, Santa-Catarina, Claudete, Schevchenko, Andrej, Floh, Eny I. S.","Brazilian Journal of Plant Physiology; 22(1); 23-33","Brazilian Journal of Plant Physiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-04202010000100003&lang=pt" 
"S1677-04202010000100005-scl","Impact of saline water stress on nutrient uptake and growth of cowpea","Patel, Prakash R., Kajal, Sushil S., Patel, Vinay R., Patel, Vimal J., Khristi, Sunil M.","Brazilian Journal of Plant Physiology; 22(1); 43-48","Brazilian Journal of Plant Physiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-04202010000100005&lang=pt" 
"S1677-04202010000100007-scl","Monitoring the end of the in vitro phase of Anthurium andreanum Lindl. plantlets","Stancato, Giulio Cesare, Tucci, Maria Luiza Sant’Anna","Brazilian Journal of Plant Physiology; 22(1); 61-68","Brazilian Journal of Plant Physiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-04202010000100007&lang=pt" 
"S0102-44502010000100002-scl","Sincretismo e questão racial: relações lexicais e representações conflitantes em dois jornais e duas revistas impressas brasileiras","Carmo, Cláudio Márcio do, Magalhães, Célia Maria","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 25-57","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100002&lang=pt" 
"S0102-44502010000100005-scl","O singular nu denota espécie: uma investigação empírica","Oliveira, Roberta Pires de, Silva, Josa Coelho da, Bressane, Mariana Rublescki Silveira","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 115-139","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100005&lang=pt" 
"S0102-44502010000100006-scl","Uma reflexão crítica sobre a teoria sociolinguística","Camacho, Roberto Gomes","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 141-162","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100006&lang=pt" 
"S0102-44502010000100007-scl","As metáforas do presidente lula na perspectiva da linguística de corpus: o caso do desenvolvimento","Sardinha, Tony Berber","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 163-190","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100007&lang=pt" 
"S0100-40422010000500002-scl","Chemical constituents of the wood from Zanthoxylum quinduense Tul. (Rutaceae)","Patiño Ladino, Oscar Javier, Cuca Suárez, Luis Enrique","Química Nova; 33(5); 1019-1021","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500002&lang=pt" 
"S0100-40422010000500003-scl","Influência das características físico-químicas e composição elementar nas cores de méis produzidos por Apis mellifera no sudoeste da Bahia utilizando análise multivariada","Lacerda, Julian Júnio de Jesus, Santos, José Soares dos, Santos, Shaiala Aquino dos, Rodrigues, Gisele Brito, Santos, Maria Lúcia Pires dos","Química Nova; 33(5); 1022-1026","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500003&lang=pt" 
