"S0864-21252007000400001-cub","Promoción de salud versus pobreza","Luna Morales, Cristina, Gandul Salabarría, Luis","Revista Cubana de Medicina General Integral; 23(4); -","Revista Cubana de Medicina General Integral","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252007000400001&lang=pt" 
"S0048-77322007000400009-ven","Responsabilidad legal del médico gineco-obstetra","Figueroa Brito, Jesús","Revista de Obstetricia y Ginecología de Venezuela; 67(4); 281-284","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322007000400009&lang=pt" 
"S0048-77322007000400008-ven","Otocefalia: Presentación de dos casos","Tovitto, Gerardo, Rodríguez, Agata, Carmona de Uzcátegui, María Luisa, Montilla, Lenin","Revista de Obstetricia y Ginecología de Venezuela; 67(4); 275-280","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322007000400008&lang=pt" 
"S0103-21002007000400002-scl","Encontrando-se em casa: uma proposta de atendimento domiciliar para famílias de idosos dependentes","Silva, Lucía, Galera, Sueli Aparecida Frari, Moreno, Vânia","Acta Paulista de Enfermagem; 20(4); 397-403","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400002&lang=pt" 
"S0103-21002007000400003-scl","Nível de ruído em unidade de terapia intensiva neonatal","Kakehashi, Tereza Yoshiko, Pinheiro, Eliana Moreira, Pizzarro, Gilberto, Guilherme, ","Acta Paulista de Enfermagem; 20(4); 404-409","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400003&lang=pt" 
"S0103-21002007000400004-scl","Comunicação competente: visão de enfermeiros especialistas em comunicação","Braga, Eliana Mara, Silva, Maria Júlia Paes da","Acta Paulista de Enfermagem; 20(4); 410-414","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400004&lang=pt" 
"S0103-21002007000400005-scl","Opinião da equipe de enfermagem sobre o processo de avalição de desempenho","Brahm, Marise Márcia These, Magalhães, Ana Maria Muller de","Acta Paulista de Enfermagem; 20(4); 415-421","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400005&lang=pt" 
"S1413-65382007000300002-scl","A dêixis como um &quot;complicador/facilitador&quot; no contexto cognitivo e lingüístico em ambiente educacional face aos alunos com deficiência visual","Lavarda, Santa Terezinha Falcade, Bidarra, Jorge","Revista Brasileira de Educação Especial; 13(3); 309-324","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300002&lang=pt" 
"S1413-65382007000300003-scl","Como avaliar a percepção de competência e aceitação social de crianças com paralisia cerebral?Estudo inicial para a determinação das propriedades psicométricas da versão portuguesa da Dutch Pictorial Scale of Perceived Competence and Social Acceptance in Children with Cerebral Palsy","Corredeira, Rui Manuel Nunes, Côrte-Real, Nuno José Correia Alves, Dias, Cláudia Salomé Lima, Silva, Maria Adília Sá Pinto Marques da, Fonseca, António Manuel Leal Ferreira Mendonça da","Revista Brasileira de Educação Especial; 13(3); 325-344","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300003&lang=pt" 
"S1413-65382007000300004-scl","Autismo e ensino de habilidades acadêmicas: adição e subtração","Gomes, Camila Graciella Santos","Revista Brasileira de Educação Especial; 13(3); 345-364","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300004&lang=pt" 
"S1413-65382007000300005-scl","Os efeitos da aprendizagem psicomotora no controle das atividades de locomoção sobre obstáculos em crianças com deficiência da visão","Santos, Luiz Cezar dos, Passos, Janine Eliza de Oliveira Silva, Rezende, Alexandre Luiz Gonçalves de","Revista Brasileira de Educação Especial; 13(3); 365-380","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300005&lang=pt" 
"S1413-65382007000300006-scl","A manifestação da afetividade em sujeitos jovens e adultos com deficiência mental: perspectivas de Wallon e Bakhtin","Guhur, Maria de Lourdes Perioto","Revista Brasileira de Educação Especial; 13(3); 381-398","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300006&lang=pt" 
"S1413-65382007000300007-scl","Análise da necessidade de preparação pedagógica de professores de cursos de licenciatura para inclusão de alunos com necessidades educacionais especiais","Vitalino, Célia Regina","Revista Brasileira de Educação Especial; 13(3); 399-414","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300007&lang=pt" 
"S1413-65382007000300008-scl","Estresse e suporte social em mães de crianças com necessidades especiais","Matsukura, Thelma Simões, Marturano, Edna Maria, Oishi, Jorge, Borasche, Graciele","Revista Brasileira de Educação Especial; 13(3); 415-428","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300008&lang=pt" 
"S1413-65382007000300009-scl","Crianças com e sem síndrome de Down: valores e crenças de pais e professores","Pereira-Silva, Nara Liana, Dessen, Maria Auxiliadora","Revista Brasileira de Educação Especial; 13(3); 429-446","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300009&lang=pt" 
"S1413-65382007000300010-scl","Atitudes parentais em relação à educação inclusiva","Barbosa, Altemir José Gonçalves, Rosini, Daniella Collado, Pereira, Alessandra Almeida","Revista Brasileira de Educação Especial; 13(3); 447-458","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300010&lang=pt" 
"S1413-65382007000300011-scl","As famílias e a classe especial em um colégio de elite","Dallabrida, Adarzilse Mazzuco","Revista Brasileira de Educação Especial; 13(3); 459-478","Revista Brasileira de Educação Especial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382007000300011&lang=pt" 
"S0103-21002007000400006-scl","Colonização orofaríngea de crianças à admissão em uma unidade de cuidados intensivos","Kusahara, Denise Miyuki, Peterlini, Maria Angélica Sorgini, Pedreira, Mavilde da Luz Gonçalves","Acta Paulista de Enfermagem; 20(4); 421-427","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400006&lang=pt" 
"S0103-21002007000400007-scl","Avaliação da dor em recém-nascidos submetidos à cirurgia cardiáca","Bueno, Mariana, Kimura, Amélia Fumiko, Pimenta, Cibele Andrucioli de Matos","Acta Paulista de Enfermagem; 20(4); 428-433","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400007&lang=pt" 
"S0103-21002007000400008-scl","O processo de parto e nascimento: visão das mulheres que posuem convênio saúde na perspectiva da fenomenologia social","Merighi, Miriam Aparecida Barbosa, Carvalho, Geraldo Mota de, Suletroni, Vivian Pontes","Acta Paulista de Enfermagem; 20(4); 434-440","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400008&lang=pt" 
"S0103-21002007000400009-scl","Comunicando à mãe o nascimento do filho com deficiência","Lemes, Lucyana Conceição, Barbosa, Maria Angélica Marcheti","Acta Paulista de Enfermagem; 20(4); 441-445","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400009&lang=pt" 
"S0103-21002007000400010-scl","Sistematização da assistência: aproximando o saber acadêmico, o saber-fazer e o legislar em saúde","Koerich, Magda Santos, Backes, Dirce Stein, Nascimento, Keyla Cristiane do, Erdmann, Alacoque Lorenzini","Acta Paulista de Enfermagem; 20(4); 446-451","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400010&lang=pt" 
"S0103-21002007000400012-scl","Condutas de enfermagem para o cuidado à criança com infecção respiratória: validação de um guia","Monteiro, Flávia Paula Magalhães, Silva, Viviane Martins da, Lopes, Marcos Venícios de Oliveira, Araujo, Thelma Leite de","Acta Paulista de Enfermagem; 20(4); 458-463","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400012&lang=pt" 
"S0103-21002007000400013-scl","Queimaduras em crianças e adolescentes: análise da morbidade hospitalar e mortalidade","Martins, Christine Baccarat de Godoy, Andrade, Selma Maffei de","Acta Paulista de Enfermagem; 20(4); 464-469","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400013&lang=pt" 
"S0103-21002007000400014-scl","O processo de trabalho da enfermeira na central de material e esterilização","Taube, Samanta Andrine Marschall, Meier, Marineli Joaquim","Acta Paulista de Enfermagem; 20(4); 470-475","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400014&lang=pt" 
"S0103-21002007000400015-scl","Pressão arterial de crianças e adolescentes de uma escola pública de Fortaleza - Ceará","Araujo, Thelma Leite de, Lopes, Marcos Venícios de Oliveira, Moreira, Rafaella Pessoa, Cavalcante, Tahissa Frota, Guedes, Nirla Gomes, Silva, Viviane Martins da","Acta Paulista de Enfermagem; 20(4); 476-482","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400015&lang=pt" 
"S0103-21002007000400016-scl","Sentimentos de profissionais de enfermagem após a ocorrência de erros de medicação","Santos, Jânia Oliveira, Silva, Ana Elisa Bauer de Camargo, Munari, Denize Bouttelet, Miasso, Adriana Inocenti","Acta Paulista de Enfermagem; 20(4); 483-488","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400016&lang=pt" 
"S0103-21002007000400017-scl","Perfil de profissionais de enfermagem e ocorrências éticas","Freitas, Genival Fernandes de, Oguisso, Taka","Acta Paulista de Enfermagem; 20(4); 489-494","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400017&lang=pt" 
"S0103-21002007000400018-scl","Diagnósticos e intervenções de enfermagem em idosos hospitalizados","Sakano, Luciana Mitsue, Yoshitome, Aparecida Yoshie","Acta Paulista de Enfermagem; 20(4); 495-498","Acta Paulista de Enfermagem","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400018&lang=pt" 
"S1024-94352007001200014-cub","Febrero 10 de 1804: Introducción de la vacuna contra la viruela en Cuba","López Espinosa, José Antonio","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200014&lang=pt" 
"S1024-94352007001200015-cub","Febrero 18 de 1881: Anuncio de la existencia de un agente intermediario transmisor de la fiebre amarilla","López Espinosa, José Antonio","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200015&lang=pt" 
"S1024-94352007001200016-cub","Mayo 19 de 1861: Fundación de la Real Academia de Ciencias Médicas, Físicas y Naturales de La Habana","López Espinosa, José Antonio","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200016&lang=pt" 
"S1024-94352007001200017-cub","Septiembre 6 de 1728: Graduación del primer médico en la Universidad de La Habana","López Espinosa, José Antonio","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200017&lang=pt" 
"S1024-94352007001200018-cub","Octubre 11 de 1879: Inauguración de la primera sociedad médica cubana","López Espinosa, José Antonio","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200018&lang=pt" 
"S1024-94352007001200019-cub","Octubre 24 de 1925: Constitución de la Federación Médica de Cuba","López Espinosa, José Antonio","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200019&lang=pt" 
"S1024-94352007001200020-cub","Diciembre 3 de 1833: Nacimiento del Dr. Carlos J. Finlay Barrés","López Sánchez, José, López Espinosa, José Antonio","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200020&lang=pt" 
"S1024-94352007001200021-cub","Propuesta de política para la creación de publicaciones seriadas en el MINSAP","","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200021&lang=pt" 
"S1024-94352007001200022-cub","Entrevista al Dr. Jehová Oramas Díaz, Subdirector General del Centro Nacional de Información de Ciencias Médicas","Díaz Antúnez, Maura E","ACIMED; 16(6); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007001200022&lang=pt" 
"S0103-21002007000400001-scl","A Enfermagem e a pesquisa: projeto temático FAPESP","Villa, Tereza Cristina Scatena","Acta Paulista de Enfermagem; 20(4); V-VI","Acta Paulista de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400001&lang=pt" 
"S0103-21002007000400022-scl","Errata","","Acta Paulista de Enfermagem; 20(4); 514-514","Acta Paulista de Enfermagem","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002007000400022&lang=pt" 
"S0004-27302007000900023-scl","Uso do TSH recombinante no câncer diferenciado de tireóide","Graf, Hans","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(9); 1555-1556","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000900023&lang=pt" 
"S0004-27302007000900002-scl","Emagrecimento e tireóide: um longo caminho","Carvalho, Gisah Amaral de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(9); 1415-1416","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000900002&lang=pt" 
"S0004-27302007000900008-scl","Molecular analysis of the Von Hippel-Lindau (VHL) gene in a family with non-syndromic pheochromocytoma: the importance of genetic testing","Cruz, Juliana B., Fernandes, Leonardo P.S., Clara, Sueli A., Conde, Sandro J., Perone, Denise, Kopp, Peter, Nogueira, Célia R.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(9); 1463-1467","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000900008&lang=pt" 
"S0004-27302007000900020-scl","Hiperparatireoidismo primário familiar isolado: análise e descrição de uma família com seis casos índices","Moulin, Lívia Xavier, Cantoni, Joyce, Baccarini Neto, Rosino, Corrêa, Patrícia Lavatori, Mesquita, Cláudio Tinoco, Figueiredo, João Guilherme de, Lima, Maurício Barbosa","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(9); 1544-1550","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000900020&lang=pt" 
"S0004-27302007000900019-scl","Regression of the fibrous disease of the breast in a non-diabetic woman after pregnancy and breastfeeding","Pereira, Maria Aparecida Q. F., Segura, Marcos E. de A., Santos, Ana Maria de Souza, Casulari, Luiz Augusto","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(9); 1539-1543","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000900019&lang=pt" 
"S0100-69162007000400007-scl","Potencial de redução de emissão de equivalente de carbono de uma unidade suinícola com biodigestor","Angonese, André R., Campos, Alessandro T., Welter, Rosilene A.","Engenharia Agrícola; 27(3); 648-657","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000400007&lang=pt" 
"S0100-69162007000400009-scl","Influência de rotações de culturas nas propriedades físico-hídricas de um Latossolo Vermelho em plantio direto","Cunha, Eurâimi de Q., Balbino, Luiz C., Stone, Luís F., Leandro, Wilson M., Oliveira, Geraldo C. de","Engenharia Agrícola; 27(3); 665-674","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000400009&lang=pt" 
"S0100-69162007000400012-scl","Efeito da irrigação sobre a classificação do café","Custódio, Anselmo A. de P., Gomes, Natalino M., Lima, Luiz A.","Engenharia Agrícola; 27(3); 391-701","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000400012&lang=pt" 
"S0100-69162007000400013-scl","Produtividade do feijão-de-corda e acúmulo de sais no solo em função da fração de lixiviação e da salinidade da água de irrigação","Assis Júnior, José O. de, Lacerda, Claudivan F. de, Silva, Flávio B. da, Silva, Francisco L. B. da, Bezerra, Marlos A., Gheyi, Hans R.","Engenharia Agrícola; 27(3); 702-713","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000400013&lang=pt" 
"S0100-69162007000400018-scl","Variabilidade espacial e controle estatístico do processo de perdas na colheita mecanizada do algodoeiro","Silva, Rouverson P., Souza, Fábio G., Cortez, Jorge W., Furlani, Carlos E. A., Vigna, Gustavo P.","Engenharia Agrícola; 27(3); 742-752","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000400018&lang=pt" 
"S0100-69162007000400019-scl","Identificação e mapeamento de áreas de milho na região sul do Brasil utilizando imagens MODIS","Yi, José L. R., Shimabukuro, Yosio E., Quintanilha, José A.","Engenharia Agrícola; 27(3); 753-763","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000400019&lang=pt" 
"S0100-85872007000200002-scl","Desponta novo ator no campo religioso brasileiro? O Padre Cícero Romão Batista","Sanchis, Pierre","Religião &amp; Sociedade; 27(2); 11-29","Religião &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872007000200002&lang=pt" 
"S0100-85872007000200003-scl","Gilda, el ángel de la cumbia: prácticas de sacralización de una cantante argentina","Martín, Eloísa","Religião &amp; Sociedade; 27(2); 30-54","Religião &amp; Sociedade","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872007000200003&lang=pt" 
"S0100-85872007000200005-scl","Tem orixá no samba: Clara Nunes e a presença do candomblé e da umbanda na música popular brasileira","Bakke, Rachel Rua Baptista","Religião &amp; Sociedade; 27(2); 85-113","Religião &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872007000200005&lang=pt" 
"S0100-85872007000200006-scl","Funk, religião e ironia no mundo de Mr. Catra","Mizrahi, Mylene","Religião &amp; Sociedade; 27(2); 114-143","Religião &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872007000200006&lang=pt" 
"S0100-85872007000200007-scl","A salvação pelo Rock: sobre a &quot;cena underground&quot; dos jovens evangélicos no Brasil","Jungblut, Airton Luiz","Religião &amp; Sociedade; 27(2); 144-162","Religião &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872007000200007&lang=pt" 
"S0100-85872007000200008-scl","Música, religião e cor: uma leitura da produção de black music gospel","Pinheiro, Márcia Leitão","Religião &amp; Sociedade; 27(2); 163-180","Religião &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872007000200008&lang=pt" 
"S0100-85872007000200009-scl","&quot;Receber não é compor&quot;: música e emoção na religião do Santo Daime","Rehen, Lucas Kastrup Fonseca","Religião &amp; Sociedade; 27(2); 181-212","Religião &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872007000200009&lang=pt" 
"S0100-69162007000400002-scl","Efeitos da temperatura do ar, linhagem e período do dia nas freqüências de ocorrências e tempos de expressão comportamental de matrizes pesadas","Pereira, Danilo F., Salgado, Douglas D., Nääs, Irenilza A., Penha, Nárima L. J., Bighi, Camila A.","Engenharia Agrícola; 27(3); 596-610","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000400002&lang=pt" 
"S0100-69162007000400001-scl","Análise da adequação ambiental e manejo dos dejetos de instalações para suinocultura em propriedades na região oeste do Paraná","Daga, Jacir, Campos, Alessandro T., Feiden, Armin, Klosowski, Elcio S., Câmara, Roberto J.","Engenharia Agrícola; 27(3); 587-595","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000400001&lang=pt" 
"S0100-85872007000200004-scl","&quot;Os cantores do Senhor&quot;: três trajetórias em um processo de industrialização da música evangélica no Brasil","Paula, Robson de","Religião &amp; Sociedade; 27(2); 55-84","Religião &amp; Sociedade","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872007000200004&lang=pt" 
"S1130-05582007000600006-esp","Enfermedad de Castleman de localizacion cervical","Martínez Iturriaga, M.T., Reguero Callejas, M.E., Prieto Fenech, A., Alvarez, I., Sánchez-Jauregi, E., Martínez Laje, J.L.","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 394-398","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600006&lang=pt" 
"S1130-05582007000600007-esp","Linfangioma cervical: manejo terapéutico con OK-432 (Picibanil)","Valle Rodríguez, E., Villanueva San Vicente, V., Rodríguez González, M.A., Segarra Fenoll, D., García Mateos, M.J., Méndez-Trujillo, S.","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 399-403","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600007&lang=pt" 
"S1130-05582007000600003-esp","Injerto libre braquial medial","Martos Díaz, P., Rodríguez Campo, F.J., González García, R., Escorial, V., Guillermo, S., Díaz González, F.J.","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 381-386","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600003&lang=pt" 
"S1130-05582007000600002-esp","Tratamiento de la displasia fibrosa asociada a hemofilia C: a propósito de un caso","Creo Martínez, T., Borrego Luque, A., Salazar Fernández, C., Rosario Regalado, R. del, Marín Lapeira, Y.","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 375-380","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600002&lang=pt" 
"S1130-05582007000600001-esp","Utilización de polialcamida en cirugía reconstructiva y estética facial","Cuesta Gil, M., Valverde Carrasco, A., Duarte Ruiz, B., Riba García, F., Castrillo Tambay, M., Pino, V. del","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 367-374","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600001&lang=pt" 
"S1130-05582007000600005-esp","Tumor de Abrikossoff: revisión de la literatura y presentación de tres casos","Luaces Rey, R., Crespo Escudero, J.L., Patiño, B., Ferreras, J., Robles Veiga, O., López-Cedrún, J.L.","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 389-393","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600005&lang=pt" 
"S1130-05582007000600008-esp","Trombosis aguda de variz orbitaria: A propósito de un caso","Gómez Oliveira, G., Lorenzo Franco, F., Rodríguez, G., López Cedrún, J.L., Martínez, Á.","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 405-409","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600008&lang=pt" 
"S1130-05582007000600004-esp","Discusión del artículo &quot;Injerto libre braquial medial&quot;","Burgueño, Miguel","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 387-388","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600004&lang=pt" 
"S1130-05582007000600009-esp","","","Revista Española de Cirugía Oral y Maxilofacial; 29(6); 410-412","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000600009&lang=pt" 
"S0100-55022007000300003-scl","O Internato médico e suas perspectivas: estudo de caso com educadores e educandos","Chaves, Igor Tavares da Silva, Grosseman, Suely","Revista Brasileira de Educação Médica; 31(3); 212-222","Revista Brasileira de Educação Médica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022007000300003&lang=pt" 
"S0100-55022007000300002-scl","Atividades extracurriculares: multiplicidade e diferenciação necessárias ao currícu","Peres, Cristiane Martins, Andrade, Antonio dos Santos, Garcia, Sérgio Britto","Revista Brasileira de Educação Médica; 31(3); 203-211","Revista Brasileira de Educação Médica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022007000300002&lang=pt" 
"S0717-69962007000300001-chl","Editorial","Palmer T, Montserrat","ARQ (Santiago); (67); 9-9","ARQ (Santiago)","Inglês, Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000300001&lang=pt" 
"S0717-69962007000300002-chl","Tras los concursos","Pérez Oyarzun, Fernando","ARQ (Santiago); (67); 10-17","ARQ (Santiago)","Inglês, Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000300002&lang=pt" 
"S0717-69962007000300003-chl","Barrio Cívico: Concepción, Chile","Radic, Smiljan, Castillo, Eduardo, Serpell, Ricardo","ARQ (Santiago); (67); 18-25","ARQ (Santiago)","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000300003&lang=pt" 
"S0717-69962007000300004-chl","El programa arquitectónico en las bases de un concurso","Vásquez, Claudio","ARQ (Santiago); (67); 26-31","ARQ (Santiago)","Inglês, Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000300004&lang=pt" 
"S0717-69962007000300005-chl","Liceo Alemán del Verbo Divino: Colina, Chile","Assadi, Felipe, Klotz, Mathias, Pulido, Francisca, Riquelme, Pablo, Schönthaler, Trinidad, Alvano, Renzo","ARQ (Santiago); (67); 32-41","ARQ (Santiago)","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000300005&lang=pt" 
"S0717-69962007000300006-chl","","Fernández, Teodoro, Hernández, Sebastián, Pesce, Milva","ARQ (Santiago); (67); 42-47","ARQ (Santiago)","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962007000300006&lang=pt" 
