"S0101-32892013000400007-scl","Bandas de congo e política oficial: cenários de tradições e transformações estéticas corporais","Anjos, José Luiz dos, Tavares, Otávio, Saneto, Juliana Guimarães","Revista Brasileira de Ciências do Esporte; 35(4); 897-911","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400007&lang=pt" 
"S0120-53072013000300011-col","Risk factors associated with diabesity in primary school students in the Amazon region of Brazil","Filgueiras de Assis Mello, Maria Virgínia, Ferreira de Andrade, Rosemary, Miyar Otero, Liudmila, Celis de Cárdenas, Anneli Mercedes, Rodrigues da Silva, Silvana","Investigación y Educación en Enfermería; 31(3); 433-441","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300011&lang=pt" 
"S0185-26202013000200014-mex","Libertad religiosa y Estado laico: Voces, fundamentos y realidades","Capdevielle, Pauline","Estudios de historia moderna y contemporánea de México; (46); 181-189","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200014&lang=pt" 
"S0185-26202013000200011-mex","Historia de una utopía: Toribio Esquivel Obregón (1864-1946)","Preciado de Alba, Carlos Armando","Estudios de historia moderna y contemporánea de México; (46); 164-170","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200011&lang=pt" 
"S0185-26202013000200010-mex","Los amos del tiempo, los artificiales vivientes y los sujetos de la resistencia: los relojes públicos de la ciudad de México 1861-1910","Rivera Mir, Sebastián","Estudios de historia moderna y contemporánea de México; (46); 160-164","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200010&lang=pt" 
"S0185-26202013000200013-mex","La emergencia del psicoanálisis en México","García Valdés, Ricardo","Estudios de historia moderna y contemporánea de México; (46); 174-181","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200013&lang=pt" 
"S0185-26202013000200012-mex","Nuevas interpretaciones de la historia de la infancia en América Latina: entre prácticas y representaciones","Roselló Soberón, Estela","Estudios de historia moderna y contemporánea de México; (46); 170-174","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200012&lang=pt" 
"S0718-58392013000400016-chl","Effects of exogenous polyamine and ultrasound treatment to improve peach storability","Bal, Erdinc","Chilean journal of agricultural research; 73(4); 435-440","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400016&lang=pt" 
"S0718-58392013000400015-chl","The effect of increasing doses of meat and bone meal (MBM) applied every second year on maize grown for grain","Nogalska, Anna, Skwierawska, Matgorzata, Nogalski, Zenon, Kaszuba, Monika","Chilean journal of agricultural research; 73(4); 430­-434","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400015&lang=pt" 
"S0718-58392013000400014-chl","A bi-national appellation of origin: Pisco in Chile and Peru","Lacoste, Pablo, Jimenez, Diego, Castro, Amalia, Rendon, Bibiana, Soto, Natalia","Chilean journal of agricultural research; 73(4); 424-429","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400014&lang=pt" 
"S0718-58392013000400013-chl","Influence of incorporating geometric anisotropy on the construction of thematic maps of simulated data and chemical attributes of soil","Carvalho Guedes, Luciana Pagliosa, Uribe-Opazo, Miguel Angel, Ribeiro Junior, Paulo Justiniano","Chilean journal of agricultural research; 73(4); 414-423","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400013&lang=pt" 
"S0718-58392013000400012-chl","Interpolation of monthly precipitation amounts in mountainous catchments with sparse precipitation networks","Jacquin, Alexandra P, Soto-Sandoval, Jaime C","Chilean journal of agricultural research; 73(4); 406-413","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400012&lang=pt" 
"S0718-58392013000400011-chl","Dynamics of soil water content during depletion cycles in peach orchards in a semiarid region","Paltineanu, Cristian, Septar, Leinar, Moale, Cristina","Chilean journal of agricultural research; 73(4); 399-405","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400011&lang=pt" 
"S0718-58392013000400010-chl","Soil organic carbon storage and dynamics after C3-C4and C4-C3vegetation changes in sub-Andean landscapes of Colombia","Carvajal, Andres F, Feijoo, Alexander, Quintero, Heimar, Rondon, Marco A","Chilean journal of agricultural research; 73(4); 391-398","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400010&lang=pt" 
"S0718-58392013000400002-chl","Humic acid and cultivar effects on growth, yield, vase life, and corm characteristics of gladiolus","Ahmad, Iftikhar, Usman Saquib, Rana, Qasim, Muhammad, Saleem, Muhammad","Chilean journal of agricultural research; 73(4); 339-344","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400002&lang=pt" 
"S0718-58392013000400003-chl","Effects of presowing gamma irradiation on the photosynthetic pigments, sugar content and carbon gain of Cullen corylifolium (L.) Medik.","Jan, Sumira, Parween, Talat, Hameed, Rehana, O. Siddiqi, Tariq, Mahmooduzzafar, ","Chilean journal of agricultural research; 73(4); 345-350","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400003&lang=pt" 
"S0718-58392013000400004-chl","Feeding preference ofNezara viridula (Hemiptera: Pentatomidae) and attractiveness of soybean genotypes","de Santana Souza, Efrain, Lopes Baldin, Edson Luiz, Gonçalves Franco da Silva, José Paulo, Lourenção, André Luiz","Chilean journal of agricultural research; 73(4); 351-357","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400004&lang=pt" 
"S0718-58392013000400005-chl","Effect of vitamin E supplementation on growth performance, carcass characteristics and intramuscular fatty acid composition of Longissimus dorsi muscle in Tan&#039; sheep","Zhao, Tianzhang, Luo, Hailing, Zhang, Yuwei, Liu, Kong, Jia, Huina, Chang, Yanfei, Jiao, Lijuan, Gao, Weimin","Chilean journal of agricultural research; 73(4); 358-365","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400005&lang=pt" 
"S0718-58392013000400007-chl","Isoflavone content in red clover (Trifolium pratense L.) as related to nitrogen and phosphorus application rate","Du, Wenhua, Tian, Xinhui, Yue, Yan, Lu, Juan","Chilean journal of agricultural research; 73(4); 372-376","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400007&lang=pt" 
"S0120-53072013000300012-col","Risk factors of foot ulceration in patients with Diabetes Mellitus type 2","Bañuelos-Barrera, Patricia, Arias-Merino, Elva Dolores, Banuelos-Barrera, Yolanda","Investigación y Educación en Enfermería; 31(3); 442-449","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300012&lang=pt" 
"S0120-53072013000300005-col","Exclusive breastfeeding: motivations and disincentives for nursing mothers in Eldorado do Sul, Brazil","Machado Schardosim, Juliana, Rauber Cechim, Petronila Libana","Investigación y Educación en Enfermería; 31(3); 377-384","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300005&lang=pt" 
"S0120-53072013000300004-col","Humanized care; the case of patients subjected to chemotherapy","Grisales-Naranjo, Luz Viviana, Arias-Valencia, María Mercedes","Investigación y Educación en Enfermería; 31(3); 364-376","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300004&lang=pt" 
"S0120-53072013000300007-col","Reliving the debate concerning nursing education: from where we departed and to where we are going","do Carmo Menegaz, Jouhanna, Kloh, Daiana, Mattioli Neto, Hilário, Gue Martini, Jussara, de Souza Ramos, Flávia Regina, Schubert Backes, Vânia Marlil","Investigación y Educación en Enfermería; 31(3); 395-405","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300007&lang=pt" 
"S0120-53072013000300006-col","Stress in mastectomized women","Canicali Primo, Candida, Costa Amorim, Maria Helena, Silveira de Castro, Denise, Cordeiro Paraguassú, Thais, Nogueira, Tonyara Patricia, Martins Bertolani, Georgia Bianca, Costa Leite, Franciele Marabotti","Investigación y Educación en Enfermería; 31(3); 385-394","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300006&lang=pt" 
"S0120-53072013000300001-col","The family as a unit of analysis: a challenge for nursing","Vivar, Cristina G","Investigación y Educación en Enfermería; 31(3); 339-340","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300001&lang=pt" 
"S1315-94962013000200007-ven","Tres ideas para una recristianización","Hurtado Rayugsen, Omar","Tiempo y Espacio; 23(60); 101-107","Tiempo y Espacio","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-94962013000200007&lang=pt" 
"S1315-94962013000200006-ven","México en la segunda Guerra Mundial visto por la Diplomacia venezolana","Silva L, Dómel","Tiempo y Espacio; 23(60); 78-100","Tiempo y Espacio","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-94962013000200006&lang=pt" 
"S1315-94962013000200005-ven","Historiador de oficio Federico Brito Figueroa: Memorias para comprender nuestra Historia","Carrero, Manuel E","Tiempo y Espacio; 23(60); 58-77","Tiempo y Espacio","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-94962013000200005&lang=pt" 
"S1315-94962013000200004-ven","Latinoamérica vista desde el paradigma eurocéntrico: Un análisis de los textos escolares de historia universal","Osorio, Leonardo, Balbuena, Carolina","Tiempo y Espacio; 23(60); 39-58","Tiempo y Espacio","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-94962013000200004&lang=pt" 
"S1315-94962013000200003-ven","Denuncias y reclamos interpuestos por el Imperio Alemán ante Venezuela por aparentes ilícitos cometidos contra sus naves de guerra a finales del siglo XIX","Acuña, Juan Alexis","Tiempo y Espacio; 23(60); 20-38","Tiempo y Espacio","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-94962013000200003&lang=pt" 
"S1315-94962013000200002-ven","Política vial de Gómez y la integración territorial","Domínguez, Freddy","Tiempo y Espacio; 23(60); 02-19","Tiempo y Espacio","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-94962013000200002&lang=pt" 
"S1315-94962013000200001-ven","","","Tiempo y Espacio; 23(60); 01-01","Tiempo y Espacio","Espanhol","2013","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-94962013000200001&lang=pt" 
"S1130-63432013000600004-esp","Recomendaciones de conservación y período de validez de los envases multidosis tras su apertura","Gaspar Carreño, M., Gavião Prado, C., Torrico Martín, F., Márquez Peiró, J. F., Navarro Ferrer, F., Tudela Orteils, V.","Farmacia Hospitalaria; 37(6); 450-468","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600004&lang=pt" 
"S1130-63432013000600009-esp","Mejora del conocimiento sobre reacciones alérgicas cruzadas en dos grupos de medicamentos: β-lactámicos y AINEs","Sánchez-Quiles, I., Nájera-Pérez, M.ª D., Calleja-Hernández, M. Á., Martinez-Martínez, F., Belchí-Hernández, J., Canteras, M.","Farmacia Hospitalaria; 37(6); 499-509","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600009&lang=pt" 
"S1137-66272013000300017-esp","Errores de administración de medicación en los servicios de urgencias","Tomás Vecina, S., Chanovas Borrás, M., Roqueta Egea, F.","Anales del Sistema Sanitario de Navarra; 36(3); 539-541","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300017&lang=pt" 
"S1130-63432013000600005-esp","Análisis de la implantación de prácticas seguras en los sistemas automatizados de dispensación de medicamentos","Otero López, M.ª J., Bermejo Vicedo, T., Moreno Gómez, A. M., Aparicio Fernández, M. A., Palomo Cobos, L.","Farmacia Hospitalaria; 37(6); 469-481","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600005&lang=pt" 
"S1137-66272013000300024-esp","Resúmenes de proyectos de investigación concedidos por el Departamento de Salud","","Anales del Sistema Sanitario de Navarra; 36(3); 577-589","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300024&lang=pt" 
"S1692-81562013000200008-col","A CONSTITUIÇÃO DE 1988 Ε A DISCRIMINAÇÃO RACIAL E DE GÉNERO NO MERCADO DE TRABALHO NO BRASIL","da Costa Silva, René Marc","International Law; (23); 235-266","International Law","Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200008&lang=pt" 
"S1692-81562013000200009-col","POLITICAL PARTICIPATION: AN IMPLIED CONDITION FOR ENDURING PEACE IN COLOMBIA","Delgado Maldonado, Silvia","International Law; (23); 267-318","International Law","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200009&lang=pt" 
"S1692-81562013000200007-col","COULD THE INTERAMERICAN HUMAN RIGHTS SYSTEM HAVE PREVENTED THE EXISTENCE OF FALSE VICTIMS IN THE MAPIRIPÁN CASE?","Uribe Sanabria, Camila, Restrepo Ortiz, Natalia","International Law; (23); 203-234","International Law","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200007&lang=pt" 
"S1692-81562013000200003-col","LA BIOPROSPECCIÓN ANTARTICA: INDEFINICIONES E INCOMPATIBILIDADES CON EL SISTEMA DEL TRATADO ANTARTICO","Villamizar Lamus, Fernando","International Law; (23); 53-86","International Law","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200003&lang=pt" 
"S1692-81562013000200004-col","PAPEL DE LA JURISPRUDENCIA DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA EN DECISIONES JUDICIALES DE LOS PAÍSES MIEMBROS","Jiménez, William Guillermo","International Law; (23); 87-117","International Law","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200004&lang=pt" 
"S1692-81562013000200006-col","NO DÉDOUBLEMENT FONCTIONNEL? ELUDING AVANT-GARDE INTERNATIONAL HUMAN RIGHTS LAW IN SPAIN: STRATEGIES AND JUDICIAL PARALLELISMS","Garrido Muñoz, Asier","International Law; (23); 153-202","International Law","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200006&lang=pt" 
"S1692-81562013000200001-col","EDITORIAL","Contreras Jaramillo, Juan Camilo","International Law; (23); 9-11","International Law","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200001&lang=pt" 
"S1692-81562013000200002-col","LA INMUNIDAD SOBERANA Y EL EMBARGO DE UN BUQUE DE GUERRA: EL CASO DEL A. R. A. LIBERTAD","Casella, Daniel Alejandro","International Law; (23); 17-51","International Law","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200002&lang=pt" 
"S0717-71942013000200005-chl","EL DIFÍCIL ARTE DE GOBERNAR LA NUEVA GRANADA: BIOPOLÍTICA Y PROYECTO LETRADO EN LA COMISIÓN COROGRÁFICA, 1850-1859","VILLEGAS VÉLEZ, ÁLVARO","Historia (Santiago); 46(2); 443-467","Historia (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71942013000200005&lang=pt" 
"S1692-81562013000200010-col","LOS DERECHOS DE LOS EXTRANJEROS COMO LIMITE A LA SOBERANÍA DE LOS ESTADOS","Palacios Sanabria, María Teresa","International Law; (23); 319-352","International Law","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-81562013000200010&lang=pt" 
"S0717-71942013000200001-chl","DEL PODER A LOS TRATADOS: DESARROLLO Y FERROCARRILES EN BOLIVIA, 1870-1904","CORREA VERA, LORETO","Historia (Santiago); 46(2); 315-341","Historia (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71942013000200001&lang=pt" 
"S0717-71942013000200003-chl","BAILES DE FANTASÍA: LAS FIESTAS CHILENAS, LA MONARQUÍA Y EL GOLPE MILITAR DE LA REPÚBLICA EN EL BRASIL (1889)","MALERBA, JURANDIR","Historia (Santiago); 46(2); 395-419","Historia (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71942013000200003&lang=pt" 
"S0717-71942013000200002-chl","EL MERCADO LABORAL FEMENINO E INFANTIL EN ANTOFAGASTA: 1880-1930","ESCOBAR GÜIC, DINA","Historia (Santiago); 46(2); 343-394","Historia (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71942013000200002&lang=pt" 
"S0870-11642013000400001-prt","Diversidade de microrganismos relacionados com a biocorrosão no sistema óleo e gás","Rodrigues, T., Oliveira, A. de, Coutinho, D., Guerreiro, L., Galvão, M., Souza, P., Charret, S., Oliveira, V. de, Lutterbach, M.","Corrosão e Protecção de Materiais; 32(4); 100-104","Corrosão e Protecção de Materiais","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-11642013000400001&lang=pt" 
"S0100-204X2013001200007-scl","Ruzigrass affecting soil-phosphorus availability","Merlin, Alexandre, He, Zhenli Li, Rosolem, Ciro Antonio","Pesquisa Agropecuária Brasileira; 48(12); 1583-1588","Pesquisa Agropecuária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2013001200007&lang=pt" 
"S0100-204X2013001200004-scl","Análise dialélica parcial em gerações avançadas para seleção de populações segregantes de trigo","Pimentel, Adérico Júnior Badaró, Souza, Moacil Alves de, Carneiro, Pedro Crescêncio Souza, Rocha, João Romero do Amaral Santos de Carvalho, Machado, Juarez Campolina, Ribeiro, Guilherme","Pesquisa Agropecuária Brasileira; 48(12); 1555-1561","Pesquisa Agropecuária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2013001200004&lang=pt" 
"S0100-204X2013001200005-scl","Genetic parameters and simultaneous selection for root yield, adaptability and stability of cassava genotypes","Farias Neto, João Tomé de, Moura, Elisa Ferreira, Resende, Marcos Deon Vilela de, Celestino Filho, Pedro, Augusto, Sebastião Geraldo","Pesquisa Agropecuária Brasileira; 48(12); 1562-1568","Pesquisa Agropecuária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2013001200005&lang=pt" 
"S0100-204X2013001200002-scl","Popping expansion and yield responses of popcorn cultivars under different row spacings and plant populations","Rossato Junior, José Antonio de Souza, Cazetta, Disnei Amélio, Barbosa, José Carlos, Fornasieri Filho, Domingos","Pesquisa Agropecuária Brasileira; 48(12); 1538-1545","Pesquisa Agropecuária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2013001200002&lang=pt" 
"S0100-204X2013001200003-scl","Qualidade fisiológica de sementes das pimentas malagueta e biquinho durante a ontogênese","Abud, Haynna Fernandes, Araujo, Eduardo Fontes, Araujo, Roberto Fontes, Araujo, Alisson Vinicius, Pinto, Cleide Maria Ferreira","Pesquisa Agropecuária Brasileira; 48(12); 1546-1554","Pesquisa Agropecuária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2013001200003&lang=pt" 
"S0100-204X2013001200001-scl","Manejo de lepidópteros-praga na cultura do milho com o evento Bt piramidado Cry1A.105 e Cry2Ab2","Waquil, José Magid, Dourado, Patrick Marques, Carvalho, Renato Assis de, Oliveira, Wladecir Salles, Berger, Geraldo Ubirajara, Head, Graham Philip, Martinelli, Samuel","Pesquisa Agropecuária Brasileira; 48(12); 1529-1537","Pesquisa Agropecuária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2013001200001&lang=pt" 
"S0100-204X2013001200006-scl","Abordagens semiquantitativa e quantitativa na avaliação da textura do solo por espectroscopia de reflectância bidirecional no VIS-NIR-SWIR","Franceschini, Marston Héracles Domingues, Demattê, José Alexandre M., Sato, Marcus Vinicius, Vicente, Luiz Eduardo, Grego, Célia Regina","Pesquisa Agropecuária Brasileira; 48(12); 1569-1582","Pesquisa Agropecuária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2013001200006&lang=pt" 
"S1130-63432013000600001-esp","Grupo ETHOS de la SEFH o la importancia del ethos profesional en el ejercicio del farmacéutico de hospital","Soler Company, E.","Farmacia Hospitalaria; 37(6); 431-433","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600001&lang=pt" 
"S1137-66272013000300011-esp","Impacto de la inclusión de artículos escritos en inglés en revistas biomédicas españolas de edición multilingüe","Cremades Pallas, R., Burbano, P., Valcárcel de La Iglesia, M.A., Burillo-Putze, G., Martín-Sánchez, F.J., Miró, Ò.","Anales del Sistema Sanitario de Navarra; 36(3); 467-470","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300011&lang=pt" 
"S1137-66272013000300020-esp","Esofagitis candidiásica en una paciente inmunocompetente: a propósito de un caso","Palacios Martínez, D., Díaz Alonso, R.A., Gutiérrez López, M., Gordillo López, F.J., Arranz Martínez, E., Ruiz García, A.","Anales del Sistema Sanitario de Navarra; 36(3); 551-556","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300020&lang=pt" 
"S1137-66272013000300002-esp","La necesidad de reinvertarse ante el reto de la cronicidad","Mira Solves, J.J.","Anales del Sistema Sanitario de Navarra; 36(3); 379-381","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300002&lang=pt" 
"S1137-66272013000300019-esp","Avances en la evaluación de la salud mediante cuestionarios","Arrarás, J.I., Zarandona, U.","Anales del Sistema Sanitario de Navarra; 36(3); 547-549","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300019&lang=pt" 
"S1137-66272013000300022-esp","Acromegalia ectópica por carcinoide bronquial","Rojo Álvaro, J., Pineda Arribas, J.J., Anda Apiñániz, E., Pérez García, L., Lafita Tejedor, J., Forga Llenas, Ll.","Anales del Sistema Sanitario de Navarra; 36(3); 563-567","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300022&lang=pt" 
"S1137-66272013000300018-esp","Metilfenidato en pacientes que reciben cuidados paliativos: ¿en qué momento de la investigación nos encontramos?","Sanz-Rubiales, Á., Centeno, C.","Anales del Sistema Sanitario de Navarra; 36(3); 543-546","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300018&lang=pt" 
"S1130-63432013000600013-esp","Normativa de los estudios posautorización de tipo observacional en España","Vicente Sánchez, M.ª P., González Bermejo, D., Macías Saint-Gerons, D., Fuente Honrubia, C. de la","Farmacia Hospitalaria; 37(6); 530-533","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600013&lang=pt" 
"S1130-63432013000600011-esp","Gestión de riesgos en un servicio de Medicina Intensiva: conciliación de la medicación","Becerril Moreno, F., Bustamante Munguira, E., García Verdejo, J. A., Bartual Lobato, E., Ros Martínez, M., Merino de Cós, P.","Farmacia Hospitalaria; 37(6); 514-520","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600011&lang=pt" 
"S1137-66272013000300021-esp","Metástasis cutáneas de cáncer de recto","Miguel Valencia, M.J. de, Fraile González, M., Yagüe Hernando, A., Oteiza Martínez, F., Ciga Lozano, M.A., Armendáriz Rubio, P., Miguel Velasco, M. de, Ortiz Hurtado, H.","Anales del Sistema Sanitario de Navarra; 36(3); 557-561","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300021&lang=pt" 
"S1137-66272013000300009-esp","Influencia del ámbito, rural o urbano, en la percepción de los apoyos y las necesidades de las personas cuidadoras en el hospital","Gorlat-Sánchez, B., García-Caro, M.P., Peinado-Gorlat, P., Expósito-Ruiz, M., Quero-Rufián, A., Cruz-Quintana, F.","Anales del Sistema Sanitario de Navarra; 36(3); 441-454","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300009&lang=pt" 
"S1137-66272013000300003-esp","Hacia una «familia cuidadora sostenible»","Canga, A.","Anales del Sistema Sanitario de Navarra; 36(3); 383-386","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300003&lang=pt" 
"S1137-66272013000300012-esp","Evaluación de la cultura sobre seguridad del paciente entre médicos residentes de Medicina familiar y comunitaria en un servicio de urgencias hospitalario","Jaraba Becerril, C., Sartolo Romeo, M.T., Villaverde Royo, M.V., Espuis Albas, L., Rivas Jiménez, M.","Anales del Sistema Sanitario de Navarra; 36(3); 471-477","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300012&lang=pt" 
"S1130-63432013000600010-esp","Prescripción electrónica de Atención Primaria: ¿una herramienta fiable para conciliar medicación al ingreso hospitalario?","Martín González, A., Abajo del Álamo, C.","Farmacia Hospitalaria; 37(6); 510-513","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600010&lang=pt" 
"S1130-63432013000600003-esp","Farmacovigilancia de inhibidores de calcineurina en trasplante renal y hepático pediátrico","Riva, N., Cáceres Guido, P., Rousseau, M., Dip, M., Monteverde, M., Imventarza, O., Mato, G., Schaiquevich, P.","Farmacia Hospitalaria; 37(6); 441-449","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600003&lang=pt" 
