"S1517-97022002000100006-scl","Valores na escola","Menin, Maria Suzana De Stefano","Educação e Pesquisa; 28(1); 91-100","Educação e Pesquisa","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022002000100006&lang=pt" 
"S1135-57272002000300008-spa","Incidencia de tuberculosis respiratoria en la provincia de León según el sistema de notificación de enfermedades de declaración obligatoria, 1992-1999","Martín, Vicente, Aránzazu Alonso, María, Ramos, Julio, Otero, Arancha, Cortizo, José, Travieso, Santiago","Revista Española de Salud Pública; 76(3); 239-248","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300008&lang=pt" 
"S1135-57272002000300007-spa","Predictores de la iniciación al consumo de tabaco en escolares de enseñanza secundaria de Barcelona y Lleida","Ariza i Cardenal, Carles, Nebot i Adell, Manel","Revista Española de Salud Pública; 76(3); 227-238","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300007&lang=pt" 
"S1135-57272002000300006-spa","Dependencia y necesidades de cuidados no cubiertas de las personas mayores de una zona de salud de Zaragoza","Tomás Aznar, Concepción, Moreno Aznar, LA, Germán Bes, C., Alcalá Nalváiz, T., Andrés Esteban, E.","Revista Española de Salud Pública; 76(3); 215-226","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300006&lang=pt" 
"S1135-57272002000300005-spa","Características de la prescripción antibiótica en los consultorios de medicina del Hospital Cayetano Heredia de Lima, Perú","Llanos-Zavalaga, Fernando, Mayca Pérez, Julio, Contreras Ríos, Carlos","Revista Española de Salud Pública; 76(3); 207-214","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300005&lang=pt" 
"S1135-57272002000300003-spa","Avances en España en la investigación con el indicador «Hospitalización por Enfermedades Sensibles a Cuidados de Atención Primaria»","Caminal, Josefina, Sánchez, Emilia, Morales, Marianela, Peiró, Rosana, Márquez, Soledad","Revista Española de Salud Pública; 76(3); 189-196","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300003&lang=pt" 
"S1135-57272002000300002-spa","Evaluación de la efectividad de los programas escolares de prevención del consumo de tabaco, alcohol y cannabis: ¿Qué nos dicen los meta-análisis?","Fernández, Susanna, Nebot, Manel, Jané, Mireia","Revista Española de Salud Pública; 76(3); 175-187","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300002&lang=pt" 
"S1135-57272002000300009-spa","Prevalencia de anemia por déficit de hierro en niños de 6 meses a 5 años de edad del municipio Arismendi del Estado Nueva Esparta: Venezuela 2001","Pabón Mendoza, Luz, Gómez Castillo, Elesban, Madrid Dupuis, Anthony, Perez Marquez, Ana María","Revista Española de Salud Pública; 76(3); 249-250","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300009&lang=pt" 
"S1135-57272002000300001-spa","Sobre el estudio del impacto de introducir una vacuna en el calendario de vacunación","Amela Heras, Carmen","Revista Española de Salud Pública; 76(3); 171-173","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300001&lang=pt" 
"S0004-282X2002000200031-scl","Tratamento do acidente vascular cerebral","","Arquivos de Neuro-Psiquiatria; 60(2A); 338-339","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200031&lang=pt" 
"S0004-282X2002000200003-scl","Glucose utilisation during status epilepticus in an epilepsy model induced by pilocarpine: a qualitative study","Scorza, Fulvio Alexandre, Arida, Ricardo Mario, Priel, Margareth Rose, Calderazzo, Lineu, Cavalheiro, Esper Abrão","Arquivos de Neuro-Psiquiatria; 60(2A); 198-203","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200003&lang=pt" 
"S0004-282X2002000200001-scl","Clinical discriminators between acute brain hemorrhage and infarction: a practical score for early patient identification","Massaro, Ayrton R., Sacco, Ralph L., Scaff, Milberto, Mohr, J.P.","Arquivos de Neuro-Psiquiatria; 60(2A); 185-191","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200001&lang=pt" 
"S0004-282X2002000200002-scl","Neurologic complications after heart transplantation","Malheiros, Suzana M.F., Almeida, Dirceu R., Massaro, Ayrton R., Castelo, Adauto, Diniz, Rosiane V.Z., Branco, João N., Carvalho, Antonio C., Gabbai, Alberto A.","Arquivos de Neuro-Psiquiatria; 60(2A); 192-197","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200002&lang=pt" 
"S0004-282X2002000200008-scl","Management of rheumatic chorea: an observational study","Araújo, Alexandra Prufer de Queiroz Campos, Pádua, Paula Assunção Brito, Maia Filho, Heber Souza","Arquivos de Neuro-Psiquiatria; 60(2A); 231-233","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200008&lang=pt" 
"S0004-282X2002000200009-scl","Sotos syndrome (cerebral gigantism): analysis of 8 cases","Melo, Débora Gusmão, Acosta, Angelina Xavier, Salles, Maria Aparecida de Almeida, Pina-Neto, João Monteiro de, Castro, José Daniel Vieira de, Santos, Antonio Carlos","Arquivos de Neuro-Psiquiatria; 60(2A); 234-238","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200009&lang=pt" 
"S0004-282X2002000200010-scl","Landau-Kleffner syndrome: study of four cases","Santos, Lúcia H. Coutinho dos, Antoniuk, Sérgio A, Rodrigues, Marcelo, Bruno, Sílvio, Bruck, Isac","Arquivos de Neuro-Psiquiatria; 60(2A); 239-241","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200010&lang=pt" 
"S0004-282X2002000200013-scl","Variações da extensão anterolateral do acesso suboccipital lateral: estudo anatômico","Silveira, Roberto Leal, Gusmão, Sebastião","Arquivos de Neuro-Psiquiatria; 60(2A); 251-257","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200013&lang=pt" 
"S0004-282X2002000200016-scl","Considerações clínicas e etiológicas das síndromes epilépticas sintomáticas com paroxismos occipitais bloqueados à abertura dos olhos","Silva, Gilson Edmar Gonçalves e, Coelho, Maria Eunice de Vasconcelos Xavier, Laurentino, Silvia Gomes","Arquivos de Neuro-Psiquiatria; 60(2A); 269-273","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200016&lang=pt" 
"S0004-282X2002000200018-scl","Aspectos clínicos e laboratoriais de meningite piogênica em lactentes","Lucena, Rita, Gomes, Irenio, Cardoso, Eduardo, Goes, Julieta, Nunes, Luciana, Cardoso, Adriana, Rodrigues, Bernardo, Souza, Murilo, Novaes, Marco Antônio, Melo, Ailton","Arquivos de Neuro-Psiquiatria; 60(2A); 281-284","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200018&lang=pt" 
"S0004-282X2002000200020-scl","Hemimasticatory spasm treated with botulinum toxin: case report","Teive, Hélio A.G., Piovesan, Élcio J., Germiniani, Francisco M.B., Camargo, Carlos Henrique A., Sá, Daniel, Scola, Rosana H., Werneck, Lineu C.","Arquivos de Neuro-Psiquiatria; 60(2A); 288-289","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200020&lang=pt" 
"S0004-282X2002000200022-scl","Lumbar disc herniation associated with scoliosis in a 15-year-old girl: case report","Pinto, Fernando Campos Gomes, Poetscher, Arthur W., Quinhones, Fausto Ricardo Erba, Pena, Mário, Taricco, Mário Augusto","Arquivos de Neuro-Psiquiatria; 60(2A); 295-298","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200022&lang=pt" 
"S0004-282X2002000200032-scl","Análises de livros","","Arquivos de Neuro-Psiquiatria; 60(2A); 340-345","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200032&lang=pt" 
"S0004-282X2002000200024-scl","Esthesioneuroblastoma: case report","Gondim, Jackson, Ramos Jr, Francisco, Azevedo, Jorge, Carrero Jr, Fernando Porto, Tella Jr, Oswaldo Inácio","Arquivos de Neuro-Psiquiatria; 60(2A); 303-307","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200024&lang=pt" 
"S0004-282X2002000200025-scl","Schwanoma intracerebral talâmico: relato de caso","Andrade, Guilherme Cabral de, Paiva Neto, Manoel A. de, Braga, Fernando Menezes","Arquivos de Neuro-Psiquiatria; 60(2A); 308-313","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200025&lang=pt" 
"S0004-282X2002000200027-scl","Sequela comportamental pós-traumatismo craniano: o homem que perdeu o charme","Mattos, Paulo, Saboya, Eloisa, Araújo, Cátia","Arquivos de Neuro-Psiquiatria; 60(2A); 319-323","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200027&lang=pt" 
"S0004-282X2002000200028-scl","Autismo infantil, transtorno bipolar e retardo mental em portador de síndrome da rubéola congênita: relato de caso","Assumpção Jr, Francisco Baptista, Kuczynski, Evelyn","Arquivos de Neuro-Psiquiatria; 60(2A); 324-327","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200028&lang=pt" 
"S0004-282X2002000200030-scl","História da neurocirurgia no Rio de Janeiro","Gusmão, Sebastião Silva","Arquivos de Neuro-Psiquiatria; 60(2A); 333-337","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000200030&lang=pt" 
"S0074-02762002000400014-scl","Microsporidiosis of Tachinaephagus zealandicus Ashmead (Hymenoptera: Encyrtidae)","Almeida, Maria A Ferreira de, Geden, Christopher J, Boohene, Carl K, Becnel, James J, Prado, Angelo Pires do","Memórias do Instituto Oswaldo Cruz; 97(4); 527-530","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400014&lang=pt" 
"S0074-02762002000400020-scl","Assessment of Therapeutic Response of Plasmodium vivax and Plasmodium falciparum to Chloroquine in a Malaria Transmission Free Area in Colombia","Castillo, Carmen Manuela, Osorio, Lyda Elena, Palma, Gloria Inés","Memórias do Instituto Oswaldo Cruz; 97(4); 559-562","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400020&lang=pt" 
"S0074-02762002000400010-scl","Capillariidae Eggs Found in the Urine of a Free Ranging Maned Wolf from Argentina","Martín Beldomenico, Pablo, Hunzicker, Daniel, Lopez Taverna, Julio, Rejf, Paula K","Memórias do Instituto Oswaldo Cruz; 97(4); 509-510","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400010&lang=pt" 
"S0074-02762002000400007-scl","Redescrição de Litomosoides brasiliensis Almeida, 1936 (Nematoda: Filariidae) Parasito de Anoura caudifera (Chiroptera: Phyllostomidae)","Mourão, Elizabeth D, Avilla, Leonardo dos S, Lent, Herman","Memórias do Instituto Oswaldo Cruz; 97(4); 495-499","Memórias do Instituto Oswaldo Cruz","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400007&lang=pt" 
"S0074-02762002000400022-scl","Aggregation Behaviour and Interspecific Responses in Rhodnius prolixus Stål","Figueiras, Alicia N Lorenzo, Lazzari, Claudio R","Memórias do Instituto Oswaldo Cruz; 97(4); 569-571","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400022&lang=pt" 
"S0074-02762002000400015-scl","Predation Potential of the Water Bugs Sphaerodema rusticum on the Sewage Snails Physa acuta","Aditya, G, Raut, SK","Memórias do Instituto Oswaldo Cruz; 97(4); 531-534","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400015&lang=pt" 
"S0074-02762002000400016-scl","Fipronil Insecticide: Novel Application against Triatomine Insect Vectors of Chagas Disease","Rojas de Arias, Antonieta, Fournet, Alain","Memórias do Instituto Oswaldo Cruz; 97(4); 535-539","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400016&lang=pt" 
"S0074-02762002000400021-scl","Lack of Correlation between Seminal and Plasma HIV-1 Viral Loads is Associated with CD4T Cell Depletion in Therapy-naïve HIV-1+ Patients","Pinto-Neto, Lauro FS, Vieira, Nilo FR, Soprani, Moacir, Cunha, Carla B, Dietze, Reynaldo, Ribeiro-Rodrigues, Rodrigo","Memórias do Instituto Oswaldo Cruz; 97(4); 563-567","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400021&lang=pt" 
"S0074-02762002000400024-scl","Effect of Sequential Cold Shocks on Survival and Molting Rate in Triatoma infestans Klug","Campos, Silvana GP, Rodrigues, Vera Lúcia CC, Wada, CY, Mello, Maria Luiza S","Memórias do Instituto Oswaldo Cruz; 97(4); 579-582","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400024&lang=pt" 
"S0074-02762002000400008-scl","Description of Pintomyia (Pifanomyia) falcaorum sp. n. (Diptera: Psychodidae: Phlebotominae), a Fossil Sand Fly from Dominican Amber","Brazil, Reginaldo Peçanha, Andrade Filho, José Dilermando","Memórias do Instituto Oswaldo Cruz; 97(4); 501-503","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400008&lang=pt" 
"S0074-02762002000400028-scl","Experimental Neuroschistosomiasis: Inadequacy of the Murine Model","Silva, Luciana M, Oliveira, Carla Neves de, Andrade, Zilton A","Memórias do Instituto Oswaldo Cruz; 97(4); 599-600","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400028&lang=pt" 
"S0074-02762002000400009-scl","Plesiophysa dolichomastix sp. n. (Gastropoda: Planorbidae)","Paraense, W Lobato","Memórias do Instituto Oswaldo Cruz; 97(4); 505-508","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400009&lang=pt" 
"S0074-02762002000400027-scl","Pelecitus helicinus Railliet &amp; Henry, 1910 (Filarioidea, Dirofilariinae) and Other Nematode Parasites of Brazilian Birds","Oniki, Yoshika, Kinsella, JM, Willis, Edwin O","Memórias do Instituto Oswaldo Cruz; 97(4); 597-598","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400027&lang=pt" 
"S1135-57272002000300004-spa","Enfermedad invasora por Haemophilus Influenzae antes y después de la campaña de vacunación en la población infantil de la Comunidad Valenciana (1996-2000)","Goicoechea Sáez, Mercedes, Fullana Montoro, Ana M.ª, Momparler Carrasco, Pilar, Redondo Gallego, M.ª Jesús, Brines Solanes, Juan, Bueno Cañigral, Francisco J.","Revista Española de Salud Pública; 76(3); 197-206","Revista Española de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272002000300004&lang=pt" 
"S1516-89132002000200002-scl","N:Si:P atomic ratio in the Santa Cruz Channel, Itamaracá-PE (Northeast Brazil): a nyctemeral variation","Montes, Manuel de Jesús Flores, Macêdo, Silvio José de, Koening, Maria Luise","Brazilian Archives of Biology and Technology; 45(2); 115-124","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200002&lang=pt" 
"S1516-89132002000200001-scl","Enzymatic systems involved in D-limonene biooxidation","Menéndez, Pilar, García, Carlos, Rodríguez, Paula, Moyna, Patrick, Heinzen, Horacio","Brazilian Archives of Biology and Technology; 45(2); 111-114","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200001&lang=pt" 
"S1516-89132002000200003-scl","The effect of concanavalin A on the replication of rotavirus (SA-11) in cell culture","Hasenack, Beatriz S., Botelho, Maria Valéria J., Lauretti, Flávio, Melo, Fernando L. de, Orlandi, Janaina M., Linhares, Rosa Elisa C., Ueda, Marli, Nozawa, Carlos M.","Brazilian Archives of Biology and Technology; 45(2); 125-135","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200003&lang=pt" 
"S1516-89132002000200007-scl","Histopathologic changes in the kidney tissue of Prochilodus lineatus Valenciennes, 1836 (Characiformes, Prochilodontidae) induced by sublethal concentration of Trichlorfon exposure","Veiga, Marcelo Leite da, Rodrigues, Edson de Lara, Pacheco, Fabio Juliano, Ranzani-Paiva, Maria José Tavares","Brazilian Archives of Biology and Technology; 45(2); 171-175","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200007&lang=pt" 
"S1516-89132002000200006-scl","Frequency-dependence of mating success in Poeciliopsis monacha (Pisces, Cyprinodontiformes) reproductive complex, Sonora, Mexico","Lima, Neuza Rejane Wille, Bizerril, Carlos Roberto S. F.","Brazilian Archives of Biology and Technology; 45(2); 161-169","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200006&lang=pt" 
"S1516-89132002000200009-scl","A laboratory method to estimate the efficiency of plant extract to neutralize soil acidity","Cassiolato, Marcelo E., Miyazawa, Mário, Meda, Anderson R., Pavan, Marcos A.","Brazilian Archives of Biology and Technology; 45(2); 183-187","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200009&lang=pt" 
"S1516-89132002000200010-scl","Extraction optimization of soluble compounds of yerba maté","Sambiassi, César, Escalada, Andrea M., Schmalko, Miguel E.","Brazilian Archives of Biology and Technology; 45(2); 189-193","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200010&lang=pt" 
"S1516-89132002000200012-scl","Rheumatoid factor and tobacco exposure","Skare, Thelma Larocca, Silva, Marilia Barreto Gameiro, Silva, Mônica Gomes da, Gomes, Fábio, Rumor, Carla, Giacomini, Glaucio","Brazilian Archives of Biology and Technology; 45(2); 203-207","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200012&lang=pt" 
"S1516-89132002000200015-scl","Diet of Astyanax species (Teleostei, Characidae) in an Atlantic Forest River in Southern Brazil","Vilella, Fábio Silveira, Becker, Fernando Gertum, Hartz, Sandra Maria","Brazilian Archives of Biology and Technology; 45(2); 223-232","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200015&lang=pt" 
"S1516-89132002000200017-scl","First record of albinism in the smooth dogfish Mustelus Schimitti Springer, 1939 (Carcharhiniformes - Triakidae) from Southern Brazil","Teixeira, Simone Ferreira, Araújo, Maria Lúcia Góes de","Brazilian Archives of Biology and Technology; 45(2); 241-243","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200017&lang=pt" 
"S1516-89132002000200018-scl","Hermit crab (Decapoda, Anomura) attraction to dead gastropod baits in an infralittoral algae bank","Pezzuti, Juarez C. B., Turra, Alexander, Leite, Fosca P. P.","Brazilian Archives of Biology and Technology; 45(2); 245-250","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200018&lang=pt" 
"S1516-89132002000200014-scl","Dolomite lime’s reaction applied on the surface of a sandy soil of the Northwest Paraná, Brazil","Meda, Anderson R., Pavan, Marcos A., Cassiolato, Marcelo E., Miyazawa, Mário","Brazilian Archives of Biology and Technology; 45(2); 219-222","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200014&lang=pt" 
"S1516-89132002000200004-scl","Arboreous vegetation of an alluvial riparian forest and their soil relations: Porto Rico island, Paraná river, Brazil","Campos, João Batista, Souza, Maria Conceição de","Brazilian Archives of Biology and Technology; 45(2); 137-149","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200004&lang=pt" 
"S1516-89132002000200005-scl","Randomly Amplified Polymorphic DNA of Trichoderma isolates and antagonism against Rhizoctonia solani","Góes, Larissa Brandão, Costa, Ana Bolena Lima da, Freire, Laurineide Lopes de Carvalho, Oliveira, Neiva Tinti de","Brazilian Archives of Biology and Technology; 45(2); 151-160","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200005&lang=pt" 
"S1516-89132002000200008-scl","Changes in electrophoretic profiles of Ipomoea batatas (sweet potato) induced by gamma radiation","Lage, Celso Luiz Salgueiro, Vasconcellos, Alexandre Guimarães, Silva, Nina Claudia Barboza da, Esquibel, Maria Apparecida","Brazilian Archives of Biology and Technology; 45(2); 177-182","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200008&lang=pt" 
"S1516-89132002000200011-scl","Methanogenesis in an impacted and two dystrophic coastal lagoons (Macaé, Brazil)","Furtado, André Luiz dos Santos, Casper, Peter, Esteves, Francisco de Assis","Brazilian Archives of Biology and Technology; 45(2); 195-202","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200011&lang=pt" 
"S1516-89132002000200013-scl","Water quality of the Canchim’s creek watershed in São Carlos, SP, Brazil, occupied by beef and dairy cattle activities","Primavesi, Odo, Freitas, Alfredo Ribeiro de, Primavesi, Ana Cândida, Oliveira, Haydée Torres de","Brazilian Archives of Biology and Technology; 45(2); 209-217","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200013&lang=pt" 
"S1516-89132002000200016-scl","Phytotoxin produced by Bipolaris euphorbiae in-vitro is effective against the weed Euphorbia heterophylla","Barbosa, Aneli M., Souza, Cristina G. M., Dekker, Robert F. H., Fonseca, Rafael C., Ferreira, Dalva T.","Brazilian Archives of Biology and Technology; 45(2); 233-240","Brazilian Archives of Biology and Technology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132002000200016&lang=pt" 
"S0066-782X2002000600008-scl","Consultar, Diagnosticar e Tratar","Tuppy, Georg","Arquivos Brasileiros de Cardiologia; 78(6); 598-599","Arquivos Brasileiros de Cardiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2002000600008&lang=pt" 
"S0066-782X2002000600006-scl","Primary Cardiac Angiosarcoma: A Therapeutical Dilemma","Frota Filho, José Dario, Lucchese, Fernando A., Leães, Paulo, Valente, Luís Antônio, Vieira, Mariana S., Blacher, Celso","Arquivos Brasileiros de Cardiologia; 78(6); 589-591","Arquivos Brasileiros de Cardiologia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2002000600006&lang=pt" 
"S0066-782X2002000600002-scl","Retrospective Study of the Survival of Patients who Underwent Cardiopulmonary Resuscitation in an Intensive Care Unit","Moreira, Daniel Martins, Mariante Neto, Guilherme, Oliveira, Marcelo Wierzynski, Alves, Letícia Biscaino, Adamatti, Luís Carlos Chorazje, Trotta, Eliana de Andrade, Vieira, Sílvia Regina Rios","Arquivos Brasileiros de Cardiologia; 78(6); 549-552","Arquivos Brasileiros de Cardiologia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2002000600002&lang=pt" 
"S0066-782X2002000600001-scl","Echocardiographic Assessment of the Pulmonary Venous Flow: An Indicator of Increased Pulmonary Flow in Congenital Cardiac Malformations","Rivera, Ivan Romero, Moisés, Valdir Ambrósio, Paola, Angelo Amato V. de, Carvalho, Antonio Carlos","Arquivos Brasileiros de Cardiologia; 78(6); 541-544","Arquivos Brasileiros de Cardiologia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2002000600001&lang=pt" 
"S0066-782X2002000600004-scl","Analysis of the Association Between Apolipoprotein E Polymorphism and Cardiovascular Risk Factors in an Elderly Population with Longevity","Schwanke, Carla Helena Augustin, Cruz, Ivana Beatrice Mânica da, Leal, Ney Furhmann, Scheibe, Rosane, Moriguchi, Yukio, Moriguchi, Emílio Hideyuki","Arquivos Brasileiros de Cardiologia; 78(6); 571-579","Arquivos Brasileiros de Cardiologia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2002000600004&lang=pt" 
"S0066-782X2002000600005-scl","Pericardial Effusion with Cardiac Tamponade as a Form of Presentation of Primary Hypothyroidism","Rachid, Acir, Caum, Leiber C., Trentini, Ana Paula, Fischer, Carlos A., Antonelli, Dênis A. J., Hagemann, Rafael P.","Arquivos Brasileiros de Cardiologia; 78(6); 583-585","Arquivos Brasileiros de Cardiologia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2002000600005&lang=pt" 
"S0066-782X2002000600007-scl","Multiple Embolism in a Female Patient with Infective Endocarditis: Low Back Pain and Hematuria as the Initial Clinical Manifestations","Vieira, Marcelo Luiz Campos, Schmidt, Mônica Luisa Rappi, Resende, Marcos Valério Coimbra de, André Júnior, Luis Sérgio Afonso de","Arquivos Brasileiros de Cardiologia; 78(6); 595-597","Arquivos Brasileiros de Cardiologia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2002000600007&lang=pt" 
"S0066-782X2002000600009-scl","Febre, Convulsão e Coma em Mulher de 60 Anos Portadora de Doença Reumática Crônica","Coutinho, Margleicia Maria Vasconcelos, Demarchi, Léa Maria Macruz Ferreira","Arquivos Brasileiros de Cardiologia; 78(6); 600-606","Arquivos Brasileiros de Cardiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2002000600009&lang=pt" 
