"S0212-71992002000900019-esp","Los artículos de revisión deberían tener más en cuenta las publicaciones españolas","Botella de Maglia, J., Belenguer Tarín, J. E.","Anales de Medicina Interna; 19(9); 69-70","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900019&lang=pt" 
"S0102-05362002000300007-scl","Injeção de CO2 e lâminas de irrigação em tomateiro sob estufa","Cararo, Denis Cesar, Duarte, Sérgio N.","Horticultura Brasileira; 20(3); 432-437","Horticultura Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362002000300007&lang=pt" 
"S0102-05362002000300013-scl","Armazenamento sob atmosfera controlada de tomates com injúria interna de impacto","Moretti, Celso Luiz, Sargent, Steven A., Huber, Donald J., Puschmann, Rolf","Horticultura Brasileira; 20(3); 465-469","Horticultura Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362002000300013&lang=pt" 
"S0102-05362002000300019-scl","Desenvolvimento de tomate de mesa, com o uso do método QFD (Desdobramento da Função Qualidade), comercializado em um supermercado","Marcos, Sissi K., Jorge, José Tadeu","Horticultura Brasileira; 20(3); 490-496","Horticultura Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362002000300019&lang=pt" 
"S0102-05362002000300006-scl","Aplicação de fontes e doses de cálcio na produção e qualidade de frutos de melão","Pereira, Ademir José, Blank, Arie F., Alvarenga, Marco Antônio R., Souza, Rovilson José de","Horticultura Brasileira; 20(3); 428-431","Horticultura Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362002000300006&lang=pt" 
"S0102-05362002000300009-scl","Fertirrigação com água salina e seus efeitos na produção do pepino enxertado cultivado em ambiente protegido","Blanco, Flávio F., Folegatti, Marcos Vinícius, Nogueira, Maria Cristina S.","Horticultura Brasileira; 20(3); 442-446","Horticultura Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362002000300009&lang=pt" 
"S0102-05362002000300020-scl","Respiratory activity and browning of minimally processed sweet potatoes","Moretti, Celso L., Araújo, Alessandra L., Marouelli, Waldir A., Silva, Washington L.C.","Horticultura Brasileira; 20(3); 497-500","Horticultura Brasileira","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362002000300020&lang=pt" 
"S0102-05362002000300018-scl","High density of defoliated tomato plants in protected cultivation and its effects on development of trusses and fruits","Sandri, Miguel A., Andriolo, Jerônimo L., Witter, Márcio, Ross, Tiago dal","Horticultura Brasileira; 20(3); 485-489","Horticultura Brasileira","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362002000300018&lang=pt" 
"S0100-19652002000300001-scl","Métodos quantitativos de apoio à bibliometria: a pesquisa operacional pode ser uma alternativa?","Borges, Paulo César Rodrigues","Ciência da Informação; 31(3); 5-17","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300001&lang=pt" 
"S0102-86502002000500001-scl","Sobradpec: 15 anos","Goldenberg, Saul","Acta Cirurgica Brasileira; 17(5); 273-277","Acta Cirurgica Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500001&lang=pt" 
"S0102-86502002000500002-scl","Surgeons skills in measures evaluation","Herbella, Fernando Augusto Mardiros, Del Grande, José Carlos","Acta Cirurgica Brasileira; 17(5); 278-280","Acta Cirurgica Brasileira","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500002&lang=pt" 
"S0102-86502002000500006-scl","Tratamento da endometriose induzida cirurgicamente em coelhas pelo Laser de Vapor de Cobre (LVC)","Mieli, Maurício Paulo Ângelo, Oliveira, Wanda de, Osaka, Junko Takano, Sandoval, Marina Penteado, Pereira, Paulo Roberto Bueno, Tolosa, Erasmo Magalhães de Castro","Acta Cirurgica Brasileira; 17(5); 312-316","Acta Cirurgica Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500006&lang=pt" 
"S0102-86502002000500004-scl","Morphometric study of gastric mucosa in dogs submitted to proximal gastric vagotomy, splenectomy or proximal gastric vagotomy associated with splenectomy","Martinez, Carlos Augusto Real, Waisberg, Jaques, Palma, Rogério Tadeu, Silva, Fabiana Zangiácomo da, Cimerman, Gustavo, Goffi, Fabio Schmidt","Acta Cirurgica Brasileira; 17(5); 289-298","Acta Cirurgica Brasileira","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500004&lang=pt" 
"S0102-86502002000500005-scl","Dopplervelocimetria de artéria mesentérica superior em recém-nascidos a termo","Badaró-Marques, Carmen Solange, Casanova, Lucy Duailibi, Aranha, Carlos, Segre, Conceição A M","Acta Cirurgica Brasileira; 17(5); 299-311","Acta Cirurgica Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500005&lang=pt" 
"S0102-86502002000500008-scl","Avaliação da triangulação da anastomose término-terminal de fragmento de mucosa bucal na reconstrução uretral: estudo experimental no cão","Silva, Fernando Ferro da, Paulo, Neusa Margarida, Brito, George Alves de, Vaz, Karla Fernanda Guimarães, Freitas, José de Sousa, Porto, Simone Moraes, Rôlla, Adriana Braga Siqueira, Silva, Luciano Schneider da","Acta Cirurgica Brasileira; 17(5); 327-331","Acta Cirurgica Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500008&lang=pt" 
"S0102-86502002000500010-scl","Rinoplastia do nariz negróide por via intra-oral sem ressecções externas: avaliação da eficácia da técnica","Castilho, Helton Traber de, Hochman, Bernardo, Ferreira, Lydia Masako","Acta Cirurgica Brasileira; 17(5); 342-351","Acta Cirurgica Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500010&lang=pt" 
"S0102-86502002000500003-scl","Gas tonometry for evaluation of gastrointestinal mucosal perfusion: experimental and clinical sepsis¹. part 2","Silva, Eliezer, Figueiredo, Luiz Francisco Poli de, Cruz Jr, Ruy Jorge, Silva, Maurício Rocha e","Acta Cirurgica Brasileira; 17(5); 281-288","Acta Cirurgica Brasileira","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500003&lang=pt" 
"S0102-86502002000500007-scl","Efeitos do oleato de etanolamina na parede venosa, de cães","Cruz Filho, Milton, Maia, Celso Costa, Abrahão, Silvio, Silva, José Carlos Costa Baptista, Gomes, Paulo Oliveira, Soufen, Marco Antônio, Novo, Neil Ferreira, Juliano, Yara","Acta Cirurgica Brasileira; 17(5); 317-326","Acta Cirurgica Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500007&lang=pt" 
"S0102-86502002000500009-scl","Ação do ácido trissódio-cálcio-dietileno-triaminopentaacético (CaNa3DTPA) nas lesões de isquemia-reperfusão em membro posterior de rato","Francischetti, Ieda, Maffei, Francisco Humberto de Abreu, Bitu-Moreno, Jose, Fuhrmann Neto, Mário, Coelho, Maria Paula Villela, Kai, Fábio Hsu Tsu, Sequeira, Julio Lopes, Yoshida, Winston Bonetti","Acta Cirurgica Brasileira; 17(5); 332-341","Acta Cirurgica Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502002000500009&lang=pt" 
"S0034-71402002000300005-scl","Rigidez na balança comercial e movimentos de capital: uma abordagem estruturalista","Porcile, Gabriel, Curado, Marcelo","Revista Brasileira de Economia; 56(3); 483-495","Revista Brasileira de Economia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000300005&lang=pt" 
"S0034-71402002000300001-scl","Redução dos custos de quantificação de benefícios na avaliação contingente","Aguirre, Antônio, Faria, Diomira M. C. P., Suyama, Emílio, Santos, Gislaine Aparecida","Revista Brasileira de Economia; 56(3); 377-396","Revista Brasileira de Economia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000300001&lang=pt" 
"S0034-71402002000300002-scl","A possibilidade de saltos no câmbio implícita nos prêmios das opções","Guimarães, Bernardo de Vasconcellos, Silva, Marcos Eugênio da","Revista Brasileira de Economia; 56(3); 397-428","Revista Brasileira de Economia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000300002&lang=pt" 
"S0034-71402002000300003-scl","Desempenho exportador brasileiro recente e taxa de câmbio real: uma análise setorial","Kannebley Júnior, Sérgio","Revista Brasileira de Economia; 56(3); 429-456","Revista Brasileira de Economia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000300003&lang=pt" 
"S0034-71402002000300006-scl","A simultaneous descending bid auction for multiple items and unitary demand","Sotomayor, Marilda","Revista Brasileira de Economia; 56(3); 497-510","Revista Brasileira de Economia","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000300006&lang=pt" 
"S0034-71402002000300004-scl","Evidências empíricas da lei de Kaldor-Verdoorn para a indústria de transformação do Brasil (1985-1997)","Marinho, Emerson Luís Lemos, Nogueira, Cláudio André Gondim, Rosa, Antônio Lisboa Teles da","Revista Brasileira de Economia; 56(3); 457-482","Revista Brasileira de Economia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402002000300004&lang=pt" 
"S0102-33062002000300001-scl","Aspectos morfo-anatômicos do embrião de Euterpe precatoria Mart. durante o processo germinativo","Aguiar, Madalena Otaviano, Mendonça, Maria Sílvia de","Acta Botanica Brasilica; 16(3); 241-249","Acta Botanica Brasilica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300001&lang=pt" 
"S0102-33062002000300004-scl","Conhecimento botânico tradicional e conservação em uma área de caatinga no estado de Pernambuco, Nordeste do Brasil","Albuquerque, Ulysses Paulino de, Andrade, Laise de Holanda Cavalcanti","Acta Botanica Brasilica; 16(3); 273-285","Acta Botanica Brasilica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300004&lang=pt" 
"S0102-33062002000300007-scl","Estrutura fitossociológica em área natural e antropizada de uma vereda em Uberlândia, MG","Guimarães, Antônio José Maia, Araújo, Glein Monteiro de, Corrêa, Gilberto Fernandes","Acta Botanica Brasilica; 16(3); 317-329","Acta Botanica Brasilica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300007&lang=pt" 
"S0102-33062002000300008-scl","Montagnea haussknechtii Rab. (Podaxales) a rare agaricoid fungus: first record from Brazil","Baseia, Iuri Goulart, Milanez, Adauto Ivo","Acta Botanica Brasilica; 16(3); 311-315","Acta Botanica Brasilica","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300008&lang=pt" 
"S0102-33062002000300009-scl","Composição florística e análise fitossociológica do componente arbustivo-arbóreo de um remanescente florestal no Agreste Paraibano","Pereira, Israel Marinho, Andrade, Leonaldo Alves de, Barbosa, Maria Regina de V., Sampaio, Everardo. V. S. B.","Acta Botanica Brasilica; 16(3); 357-369","Acta Botanica Brasilica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300009&lang=pt" 
"S0102-33062002000300002-scl","Caracterização de dois estratos da vegetação em uma área de cerrado no município de Brotas, SP, Brasil","Durigan, Giselda, Nishikawa, Dulcelaine L. Lopes, Rocha, Elektra, Silveira, Éliton Rodrigo da, Pulitano, Fabiana Marise, Regalado, Luciano Bonatti, Carvalhaes, Mariana Aparecida, Paranaguá, Patrícia Amaral, Ranieri, Victor Eduardo Lima","Acta Botanica Brasilica; 16(3); 251-262","Acta Botanica Brasilica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300002&lang=pt" 
"S0102-33062002000300003-scl","Flora e vegetação do Brasil na Carta de Caminha","Filgueiras, Tarciso S., Peixoto, Ariane Luna","Acta Botanica Brasilica; 16(3); 263-272","Acta Botanica Brasilica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300003&lang=pt" 
"S0102-33062002000300006-scl","Variáveis ambientais e a distribuição de espécies arbóreas em um remanescente de floresta estacional semidecídua montana no campus da Universidade Federal de Lavras, MG","Espírito-Santo, Fernando Del Bon, Oliveira-Filho, Ary Teixeira de, Machado, Evandro Luiz Mendonça, Souza, Josival Santos, Fontes, Marco Aurélio Leite, Marques, João José Granate de Sá Melo","Acta Botanica Brasilica; 16(3); 331-351","Acta Botanica Brasilica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300006&lang=pt" 
"S0102-33062002000300005-scl","Chytridiomycota e Oomycota da Represa do Guarapiranga, São Paulo, SP","Rocha, Maristela da, Zottarelli, Carmen Lidia Amorim Pires","Acta Botanica Brasilica; 16(3); 287-309","Acta Botanica Brasilica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062002000300005&lang=pt" 
"S0021-75572002000500008-scl","Avaliação do estado nutricional das crianças índias do Alto Xingu","Fagundes, Ulysses, Garcia Oliva, Carlos Alberto, Fagundes-Neto, Ulysses","Jornal de Pediatria; 78(5); 383-388","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500008&lang=pt" 
"S0021-75572002000500009-scl","Triagem diagnóstica da hepatopatia da fibrose cística","Fagundes, Eleonora D.T., Roquete, Mariza L.V., Penna, Francisco J., Reis, Francisco J.C., Duque, Cristiano G.","Jornal de Pediatria; 78(5); 389-396","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500009&lang=pt" 
"S0021-75572002000500010-scl","Alterações morfológicas placentárias de recém-nascidos pequenos para a idade gestacional","Oliveira, Lúcio H., Xavier, César C., Lana, Ana M.A.","Jornal de Pediatria; 78(5); 397-402","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500010&lang=pt" 
"S0021-75572002000500011-scl","Avaliação da função pulmonar de recém-nascidos com síndrome do desconforto respiratório em diferentes pressões finais expiratórias positivas","Consolo, Luiz C.T., Palhares, Durval B., Consolo, Lourdes Z.Z.","Jornal de Pediatria; 78(5); 403-408","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500011&lang=pt" 
"S0021-75572002000500012-scl","Câncer pediátrico: análise de um registro hospitalar","Silva, Denise Bousfield da, Pires, Maria Marlene de Souza, Nassar, Silvia Modesto","Jornal de Pediatria; 78(5); 409-414","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500012&lang=pt" 
"S0021-75572002000500013-scl","Doença aguda das vias aéreas inferiores em menores de cinco anos: influência do ambiente doméstico e do tabagismo materno","Prietsch, Silvio O.M., Fischer, Gilberto B., Cesar, Juraci A., Fabris, Alisson R., Mehanna, Halid, Ferreira, Tissyanna H.P., Scheifer, Leopoldo A.","Jornal de Pediatria; 78(5); 415-422","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500013&lang=pt" 
"S0021-75572002000500014-scl","Inalação contínua com fenoterol na criança com asma aguda grave: efeitos clínicos imediatos","Zanoni, Lourdes Z., Palhares, Durval B.","Jornal de Pediatria; 78(5); 423-428","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500014&lang=pt" 
"S0021-75572002000500006-scl","Hiperecogenicidade dos vasos talâmicos no recém-nascido prematuro","Paczko, Natália, Rotta, Newra T., Silva, Alexandre, Leiria, Fernando","Jornal de Pediatria; 78(5); 371-374","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500006&lang=pt" 
"S1517-83822002000300001-scl","Recent updated aspects of colicins of Enterobacteriaceae","Cursino, Luciana, Šmarda, Jan, Chartone-Souza, Edmar, Nascimento, Andréa M.A.","Brazilian Journal of Microbiology; 33(3); 185-195","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300001&lang=pt" 
"S1517-83822002000300004-scl","Hyphal-like extension and pseudohyphal formation in industrial strains of yeasts induced by isoamyl alcohol","Ceccato-Antonini, Sandra Regina, Silva, Paula Cristina da","Brazilian Journal of Microbiology; 33(3); 209-212","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300004&lang=pt" 
"S1517-83822002000300006-scl","Susceptibility of Nasutitermes ehrhardti (Isoptera: Termitidae) to Bacillus thuringiensis subspecies","Castilhos-Fortes, Raquel de, Matsumura, Aida T.S., Diehl, Elena, Fiuza, Lidia M.","Brazilian Journal of Microbiology; 33(3); 219-222","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300006&lang=pt" 
"S1517-83822002000300012-scl","Antifungal properties of Brazilian cerrado plants","Souza, Lúcia Kioko Hasimoto e, Oliveira, Cecília Maria Alves de, Ferri, Pedro Henrique, Santos, Suzana Costa, Oliveira Júnior, Juldásio Galdino de, Miranda, André Thiago Borges, Lião, Luciano Morais, Silva, Maria do Rosário Rodrigues","Brazilian Journal of Microbiology; 33(3); 247-249","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300012&lang=pt" 
"S1517-83822002000300011-scl","Sensitivity of rabbit fibrochondrocytes to mycoplasmas","Nascimento, Carlos Manuel de Oliveira, Figueiredo, Cristina Adelaide, Timenetsky, Jorge","Brazilian Journal of Microbiology; 33(3); 243-246","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300011&lang=pt" 
"S1517-83822002000300010-scl","Trichosporon pullulans (Lidner) Diddens &amp; Lodder isolated from the oral cavity of AIDS patient","Neves, Rejane Pereira, Cavalcanti, Maria Auxiliadora de Queiroz, Chaves, Guilherme Maranhão, Magalhães, Oliane Maria Correia","Brazilian Journal of Microbiology; 33(3); 241-242","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300010&lang=pt" 
"S1517-83822002000300013-scl","Distribution of aflatoxins in corn fractions visually segregated for defects","Piedade, Fabiana Segatti, Fonseca, Homero, Gloria, Eduardo Micotti da, Calori-Domingues, Maria Antonia, Piedade, Sônia Maria Stefano, Barbin, Décio","Brazilian Journal of Microbiology; 33(3); 250-254","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300013&lang=pt" 
"S1517-83822002000300014-scl","Doxorubicin and etoposide induce somatic recombination in diploid cells of Aspergillus nidulans","Chiuchetta, Simone Jurema Ruggeri, Castro-Prado, Marialba Avezum Alves de","Brazilian Journal of Microbiology; 33(3); 255-259","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300014&lang=pt" 
"S1517-83822002000300019-scl","Sampling plan for the analysis of aflatoxin in peanuts and corn: an update","Fonseca, Homero","Brazilian Journal of Microbiology; 33(3); 279-279","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300019&lang=pt" 
"S1517-83822002000300002-scl","Infleunce of pH on the partition of glucose-6-phosphate dehydrogenase and hexokinase in aqueous two-phase system","Silva, Daniel Pereira da, Pontes, Marcela Zanella Ribeiro, Souza, Maria Aparecida de, Vitolo, Michele, Silva, João Batista de Almeida e, Pessoa-Junior, Adalberto","Brazilian Journal of Microbiology; 33(3); 196-201","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300002&lang=pt" 
"S1517-83822002000300003-scl","Trehalose accumulation, invertase activity and physiological characteristics of yeasts isolated from 24 h fermentative cycles during the production of artisanal Brazilian cachaça","Pataro, Carla, Guerra, Juliana B., Gomes, Fátima C.O., Neves, Maria J., Pimentel, Patrícia F., Rosa, Carlos A.","Brazilian Journal of Microbiology; 33(3); 202-208","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300003&lang=pt" 
"S1517-83822002000300005-scl","Cellulase and xylanase productions by isolated Amazon Bacillus strains using soybean industrial residue based solid-state cultivation","Heck, Júlio X., Hertz, Plinho F., Ayub, Marco A.Z.","Brazilian Journal of Microbiology; 33(3); 213-218","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300005&lang=pt" 
"S1517-83822002000300007-scl","Nitrogenase activity of Beijerinckia derxii is preserved under adverse conditions for its growth","Barbosa, Heloiza R., Moretti, Marcos A., Thuler, Daniela S., Augusto, Elisabeth F.P.","Brazilian Journal of Microbiology; 33(3); 223-229","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300007&lang=pt" 
"S1517-83822002000300008-scl","Mycocinogenic yeasts isolated from Amazon soils of the Maracá Ecological Station, Roraima-Brazil","Vital, Marcos José Salgado, Abranches, Jacqueline, Hagler, Allen Norton, Mendonça-Hagler, Lêda Cristina","Brazilian Journal of Microbiology; 33(3); 230-235","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300008&lang=pt" 
"S1517-83822002000300009-scl","Presence of Staphylococcus spp. and Candida spp. in the human oral cavity","Martins, Clélia Aparecida de Paiva, Koga-Ito, Cristiane Yumi, Jorge, Antonio Olavo Cardoso","Brazilian Journal of Microbiology; 33(3); 236-240","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300009&lang=pt" 
"S1517-83822002000300015-scl","Detection of Mycoplasma pulmonis in laboratory rats","Barreto, Maria Lucia, Nascimento, Elmiro Rosendo do, Campos, Carlos Augusto de Martino, Nascimento, Maria da Graça Fichel do, Lignon, Gilberto Brasil, Lira, Marie Luce Flores, Silva, Ricardo G.","Brazilian Journal of Microbiology; 33(3); 260-264","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300015&lang=pt" 
"S1517-83822002000300016-scl","Cross neutralizing antibodies in hamsters vaccinated with leptospiral bacterins produced with three serovars of serogroup Sejroe","Tabata, Rosana, Scanavini Neto, Hugo, Zuanaze, Marcelo Alexandre Fagnani, Oliveira, Eugenia Márcia de Deus, Dias, Ricardo Augusto, Morais, Zenaide Maria de, Ito, Fumio Honma, Vasconcellos, Silvio Arruda","Brazilian Journal of Microbiology; 33(3); 265-268","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300016&lang=pt" 
"S1517-83822002000300017-scl","The development of an analytical method for two mycotoxins, patulin and verruculogen, and survey of their presence in commercial tomato pulp","Kawashima, Luciane M., Soares, Lucia M. Valente, Massaguer, Pilar R. de","Brazilian Journal of Microbiology; 33(3); 269-273","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300017&lang=pt" 
"S0021-75572002000500003-scl","O que significa a avaliação do estado nutricional","Mello, Elza Daniel de","Jornal de Pediatria; 78(5); 357-358","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500003&lang=pt" 
"S0021-75572002000500002-scl","Achados incomuns na ultra-sonografia de crânio no período neonatal: importância clínica","Gherpelli, José Luiz Dias","Jornal de Pediatria; 78(5); 355-356","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500002&lang=pt" 
"S0021-75572002000500001-scl","Litotripsia extracorpórea no tratamento de cálculos urinários em crianças","Rego Filho, Eduardo de Almeida","Jornal de Pediatria; 78(5); 353-354","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500001&lang=pt" 
"S0021-75572002000500005-scl","A litotripsia extracorpórea no tratamento de cálculos urinários em crianças","Duarte, Ricardo J., Mitre, Anuar I., Dénes, Francisco T., Giron, Amilcar M., Koch, Vera, Arap, Sami","Jornal de Pediatria; 78(5); 367-370","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500005&lang=pt" 
"S0021-75572002000500016-scl","Síndrome de Johanson-Blizzard: importância do diagnóstico diferencial em pediatria","Vieira, Marta W., Lopes, Vera L.G.S., Teruya, Hiromi, Guimarães-Lamonato, Leonardo, Oliveira, Lucila C.L., Costa, Clóvis Duarte","Jornal de Pediatria; 78(5); 433-436","Jornal de Pediatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572002000500016&lang=pt" 
"S0034-70942002000500016-scl","Raquianestesia com a mistura enantiomérica de bupivacaína a 0,5% isobárica (S75-R25) em crianças com idades de 1 a 5 anos para cirurgia ambulatorial","Silva Júnior, Carlos Alberto da","Revista Brasileira de Anestesiologia; 52(5); 652-654","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500016&lang=pt" 
"S0034-70942002000500012-scl","Dexmedetomidina: farmacologia e uso clínico","Bagatini, Airton, Gomes, Cláudio Roberto, Masella, Marcelo Zanettini, Rezer, Gabrielle","Revista Brasileira de Anestesiologia; 52(5); 606-617","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500012&lang=pt" 
"S0034-70942002000500004-scl","Raquianestesia unilateral com bupivacaína hipobárica","Imbelloni, Luiz Eduardo, Beato, Lúcia, Gouveia, M.A.","Revista Brasileira de Anestesiologia; 52(5); 542-548","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500004&lang=pt" 
"S0034-70942002000500002-scl","Dexmedetomidina e sufentanil como analgésicos per-operatórios: estudo comparativo","Curtis, Fábio Geraldo, Castiglia, Yara Marcondes Machado, Stolf, Andrea Albres, Ronzella, Erick, Vanni, Simone Maria D’Angelo, Nascimento Junior, Paulo do","Revista Brasileira de Anestesiologia; 52(5); 525-534","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500002&lang=pt" 
"S0034-70942002000500003-scl","Associação de fentanil ou sufentanil à bupivacaína a 0,5% isobárica em raquianestesia: estudo comparativo","Neves, José Francisco Nunes Pereira das, Monteiro, Giovani Alves, Almeida, João Rosa de, Brun, Ademir, Cazarin, Nivaldo, Sant&#039;Anna, Roberto Silva, Duarte, Evandro Soldate","Revista Brasileira de Anestesiologia; 52(5); 535-541","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500003&lang=pt" 
"S0034-70942002000500009-scl","Obstrução de vias aéreas superiores após drenagem de abscesso periamigdaliano: relato de caso","Tonelli, Deoclécio, Carvalho, Fernando Wilhelm de, Sacco, Paula de Camargo Neves, Heinke, Vanessa, Souza, Raquel Vasconcelos de","Revista Brasileira de Anestesiologia; 52(5); 588-590","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500009&lang=pt" 
